ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70
Table Number,539746804,539616675,539794979,539578792,538787075,538655265,539180348,539348932,539225478,539004407,539056880,538590796,538710929,538510157,538331576,538198535,537139068,538203218,538061468,537725271,536841597,537181363,537143207,536923591,536360191,536782973,536792863,536517881,536712717,536482807,536326956,536050302,536221852,535945950,535089794,535800855,535924543,535737518,535331581,535380893,534720897,533993182,534528798,534504124,533093056,533212776,531294042,530819309,529245447,528685424,528624330,528244412,527332068,526405578,526272417,523793465,522327882,521791242,521679955,520589419,517095134,509348231,496712411,480055062,478416865,431028987,422619886,374138794,358827793,319065151
Move,['9'],['5'],['5'],['16'],['14'],['12'],['18'],['18'],['52'],['18'],['6'],['7'],['69'],['26'],['18'],['76'],['36'],['54'],['39'],['63'],['46'],['48'],['48'],['76'],['71'],['61'],['42'],['85'],['55'],['83'],['44'],['16'],['78'],['53'],['94'],['55'],['64'],['84'],['62'],['11'],['36'],['14'],['25'],['121'],['30'],['101'],['13'],['49'],['43'],['73'],['52'],['44'],['131'],['153'],['24'],['85'],['279'],['38'],['83'],['34'],['317'],['779'],['581'],['654'],['1150'],['1444'],['795'],['1975'],['2555'],['515']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Français,Français,English,English,Français,English,Français,Français,English,Deutsch,English,English,English,English,English,English,English,Français,Français,English,English,Français,English,Français,English,Deutsch,Français,English,English,English,English,English,Français,Deutsch,Français,English,English,English,Français,English,English,Deutsch,Deutsch,English,Deutsch,Français,English,Français,English,English,English,English,Français,Français,English,Français,English,Français,English,Français,English,English,Deutsch,Français,English,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Princess', 'Wedding', 'Code', 'prom', 'Woman', 'fashion']","['Poupon', 'Suce', 'Nourrisson', 'Bambin']","['lyrique', 'rat', 'Garnier', 'gateau']","['sparkling', 'pop', 'Cheers', 'Bubbly']","['Booming', 'struck', 'Boom', 'Boom']","['Carie', 'D\\u00e9tartrage', 'Arracheur', 'Soigneur']","['bottlenose', 'Echo', 'dive', 'whippet', 'mammal', 'trainable']","['porte-manteau', 'moulin-\\u00e0-paroles', 'Coco', 'Animal', 'Piaf', 'R\\u00e9p\\u00e9teur']","['Mer', 'Incisive', 'chicot', 'ratiche']","['llama', 'Bactrian', 'Dromedary', 'Hump', 'humpback', 'dromedary']","['Freund', 'Comic', 'Zaubertrank', 'Hinkelstein', 'Obelix', 'Obelix']","['semolina', 'wheat', 'Grain', 'Round', 'Tabouleh', 'Morocco']","['\\u307e\\u3064\\u3082\\u3068', '\\u3044\\u306c\\u3084\\u307e', '\\u30ab\\u30eb\\u30ab\\u30bd\\u30f3\\u30cc', '\\u30d7\\u30ec\\u30a4\\u30e9\\u30f3\\u30c9', '\\u30d6\\u30eb\\u30b4\\u30fc\\u30cb\\u30e5', '\\u30d6\\u30eb\\u30b4\\u30fc\\u30cb\\u30e5']","['Liquid', 'Sap', 'Concentrate', 'Dilute', 'Near', 'Double']","['sniffer', 'Snore', 'septum', 'scent', 'rhinoplasty', 'Rhinoplasty']","['Vegan', 'Atkins', 'Meal', 'Lowcarb', 'Keto', 'Keto']","['Police', ""Bee's"", 'bee', 'Bee']","['coke', 'Gin', 'raisin', 'appleton', 'Malibu', 'molasses']","['Hippocrate', 'who', 'Th\\u00e8se', 'Chercheur']","['course', 'textile', 'sol', 'sol']","['Walleye', 'Fly', 'Lure', 'Bait', 'Net', 'Bass']","['Envelope', 'Postage', 'Penny', 'Black', 'letter', 'collectable']","['Lyonnais', 'Li\\u00e8ge', 'Li\\u00e8ge', 'Li\\u00e8ge']","['semi-detached', 'Abode', 'Heart', 'Home', 'HOME']","['Grenadine', 'glucose', 'Orgeat', 'agave']","['Table', 'Insert', 'Fall', 'Photosynthesis', 'deciduous', 'trees']","['Superinteresse', 'Hobby', 'Eifersucht', 'Ritter']","['poubelle', 'citerne', 'Iveco', 'Pompier', 'Livraison', 'Fourgon']","['fling', 'Coil', 'fertility', 'Cleaning', 'Boing', 'Life']","['Seed', 'Condiment', 'Pepper', 'Yellow', 'Colonel', 'Colonel']","['Citrus', 'Shade', 'fruit', 'color', 'nectarine', 'terracotta']","['Cobra', 'Rattle', 'biggest', 'stuffed']","['Hypothesis', 'Experiment', 'Mystery', 'Theater', 'Chemistry', 'Physics']","['T\\u00e9n\\u00e8bres', 'chandelle', 'Ampoule', 'Lampe']","['Bouldern', 'alpin', 'Karabiner', 'Affen', 'Absichern', 'sichern']","['Doges', 'Bouche', 'Garnier', 'Bourbon', 'Ch\\u00e2teau', 'Matignon']","['Regalia', 'Head', 'Tiara', 'Princess', 'jewels', 'coronation']","['instrument', 'Music', 'Woodwind', 'orchestra', 'Piccolo', 'Piccolo']","['Battering', 'Sheep', 'gigabyte', 'computer', 'dodge', 'animal']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['FFVII', 'azure', 'Precipitation', 'Cumulonimbus']","['Haddock', 'Gills', 'Star', 'rainbow']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['Meeresraubtier', 'Raubfisch', 'Jaws', 'Bullen', 'Revolvergebiss', 'Revolvergebiss']","['Sea', 'Sail', 'Salty', 'Indian', 'Arctic', 'Tides']","['Jahrmarkt', 'Kirmes', 'Fahrgesch\\u00e4ft', 'Kirmes', 'Kirmes', 'Fahrgesch\\u00e4ft']","['Restaurant', 'Maigre', 'Service', 'Choix', 'Carte', 'Carte']","['It', 'Bozo', 'Funny', 'Smaldini', 'circus', 'makeup']","['Aramis', 'militaire', 'soldat', 'richelieu', 'Fantassin', 'Valeurs']","['precedent', 'Gibbons', 'Channel', 'past']","['toothpaste', 'container', 'pipe', 'soft', 'you', 'inner']","['tuxedo', 'garfield', 'Nip', 'meow', 'meow', 'Meow']","['Cranberries', 'Apocalypse', 'tarman', 'Mindless']","['Gardien', 'Mac\\u00e9o', 'Dieu', 'Aur\\u00e9ole']","['Concert', 'Notes', 'note', 'm\\u00e9lodie']","['Paste', 'off', 'Hair', 'bristle', 'groom', 'paint']","['R\\u00e9cipient', 'Vitre', 'Miroir', ""d'eau"", 'plastique', 'Sable']","['wool', 'mehhhh', 'Count', 'grass', 'soft', 'Animal']","['Spatial', 'Sanguin', 'Sanguin', 'Sanguin', 'sanguin']","['Scneiden', 'schneiden', 'Nagel', 'Trennen', 'papier']","['Gong', '\\u00c9glise', 'Dingdong', 'Eglise']","['lord', 'revolutionary', 'Ares', 'Horsemen']","['shape', 'Pyramid', 'scalene', 'isosceles', 'Isosceles', 'isosceles']","['T\\u00e4uschung', 'EAV-lied', 'W\\u00fcstenph\\u00e4nomen', 'Luftschichtenlichtbrechung', 'Erscheinung', 'Anagrom']","['\\u00c9gout', 'L\\u00e8vre', 'Gueule', 'Orifice', 'Bec', 'Bouch\\u00e9e']","['Chocolate', 'Pub', 'Drinks', 'stool']","['circus', 'Performer', 'Red', 'Nose']","['cow', 'heap', 'poo', 'poop']","['Cordon', 'Ombilical', 'egocentrisme', 'organe']","['light', 'onion', 'Edison', 'Copy']"
Mystery Word,Dress,B\u00e9b\u00e9,Op\u00e9ra,Champagne,Thunder,Dentiste,Dolphin,Perroquet,Dent,Camel,Asterix,Couscous,Castle,Juice,Nose,Diet,Sting,Rum,Docteur,Tapis,Fishing,Stamp,Bouchon,House,Sirop,Leaf,Leidenschaft,Camion,Spring,Mustard,Orange,Snake,Science,Lumi\u00e8re,Klettern,Palais,Crown,Flute,Ram,Perle,Cloud,Fish,Tempel,Hai,Ocean,Karussell,Menu,Clown,Mousquetaire,History,Tube,Cat,Zombie,Ange,Musique,Brush,Verre,Sheep,Vaisseau,Shears,Cloche,War,Triangle,Fata Morgana,Bouche,Bar,Clown,Dung,Nombril,Bulb
Guess,Dress,B\u00e9b\u00e9,Opera,champagne,,dentiste,Dolphin,Perroquet,Dent,camel,Asterix,seed,Castle,syrup,Nose,diet,Stripe,Sugar,Docteur,tapis,Fishing,Stamp,bouchon,dppel,sirop,Leaf,Leidenschaft,Camion,spring,mustard,orange,snake,science,lumi\u00e8re,Klettern,Palais,crown,Flute,Ram,Perle,Cloud,fish,,Hai,Ocean,Kirmes,Menu,clown,Mousquetaire,,toothbrush,cat,Zombie,,Musique,,Verre,sheep,Astronaute,Schere,Cloche,war,Triangle,Fatamorgana,Bouche,Bar,Clown,Dung,Nombril,Bulb
