ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63
Table Number,523088865,522541988,521579994,522412507,522327882,522184234,522043003,522074776,521679955,521939464,521669398,521750232,521708459,521036920,521576994,520549329,520391399,521318118,521319118,520987556,520958200,520657365,520467015,520154633,519484673,519556051,518583318,517958438,518178811,517125895,517973951,517579370,517103589,517469912,517411458,516983554,517003063,517039024,515518017,515586612,514679425,513879745,512785830,512358388,511070791,510269410,509897088,507812897,508116165,504783443,504721368,504876059,495208466,489469138,489194416,480055062,478416865,470247957,405054016,387173467,348302073,337346134,319065151
Move,['28'],['18'],['24'],['13'],['9'],['18'],['5'],['23'],['8'],['18'],['36'],['36'],['44'],['20'],['11'],['18'],['21'],['55'],['45'],['67'],['28'],['31'],['24'],['37'],['32'],['37'],['38'],['92'],['62'],['78'],['17'],['101'],['42'],['74'],['51'],['60'],['56'],['35'],['31'],['37'],['74'],['63'],['64'],['62'],['57'],['33'],['73'],['64'],['75'],['31'],['67'],['30'],['75'],['584'],['551'],['507'],['813'],['1462'],['2378'],['1877'],['3025'],['4581'],['457']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,English,English,English,Français,English,English,English,Français,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,Français,English,English,Deutsch,Français,English,Français,English,English,English,English,English,Deutsch,English,English,English,Français,English,English,English,Deutsch,English,English,English,English,English,English,English,Français,English,English,Français,Français,Deutsch,Français,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Knights', 'Phone', 'volt', 'battery']","['Black', 'Ass', 'Puncture', 'Indentation', 'Crater', 'butt']","['1914', 'Rations', 'Crimean', 'Craft', 'Vietnam', 'Afghanistan']","['Oatmeale', 'Snicker', 'Doodle', 'Chocolatechip', 'Monster', 'Monster']","['exporte-A', 'm\\u00e9got', 'Marlboro', 'fum\\u00e9e', 'Fum\\u00e9e', 'Fum\\u00e9e']","['Newton', 'marque', 'gala', 'Pie', 'cider', 'Adam']","['Tail', 'Ride', 'Eeor', 'Grandad']","['Rifle', 'Caperucita', 'Rick', 'X', 'x', 'X']","['Pilosit\\u00e9', 'Rouge', 'Moustache', 'Rousse', 'Rousse']","['Imbibe', 'Distilled', 'Isopropyl', 'Tequila', 'Scotch', 'Cask']","['Rauchende', 'Colts', 'Italo', 'Film', 'Wilder', 'Cowboys']","['Dozen', 'Omelet', 'yolk', 'Souffle']","['Edward', 'Fangs', 'Night', 'Creature', 'Transylvania', 'Carotid']","['Pepper', 'Ding', 'Ring', 'Cow']","['Rail', 'watch', 'Protect', 'protect']","['ethanol', 'mojito', 'grog', 'plantation', 'coke', 'strange']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['mineral', 'gem', 'rock', 'Emma', 'pebble', 'pebble']","['Panther', 'Leopard', 'feline', 'big', 'cubs', 'wild']","['French', 'sparkles', 'fizz', 'wine', 'Mo\\u00ebt', 'Mo\\u00ebt']","['damp', 'Flowerless', 'Humid', 'Fishtank', 'Greenery', 'Kate']","['Forest', 'Conifer', 'Evergreen', 'Tree', 'Needle', 'Needles']","['bazancourt', 'betterave', 'morceau', 'coca', 'canne', 'cristallis\\u00e9']","['mob', 'hitmen', '3-6', 'gangsters']","['intersection', 'joining', 'Waistcoatslip', 'Coupling', 'Petticoat', 'Station']","['Verliererwunsch', 'Gegenaktion', 'Reaktion', 'Verrat', 'Revanche', 'Revanche']","['Guidon', 'B\\u00e9quille', 'Selle', 'Selle']","['camouflage', 'reptile', 'Multicolor', 'Karma', 'Karma']","['roulettes', 'soute', 'Suppl\\u00e9ment', 'poids', 'voyage', 'cabine']","['Toe', 'Injinji', 'Feet', 'Ankle', 'Puppet', 'Puppet']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['Hand-held', 'Boom', 'Launcher', 'Frag', 'explode', 'explosive']","['Zeus', 'Power', 'Storms', 'Yellow', 'Bolt', 'Bolt']","['Ache', 'Master', 'Baas', 'Lichaamsdeel', 'Shoulders']","['Krieger', 'Kampf', 'Gladiator', 'Gladiator', 'Rom', 'Rom']","['tape', 'divisible', 'Jim', 'Dune', 'Earth', 'Earth']","['dr', 'Sneeze', 'jalapeno', 'serrano', 'salt', 'Salt']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['Episode', 'ntell', 'display', 'movie']","['hoot', 'barn', 'Snowy', 'Duolingo', 'Stare']","['bird', 'action', 'Chopper', 'Boeing', 'Boarding', 'Plane']","['Kappe', 'M\\u00fcnchhausen', 'Schandmaul', 'Eulenspiegel', 'Eulenspiegel']","['meetinstrument', 'gewicht', 'eier', 'grootte', 'vetgehalte', 'batterijen']","['cone', 'tree', 'Sol', 'Christmas']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['chopped', 'punishment', 'Headless', 'execution', 'eatcake', 'Bastille']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Thwack', 'Naenae', 'Hair', 'Crack', 'Cool', 'Cool']","['Nickle', 'Slot', 'Loose', '1$']","['Poule', 'Poussin', 'jaune', 'omelette', 'Coquille', 'Coquille']","['Avent', 'pompier', ""-de-l'avant"", '-gr\\u00e9gorien']","['Salzgegner', 'Gew\\u00fcrzk\\u00f6rner', 'nasenreinigend', 'geschmackverbessernd', 'Hasenliege', 'Streuer']","['Jeu', 'Loto', 'Argent', 'Casino', 'Mise', 'Mise']","['Mango', 'sprout', 'Husk', 'Planted', 'Poppy', 'Clothing']","['Spook', 'Specter', 'Poltergeist', 'phantom']","['Strangle', 'anatomy', 'Tube', 'Underchin', 'Deep', 'Slit']","['Mammouth', 'Jumbo', 'Trompe', 'Gros', 'Pachyderme', 'Pachiderme']","['isopropyl', 'Rubbing', 'drank', 'Bets', 'Gin']","['gladiator', 'protect', 'Buckler', 'Dalkon']"
Mystery Word,Charge,Hole,War,Cookie,Cigarette,Apple,Donkey,Hunter,Barbe,Alcohol,Western,Egg,Vampire,Bell,Guard,Rum,Train,Stone,Cougar,Champagne,Moss,Pine,Sucre,Mafia,Junction,Rache,V\u00e9lo,Chameleon,Valise,Sock,Sail,Grenade,Lightning,Head,Spartacus,Worm,Pepper,Cake,Poup\u00e9e,Show,Owl,Flight,Narr,Scale,Pine,Hunter,Coffee,Guillotine,Spice,Oven,Vache,Whip,Coin,Oeuf,Calendrier,Pfeffer,Pari,Seed,Ghost,Throat,\u00c9l\u00e9phant,Alcohol,Shield
Guess,power,hole,War,Cookie,Cigarette,Apple,Donkey,Hunter,Poil,Alcohol,Western,egg,Vampire,Bell,,sugar,train,Stone,Tiger,,seeweed,,Sucre,Mafia,Junction,Revanche,V\u00e9lo,Iguana,Valise,Sock,sail,Grenade,Lightning,Head,Mittelalter,Worm,pepper,cake,Poup\u00e9e,,Owl,flying,Narren,keukenweegschaal,Pine,,coffee,guillotine,Spice,fry,Vache,Whip,coin,\u0152uf,Calendrier,Pfeffer,Loterie,Seed,Ghost,Throat,\u00c9l\u00e9phant,alcohol,shield
