ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70
Table Number,542606628,542540219,542574101,542341519,542183753,542267910,541956550,542005572,541670213,541652192,541493139,541032519,541193624,540282405,540502801,540298349,539675526,540356310,539877940,539921623,539616675,538903008,539239115,539282611,539263213,538396799,537853744,538703282,537929434,538409363,538012163,537730552,537515857,538331576,537722907,537514621,537725271,536949914,536275864,536050302,535380893,535293267,533993182,534528798,533093056,531294042,531017180,530819309,529245447,528624330,528244412,528022855,527775627,526405578,526272417,523793465,521791242,521199099,498938279,470247957,466081205,464921867,431028987,423771261,420552674,387173467,374138794,358827793,348302073,319065151
Move,['7'],['6'],['11'],['18'],['5'],['10'],['18'],['32'],['18'],['22'],['18'],['36'],['39'],['80'],['18'],['39'],['237'],['35'],['20'],['25'],['49'],['81'],['58'],['84'],['43'],['72'],['63'],['43'],['27'],['58'],['94'],['58'],['41'],['55'],['67'],['68'],['63'],['55'],['53'],['21'],['11'],['109'],['36'],['25'],['30'],['14'],['60'],['49'],['62'],['52'],['44'],['107'],['147'],['153'],['24'],['85'],['38'],['336'],['2755'],['1921'],['544'],['552'],['1444'],['3357'],['937'],['2192'],['2001'],['2566'],['3289'],['515']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,English,Français,English,Deutsch,Français,Français,English,English,English,English,English,English,English,English,English,Français,English,English,English,Français,Deutsch,English,English,Deutsch,English,Deutsch,Français,English,Deutsch,English,Français,English,English,English,English,Français,English,English,English,Français,English,English,Deutsch,English,Français,English,English,Français,English,English,Français,English,Français,Français,English,English,Français,English,English,English,English,English,Deutsch,English,English,English,Français,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Recycling', 'Garbage', '\\u041c\\u0430\\u0442\\u0435\\u0440\\u0438\\u0430\\u043b', '\\u042d\\u043a\\u043e\\u043b\\u043e\\u0433\\u0438\\u044f']","['pearl', 'pasta', 'Semolina', 'African', 'Dish', 'dish']","['Meurs', 'Bricolage', 'Clou', 'H\\u00e9lice']","['Court', 'Investigation', 'Brief', 'pocketknife', 'Detective', 'Cold']","['Stamm', 'quadrat', 'quadratisch', 'Maniok']","['Impr\\u00e9cie', 'Piscine', 'Surf', 'Surf']","['\\u00c9tang', 'Lamartine', 'Dame', 'Eau', 'L\\u00e9man', 'L\\u00e9man']","['Pinocchio', 'Doll', 'Judy', 'marionette', 'Marionette']","['FMJ', 'Shoot', 'Gunshots', 'valentine', 'Ammo', 'Ammunition']","['Body', 'Bust', 'treasure', 'box']","['Dijon', 'colonel', 'hotdog', 'hotdog', 'gas', 'gas']","['Haunted', 'Abode', 'Mansion', 'Building', 'Residence', 'Residence']","['grind', 'pulverize', 'water', 'Wind', 'puppy', 'Puppy']","['Sigfried', 'Daniel', 'Shere', 'Stripes']","['Samba', 'Tango', 'Jitterbug', 'Clogging', 'Ballet', 'Ballet']","['Cinema', 'cel', 'Camera', 'Flick']","['Bois', 'Des-landes', 'Phalempin', 'Saint-amand', 'FSC', 'F']","['drawbridge', 'Windsor', 'Royal', 'palace', 'Edinburgh']","['snoop', 'sleuth', 'espionage', 'Espionage']","['Bulb', 'Pixar', 'Genie', 'Table', 'Table', 'Genie']","['Tzadiki', 'Repulsif', 'Vampire', 'Vampire']","['Gerollt', 'Frankreich', 'Fr\\u00fchst\\u00fcck', 'Fr\\u00fchst\\u00fcck', 'Frankreich']","['Gun', 'Apparatus', 'Appliance', 'Mechanical', 'tractor', 'system']","['Frost', 'Olympics', 'Season', 'Wonderland', 'Season', 'wonderland']","['Loser', '...npost', 'Einweg', 'Trinkgef\\u00e4\\u00df', 'Sabrieren']","['hosiery', 'Dobby', 'Wigwam', 'knitted', 'itum\\u0113']","['Papier', 'Baumgr\\u00fcn', 'Ahorn', 'Laus', 'Stift', 'Baum']","['Protection', 'Plage', 'soleil', 'ombre']","['Muffin', 'Butch', 'horse', 'Hottie', 'piercing', 'Bolt']","['Vorgaben', 'Vorschrift', 'Periode', 'Ordnung', 'Gesetz', 'Bestimmung']","['Haven', 'Fountain', 'Mirage', 'Desert', 'Wonderwall', 'Wonderwall']","['Caverne', 'Ourse', 'Cavit\\u00e9', 'chauve-souris', 'hibernation']","['chef', 'hat', 'Rodent', 'Scabbers']","['3.14', 'dessert', 'Mincemeat', 'Crust', 'lattice', 'crumb']","['Goose', 'Ugly', 'bath', 'Daffy', 'Daffy', 'Daffy']","['Francis', 'vatican']","['course', 'textile', 'sol', 'sol']","['Eating', 'breakfast', 'Pasta', 'Lunch', 'Supper', 'supper']","['Smoke', 'mascot', 'Straw', 'Back']","['lick', 'seal', 'mail', 'letter']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['Warmth', 'Ultraviolet', 'Hot', 'Astrology', 'shine', 'Shine']","['Color', 'brownish', 'brown-green', 'Nutella']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['Sea', 'Sail', 'Salty', 'Indian', 'Arctic', 'Tides']","['Restaurant', 'Maigre', 'Service', 'Choix', 'Carte', 'Carte']","['Eerst', 'Medaille', 'Waardevol', 'Staven']","['It', 'Bozo', 'Funny', 'Smaldini', 'circus', 'makeup']","['cumulonimbus', 'pluie', 'Ciel', 'Forme', 'stratus', 'cumulus']","['toothpaste', 'container', 'pipe', 'soft', 'you', 'inner']","['tuxedo', 'garfield', 'Nip', 'meow', 'meow', 'Meow']","['papier', 'chasse', 'vol', 'airbus']","['walk', 'Sugar', 'beat', 'pimp', 'pimp']","['Gardien', 'Mac\\u00e9o', 'Dieu', 'Aur\\u00e9ole']","['Concert', 'Notes', 'note', 'm\\u00e9lodie']","['Paste', 'off', 'Hair', 'bristle', 'groom', 'paint']","['wool', 'mehhhh', 'Count', 'grass', 'soft', 'Animal']","['Voeux', 'Asterie', 'Scintillement', 'Sirius', 'filante', 'Filante']","['Keg', 'Room', 'Talcum', 'Flour', 'Dust', 'Dust']","['Newton', 'Kanzi', 'Cider', 'Wozniak', 'Wozniak', 'Wozniak']","['arm', 'ring', 'Handcuff', 'Euphemism']","['reflects', 'image', 'Vampire', 'Invisible']","['Chocolate', 'Pub', 'Drinks', 'stool']","['Ottawa', 'Mounty', 'Sirup', 'Land', 'Montreal']","['emotional', 'luggage', 'Logel', 'Samsonite', 'personal', 'history']","['Personal', 'Fashion', 'Curler', 'Harry', 'Charles.needs.one', 'Hair']","['bow', 'mac', 'Singing', 'Dancing']","['maillons', 'accroch\\u00e9s', 'Nebulaire', 'String']","['Cr\\u00e9dit', 'Agricole', 'stockage', 'monnaie', 'Organisme', 'Pr\\u00eat']","['light', 'onion', 'Edison', 'Copy']"
Mystery Word,Plastic,Couscous,Vis,Case,Wurzel,Vague,Lac,Puppet,Bullet,Chest,Mustard,House,Mill,Tiger,Dance,Film,For\u00eat,Castle,Spy,Lamp,Ail,Croissant,Machine,Winter,Flasche,Sock,Blatt,Parasol,Stud,Regel,Oasis,Grotte,Rat,Pie,Duck,Pope,Tapis,Meal,Camel,Envelope,Perle,Sun,Hazel,Tempel,Ocean,Menu,Gold,Clown,Nuage,Tube,Cat,Avion,Cane,Ange,Musique,Brush,Sheep,\u00c9toile,Powder,Apple,Bracelet,Mirror,Bar,Kanada,Baggage,Stylist,Rain,Cha\u00eene,Banque,Bulb
Guess,plastic,,Trou,Case,tisch,Vague,Mer,Puppet,Bullet,,mustard,house,,tiger,dance,Movie,Foret,Castle,Detective,Lamp,Concombre,,Machine,Winter,Flasche,Sock,blatt,Creme,lightning,Grundsatz,oasis,Grotte,Rat,Pie,duck,Pope,tapis,Meal,pipe,Envelope,Perle,Light,Ochre,,Ocean,Menu,Gold,clown,nuage,toothbrush,cat,Avion,Cane,,Musique,,sheep,\u00c9toile,Powder,Apple,Bracelet,Mirror,Bar,Kanada,Baggage,Style,rain,Chaine,Banque,Bulb
