ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63
Table Number,523246464,523016337,523016297,522534343,521577005,522412507,522043003,521351328,521669398,521586091,521036920,521576994,521275673,521075789,521403272,520391399,521139788,521055852,520887641,520927803,520657365,520784291,520413498,520165258,519578322,518691126,519082979,518678931,518683308,518587758,518247278,517973951,517103589,517411458,517355094,517003063,517039024,516715554,516145769,516034788,515518017,514679425,511757036,511221983,510522677,510269410,509897088,508999573,508116165,504783443,492255626,489266717,489194416,480162112,478910455,405054016,402108912,381826421,363390977,348838927,343894377,338553253,322726720
Move,['12'],['9'],['12'],['10'],['54'],['19'],['5'],['94'],['48'],['37'],['25'],['11'],['27'],['16'],['25'],['21'],['84'],['44'],['49'],['43'],['39'],['58'],['39'],['78'],['97'],['41'],['57'],['101'],['83'],['76'],['23'],['17'],['42'],['58'],['110'],['62'],['35'],['56'],['49'],['70'],['31'],['74'],['43'],['777'],['75'],['33'],['73'],['55'],['75'],['31'],['64'],['37'],['561'],['45'],['273'],['2393'],['1615'],['943'],['1979'],['1958'],['2844'],['1995'],['1287']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only
Language,Deutsch,Français,English,English,English,English,English,English,Deutsch,English,English,English,Deutsch,English,Deutsch,English,Français,Français,English,English,English,English,English,English,English,English,Français,English,English,Deutsch,English,English,English,Deutsch,English,English,English,Français,English,Français,Français,English,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Aligator', 'Reptilien', 'Nil', 'Handtasche', 'Schnappi', 'Schnappi']","['risqu\\u00e9', 'Dada', 'Betclic', 'France', 'Mise', 'Mise']","['rind', 'citrus', 'clementine', 'colour', 'rhymes', 'with']","['Cer\\u00e2mica', 'Mosaico', 'Ladrilho', 'Quadrado']","['btosser', 'Dentistry', 'Enamel', 'Molar', 'Enamel', 'Molar']","['Trust', 'The', 'Bill', 'Nye', 'Fivehundredclass', 'Experiment']","['Tail', 'Ride', 'Eeor', 'Grandad']","['Chive', '-aceous', 'lawn', 'spice', 'parsley', 'Thyme']","['Pizzabelag', 'Dose', '\\u00d6l', 'Eigensaft', 'Blauflosse', 'Meeresbewohner']","['Toilet', 'manhole', 'Underground', 'gross', 'Rats', 'rat']","['Dark', 'Lancelot', 'Fight', 'Shields']","['Rail', 'watch', 'Protect', 'protect']","['Louvre', 'Fliegenfalle', 'Aphrodite', 'r\\u00f6misch', 'Milo', 'Muschel']","['TIGER', 'Hairdryer', 'Strike', 'strike']","['Kleingruppe', 'Verheiratete', 'Augen', 'Schuhe']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['Bin\\u00f4me', 'Deux', 'Doublette', 'Double', 'Beno\\u00eet', 'Benoit']","['antenne', 'Nostalgie', 'Scanner', 'Cassette']","['Raminas', 'ruler', 'Rodney', 'Charles']","['Foal', 'Shetland', 'Carousel', 'small']","['Airwolf', 'Huey', 'Chopper', 'Rotary', 'black', 'hawk']","['erlenmeyer', 'whiskey', 'Hidden', 'Alcohol', 'portable', 'rum']","['migrant', 'shelter', 'sleep', 'outdoor', 'circus', 'Circus']","['parlour', 'Hyena', 'Arm', 'Art', 'skin', 'Skin']","['cowboy', 'Curse', 'Walnut', 'catwoman', 'Lash', 'Lash']","['Trilby', ""O'Shanter"", 'straw', 'bonnet', 'Fedora', 'Fedora']","['Herbivore', 'M\\u00e9rinos', 'Ovin', 'troupeau', 'blanc', 'Blanc']","['Wagyu', 'Brisket', 'steak', 'Welldone', 'Cow', 'meat']","['Nocturnal', 'Screech', 'saw-whet', 'Wisdom', 'wise', 'Wise']","['Ferch', 'Kramm', 'Enzian', 'S\\u00e4nger', 'Volksmusik']","['Arranged', 'Wedded', 'Union', 'Common-law']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['Zeus', 'Power', 'Storms', 'Yellow', 'Bolt', 'Bolt']","['Velourstoff', 'Flauschig', 'Weste', 'Warm', 'Jacke', 'Jacke']","['incarceration', 'Shawshank', 'Folsom', 'cell', 'Alcatraz', 'Confinement']","['Crawl', 'squiggly', 'dune', 'earth', 'Bait', 'bait']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Desert', 'r\\u00eave', 'Illusion', 'illusion']","['underground', 'road', 'underpass', 'tube', 'bridge', 'circular']","['tais', 'toi', 'Tr\\u00e9buche', 'Tombe', 'Badaboum', 'Gamelle']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['hoot', 'barn', 'Snowy', 'Duolingo', 'Stare']","['Climb', 'Step', 'Chutes', 'Ball', 'Jacob\\u2019s', 'Corporate']","['SSH', 'digging', 'Boring', 'adit', 'vision']","['Witch', 'Color', 'Nutella', 'Nutella', 'Color']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Fruit', 'Out', 'Sock', 'Boxing', 'Spiked', 'Spiked']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Aragog', 'Arachnid', '8', 'Legs', 'Charlotte', 'Arachnophobia']","['crossword', 'Printed', 'Headline', 'Journalist']","['Du-xxx-des-femmes', 'Et-de-la-biere-nom-de-dieu', 'Neisson', 'HSE']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","['cloth', 'picnic', 'towel', 'paper', 'paper', 'paper']","['Troposphere', 'Mesosphere', 'Team', 'Heavens']","['GP', 'trend', 'rev', 'Coil', 'engine', 'Mover']","['twentyfive', 'tail', 'Tail', 'tail']","['stinger', 'Buthida', 'Sub-zero', 'King', 'November']","['plastique', 'Sandale', 'Piq\\u00fbre', 'Gorgone', 'Urticante', 'urticante']","['Recyclable', 'Material', 'Bendy', 'Bottles']","['Sugar', 'Raising', 'Corso', 'candy', 'Candy']","['Hair', 'Ginger', 'Tree', 'Underground', 'Plant', 'Grow']"
Mystery Word,Krokodil,Pari,Orange,Tile,Tooth,Science,Donkey,Herb,Thunfisch,Sewer,Knight,Guard,Venus,Bowling,Paar,Train,Paire,Radio,King,Pony,Helicopter,Flask,Tent,Tattoo,Whip,Hat,Mouton,Beef,Owl,Heino,Marriage,Sail,Lightning,Fleece,Prison,Worm,Cake,Mirage,Tunnel,Chute,Poup\u00e9e,Owl,Ladder,Tunnel,Hazel,Hunter,Coffee,Punch,Spice,Oven,Spider,Newspaper,Rhum,Whale,Napkin,Sky,Motor,Pony,Scorpion,M\u00e9duse,Plastic,Cane,Root
Guess,Krokodil,Pays,orange,Tile,,Science,Donkey,Herb,Thunfisch,Sewer,Knight,,Venus,airplane,Paar,train,paire,Radio,KING,Pony,Helicopter,Flask,tent,,,Hat,mouton,Beef,Owl,Festival,marriage,sail,Lightning,Velvet,Prison,worm,cake,Oasis,tunnel,chute,Poup\u00e9e,Owl,Ladder,Tunnel,hazel,,coffee,Punch,Spice,fry,Spider,Newspaper,Rhum,whale,blanket,Space,motor,pony,Scorpion,M\u00e9duse,Plastic,Baking,Root
