ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70
Table Number,469049643,468800862,468718390,468687660,468553099,468547250,468509172,468467820,468452127,468341429,468122007,468125230,468023373,467736014,467708977,467680374,467652053,467656252,467534402,467383169,467318071,467029829,466937204,466922221,466907236,466889420,466630857,466570074,466374352,466358935,466086694,466086884,466042467,466000816,465925449,465731184,465664137,465661217,465668656,465665616,465664206,465435499,465355071,465345587,465275593,464668156,464036197,464033097,463812892,463425731,462932474,460820116,460084195,459279309,458716764,455837502,454586755,453839362,451721423,449145581,446155644,431028877,421549329,366888891,357001162,356959263,344838144,343894377,330741642,322726720
Move,['5'],['12'],['9'],['6'],['19'],['32'],['22'],['16'],['15'],['43'],['12'],['27'],['32'],['19'],['32'],['13'],['25'],['29'],['45'],['27'],['46'],['36'],['56'],['78'],['34'],['79'],['74'],['45'],['65'],['61'],['10'],['10'],['53'],['78'],['45'],['6'],['6'],['6'],['6'],['6'],['6'],['156'],['102'],['46'],['94'],['101'],['63'],['100'],['37'],['86'],['72'],['45'],['44'],['39'],['19'],['290'],['11'],['82'],['319'],['72'],['36'],['539'],['95'],['1160'],['1824'],['1296'],['1486'],['2193'],['2720'],['1109']
Mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,Deutsch,English,English,English,English,English,Français,English,Français,Français,English,Deutsch,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,English,English,Français,English,English,English,English,English,English,English,Deutsch,English,English,English,English,English,English,English,English,Deutsch,Français,Deutsch,Français,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Delicacy', 'Roe', 'sturgeon', 'fancy']","['contenant', 'chaussures', 'Pandore', 'Musique', 'Lettre', 'Carton']","['Google', 'hive', 'Branch', 'Home', 'twigs', 'Twigs']","['Met', 'Wabe', 'Bienenspucke', 'S\\u00fc\\u00df', 'flei\\u00dfig', 'poob\\u00e4r']","['snowy', 'skiing', 'olympics', 'hibernation', 'solstice', 'solstice']","['Wiggly', 'Earth', 'dirt', 'ewwww', 'Snake', 'Soil']","['gem', 'encrusted', 'Ring', 'Ring']","['Ambulance', 'Mercy', 'Nurse', 'building', ""Children's""]","['Amsterdam', 'Dam', 'vliegwedstrijd', 'Dood']","['Destrier', 'Cuirasse', 'Maurice', 'Armure']","['school', 'subject', 'archived', 'chrononlogy', 'ancient', 'ancient']","['Explosion', 'Huile', 'M\\u00e9canique', 'Handicap\\u00e9', 'Action', 'traction']","['Eastwood', 'Oscar', 'Tournage', 'Cin\\u00e9ma', 'Cin\\u00e9ma']","['Fiat', 'kung-fu', 'Eyeliner', 'Chinese', 'China', 'China']","['Ravioli', 'Tomatensauce', 'Farfalle', 'Farfalle', 'Fussili', 'Fussili']","['crab', 'thrush', 'Alone', 'Recluse', 'Lives', 'Shy']","['M\\u00fcll', 'Widerstandsf\\u00e4hig', 'Ecklig', 'K\\u00e4fer', 'Schabe', 'Ungeziefer']","['Loose', 'baking', 'Snow', 'Keg', 'baby', 'sugar']","['Servo', 'Essence', 'Flagellar', 'Car', 'engine', 'Engine']","['Twig', 'Leaf', 'Swing', 'Tree', 'Tree', 'Tree']","['Shrewd', 'Grandmaster', 'Checkmate', 'Mate']","['Stacks', 'Dewey', 'Silent', 'Literatures']","['Thorn', 'sables', 'Tyler', 'Lumi\\u00e8re', 'red', 'Red']","['Hamlin', 'Music', 'High', 'Pitch', 'Pan', 'woodwind']","['Los', 'Vegas', 'slots', 'hotel']","['Doctor', 'appointment', 'Fillings', 'Fillings']","['periodic', 'Side', 'Dining', 'Tennis', 'Desktop', 'Excel']","['Female', 'Disney', 'Queenling', 'Royalty', 'Royalty', 'Royalty']","['hat', 'Tupperware', 'Covering', 'Closure', 'CLOSURE', 'Cover']","['Schl\\u00fcssel', 'Sanssouci', 'Burg', 'T\\u00fcr']","['Theatre', 'Film', 'Fancy', 'Movie']","['Umbrella', 'Mushroom', 'Kirby', 'Ability']","['Arrow', 'Target', 'Tie', 'Hair']","['Chambres', 'california', 'California', 'California']","['Pie', 'Tiramisu', 'Chocolate', 'Sweet']","['Adjustable', 'Grabbers', 'needlenose', 'torture']","['Cacao', 'Sweet', 'Charlieandthe', 'dark']","['Wonka', 'Hershey', 'finished', 'cocoa']","['Blitz', 'fancy', 'Dancing', 'dancing']","['JerrySpringer', 'emotional', 'Luggage', 'luggage']","['Jams', 'Tunes', 'Soundof', '-Man']","['Sternzeichen', 'Luise', 'Sternbild', 'Stier']","['watts', 'sabre', 'feather', 'saber', 'feather', 'Saber']","['Acid', 'Room', 'soap', 'Soak', 'bubble', 'Bubble']","['sirens', 'accident', 'Ambulance', 'immediate', 'Firefighter', 'Fire']","['instrument', 'Orchestra', 'Strings', 'Fiddle', 'stradivarius', 'Stradivarius']","['Layton', 'Snape', 'Sensi', 'Nutty', 'Mcgonagall', 'University']","['Standup', 'Tragedy', 'Joking', 'Hilarity', 'Hahaha', 'Genre']","['sea', 'sanji', 'fish', 'Moana']","['theory', 'afoot', 'skyrim', 'Xbox', 'Monopoly', 'Trusis']","['Truhe', 'Darling', 'Gollum', 'Gollum']","['Com\\u00e9diens', 'Live', 'Salle', 'Comedien']","['Pluszeichen', 'Andreas-', 'X', 'x']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['cinema', 'paravent', 'TV', 'Fum\\u00e9e', 'Plat', 'tactile']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['\\u305b\\u3070\\u3093\\u3054\\u3046', '\\u3084\\u304d\\u3085\\u3046', '\\u30b9\\u30dd\\u30fc\\u30c4', '\\u30b5\\u30c3\\u30ab\\u30fc']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['Salmon', 'Halibut', 'mackerel', 'sturgeon', 'Cod', 'Trout']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['Mickey', 'Houdini', 'Copperfield', 'David', 'copperfield', 'David']","['Farming', 'Vehicle', 'farmer', 'wagob', 'Con', 'Ex']","['cerebrum', 'Think', 'Telepathy', 'teaser', 'Pinkie', 'Pinky']","['putter', 'association', 'Discotheque', 'Golf']","['Bowl', 'Jab', 'Fruit', 'Drink']","['Atomique', 'Puante', 'Retardement', 'Explosion']","['Plant', 'Cedar', 'Oak', 'Sycamore', 'Birch', 'Birch']"
Mystery Word,Caviar,Bo\u00eete,Nest,Honig,Winter,Worm,Diamond,Hospital,Pigeon,Chevalier,History,Moteur,Film,Panda,Nudel,Hermit,Kakerlake,Powder,Motor,Branch,Chess,Library,Rose,Flute,Casino,Dentist,Table,Princess,Lid,Schloss,Cinema,Parasol,Bow,H\u00f4tel,Dessert,Pliers,Chocolate,Chocolate,Ballroom,Baggage,Music,Widder,Light,Bath,Emergency,Violin,Professor,Comedy,Ocean,Game,Schatz,Th\u00e9\u00e2tre,Kreuz,Bande,Pearl,\u00c9cran,Crescent,Museum,Uniform,Dungeon,Battery,Fish,Rooster,Magician,Tractor,Brain,Club,Punch,Bombe,Tree
Guess,caviar,Boite,Hub,Honig,mountain,Worm,Jewel,Hospital,Duif,,history,Moteur,acteur,Panda,Bolognese,,Kakerlake,powder,,tree,Chess,Library,rose,,casino,Medical,Table,Princess,bowl,Schloss,Cinema,Float,bow,lit,Dessert,Pliers,Chocolate,Chocolate,Ball,Reality,Music,Widder,,Bleach,Emergency,violin,Professor,comedy,Ocean,Game,Schatz,Th\u00e9\u00e2tre,Kreuz,,mussel,\u00c9cran,Crescent,,uniform,dungeon,Battery,fish,DJ,magician,Tractor,brain,club,Punch,Bombe,Tree
