ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56
Table Number,504751283,504515075,503953488,504342991,504011203,504155244,503942598,504054929,503684985,503515855,503393842,503273217,502761686,503164125,503083355,502555488,502681911,502830102,502198421,502294455,502235843,502081542,501958265,501796472,501752378,500112182,500208762,500098570,500015426,499995757,499699432,498896683,499001295,498542875,498403224,497964824,497475123,496712411,496076742,495675336,494704846,493675456,492358188,491092635,491305856,490280100,489469138,489547867,488379380,484682575,481212678,444471586,422619886,405054016,396307534,341401520
Move,['18'],['49'],['6'],['7'],['9'],['5'],['14'],['12'],['18'],['56'],['9'],['5'],['13'],['14'],['67'],['16'],['27'],['37'],['31'],['55'],['6'],['29'],['62'],['81'],['32'],['45'],['65'],['68'],['28'],['93'],['74'],['80'],['76'],['109'],['65'],['37'],['178'],['119'],['13'],['67'],['100'],['7'],['83'],['81'],['39'],['37'],['222'],['59'],['79'],['98'],['98'],['57'],['662'],['2003'],['515'],['3089']
Mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Real-time • Normal speed (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+
Language,Deutsch,English,Deutsch,English,English,Français,English,English,English,English,English,Français,Deutsch,English,English,English,English,English,English,English,Deutsch,English,English,English,Français,Français,English,Français,English,English,Français,English,English,Français,English,English,English,English,English,English,English,English,English,Deutsch,Français,Français,Français,Deutsch,Français,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite
Clues,"['texas', 'windig', 'Sturm', 'OZ']","['Summer', 'Wedding', 'Feminine', 'Clothing', 'Fancy', 'Fancy']","['Z\\u00e4hne', 'krank', 'Loch', 'Zahnarzt', 'bohren', 'Bohren']","['plants', 'cauliflower', 'Patch', 'Green']","['mail', 'fedex', 'sealed', 'Lick', 'Wrap', 'Money']","['Victoria', 'Iguassu', 'Niagara', 'Niagara']","['acrylic', 'PVC', 'Fake', 'Bottle']","['mozzarella', 'Smile', 'Picture', 'Brie', 'gouda', 'Gouda']","['Hazel', 'Crazy', 'brazil', 'squirrel', 'Cracker', 'Cracker']","['field', 'Cracker', 'bread', 'Bread']","['pest', 'Insect', 'Bug', 'Slippers', 'Fallout', 'brown']","['Speed', 'Tropical', 'tarzan', 'mowgli']","['Schottland', 'Flauschig', 'Irland', 'Scheren', 'Wollig', 'Wolle']","['savoir', 'Chemistry', 'Astronomy', 'Aristotle']","['Shue', 'Vegas', 'barred', 'box', 'zoo', 'container']","['bat', 'dangerous', 'Hole', 'Forest']","['breakfast', 'cereal', 'star', 'glory', 'Dawn', 'Dawn']","['Coop', 'Beast', 'Jail', 'Zoo']","['Hero', 'photography', 'illumination', 'Avengers', 'Fastest', 'Fast']","['burial', 'Tombstone', 'Cemetery', 'serious', 'serious', 'serious']","['Zwackelmann', 'Simsalabim', 'Merlin', 'Dumbledore', 'potter', 'Harry']","['Highest', 'Cardinal', 'Francis', 'Vatican']","['\\u30eb\\u30fc\\u30eb', 'Face', '\\u3068\\u3057\\u3087\\u304b\\u3093', 'ISBN', '\\u304a\\u3075', '\\u304d\\u3087\\u3046\\u304b\\u3057\\u3087']","['Pinguin', 'cards', 'tie', 'formal', 'Tuxedo', 'Spades']","['Blatte', 'Ressenti', 'Insecte', 'Insecte']",['Acclimatation'],"['\\u3075\\u304f\\u3057\\u304d', 'Oxygen', '\\u3059\\u3044\\u3048\\u3044', '\\u30b1\\u30a2']","['Lithium', 'phil-collins', 'instument', 'baguette', 'Musique', 'musique']","['bug', 'Malaria', 'Buzz', 'Midge', 'Pest', 'insect']","['Flowing', 'Style', 'Keratin', 'Cut', 'toupee', 'Wig']","['bulbe', 'ramification', 'Moli\\u00e8re', 'Tubercule', 'Carr\\u00e9e', 'Carr\\u00e9e']","['Lindt', 'carob', 'Candy', 'Brownies']","['Bansuri', 'Instrument', 'champagne', 'Woodwind']","['Fleuve', 'diamants', 'affluent', 'Torrent', 'kwa\\u00ef', 'Kwa\\u00ef']","['cards', 'tailored', 'formal', 'birthday', 'Zoot', 'Zoot']","['Observe', 'Neighbourhood', 'Lookout', 'Time', 'look', 'arm']","['methane', 'Laughing', 'radon', 'petrol', 'burp', 'Fart']","['Glove', 'Bronco', 'freshly', 'Orenthal', 'squeezed', 'Squeezed']","['Eating', 'Choice', 'Restaurant', 'UI', 'Dessert', 'Dvd']","['creek', 'stream', 'Amazon', 'Tributary', 'Waterway', 'Waterway']","['buried', 'Chest', 'jewels', 'trove', 'Island', 'Island']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['skip', 'Trampoline', 'Er', 'Bungee', 'Boo', 'hop']","['Armabdreher', 'Flu\\u00dfschnapper', 'Laaang', 'Todesrolle']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Maquereau', 'Marseille', 'poisson', 'Anchois', 'Boite', 'macreau']","['Glitzer', 'Teuer', 'K\\u00e4stchen', 'Armband', 'Pirat', 'Prinsesin']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['Bacardi', 'Alcohol', 'Captain', 'Morgan', 'bottle', 'colada']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['African', 'Lion', 'Dubai', 'Desert']","['Helipad', 'chopper', 'Flight', 'flight']","['Alcohol', 'Corona', 'Coors', 'Heineken', 'Budweiser', 'Bud']","['Skin', 'Record', 'Photography', 'Cinema', 'Pellicle', 'Layer']"
Mystery Word,Tornado,Dress,Karies,Vegetable,Envelope,Chute,Plastic,Cheese,Nut,Wheat,Cockroach,Jungle,Schaf,Science,Cage,Cave,Morning,Cage,Flash,Grave,Zauberer,Pope,Book,Suit,Cafard,Jardin,Breath,Batterie,Mosquito,Hair,Racine,Chocolate,Flute,Rivi\u00e8re,Suit,Watch,Gas,Juice,Menu,River,Treasure,Heat,Jump,Krokodil,Baleine,Valise,Sardine,Schmuck,Poup\u00e9e,Quarter,Rum,Vegetable,Safari,Helicopter,Beer,Film
Guess,Tornado,Dress,Karies,cabbage,envelope,Chutes,Plastic,Cheesy,nut,ritz,Cockroach,Jungle,Sheep,Philosopher,cage,Cave,Wheaties,Cage,Flash,coffin,Zauberer,Pope,book,Suit,Cafard,jardin,breathing,batterie,Mosquito,Hair,Racine,Chocolate,Flute,Rivi\u00e8re,suit,Watch,Gas,Juice,Buffet,River,treasure,,Jump,Krokodil,Baleine,valise,Sardine,Schatz,Poup\u00e9e,,Rum,Vegetable,Safari,,beer,Film
