ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,509712065,509257460,509586342,509609795,509426448,509348231,509019413,508984237,508273744,508740938,508565028,508699652,508619100,508240050,508151957,508161670,508076959,507989928,508116165,507921963,507651738,507434632,507334076,507427229,507278971,506942519,506453655,506188533,505912951,505803319,504783443,505572343,505356470,504721368,504705518,503906863,504011203,504155244,503767286,503835783,502794447,503393842,503273217,502033632,501958265,499697763,497475123,494977940,494728196,493769667,493675456,491305856,488379380,484682575,480162112,431028987,420552674,402108912,374138794,363390977,336562502,319065151
Move,['6'],['12'],['7'],['21'],['12'],['14'],['37'],['12'],['8'],['12'],['12'],['27'],['21'],['30'],['5'],['12'],['91'],['25'],['65'],['23'],['90'],['56'],['27'],['103'],['25'],['62'],['37'],['90'],['65'],['55'],['15'],['48'],['32'],['67'],['94'],['82'],['67'],['56'],['62'],['101'],['67'],['75'],['22'],['83'],['101'],['117'],['307'],['81'],['111'],['57'],['7'],['39'],['79'],['98'],['39'],['1089'],['745'],['1521'],['1584'],['1807'],['1810'],['435']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,English,Deutsch,English,English,English,English,English,English,Deutsch,English,English,Français,English,Deutsch,English,Français,Français,English,English,Français,English,English,English,Français,English,English,Français,Français,Français,Français,English,Deutsch,Français,Français,Français,English,English,Français,Français,English,English,English,Français,English,English,Deutsch,English,English,English,English,English,Français,Français,English,English,English,English,English,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Thorns', 'Princess', 'Royalty', 'Regal', 'Headwear', 'Headpiece']","['Kassette', 'Tonband', 'Diktieren', 'Aufnehmen', 'Aufnehmer', 'Aufnahme']","['\\u30ed\\u30c3\\u30af', '\\u304b\\u3044\\u3060\\u3093', '\\u306f\\u3057\\u3054', '\\u30ab\\u30ef']","['sealed', 'invitation', 'stamp', 'bribe', 'Letter', 'Package']","['\\u3053\\u3046\\u3052\\u304d', '\\u304d\\u3057', '\\u3086\\u3046\\u3057\\u3083', '\\u3059\\u307a\\u30fc\\u3069', '\\u3055\\u3084', '\\u305f\\u3066']","['dividend', 'Amzn', 'Boullion', 'bouillon']","['Bite', 'Vampire', 'Bloodsucker', 'Insect']","['Rescue', 'Hydrant', 'Backdraft', 'Emergency', 'Arson', 'Sam']","['Friedrichstra\\u00dfe', 'Haltestelle', 'Monopoly', 'Haupt', 'Haupt']","['cheese', 'spread', 'brulee', 'crop', 'Ice', 'Whipped']","['Q', 'Top', 'End', 'Landfill', 'Cue', 'Dump']","['Adolescent', 'Coron', 'Superficiel', 'Majeur', 'Charbon', 'Charbon']","['golden', 'bath', 'Bridal', 'presenter']","['Regenwald-Lieferdienst', 'Auswahl', 'Onlinehandel', 'Internetriese']","['Kaars', 'Sigaret', 'Voorwerp', 'Licht']","['pendentif', 'cha\\u00eene', 'Fleurs', 'Tahiti', 'Immunit\\u00e9', 'Perle']","['gaumont', 'Film', 'B\\u00e2timent', 's\\u00e9ance', 'Art', 'Path\\u00e9']","['Checkmate', 'Club', 'King', 'Knight', 'Bishop', 'Bishop']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['m\\u00e9lusine', 'morgane', 'Clochette', 'Magique']","['carol', 'Chorus', 'Sirens', 'Melody', 'Melody']","['Sphere', 'Moon', 'Roll', 'Croissant', 'lunar', 'Lunar']","['Powder', 'Nicotine', 'Plantation', 'wacky', 'beedi', 'Cigarette']","['Poker', 'supermarch\\u00e9', 'Cartes', 'Jeux', 'croupier', 'roulette']","['and', 'Hare', 'Hermann\\u2019s', 'Reptile', 'Galapagos', 'Giant']","['Marathon', 'Relay', 'Drag', 'Culture', 'Ethnicity', 'Ethnicity']","['Arm\\u00e9e', 'chaise', 'Barbossa', 'MORGAN', 'Koivu', 'Hadock']","['Horlogerie', 'trotteuse', 'D\\u00e9signe', 'Gousset', 'Suisse', 'Temps']","['Linge', 'Artillerie', 'Robot', 'Coudre']","['Caillou', 'D\\u00e9coration', 'Plage', 'Etretat', 'Oval', 'Lisse']","['Cell', 'Jailbird', 'Jail', 'Jail']","['...fett', 'Morgan', 'Opossihaar', 'Nackt']","['Coeur-de-boeuf', 'Cerise', 'Crim\\u00e9e', 'Farcies']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Employ\\u00e9', 'Sponsor', 'Hi\\u00e9rarchique', 'Couture', 'directeur', 'directeur']","['Nye', 'Law', 'William', 'Receipt', 'Check', 'Cosby']","['Dumpster', 'Trailer', 'car', 'Semi', 'Bed', 'Monster']","['suite', '\\u00e9pisodes', 't\\u00e9l\\u00e9vis\\u00e9e', 'noire']","['Tatamis', 'Kids', 'kid', 'judo']","['diesel', 'Air', 'Helium', 'Accelerator', 'Fart', 'fart']","['Saber', 'incisor', 'Enamel', 'Dental', 'Cavity']","['wake', 'Daily', 'dawn', 'Sunrise', 'Sunrise', 'Sunrise']","['Fardeau', 'Obstacle', 'canon', 'munition']","['Shielded', 'Poppins', 'Beach', 'Rihanna', 'Rhaianna']","['\\u30dd\\u30c3\\u30d7\\u30b3\\u30fc\\u30f3', '\\u3069\\u308d\\u307c\\u3046', '\\u3055\\u3064\\u3048\\u3044', '\\u3046\\u3059\\u3044', '115\\u30de\\u30f3\\u30ad\\u30ed', '115\\u307e\\u3093\\u30ad\\u30ed']","['Troja', 'Sklavenaufstand', 'R\\u00f6mischersklavenaufstand', 'Gladiator', 'Gladiator', 'Gladiator']","['spectacle', 'Chemistry', 'Interested', 'allure', 'magnetic', 'Magnet']","['Winston', 'Smoke', 'Nicotine', 'Marlboro', 'Marlboro', 'marlboro']","['Carter', 'Basketball', 'Strong', 'Windy', 'Jay', 'Song']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['Ed', 'Eddy', 'abs', 'Log', 'Straight', 'EdEdandEddy']","['.25', '4', 'French', '0.25']","['sneeze', 'muscle', 'toilet', 'Kitchen', 'roll', 'Roll']","['Rain', 'fudge', 'fondue', 'sweet', 'cocoa', 'Cake']","['pie', 'orange', 'Cinderella', 'Carriage']","['Stairway', 'Climb', 'Salmon', 'Chutes', 'chutes']","['Tarte', 'Halloween', 'Potimarron', 'Orange', 'L\\u00e9gume', 'Fant\\u00f4me']","['Sinatra', 'La', 'Hugo', 'Hurley']"
Mystery Word,Crown,Rekorder,Climb,Envelope,Sword,Stock,Mosquito,Firefighter,Bahnhof,Cream,Tip,Mineur,Shower,Amazon,Lighter,Collier,Cin\u00e9ma,Chess,Fox,F\u00e9e,Song,Crescent,Tobacco,Casino,Tortoise,Race,Capitaine,Montre,Machine,Galet,Prison,Glatze,Tomate,Vache,Patron,Bill,Truck,S\u00e9rie,Karat\u00e9,Gas,Tooth,Morning,Boulet,Umbrella,Film,Spartacus,Attraction,Cigarette,Tornado,Spider,Heat,Baleine,Poup\u00e9e,Quarter,Plank,Quarter,Tissue,Chocolate,Pumpkin,Ladder,Citrouille,Boss
Guess,Crown,Rekorder,,Envelope,sword,shares,Bat,Fire,Bahnhof,cream,Tip,Mineur,shower,lieferando,Aansteker,Collier,cin\u00e9ma,Chess,immigrant,F\u00e9e,song,,Tobacco,Jeton,tortoise,Race,Capitaine,Heure,Machine,Galet,Prison,Glatze,tomate,Vache,,Bill,truck,Serie,Karate,,tooth,Morning,D\u00e9fense,Umbrella,Film,Spartacus,Love,cigarette,tornado,Spider,,Baleine,Poup\u00e9e,,Plank,quarter,Tissue,Chocolate,pumpkin,Up,Citrouille,Voice
