ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60
Table Number,522043003,522098832,521788218,520391399,521310467,521319118,521139788,520583929,521133988,521134995,520775494,520967695,520927803,520664076,520828154,520467015,520009290,519670361,519350597,519082979,519203929,518816937,518460914,517125895,518006039,517973951,517682691,517678078,517411458,517355094,517095134,516807797,516983554,516938061,517039024,516738278,516371061,516089261,515518017,515770821,514679425,514438929,514377397,512785830,510269410,509897088,508762408,507812897,508116165,504783443,504721368,495208466,489194416,481212678,478416865,431028877,422619886,420552674,366888891,337346134
Move,['5'],['18'],['16'],['21'],['28'],['27'],['46'],['8'],['22'],['45'],['18'],['46'],['22'],['16'],['46'],['18'],['42'],['36'],['62'],['48'],['37'],['43'],['74'],['66'],['57'],['17'],['30'],['50'],['45'],['97'],['74'],['47'],['54'],['56'],['35'],['396'],['84'],['66'],['31'],['44'],['74'],['45'],['181'],['64'],['33'],['73'],['195'],['64'],['75'],['31'],['67'],['75'],['551'],['192'],['780'],['1228'],['720'],['813'],['1326'],['4573']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+
Language,English,English,Français,English,Français,English,Français,English,Français,English,English,Français,English,Deutsch,Français,Français,English,English,English,Français,English,English,English,English,Français,English,English,Deutsch,Deutsch,English,Français,English,English,English,English,English,English,English,Français,English,English,Français,English,Deutsch,English,English,English,English,English,English,Français,English,Français,English,Français,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Tail', 'Ride', 'Eeor', 'Grandad']","['Assault', 'casseroles', 'Tesla', 'Charge', 'Acid', 'Rechargeable']","['banque', 'Chambre', 'fort', 'Forte']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['Courrier', 'Oeuf', 'Timbre', 'papier', 'jaune', 'poste']","['Squash', 'Haloween', 'Orange', 'butternut', 'Carving', 'carve']","['Chapiteau', 'Gruss', 'Pinder', 'acrobates', 'Gavarnie', 'Gavarnie']","['stop', 'Kuh', 'optimusprime', 'Autobahn', 'Brummi']","['Omaha', 'sable', 'sable', 'sable']","['bread', 'job', 'Person', 'Breads', 'Mayfield', 'Choux']","['smelly', 'aquatic', 'canned', 'Packed', 'tinned', 'tinned']","['Hallebarde', 'serpe', 'Fendre', '\\u00c9minc\\u00e9', 'Emince', 'Bucheron']","['Climb', 'Rungs', 'Height', 'up']","['Wunderkerzen', 'L\\u00e4rm', 'Jahresende', 'B\\u00f6lleridioten', 'Stallone']","['D\\u00e9barquement', 'Baule', 'Transat', 'Littoral']","['protection', 'Visi\\u00e8re', 'shoei', 'heaume', 't\\u00eate', 'T\\u00eate']","['Hit', 'ravenous', 'carcass', 'song', 'Cranberry', 'Cranberries']","['WISDOM', 'Enamel', 'Fairy', 'MOLAR', 'Molar', 'Molar']","['hangover', 'Ethanol', 'gin', 'Whiskey', 'Hard', 'WINE']","['Mazarin', '\\u00e9p\\u00e9e', 'Aramis', 'Porthos', '4', '3']","['Feather', 'Egg', ""eagle's"", 'nsp', 'Eggs', 'eggs']","['Freight', 'Distribute', 'UPS', 'FedEx', 'sail', 'Titanic']","['shortcut', 'vision', 'hole', 'burrow', 'subway', 'subway']","['Rule', 'Weeeeeee', 'Whistle', 'Playground', 'Water', 'Rock']","['Bosse', 'Pied', 'Ail', 'Blanc']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['master', 'dank', 'captive', 'jail', 'underground', 'underground']","['K\\u00e4fig', 'Hagenbeck', 'Gorilla', 'Gehege', 'Gehege']","['Capital', 'Stadt', 'Gro\\u00df', 'Anime', 'Japan', 'Japan']","['Glacier', 'tip', 'arctis', 'Massive', 'Titanic', 'Titanic']","['Moignon', 'Pingu', 'Banquise', 'Banquise']","['Wind', 'Champagne', 'instrument', 'Magic', 'piccolo', 'Piccolo']","['hotel', 'unit', 'Lounge', 'Rumpus', 'Escape', 'sleeping']","['Rum', 'Vino', 'Test', 'Beer', 'Drink', 'Vodka']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Pants', 'Holder']","['origami', 'Stephen', 'Neck', 'construction', 'lifting', 'Fraiser']","['juicy', 'Sweet', 'Fruit', 'Cobbler', 'Princess', 'Princess']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['Soft', 'Damage', 'Paper', 'Booger', 'Clean', 'Snot']","['hoot', 'barn', 'Snowy', 'Duolingo', 'Stare']","['Pleurer', 'Couper', 'Larme', 'Legume', 'Pleures', 'Pelures']","['Wiklinowy', 'wiklina', 'Jordan', 'Tablica', '\\u015amieci', '\\u015bmieci']","['Kappe', 'M\\u00fcnchhausen', 'Schandmaul', 'Eulenspiegel', 'Eulenspiegel']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Bronze', 'Award', 'Redgrave', 'Honour']","['chopped', 'punishment', 'Headless', 'execution', 'eatcake', 'Bastille']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Nickle', 'Slot', 'Loose', '1$']","['Avent', 'pompier', ""-de-l'avant"", '-gr\\u00e9gorien']","['Rainbows', 'Mythical', 'Horny', 'Horse', 'last', 'white']","['Chant', 'Aigu', 'Sydney', 'Soupe', 'Castafiore', 'Castafior']","['Injection', 'Sharp', 'tailor', 'suit', 'pin', 'and']","['Eating', 'Less', 'coke', 'pepsi']","['inhale', 'lungs', 'deep', 'hold', 'dragon', 'fire']","['Water', 'Row', 'float', 'sail', 'oar', 'dragon']","['I.hate.everything.about.you', 'Sing', 'Thong', 'fish.in.the.sea', 'Hymn']"
Mystery Word,Donkey,Battery,Coffre,Train,Enveloppe,Pumpkin,Cirque,Truck,Plage,Baker,Sardine,Hache,Ladder,Silvester,Plage,Casque,Zombie,Tooth,Alcohol,Mousquetaire,Nest,Ship,Tunnel,Slide,Oignon,Sail,Dungeon,Zoo,Tokio,Iceberg,Manchot,Flute,Room,Alcohol,Cake,Belt,Crane,Peach,Poup\u00e9e,Tissue,Owl,Oignon,Basket,Narr,Hunter,Coffee,Medal,Guillotine,Spice,Oven,Vache,Coin,Calendrier,Unicorn,Op\u00e9ra,Needle,Diet,Breath,Boat,Song
Guess,Donkey,Battery,,train,Enveloppe,Pumpkin,cirque,Lkw,d\u00e9barquement,baker,,Hache,Ladder,Silvester,Plage,casque,vulture,Tooth,Alcohol,Mousquetaire,Bird,Ship,tunnel,Slide,Bulbe,sail,dungeon,Zoo,Tokio,iceberg,Manchot,Flute,Room,Alcol,cake,Belt,crane,Peach,Poup\u00e9e,Tissue,Owl,Oinion,Mojzesz,Narren,,coffee,medal,guillotine,Spice,fry,Vache,coin,Calendrier,Unicorn,Opera,needle,Diet,Breath,Boat,SONG
