ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71
Table Number,474312044,474303583,474114255,474013322,473726791,473685212,473572449,473486256,472781352,473314665,473272593,472698771,472597677,472014796,472827452,472491678,472534582,471806145,471212025,471856560,470554486,471403469,470924700,471455477,470986442,471065112,470762680,470582954,470708473,470568445,470357896,470505855,470134481,470002366,469607092,468935763,468122007,467974821,467408855,466084294,465011616,465187133,465728930,465619295,465665365,465666075,465668036,465668546,464150236,463714023,462438853,463172184,461611363,459279309,458716764,457064795,457036000,455837502,454586755,451463411,449955800,449145581,445628197,421549329,393621459,374138794,344838144,337346134,322628136,319065151,313533300
Move,['8'],['8'],['12'],['10'],['18'],['38'],['37'],['28'],['16'],['26'],['5'],['6'],['13'],['16'],['41'],['46'],['6'],['38'],['58'],['44'],['91'],['45'],['65'],['32'],['66'],['81'],['36'],['45'],['92'],['45'],['37'],['90'],['37'],['81'],['62'],['84'],['61'],['63'],['61'],['22'],['82'],['89'],['257'],['44'],['17'],['17'],['17'],['18'],['44'],['57'],['348'],['71'],['102'],['40'],['19'],['36'],['103'],['400'],['11'],['40'],['286'],['73'],['75'],['95'],['1095'],['1296'],['1486'],['3633'],['4320'],['355'],['3485']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,Deutsch,Français,English,English,English,English,Français,English,English,Français,English,English,English,English,English,Deutsch,Deutsch,Deutsch,English,English,Français,English,English,English,English,English,English,Deutsch,English,English,Français,Français,English,English,Français,English,English,English,Deutsch,English,English,English,English,English,English,Français,Français,Français,English,Français,Français,English,English,English,Français,English,English,English,English,Deutsch,English,Français,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['rides', 'ticket', 'locomotive', 'mono', 'Line']","['Camping', 'gitan', 'Voyageurs', 'Dodge', 'Dodge']","['Beast', 'Mcgowan', 'red', 'flower', 'Thorny', 'Garden']","['Marzipankugel', 'Amadeus', 'Nachtmusik', 'Wien']","['palmip\\u00e8de', 'laqu\\u00e9', 'kermesse', 'Magret', 'confit', 'Bec']","['moth', 'Cocoon', 'Larvae', 'effect', 'Insect', 'insect']","['Halo', 'Flying', 'Wings', 'wing']","['Stringed', 'First', 'rosin', 'Classical', 'Concert', 'AJR']","['Holy', 'Explosion', 'Starbucks', 'Pin', 'Pin']","['Ingres', 'Stradivarius', 'Luthier', 'Archet']","['Kerek', 'Zaj', 'Megnyomhat\\u00f3', 'Nyomogat\\u00e1s']","['Hippie', 'fingers', 'Treaty', 'Quiet', 'Doves', 'Dove']","['Pruneau', 'Centre', 'Pepin', 'Coeur', 'Fruit', 'Fruit']","[""Let's"", 'Thrill', 'rollercoaster', 'mount', 'skitch']","['Colorfull', 'Talking', 'pirate', 'shoulder']","['Adjective', 'sakuraki', 'Idiot', 'Talent', 'Prodigy', 'Einstein']","['leek', 'scallion', 'satire', 'website', 'Layers', 'Eye-watering']","['Wyrmspan', 'Mythology', 'Polunga', 'Mitologic', 'Fire', 'Romania']","['Handschmeichler', 'Steinchen', 'Zierstein', 'Splitt', 'Flussufer', 'Klein']","['Jahreswechsel', 'Jahresende', 'Raclette', 'Weihnachten']","['Volksempf\\u00e4nger', 'WDR4', 'FM', 'Sender', 'UKW', 'GaGa']","['Musical', 'Blonde', 'beard', 'BRUNETTE', 'Shampoo', 'shampoo']","['Blade', 'Rapier', 'Excalibur', 'Sabre']","['Bernard', 'Moquette', 'Roulant', 'Marrakech', 'Aladdin', 'transport']","['skillet', 'all', 'Frying', 'Muffin', 'Peter', 'Peter']","['Construction', 'Whooping', 'Frasier', 'Origami', 'origami']","['PowerPoint', 'Land', 'Show', 'Slippery', 'baseball', 'playground']","['Wall', 'Support', 'man', 'Humanbeing', 'Timber', 'Plasterboard']","['toothpaste', 'You', 'Cannula', 'Container', 'Pipe', 'Pipe']","['Pizza', 'Square', 'Cube', 'drop', 'Cardboard', 'Cardboard']","['Antarktis', 'Frack', 'Kaiser', 'Kaiser']","['Versailles', 'Compact', 'silvered', 'double', 'Reflection', 'backwards']","['mugiwara', 'yarhar', 'Hunter', 'Zoro']","['liane', 'Tronc', 'Vieille', 'Vieille', 'Vieille', 'Vieille']","['Apero', 'Fromage', 'Volume', 'Forme', 'Carr\\u00e9', 'Carr\\u00e9']","['Puma', 'Middle-aged', 'Sexy', 'chilidog', 'feline', 'Feline']","['beluga', 'expensive', 'fish', 'eggs', 'eggs', 'eggs']","['Goji', 'Airelle', 'Cochons', 'Rio', 'Echancrure', 'Myrtille']","['Poutine', 'Tater', 'french', 'curly', 'Potato', 'Waffle']","['Roger', 'eminem', 'Jessica', 'jessica']","['parfait', 'sweet', 'Cheesecake', 'Cheesecake']","['Meister', 'Wohngelegenheit', 'Wohnen', 'Dach', 'Dach']","['Furniture', 'Graph', 'Postpone', 'Surface', 'Surface']","['Shoelaces', 'Knot', 'neck', 'Clothing', 'bow', 'Bow']","['Maker', 'chef', 'Cake', 'cake']","['Sch\\u00f6nbrunn', 'Buckingham', ""Jafar's"", 'home']","['-rat', 'tunnels', ""it's"", 'home']","['nailed', 'tree', 'mad', '-roads']","['lave-linge', 'baguette', 'Percussion', 'Percusion']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Chant', 'Poisson', 'Gyrophare', 'Mythique', 'Ariel', 'Marins']","['Warm', 'Cozy', 'Snuggie', 'Bed']","['D\\u00e9sert', 'ravitaillement', 'Tetrapack', 'Palmeraie', 'Fraicheur', 'Jus']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['braces', 'occupation', 'fluoride', 'Enamel', 'Fillings', 'Teeth']","['\\u00c9piler', 'Linge', 'Serrer', 'Barrette', 'outil', 'crabe']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['sledging', 'Sledge', 'guitar', 'ice-skate', 'ice']","['castle', 'master', 'Underneath', 'keep']","['Trompete', 'Signalton', 'Blasinstrumente', 'Signal', 'Einritt', 'Instrument']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['Bushido', 'tatami', 'Ceinture', 'kid', 'Kid']","['stem', 'phone', 'prison', 'prison']","['putter', 'association', 'Discotheque', 'Golf']","['Seamen', 'blackbeard', 'Falcon', 'crunch', 'Crunch']","['Express', 'Bamboo', 'marsupial', 'Red', 'Endangered']","['Vania', 'colegiata', 'sand', 'king']","['Magic', 'picolo', 'woodwind', 'Champagne', 'woodwind', 'champagne']"
Mystery Word,Rail,Caravane,Rose,Mozart,Canard,Butterfly,Angel,Violin,Grenade,Violon,Button,Peace,Noyau,Ride,Parrot,Genius,Onion,Dragon,Kiesel,Silvester,Radio,Hair,Sword,Tapis,Pan,Crane,Slide,Stud,Tube,Box,Pinguin,Mirror,Pirate,Branche,Cube,Cougar,Caviar,Baie,Fries,Rabbit,Dessert,Haus,Table,Tie,Baker,Palace,Sewer,Cross,Tambour,Bouclier,Sir\u00e8ne,Blanket,Oasis,Bande,Pearl,Fox,Dentist,Pince,Crescent,Ninja,Slide,Dungeon,Fanfare,Rooster,Karat\u00e9,Cell,Club,Captain,Panda,Castle,Flute
Guess,Train,roulotte,Rose,Mozart,Canard,Butterfly,Angel,violin,grenade,Violon,Drums,peace,Noyau,Jet,Parrot,genius,Onion,Dragon,Kies,Silvester,Radio,Hair,Sword,Tapis,fries,crane,Slide,stud,Tube,Box,,mirror,pirate,For\u00eat,Cube,Cougar,whale,Baie,Fries,run,Boiled,Handwerk,Delay,tie,baker,Palace,Sewer,Cross,pain,Chevalier,Sinr\u00e8ne,blanket,Oasis,,mussel,Fox,Dentist,Pince,Crescent,,Slide,dungeon,Horn,DJ,Judo,cell,club,captain,Panda,Castle,flute
