ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63
Table Number,592616952,592338097,592361137,592318769,592236176,592007517,591983262,591924435,591910490,591678733,591717906,591524567,590312067,591062393,590824725,590353433,589848410,589860166,589841119,589708130,589780936,589566436,589222935,589125575,589109770,588808188,588710658,588625629,588555012,588342799,588025017,586797262,586310211,586331830,585819657,585574372,585222684,581767722,581442718,578083576,577852826,576920182,577180892,576762350,575798268,571815545,570734438,561440098,559608546,555624853,550187728,542849457,528022855,517095134,506189713,493972187,466081205,464921867,420552674,387173467,381826421,374138794,336562502
Move,['59'],['10'],['16'],['10'],['10'],['14'],['32'],['18'],['42'],['9'],['14'],['9'],['6'],['9'],['9'],['25'],['18'],['37'],['22'],['60'],['47'],['28'],['83'],['72'],['91'],['29'],['72'],['67'],['61'],['77'],['80'],['74'],['80'],['30'],['21'],['56'],['64'],['9'],['188'],['76'],['50'],['10'],['91'],['26'],['65'],['90'],['38'],['694'],['237'],['76'],['450'],['1303'],['358'],['891'],['2452'],['871'],['786'],['788'],['1311'],['2724'],['1108'],['2437'],['2407']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,Français,English,English,Français,English,English,English,English,Deutsch,English,English,English,English,English,Deutsch,English,English,Français,Français,Deutsch,English,English,English,English,English,English,Français,Deutsch,English,Français,Français,English,Français,English,English,English,English,Français,English,Français,English,English,English,English,English,Français,English,Français,English,Français,Français,English,English,English,English,English,English,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['muscat', 'fruit', 'green', 'red', 'Raisins', 'Vineyard']","['Lys', 'Chou', 'pollen', 'p\\u00e9tale']","['Film', 'Hitch', 'Park', 'Trash', 'caravan']","['Adele-exarchopoulos', 'Jonathan-cohen', 'Feu', 'Olympique']","['Cover', 'Defend', 'Conch', 'Sea']","['Alphabet', 'pen-pal', 'lowercase', 'Mail']","['Arrosage', 'Information', '\\u00c9gout', 'Plomberie']","['chaise', 'ottoman', 'settee', 'Loveseat', 'Sectional', 'Sectionals']","['Typhoon', 'Trooper', 'Lightening', 'Thunder']","['beauty', 'goopy', 'Goop', 'Congeal', 'Hair', 'hair']","['Tower', 'Philadelphia', 'Ma', 'tolling']","['Billund', 'Ninjago', 'Belville', 'Spielbaustein', 'Noppenbau', 'D\\u00e4nenspielzeug']","['Spare', 'Spacious', 'Space', 'Walls', 'living', 'bed']","['Tulip', 'Hue', 'electric', 'screw', 'idea', 'light']","['Rook', 'Carlsen', 'king', 'boxing', 'Board', 'board']","['Dijon', 'Yellow', 'Yellow', 'Yellow', 'Yellow']","['Recurve', 'Cross', 'Boy', 'Curtsey', 'Arrow', 'Cupid']","['Wasserlebewesen', 'Knorpelfisch', 'Speise', 'Nemocharakter', 'flach', 'Flach']","['African', 'trip', 'Tata', 'Chocolate']","['Ranch', 'Crops', 'dairy', 'horse', 'Kettle', 'Pig']","['Magasin', 'Cher', 'Citi', 'Rompoyn']","['Combo', 'Azay-le-Rideau', 'Cartes', 'Versailles']","['Grunzen', 'Speck', 'Ringelschwanz', 'Ringelschw\\u00e4nzchen', 'Gl\\u00fcckssymbol', 'Ferkel']","['Vending', 'CNC', 'washable', 'Florence', 'Mechanical', 'Learning']","['Towehaal', 'internal', 'Handsome', 'husband', 'Finder']","['chimpanzee', 'Ape', 'Baboon', 'Howler', 'Primate', 'gorilla']","['Blazer', 'Tuxedo', 'Spades', 'Track']","['Yule', 'Brrr', 'Twelveth', 'month', 'Month', 'Month']","['Waterspout', 'Ascender', 'land', 'crab', 'brown', 'recluse']","['Orage', 'Nuage', 'Katrina', 'Pr\\u00e9visions', 'Neige']","['Ring', 'Brosche', 'Diadem', 'Fu\\u00dfkettchen', 'Accessoires', 'Klunker']","['Isopropyl', 'Fermented', 'Spirits', 'Drunk', 'Rubbing', 'Rubbing']","['Amazonienne', 'Georges', 'Tarzan', 'Mowgli', 'mowgli']","['Manchette', 'Ascenseur', 'pustule', 'Interrupteur', 'acn\\u00e9', 'Acn\\u00e9']","['take', 'tylenol', 'sick', 'heat']","['Feuillet\\u00e9', 'Boulangerie', 'Beurre', 'Moiti\\u00e9', 'Lune', 'Lune']","['cloud', 'heavens', 'White', 'Azure', 'blue', 'Blue']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Nose', 'Joker', 'Pennywise', 'It']","['Cumulonimbus', 'Condensation', 'puffy', 'rain', 'fluffy', 'Fluffy']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['tuichi', 'George', 'Liane', 'Mowgli']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Floss', 'Tales', 'Pixie', 'Godmother']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['Rock', 'Monkey', 'Mountain', 'bouldering', 'Ladder']","['Film', 'Insecte', 'Voiture', 'Voiture']","['Squares', 'hot', 'white', 'brown', 'fountain', 'Strawberry']","['Roscoff', 'Legume', 'Pleurer', 'Burger', 'Rouge', 'Rouge']","['Monarch', 'Solomon', 'Card', 'Ruler', 'Arthur', 'Crown']","['irrit\\u00e9e', 'toux', 'Profonde', 'Verdon']","['Dent', 'Gencive', 'Corneille', 'Carr\\u00e9e']","['Hugo', 'Director', 'Springsteen', 'Employer', 'Owner', 'em-ing']","['Shot', 'aid', 'Bifocals', 'wine', 'Optometry', 'lenses']","['Bread', 'Grain', 'From', 'Chaff']","['Egg', 'Resident', 'Baby', 'Hen']","['wurst', 'andouille', 'bratwurst', 'links', 'vienna', 'schnitze']","['point', 'Nevereatyellowsnow', 'JustThe', 'Money', 'Iceberg', 'iceberg']","['Monopoly', 'venison', 'pheasant', 'Board']","['Volt', 'Watt', 'Edison', 'power']","['Baignoire', 'Laver', 'bain', 'salle', 'Lavage', 'Matin']"
Mystery Word,Grape,Fleur,Trailer,Flamme,Shell,Letter,Tuyau,Couch,Storm,Gel,Bell,Lego,Room,Bulb,Chess,Mustard,Bow,Rochen,Safari,Farm,Carrefour,Ch\u00e2teau,Schwein,Machine,Stud,Monkey,Suit,December,Spider,M\u00e9t\u00e9o,Schmuck,Alcohol,Jungle,Bouton,Fever,Croissant,Sky,Medal,Clown,Cloud,Port,Cup,Jungle,Tissue,Fairy,Sting,Couch,Climb,Coccinelle,Chocolate,Oignon,King,Gorge,Racine,Boss,Glasses,Wheat,Chick,Sausage,Tip,Game,Electricity,Douche
Guess,wine,fleur,,Flambeau,shell,Letter,tuyau,chair,Storm,,Bell,Lego,room,bulb,Chess,wine,Bow,Roche,safari,farm,Carrefou,Chateau,schwein,Machine,Stud,monkey,Suit,december,spider,Temp\u00eate,Schmuck,wine,Jungle,bouton,fever,Croissant,Sky,medal,Clown,Cloud,cabane,,Jungle,Tissue,fairy,Sting,Couch,climb,Fourmis,chocolate,oignon,Emperor,Gorge,Molaire,boss,glasses,Wheat,Chick,Sausage,,Game,electricity,Toilette
