ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60
Table Number,580618187,579966773,580329935,580059879,579787056,580009433,579564039,578349815,579215113,578837567,578546051,578562466,578450103,578191665,577749366,578248303,578260616,578091762,576920182,577205105,577799684,577528424,577422346,577395738,577304871,576698089,576989118,576423254,576413622,576104470,575723606,575402380,575189104,574151534,575079648,574192970,573434196,572978724,571815545,571195661,570734438,569000947,567406997,567157193,563814683,563368518,562577325,562133986,560134917,557334313,543879156,521199099,509348231,493972187,489194416,484123113,470247957,374138794,363390977,317609821
Move,['6'],['12'],['15'],['9'],['8'],['20'],['30'],['18'],['10'],['36'],['38'],['38'],['20'],['45'],['35'],['40'],['20'],['36'],['10'],['85'],['57'],['45'],['26'],['62'],['66'],['69'],['84'],['87'],['18'],['55'],['15'],['75'],['59'],['31'],['112'],['21'],['78'],['85'],['74'],['37'],['38'],['67'],['269'],['73'],['73'],['117'],['285'],['11'],['307'],['572'],['241'],['906'],['1741'],['749'],['1259'],['1484'],['2666'],['2323'],['2669'],['2456']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode
Speed,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,Deutsch,English,Français,English,Deutsch,English,English,English,Français,Deutsch,English,English,Français,Deutsch,English,English,English,English,English,English,English,English,English,English,English,Français,English,English,Deutsch,English,English,English,English,Deutsch,English,Français,Français,English,English,Deutsch,English,Français,Français,English,English,Français,English,English,English,English,Français,Français,English,English,Français,English,English,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Gallien', 'Bildergeschichte', 'Fl\\u00fcgelhelm', 'R\\u00e9sistance', 'BARDE', 'Klein']","['Catamaran', 'Ferry', 'river', 'vessel', 'floats', 'motor']","['mistigri', 'miaou', 'Aristo', 'Moustache']","['pierce', 'Warrior', 'Weapon', 'fishing', 'Britney', 'Britney']","['Pinguin', 'M\\u00f6nchfrau', 'Deloris', 'Klosterdame', '...nf\\u00fcrzle']","['Hardest', 'Rock', 'baseball', 'ring']","['Smegma', 'Mozzarella', 'Brie', 'Curd']","['Arena', 'Woodmade', 'FIREWIRE-revo', 'Terra-Mystica', 'wood', 'Wood']","['V\\u00e9lo', 'Tourne', 'Voiture', 'Avion']","['Druckwerk', 'Roman', 'Lesen', 'Geschichten', 'Bibel', 'Gebunden']","['Shop', 'Sweet', 'Cane', 'Cane', 'Cotton', 'Cotton']","['knight', 'weapon', 'Damocles', 'Excalibur']","['Tuches', 'Baton', 'Patate', 'Patate']","['Plastik', 'Dehnbar', 'Twist', 'Kautschuk', 'Elsatisch', 'Haribo']","['Opera', 'Rope', 'Suds', 'Detergent']","['Arctic', 'orange', 'Hound', 'Channel', 'Mozilla', 'Zorro']","['Mini', 'bar', 'Tipton', 'Transylvania', 'bell', 'lobby']","['Case', 'container', 'Baby', 'Moses', 'Ball', 'ball']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['Lasso', 'Sheriff', 'Legends', 'Horses']","['Scuba', 'Billy', 'Deep', 'Liquid', 'Pacific', 'Sea']","['Hepatitis', 'Covid', 'Conora', 'Infection', 'computer', 'ebola']","['Plug', 'Hole', 'Shop', 'Factory']","['Granules', 'Morocco', 'Pearl', 'Israeli', 'Pilaf']","['Broth', 'inventory', 'Bond', 'Market', 'Timber', 'Car']","['Barbie', 'Bonbon', 'Bouquet', 'Titanic', 'Fleur', 'Romantisme']","['Agassi', 'Serena', 'Djokovic', 'serve', 'Wimbledon', 'Wimbledon']","['Rocky', 'hill', 'Peak', 'fujiyama', 'goat', 'Alpes']","['Land', 'Nizza', 'Nachbar', 'Wei\\u00dfbrot', 'Hahn', 'Libert\\u00e9']","['French', 'Gouda', 'Fromage', 'Milk', 'Cheddar', 'CHEDDAR']","['hand', 'talking', 'Kukla', 'Ollie']","['Lanes', 'Kingpin', 'Pins', 'Green', 'Green']","['Vehicle', 'Cool', 'Devo', 'Ringmaster\\u2019s', 'hair', 'Flog']","['Nase', 'W\\u00fcstenherrscherin', 'Eselsmilch', 'K\\u00f6nigin', 'Asterix', 'Asterix']","['cheese', 'Whipping', 'Shaving', 'Whip.', 'Soft', 'Ivory']","['Disco', 'Pyjama', 'Soupe', 'Fete']","['Duel', 'Arme', 'Sword', 'Cutlass', 'fleuret', 'foil']","['Dijon', 'Colonel', 'Spicy', 'yellow', 'Yellow', 'Yellow']","['Seinfeld', 'Slapstick', 'Laughter', 'Lol']","['Bl\\u00fcte', 'Strauch', 'Titanic', 'Dornen', 'Dornen', 'Dornen']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['Rit', 'Pie', 'Marguerite', 'Fernandel', 'Amour', 'Herbivore']","['Mariage', 'Charia', 'Bateau', 'Bateau']","['1st', 'course', 'whetting', 'snack', ""Starvin'"", 'Marvin']","['Spear', 'Rifle', 'Broadsword', 'Shotgun', 'Violent', 'Utilised']","['rationner', 'aliment', 'Slimfast', 'M\\u00e9diterran\\u00e9en']","['\\u306f\\u306a\\u3088\\u3081', 'Mermaid', 'wedding', '\\u3051\\u3063\\u3053\\u3093\\u3057\\u304d']","['Milky', 'Way', 'far', 'away']","['Crematorium', 'Cooker', 'Timer', 'Clay']","['Doom', 'Worship', ""George's"", 'College', 'Shirley', 'Shirley']","['Casse', 'Huile', 'P\\u00e9can', 'Coco', 'Cajou', 'Cajou']","['Balle', 'Normand']","['Hole', 'toed', 'homing', 'homing']","['canned', 'Mackerel', 'Salad', 'Bluefin', 'fish', 'sushi']","['pere', 'castor', 'g\\u00e9ographie', 'raconter']","['Flipper', 'mascot', 'Miami', 'bottlenose', 'bottlenose', 'Miami']","['ladder', 'Hitchcock', 'Noose', 'Belay', 'Ring', 'Persuade']","['cowboy', 'movie', 'great', 'mail']","['VCU', 'Argonauts', 'Battering', 'dodge', 'Truck']","['\\u00e0pain', 'cr\\u00e9mation', 'Micro-onde', 'Midable', 'Moulin', 'Moulin']"
Mystery Word,Asterix,Boat,Chat,Spear,Nonne,Diamond,Cheese,Board,Roue,Buch,Candy,Sword,Frites,Gummi,Soap,Fox,Hotel,Basket,Cup,Western,Ocean,Virus,Outlet,Couscous,Stock,Rose,Tennis,Mountain,Frankreich,Cheese,Puppet,Bowling,Whip,Kleopatra,Cream,Soir\u00e9e,\u00c9p\u00e9e,Mustard,Comedy,Rose,Couch,Vache,Voile,Appetizer,Weapon,R\u00e9gime,Dress,Galaxy,Oven,Temple,Noix,Trou,Pigeon,Tuna,Histoire,Dolphin,Rope,Western,Ram,Four
Guess,Asterix,Boat,Chat,spear,Nonne,diamond,Cheese,bridge,roue,Buch,Bakery,Sword,Famille,Gummi,soap,,hotel,Basket,,cowboy,Ocean,Virus,Outlet,Couscous,,Rose,Tennis,Mountain,Frankreich,camembert,Puppet,Bowling,Whip,Kleopatra,cream,Soiree,Couteau,soldier,Comedy,Rose,Couch,Vache,Robe,Appetizer,Weapon,R\u00e9gime,Dress,galaxy,Oven,Temple,noix,Trou,racoon,Tuna,Asie,Dolphin,Rope,western,ram,Four
