ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55
Table Number,589780936,588707006,589128375,588906643,588375346,588686601,587616272,588131818,587842041,587950079,587598007,587159615,586965630,586176876,585762823,586514631,586324912,586388110,586254172,586331830,585970944,586099444,585819367,585819657,585282957,585558542,584834352,585177550,584841578,582545566,581767722,581560970,579787056,577852826,576920182,577180892,576873341,576762350,576413622,576073245,575401862,571815545,571195661,570734438,567406997,557334313,555552287,550187728,543879156,539412516,517095134,508130373,387173467,336562502,317609821
Move,['47'],['8'],['9'],['18'],['12'],['36'],['6'],['16'],['26'],['42'],['84'],['57'],['30'],['77'],['90'],['55'],['18'],['19'],['54'],['18'],['71'],['55'],['10'],['10'],['93'],['51'],['61'],['73'],['50'],['50'],['9'],['50'],['69'],['50'],['10'],['91'],['48'],['26'],['19'],['111'],['436'],['89'],['37'],['38'],['372'],['746'],['185'],['425'],['267'],['261'],['876'],['2199'],['2706'],['2381'],['2531']
Mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode
Speed,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,Français,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,English,Français,English,English,Français,English,English,English,English,English,English,English,English,Français,Deutsch,English,English,Deutsch,Français,English,Français,English,English,Deutsch,English,English,English,Deutsch,English,Français,English,English,Français,Français,English,Français,English,English,Français,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Magasin', 'Cher', 'Citi', 'Rompoyn']","['Divergence', 'Tine', 'Spoon', 'Dinglehopper', 'Dinglehopper']","['geometry', 'pyramid', 'percussion', 'Trinitas', 'Bermuda', 'Bermuda']","['Krueger', 'Unreality', 'Sleep', 'Lucid', 'Freddy', 'Freddy']","['mosh', 'underarm', 'fire', 'despair', 'LaBrea', 'Chasm']","['inferno', 'Thrower', 'old', 'flicker', 'Lighter', 'Flare']","['Down', 'and', 'playground', 'move', 'Slip', 'Slip']","['Engelberg', 'passage', 'Gotthard', 'underground', 'Moles']","['Layers', 'Crying', 'Stinky', 'Vegetable', 'Funions', 'Liver']","['laughter', 'Dunham', 'slapstick', 'sense', 'comedy', 'Comedy']","['Malaria', 'Sucker', 'Repellent', 'Vampire', 'Itchy']","['HAM', 'Station', 'Waves', 'transmitter', 'Shortwave', 'viewer']","['Jif', 'Skippy', 'Legume', 'Monocle', 'Brittle', 'Butter']","['brot', 'Gebet', '18h', 'Tageszeit', 'D\\u00e4mmerung', 'D\\u00e4mmerung']","['speedo', 'Hydrodynamic', 'gendered', 'Skin-tight', 'burqini']","['Arena', 'card', 'Draw', 'Baseball', 'match', 'This']","['Glacier', 'Choc', 'Collision', 'Titanic', 'Titanic', 'Titanic']","['Ignited', 'Paper', ""didn't"", 'light', 'I\\u2019m', 'on']","['Ray-ban', 'Spectacles', 'Astigmatism', 'stained', 'frame', 'Wine']","['Pipeline', 'Pet', 'fuite', 'CO', 'butane', 'm\\u00e9thane']","['Tomb', 'Carter', 'Toblerone', 'Triangular']","['shojo', 'Weeaboo', 'Matsumoto', 'Animation', 'anime', 'anime']","['light', 'space', 'stone', 'building']","['dinner', 'sunset', 'afternoon', 'night']","['bathers', 'mankini', 'Togs', 'Thorpe', 'budgie']","['whole', 'catan', 'bread', 'mill', 'Ingredient', 'Harvest']","['Blue', 'Starry', 'Airspace', 'Above', 'Landers', 'High']","['Yakuza', 'Sicariato', 'grupo', 'Aragua', 'rusa']","['Magret', 'Coincoin', 'Plume', 'Mare', 'Animal', 'Animal']","['Narri', 'Mainz', 'Rheinland', 'Helau', 'Helau']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Can', 'Fish', 'pizza', 'Smelly', 'topping', 'Topping']","['Mutiert', 'brains', 'Cranberries', 'Brainzzz', 'Cranberries']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['tuichi', 'George', 'Liane', 'Mowgli']","['Ocean', 'Tentacles', 'Squid', 'Like', 'Sea', 'Octonauts']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Land', 'Nizza', 'Nachbar', 'Wei\\u00dfbrot', 'Hahn', 'Libert\\u00e9']","['Beret', 'Beanie', 'Bonnet', 'cap', 'Cap', 'Cap']","['laugh', 'tragedy', 'Performance', 'routine', 'slapstick']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Bl\\u00fcte', 'Strauch', 'Titanic', 'Dornen', 'Dornen', 'Dornen']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['De-fer', 'Broder', 'Ariane', 'Conducteur']","['intersection', 'merger', ""Tampa's"", 'Malfunction', 'Confluence', 'Crossing']","['Person', 'Occupation', 'court', 'Law', 'Law', 'Law']","['Mozart', 'Souffle', 'Musique', 'Coll\\u00e8ge', 'Enchant\\u00e9e', 'Enchant\\u00e9e']","['coron', 'grisou', 'Mines', 'Charbon', 'Majeur', 'Majeur']","['Bird', 'Superman', 'airCRAFT', 'fly']","['Film', 'Objectif', 'Infrarouge', 'Audiovisuel']","['flooring', 'Azul', 'CERAMIC', 'carcassonne', 'Ceramic', 'Carcassonne']","['Seed', 'Tall', 'Field', 'Helianthus', 'vanGogh', 'Van.gogh']","['Grosse', 'Ficelle', 'Escalade', 'Ficelle', 'Escalade', 'Ficelle']","['deBrest', 'Zeus', 'faraday', 'Petit', 'Thor', 'Thor']"
Mystery Word,Carrefour,Fork,Triangle,Dream,Pit,Flame,Slide,Tunnel,Onion,Humor,Mosquito,Radio,Peanut,Abend,Swimsuit,Game,Iceberg,Fire,Glasses,Gaz,Pyramid,Manga,Sun,Evening,Swimsuit,Wheat,Sky,Mafia,Canard,Karneval,Medal,Sardine,Zombie,Port,Cup,Jungle,Octopus,Tissue,Frankreich,Hat,Comedy,Sting,Rose,Couch,Fil,Junction,Attorney,Fl\u00fbte,Mineur,Plane,Cam\u00e9ra,Tile,Sunflower,Corde,Tonnerre
Guess,Carrefou,Fork,tower,Dream,pit,flame,dirty,tunnel,onion,Comedy,Parasite,Radio,peanut,Abend,Swimsuit,Sports,iceberg,Fire,Glasses,gaz,cross,Manga,star,evening,swimwear,Grain,Sky,mafia,Canard,Karneval,medal,Sardine,Schmetterling,cabane,,Jungle,Octopus,Tissue,Frankreich,Hat,comedy,Sting,Rose,Couch,Chemin,Junction,Lawyer,flute,Nord,Plane,Cam\u00e9ra,Tile,sunflower,Baleine,Tonnerre
