ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60
Table Number,554041055,553526795,553700790,553182170,552408247,552711037,552800942,552502335,552339240,552318025,552245347,552199337,551943837,551910881,551875372,551730311,551739848,551312356,551199940,551030196,550259893,550880760,550488399,550171908,550076293,549794636,549906736,548946969,548826832,548719769,548659354,548474553,548300326,546422056,546021719,544734104,544337775,542060223,541324044,539937223,539412516,535380893,533993182,534528798,533093056,528042758,520583929,517095134,516738278,511221983,508130373,506189713,498938279,489469138,480055062,431028877,420552674,396307534,338553253,319065151
Move,['6'],['5'],['6'],['11'],['15'],['27'],['37'],['36'],['66'],['33'],['79'],['24'],['56'],['29'],['51'],['60'],['49'],['62'],['56'],['48'],['62'],['79'],['83'],['61'],['67'],['88'],['68'],['63'],['78'],['58'],['100'],['38'],['82'],['89'],['86'],['83'],['57'],['31'],['410'],['40'],['68'],['11'],['45'],['25'],['31'],['52'],['108'],['532'],['1033'],['1465'],['1312'],['1348'],['3198'],['1271'],['775'],['1467'],['986'],['693'],['2133'],['545']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only
Language,English,English,Français,Français,Français,English,Français,English,Français,Français,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,Deutsch,Français,English,English,English,Français,English,Français,English,English,Deutsch,English,Français,English,Deutsch,English,Deutsch,English,Français,English,English,English,English,English,Français,Deutsch,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Runny', 'Bogger', 'stuffy', 'sniffer', 'Smell', 'Face']","['building', 'religious', 'synagogue', 'forehead']","['D\\u00e9clarer', 'Feu', 'Capitaine', 'Br\\u00fbler', 'Raviver', 'Maaaarc']","['museau', 'Sourire', 'Oreille', 'Dents']","['Arnaque', 'Royal', 'Argent', 'Supermarch\\u00e9']","['Minecraft', 'Breathing', 'Boobs', 'wonderbra', 'Push', 'Pushup']","['farcie', 'antan', 'Ketchup', 'Allong\\u00e9e']","['Paprika', 'Bell', ""Lennon's"", 'Sergeant', 'Jalapeno', 'Habanero']","['Imite', 'guenon', 'Bonobo', 'Monnaie', 'Rafiki']","['andouillette', 'blanc', 'Saucisse', 'Pomme']","['Detector', 'Disturbed', 'Metallica', 'Metalica', 'steel', 'steel']","['Pineapple', 'Lob', 'Weapon', 'Explosive', 'Shrapnel', 'Shrapnel']","['Laser', 'Moon-', 'Smile', 'Sun', 'scotty', 'Scotty']","['Fallen', 'Daemon', 'Mephistopheles', 'Dare']","['semolina', 'Grain', 'African', 'Starch']","['Mensa', 'Extraordinary', 'IQ', 'Prodigy', 'Massive', 'Brain']","['Breakfast', 'Sunrise', 'Sunrise', 'Breakfast', 'Sunrise']","['Moulin', 'Moche', 'Mer', '\\u00c9nergie', 'Vent', 'Vent']","['Leaf', 'Monterey', 'Morro', 'Laurel', 'Guantanamo', 'Michael']","['monitor', 'Electronics', 'computer', 'Movie', 'movie', 'Computer']","['Bridge', 'Alternative', 'Shawshank', ""crawlin'"", 'underground', 'passage']",['queen'],"['Client', 'Network', 'bar', 'restaurant', 'waitress', 'Waitress']","['laptop', 'killer', 'Trapper', 'Killua', 'Predator', 'Fudd']","['Knot', 'Violin', 'Tie', 'Tie', 'Tie']","['hornet', 'similar', 'Bumble', 'Sting', 'black', 'Yellow']","['careplan', 'up', 'Alibi', 'Under', 'Conceal', 'Protect']","['Knight', 'Cave', 'Fiery', 'Red', 'Fire', 'Fire']","['Pop', 'Up', 'Sapling', 'Brussels', 'Growing', 'Plant']","['Erbse', 'Schloss', 'Kate', 'Thronfolgerin', 'Victoria']","['Carreaux', '3', 'Rhume', 'Nez', 'rhume', 'Nez']","['Tears', 'Wipe', 'Paper', 'Hanky', 'sneeze', 'nose']","['Huon', 'Crave', 'Spruce', 'Branches', 'Cone', 'Cone']","['Ororo', 'Inclement', 'Daniels', 'electrical', 'DiConstanza']","['Lucarne', 'Carreau', 'Volets', 'vitr\\u00e9e', 'Vitrail']","['Mirage', 'Slot', 'Gambling', 'Royale', 'roulette']","['boucle', 'Sauron', 'goloum', 'Alliance', 'Alliance', 'alliance']","['sweets', 'cane', 'sourpatch', 'kitkat']","['Paper', 'post', 'vinyl', 'letter', 'black']","['Troubadix', 'Film', 'Obelix', 'Comic', 'Idefix', 'Idefix']","['Loves', 'Rhum', 'Ahoy', 'JackSparrow']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['Hemlock', 'Toxin', 'sick', 'Oak']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['Sea', 'Sail', 'Salty', 'Indian', 'Arctic', 'Tides']","['Eingewickelt', '\\u00c4gypten', '\\u00c4gyptisch', 'Toilettenpapier']","['Ka', 'kriechen', 'Boa', 'Lang', 'Giftig']","['Suisse', 'Tranchant', 'Laguiole', 'Coupure']","['Electrical', 'Connexion']","['curds', 'Gruy\\u00e8re', 'Big', 'Feta', 'Camembert']","['king', 'Leader', 'Moses', 'Tutankhamun', 'Cleopatra', 'Cleopatra']","['pooh', 'cake', 'Sweet', 'Comb', 'Golden', 'Golden']","['roman', 'leader', 'Japan', 'figurehead', 'HeadHoncho', 'Palpatine']","['policier', 'Enqu\\u00eateur', 'Sherlock', 'SHerlock']","['Usa-nachbar', 'Quebec', 'Ottawa', 'Trudeau', 'Ahornblatt', 'Ahornsirup']","['Cardboard', 'Packing', 'Of', 'Chocolate', 'cereal', 'container']","['phantom', 'of', 'house', 'Sydney', 'singer', 'theater']","['Climb', 'Tool', 'climbing', 'Up', 'step', 'extension']","['coat', 'Baby', 'Elise', 'Sable', 'Fluff']","['migjorn', 'gregal', 'Air', 'Movement']"
Mystery Word,Nose,Temple,Flamme,Bouche,Casino,Chest,Tomate,Pepper,Singe,Boudin,Metal,Grenade,Beam,Devil,Couscous,Genius,Morning,\u00c9olienne,Bay,Screen,Tunnel,King,Server,Hunter,Bow,Bee,Cover,Dragon,Sprout,Prinzessin,Mouchoir,Tissue,Pine,Storm,Fen\u00eatre,Casino,Anneau,Candy,Envelope,Asterix,Pirate,Perle,Poison,Tempel,Ocean,Mumie,Snake,Couteau,Outlet,Cheese,Pharaoh,Honey,Emperor,D\u00e9tective,Kanada,Box,Opera,Ladder,Fur,Wind
Guess,Nose,church,Flamme,,Casino,Chest,Tomate,Pepper,Singe,Boudin,Metal,Grenade,Light,Devil,Wheat,genius,God,\u00c9olienne,Bay,,tunner,,Server,Hunter,String,Bee,Protection,,Sprout,Prinzessin,Tr\u00e8fle,Tissue,Pine,Storm,,Casino,Anneau,Candy,envelope,Asterix,Pirate,Perle,Poison,,Ocean,Mumie,Schlange,Couteau,Current,Cheese,Pharaoh,Honey,Emperor,inspecteur,Kanada,Box,Opera,ladder,fur,Wind
