ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66
Table Number,485573351,485404468,484606827,485019261,485185231,485162954,485097561,485049330,484814911,484660327,484774766,484682575,484435490,484351909,484158608,484078046,484101197,483703728,483611237,482313791,483310386,483171105,482593659,482955686,482542862,482466409,481882013,481556552,480162112,480959759,480899997,480731766,480040461,479596024,479553934,479131924,475857014,474111019,473319518,473890082,472014796,471793759,470271899,468125819,466086694,466081205,466083684,466084384,465621249,465731184,465664137,465664095,465664206,465664286,465668656,465435499,463714023,461036696,451463411,443775902,417255169,381777020,358827793,346689693,343894377,314360735
Move,['6'],['9'],['5'],['6'],['7'],['15'],['12'],['18'],['9'],['35'],['11'],['96'],['55'],['32'],['36'],['26'],['30'],['36'],['57'],['10'],['19'],['53'],['21'],['16'],['36'],['73'],['52'],['66'],['13'],['81'],['73'],['57'],['105'],['91'],['78'],['53'],['10'],['38'],['36'],['9'],['68'],['54'],['118'],['73'],['42'],['48'],['49'],['46'],['70'],['38'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['68'],['40'],['1486'],['1472'],['1147'],['1974'],['2730'],['2398'],['3047']
Mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,Français,English,Deutsch,English,English,English,English,Deutsch,Français,English,English,English,English,Français,English,English,English,English,Français,Français,English,English,English,Français,English,Français,English,Français,English,English,Français,English,English,English,Français,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,English,English,Français,English,English,Français,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Insecte', 'Puceron', 'Voiture', 'Animal', 'Choupette', 'Points']","['waterproof', 'onesie', 'Bikini', 'bathers', 'Bathers', 'Bikini']","['Aberglaube', 'Dreizehnter', 'Wochentag', 'Robinson']","['Galia', 'Round', 'Cantaloupe', 'Water', 'Cantaloupe', 'Water']","['Dig', 'Lift', 'Hook', 'construction']","['Tulip', 'Orchid', 'Daisy', 'Daffodil']","['tool', 'thor', 'Mallet', 'Forge', 'Stormbreaker', 'Mjolnir']","['Crowe', 'Maximus', 'Colosseum', 'Schwert', 'K\\u00e4mpfer', 'K\\u00e4mpfer']","['arobase', 'Windows', 'Apple', '\\u00c9cran', 'Clavier', 'Clavier']","['penn-teller', 'Misdirection', 'Abracadabra', 'Abracadabra']","['Nightmare', 'Nice', 'Fantasy', 'Hope']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Marin', 'Himalaya', 'Poivre', 'Himalaya', 'poivre']","['Piccadilly', 'Ringmaster', 'Clown', 'F1']","['Net', 'fly', 'catching', 'Bait', 'Bait', 'Catch']","['mafia', 'honcho', 'CEO', 'President', 'Undercover', 'Baby']","['collapse', 'Underground', 'spelunk', 'stalactites', 'grotto', 'Troll']","['Ketchup', 'Tuches', 'Allumettes', 'batonnets', 'Belgique', 'Belgique']","['D\\u00e9sert', '\\u00e9pines', 'Plante', 'plante']","['Daddy', 'Brendan', 'Parent', 'Caregiver', 'Nursing', 'Tomb']","['Elephant', 'Spread', 'snoopy', 'Salted']","[""St.Vincent's"", ""St.Mary's"", 'Surgery', 'Sickhouse']","['Blanc', 'Dents', 'Aileron', 'Aileron']","['Ororo', 'Mutant', 'Cloud', 'Lightning', 'Hurricane', 'Gewehr']","['Europ\\u00e9ennes', 'Suffrage', 'Vote', 'Municipales', 'Vote', 'Municipales']","['cylinder', 'smoke', 'Brier', 'Tube', 'Super', 'Mario']","['Songe', 'paradoxal', 'Onirique', 'Bleu', 'bleu']","['Articles', 'Headlines', 'Print', 'Times', 'Constitution', 'Ajc']","['Theatre', 'Opera', 'Popcorn', '3D', 'film', 'films']","['Explosion', 'Bouteille', 'Prout', 'liqu\\u00e9fi\\u00e9']","['Lactose', 'Dairy', 'Udder', 'lactaid', 'moo', 'Udders']","['Umbilicus', 'Portsmouth', 'belly', 'Gazing', 'Gazing']","['Donald', 'Lincoln', 'Roosevelt', 'Rushmore', 'Biden', 'Washington']","['Fruit', 'bleuet', 'geni\\u00e8vre', 'Anges', 'Casseau', 'Hudson']","['Wind', 'Vision', 'burrow', 'Underground']","['Newton', 'lab', 'biology', 'biology']","['Church', 'Doom', 'Worship', 'Building']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['animal', 'eight', 'decoy', 'cephalopod', 'cephalopod']","['Beluga', 'mammal', 'Dick', 'belly', 'Killer', 'Ishmael']","['Chute', 'Rule', 'Panel', 'playground', 'Playground', 'playground']","['Tropical', 'Guam', 'Tahiti', 'Atoll', 'Indonesia', 'Mackinac']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['happy', 'annually', 'another', 'year']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Sediment', 'Geode', 'granite', 'actor', 'salt', 'Gneiss']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['Amazonie', 'Bor\\u00e9ale', 'sologne', 'broceliande']","['Bear', 'fuzzy', 'Faux', 'hairy', 'Coat', 'Coat']","['Biology', 'Project', 'Chemistry', 'Fair']","['tulipe', 'lys', 'Choux', 'Paquerette']","['priorit\\u00e9', 'moindre', 'rumble', 'sombrefer']","['Yellow', 'Car', 'Crown', 'Duffy']","['Cancer', 'Stick', 'Tobacco', 'smoking', 'Lighter', 'lighter']"
Mystery Word,Coccinelle,Swimsuit,Freitag,Melon,Crane,Flower,Hammer,Gladiator,Ordinateur,Magician,Dream,Quarter,Root,Sel,Circus,Fishing,Boss,Cave,Frites,Cactus,Mummy,Peanut,Hospital,Requin,Storm,\u00c9lection,Pipe,R\u00eave,Newspaper,Cinema,Gaz,Milk,Navel,President,Baie,Tunnel,Science,Temple,Puder,Dress,Octopus,Whale,Slide,Island,Club,Coin,Bar,Stone,Patron,Birthday,Envelope,Plastic,Card,Soap,Mill,Poker,Bouclier,Rock,Ninja,For\u00eat,Fur,Science,Fleur,Mineur,Taxi,Cigarette
Guess,Coccinelle,Wetsuit,Freitag,Melon,Crane,Flower,Hammer,Gladiator,Ordinateur,,Dream,mix,,sel,circus,,Boss,Tunnel,Frite,Cactus,Mummy,Peanuts,Hospital,,storm,\u00c9lections,pipe,R\u00eave,Newspaper,cinema,gaz,Cow,Belly,President,Baie,,Science,Cathedral,Russ,,Duck,Whale,Trash,island,Club,Coin,Bar,Stone,Coin,Birthday,Bag,Cosmetics,Card,Soap,Mill,Poker,Chevalier,rock,,For\u00eat,Fur,Science,Fleur,Mineur,Taxi,Cigarette
