ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60
Table Number,454774734,454700903,454694423,454542834,454423550,454408709,454282759,454009839,453825036,453739816,453640023,453586278,453260378,453219940,452972658,452751482,452672686,452625390,452229798,452218735,452024828,451961751,451792945,451704018,451564924,451221388,451217602,451153700,451102160,450966726,450870955,450822521,450568952,450259336,449579261,449210818,449184057,448792679,448503521,448299443,448202573,447934583,446514318,444843544,444471586,444385823,443958521,443775902,442941057,441488112,441032575,440978972,431028877,430526833,405054016,393621459,381777020,328236739,314877288,314360735
Move,31,6,9,38,6,15,9,27,56,34,56,56,32,30,28,16,24,20,67,54,45,21,115,43,38,99,38,49,43,46,91,50,78,36,55,28,55,60,68,74,40,50,20,48,36,66,75,560,67,102,15,7,338,18,1027,862,896,2947,3314,2737
Clues,"['Pizza', 'Solaire', 'Micro-onde', 'Cuisson', 'Cuisson', 'Micro-ondes']","['polis', 'sexual', 'tube', 'bus', 'stations', 'Station']","['Last', 'finite', 'Terminal', 'finale', 'discontinue', 'Finish']","['patate', 'joyeux', 'Melba', 'Chasse']","['Babe', 'Bacon', 'Oink', 'Glutton', 'Peppa', 'Hog']","['desert', 'oasis', 'reflection', 'illusion']","['Giraffe', 'Schal', 'Adamsapfel', 'Flaschen', 'Kehle', 'Kopfrumpfverbindung']","['Wayne', 'gunsmoke', 'Spaghetti', 'Eastwood', 'Legends', 'Bravo']","['Bouche', 'D\\u00e9chet', 'Eaux', 'Us\\u00e9es']","['Iodized', 'Deicer', 'Sodium', 'Chloride']","['Vega', 'Antares', 'Twinkle', 'Sun', 'Celebrity', 'Space']","['Mortgage', 'White', 'plant', 'Music', 'Green', 'party']","['wrench', 'Duct', 'Cleaner', 'Bomb', 'Hose']","['hay', 'Pine', 'Space', 'darning', 'thread', 'Thread']","['Charter', 'Hogwarts', 'home', 'Detention', 'Principal', 'Principal']","['Upset', 'Train', 'walk', ""King's"", 'Criss']","['Opposite', 'Magnets', 'repulsion', 'chemistry', 'desire', 'want']","['Kitty', 'Minette', 'Buzz', 'Buzz']","['fog', 'dew', 'breakfast', 'wake-up', 'sunrise', 'sunrise']","['rock', 'Gem', 'Sharon', 'Tomb', 'Statue', 'Oliver']","['Termine', 'Jahrbuch', 'Jahresplanung', 'Advent', 'Monate', 'Advents...']","['Ovinomancer', 'Baa', 'Bopeep', 'Welsh']","['Navette', 'M\\u00e8re', 'galion', 'Spatiale', 'Spatial', 'Spatial']","['list', 'Choices', 'Listing', 'listing']","['Binder', 'Anzug', 'Plastron', 'M\\u00e4nnlich', 'Halsbinder', 'Halszwirn']","['-pass', 'joining', 'ripped', 'suture', 'stitch', 'stitching']","['Crying', 'Tears', 'Layers', 'Shrek', 'vegetable', 'cippolini']","['Sounds', 'Different', 'Voice', 'Language', 'Dialect', 'Dialect']","['Light', 'Rub', 'oil', 'lantern', 'Brilliant', 'Idea']","['hairdresser', 'ipad', 'Hair', 'Fashionista', 'Salon', 'salon']","['Chaussure', 'Aiguille', 'pointe', 'Achille', 'Achille', 'Achille']","['sprinkler', 'pipe', 'long', 'rubber', 'Water', 'Fire']","['Battery', 'Piller', 'Pepper', 'Preserve', 'Shaker', 'Sea']","['Margaritifera', 'Mollusk', 'necklace', 'necklace', 'oyster', 'oyster']","['payday', 'Venus', 'Frigga', 'weekday', '13th', 'Freaky']","['Leader', 'Pugwash', 'Ey\\u2019', 'Ey\\u2019']","['card', 'catalog', 'of', 'congress', 'Lending', 'Local']","['Sly', 'Canine', 'orange', 'omnivore', 'Animal', 'News']","['Geistesblitz', '\\u00dcberlegen', 'Frei', 'Idee']","['Condiment', 'Colonel', 'Dressing', 'Dijon', 'Dijon']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['badge', 'gun', 'officer', 'Don', 'cops', 'idk']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Rock', 'Tablet', 'Statue', 'boulder', 'pebble', 'skipping']","['Shield', 'Protect', 'Security', 'Prison']","['Tube', 'Underground', 'Amtrak', 'MTA', 'freight', 'conductor']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['arrakis', 'hoggar', 'Gobi', 'Eagle']","['Respect', 'tie', 'tie', 'NA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['dog', 'days', 'Vacation', 'Season', 'Hot', 'Hot']","['0', 'X', 'browser', 'Browser']","['Ratatouille', 'Ramsey', 'Child', 'Pepin']","['tuba', 'RADE', 'Visage', 'Chirurgical', 'Fer']","['Foul', 'Opening', 'Oral', 'Cheek']","['Thor', 'Maslow', 'MC', 'Nail', 'shark']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']","['Docket', 'Golden', 'pass', 'permit', 'Puncher', 'Holder']"
Mystery Word,Four,Metro,End,P\u00eache,Pig,Mirage,Hals,Western,\u00c9go\u00fbt,Salt,Star,House,Pipe,Needle,School,Cross,Attraction,Chat,Morning,Stone,Kalender,Sheep,Vaisseau,Menu,Krawatte,Seam,Onion,Accent,Lamp,Stylist,Talon,Hose,Salt,Pearl,Friday,Captain,Library,Fox,Gedanke,Mustard,Grape,Police,Meerjungfrau,Stone,Guard,Train,Nest,D\u00e9sert,Bow,Anchor,Scale,Candle,Summer,Safari,Chef,Masque,Mouth,Hammer,Circle,Ticket
Guess,Four,,End,P\u00eache,Pig,Mirage,Hals,Western,urine,Salt,Star,House,pipe,needle,School,Cross,sex,Chat,Morning,stone,Kalender,Sheep,Fus\u00e9e,Options,Krawatte,seam,onion,Accent,Lamp,stylist,Talon,Hose,Salt,oyster,friday,world,Library,fox,Denken,mustard,,police,Meerjungfrau,Stone,guard,,,d\u00e9sert,artist,,,,hot,,Chef,masque,Mouth,Hammer,Circle,Ticket
