ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58
Table Number,558603272,558351398,557953422,557952345,557578622,557462819,557610050,557337920,557045103,556287078,556804593,556520766,556704174,556635583,556341540,556021741,556270645,556105558,556146953,556032942,555420350,556047103,555635469,555547097,555658473,555376965,555276251,555519516,555197395,555211821,554925225,554766388,554786150,554160523,554290989,554454907,553373455,551910881,549836070,549768269,547212485,546855658,546187313,544337775,539937223,537929434,533993182,528822756,528022855,527775627,521199099,517095134,508762408,489194416,422619886,420552674,363390977,312552889
Move,['8'],['7'],['9'],['12'],['11'],['61'],['10'],['50'],['18'],['63'],['56'],['88'],['50'],['45'],['31'],['64'],['12'],['36'],['37'],['16'],['36'],['83'],['14'],['103'],['43'],['37'],['49'],['95'],['45'],['66'],['59'],['51'],['62'],['28'],['48'],['43'],['57'],['64'],['72'],['53'],['42'],['51'],['103'],['57'],['40'],['94'],['45'],['226'],['184'],['405'],['482'],['593'],['598'],['878'],['869'],['1010'],['2391'],['2466']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,Français,English,English,English,English,English,Français,English,English,English,English,English,Français,Français,English,English,Français,Français,English,English,English,English,English,Français,Deutsch,Français,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,English,English,English,Français,Deutsch,English,English,English,Français,English,Français,Français,English,Français,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Maritime', 'avirons', 'Flotte', 'navigue', 'Chalutier']","['casper', 'ectoplasm', 'apparition', 'Apparition']","['tines', 'silverware', 'knife', 'prongs', 'Cutlery', 'Split']","['horses', 'illegal', 'Wager', 'Ante', 'Gamble', 'Race']","['Home', 'Mouth', 'noisy', 'Outboard', 'engine', 'engine']","['Funerals', 'mausoleum', 'Graveyard', 'graveyard']","['Laurier', 'Organisation', 'Tranquillit\\u00e9', 'Flatulence']","['Golf', 'Dry', 'Wet', 'Protection', 'Rihanna', 'GeorgeSampson']","['Viscous', 'cough', 'maple', 'Honey', 'treacle', 'liquid']","['siesta', 'mexican', 'Headwear', 'Mariachi']","['pomade', 'semi-solid', 'hair', 'Nails', 'Gooey', 'Gooey']","['Round', 'Reptile', 'Turtle', 'shell', 'Land', 'land']","['Travers\\u00e9e', 'Diamant', 'Lucky-Luke', 'Ermite', 'Bague']","['Ricard', 'boire', 'D\\u00eenatoire', 'Darquiri']","['Cavity', 'Hygenist', 'Ebamel', 'Jowl', 'Appliance', 'Dentures']","['Shredded', 'gorgonzola', 'Havarti', 'Ricotta', 'Manchengo']","['Tube', 'Voiture', 'Manche', 'Eurostar', 'Eurostar', 'Manche']","['baguette', 'De-lune', 'Soleil', 'Boulangerie', 'Lune', 'Lune']","['Plane', 'Drives', 'light', 'palm']","['Ram', 'Darnielle', 'Gruff', 'kidding', 'billy']","['Anti-tomato', 'Broccoli', 'Category', 'Comatose']","['Monthly', 'Dot', 'Half', 'Era', 'punctuation', 'Tampons']","['Nate', 'Gamble', 'Wager', 'Wager']","['Alg\\u00e9rie', 'Odorante', 'moteur', 'M\\u00e8che', 'Cierge', 'Lumiere']","['Sportart', 'Wasser', 'seefahren', 'schiffen', 'Bug', 'Anluven']","['Pommade', 'Beurre', 'Ecureuil', 'Casse', 'Marron', 'Amande']","['automaton', 'I', 'wall-e', 'eva', 'automation', 'automation']","['Vestidito', 'Barriguitas', 'Nancy', 'Nancy', 'Barbie', 'Barbie']","['Dracula', 'Curry', 'Seasoning', 'Protection', 'Bulb', 'Clove']","['Season', 'Flowers', 'Tigger', 'Slinky']","['Blue', 'cretaceou', 'Triceratops', 'triceratops']","['digital', 'homeoffice', 'Keyboard', 'Mouse', 'Dell', 'Compaq']","['Ribs', 'Cookout', 'tangy', 'texas', 'Australian', 'Grill']","['fertilizer', 'Poop', 'beetle', 'Beetle']","['Wonka', 'Lindt', 'Valentine', 'Hersheys', 'Charlie']","['Apparition', 'Casper', 'Casper', 'Casper']","['terrarium', 'bryophyte', 'peat']","['Sharpener', 'Scalpel', 'Blade', 'Machete']","['Butterfliege', 'Verpuppung', 'Flattert', 'Smettbo', 'Admiral']","['Ki\\u00e1ll\\u00edt\\u00e1s', 'R\\u00e9gi', 'Csontv\\u00e1z', '\\u00c9p\\u00fclet']","['Vessel', 'Craft', 'Titanic', 'Relation']","['Pin', 'green', 'Spare', 'Skittles']","['Daquiri', 'Manhattan', 'Alcohol', 'Dress', 'mixers', 'mixed']","['boucle', 'Sauron', 'goloum', 'Alliance', 'Alliance', 'alliance']","['Troubadix', 'Film', 'Obelix', 'Comic', 'Idefix', 'Idefix']","['list', 'Options', 'Board', 'cuisine', 'QR', 'main']","['Hemlock', 'Toxin', 'sick', 'Oak']","['Rearview', 'Security', 'click', 'photo']","['pasteque', 'orange', 'porto', 'serrano']","['Ruler', 'Egypt', 'egyptian', 'yugi', 'yugioh']","['Volutes', 'incendie']","['Orge', 'Kellogs', 'Bl\\u00e9', 'Bl\\u00e9']","['Artillery', 'Galleon', 'Boom', 'Bishop']","['protection', 'anti', 'averses', 'averses']","['Phone', 'Company', 'Alexander', 'Graham']","['Ceasar', 'Crouton', 'dressing', 'vinaigrette', 'mixture', 'vegetables']","['Unvaried', 'Figs', 'Identical', 'Supply', 'Military']","['Placemat', 'folding', 'Excel', 'pivot', 'Picnic']"
Mystery Word,Bateau,Ghost,Fork,Bet,Motor,Cemetery,Paix,Umbrella,Syrup,Sombrero,Gel,Tortoise,Solitaire,Ap\u00e9ritif,Dentist,Cheese,Tunnel,Croissant,Pilot,Goat,Vegetable,Period,Bet,Bougie,Segeln,Noisette,Robot,Doll,Garlic,Spring,Dinosaur,Computer,Barbecue,Dung,Chocolate,Ghost,Moss,Knife,Schmetterling,Museum,Ship,Bowling,Cocktail,Anneau,Asterix,Menu,Poison,Camera,Melon,Pharaoh,Fum\u00e9e,C\u00e9r\u00e9ale,Cannon,Parapluie,Bell,Salad,Uniform,Table
Guess,Bateau,Ghost,Knife,Bet,Motor,Cemetery,agenda,Umbrella,Syrup,Sombrero,gel,Tortoise,Solitaire,alcool,toothbrush,cheese,tunnel,Croissant,Fly,sheep,vegetable,period,Bet,Bougie,Segeln,Noisette,Robot,Mu\u00f1eca,garlic,Spring,,Computer,Barbecue,Manure,Chocolate,Ghost,,knife,Schmetterling,Museum,ship,Bowling,Cocktail,Anneau,Asterix,menu,Poison,mirror,Melon,pharoah,Feu,C\u00e9r\u00e9ales,Cannon,Casque,Bell,Salad,Uniform,Table
