ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70
Table Number,597829293,597600027,597614467,597446997,596899209,597274082,597333201,597133448,596882766,596898237,596641377,596511330,596392967,596451348,596457980,596179742,595712771,596058545,595801990,595612836,595499685,595688088,595155986,595299045,594963593,594519233,594379119,594556786,594180411,594336293,593896549,593978641,593868255,592822653,593130630,593287084,592935423,593001876,592472015,592705908,592616952,590878816,590706170,589841119,589780936,585953739,585996255,585236668,585819367,581508232,581767722,577852826,577180892,576762350,575798268,571815545,564468602,563368518,555552287,546728758,539412516,537913892,536949914,534335856,528022855,527775627,506189713,489194416,417255169,319065151
Move,['7'],['6'],['7'],['8'],['12'],['18'],['17'],['6'],['20'],['34'],['28'],['5'],['21'],['66'],['29'],['37'],['12'],['48'],['56'],['18'],['36'],['10'],['30'],['27'],['86'],['41'],['65'],['18'],['38'],['33'],['40'],['44'],['45'],['43'],['99'],['97'],['53'],['75'],['37'],['67'],['59'],['40'],['58'],['49'],['47'],['50'],['169'],['82'],['43'],['70'],['9'],['50'],['91'],['26'],['65'],['90'],['264'],['187'],['274'],['650'],['296'],['2568'],['202'],['2089'],['421'],['1134'],['2579'],['1471'],['3309'],['781']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode
Speed,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,Français,English,Deutsch,English,English,Français,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,Français,Français,English,English,English,Français,English,English,English,English,English,English,English,Français,English,English,Français,English,English,English,English,Deutsch,Deutsch,English,Français,Deutsch,Français,English,English,English,English,Français,Français,English,English,English,English,Français,English,English,English,English,English,English,Français,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['L\\u00e8vre', 'a\\u00e9ration', 'b\\u00e9e', 'Egout']","['Elementary', 'Bus', 'Montessori', 'college', 'Homework', 'Recess']","['Bisschen', 'Taube', 'Nicole', 'Nicole']","['Needle', 'Spool', 'String', 'Bobbin', 'Pass']","['Scales', 'Canned', 'Fish', 'Canned', 'Canned', 'Fish']","['Calabre', 'Organis\\u00e9', 'italienne', 'Gangster', 'Entreprise', 'Yakuza']","['lettuce', 'Titanic', 'lettuce', 'Titanic', 'Titanic', 'Titanic']","['ATFCU', ""isn't"", 'Heist', 'Loan', 'Withdrawals', 'Deposits']","['Wit', 'sense', 'Gallows', 'Laughter', 'dark', 'Clown']","['Landscape', 'arid', 'Cactus', 'Kalahari', 'dune']","['Spectacle', 'Circus', 'musical', 'Broadway', 'Tell', 'radio']","['Soft', 'supporting', 'Buttery', 'Mints']","['lava', 'eruption', 'magma', 'Pompeii']","['AAA', 'AA', 'Acid', 'Alkaline', 'charge', 'electronic']","['Fling', 'Poo', 'Climbing', 'Kong', 'George', 'Banana']","['Coals', 'Gather', 'land', 'sand', 'Leaves', 'Grass']","['fruit', 'Vigne', 'violet', 'grappe', 'Grappe', 'grappe']","['Laser', 'light', 'lightsaber', 'Scotty', 'Scotty', 'Scotty']","['White', 'Rocket', 'Shuttle', 'NASA', 'Crew', 'Spacecraft']","['African', 'tusks', 'Dumbo', 'Cute', 'trunk', 'Mammoth']","['Cherissant', 'P\\u00f4le', 'Appr\\u00e9ciant', 'attraction', 'Attachant', 'kluster']","['gariguettes', 'fruit', 'Rouge', 'Confiture']","['Bunny', 'Orange', 'Incentive', 'Vegetable', 'Vegetable', 'Nightvision']","['top', 'cabbage', 'nod', 'Shoulders', 'Noggin', 'skull']","['uvalde', 'Siren', 'Sting', 'Bobby', 'gun', '110']","['Edwige', 'Courrier', 'Timbre', 'Timbre', 'Timbre']","['Evergreen', 'Family', 'Willow', 'Rings', 'Ent', 'Ginkobaloba']","['no-left', 'agree', 'Accurate', 'Handed', 'direction', 'Mr']","['skeletons', 'bedrock', 'tombstones', 'Mausoleum', 'gravedigger', 'graveyard']","['leave', 'overseas', ""Go-Go's"", 'Holiday', 'home']","['Stage', 'Fox', 'Actress', 'opera', 'Broadway']","['ripstop', 'accommodations', 'Pitch', 'a', 'Pants', 'Boner']","['Gree', 'table', 'Maple', 'blower', 'Tobacco', 'clover']","['excalibur', 'Sabre', 'Mousquetaire', 'mousquetaires']","['Cosmonaught', 'Moon', 'Gagarin', 'Rover', 'Gravity', 'Hadfield']","['suit', 'Old', 'born', 'Born']","['Canal', 'T\\u00e9l\\u00e9vision', 'Maillon', 'Ancre']","['Droid', 'Artificial', 'wall-e', 'HAL', 'C3PO', 'C3PO']","['Howls', 'rook', 'Disney', 'building', 'royalty', 'Royalty']","['Popov', 'pennywise', 'tragic', 'Bozo', 'rodeo', 'Circus']","['muscat', 'fruit', 'green', 'red', 'Raisins', 'Vineyard']","['Kohlwei\\u00dfling', 'Falter', 'raupe', 'Schwalbenschwanz', 'Schwalbenschwanz']","['Herz', 'schwengel', 'Feuerwehrschlauchablasser', 'Ballonpuster', 'Fahrradausr\\u00fcstung']","['Statue', 'pooper', 'Fly', 'Shit']","['Magasin', 'Cher', 'Citi', 'Rompoyn']","['Praxis', 'Krank', 'Arzt', 'Krankenhaus', 'Dolitlle', 'Fisch']","['cabane', 'Harponneur', 'Marin', 'martin']","['edifices', 'alcove', 'Sunken', 'vonBismarck']","['thunder', 'zeus', 'moonshine', 'white-']","['Colmeia', 'Voc\\u00ea', 'Mel', 'Mel']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['tuichi', 'George', 'Liane', 'Mowgli']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Floss', 'Tales', 'Pixie', 'Godmother']","['Prick', 'Wasp', 'bee', 'Mosquito']","['enchanting', 'magical', 'Gold', 'Dust', 'Peter', 'Pan']","['biblio', 'grimoire', '16', 'onces']","['Fruit', 'Yellow', 'Minion', 'monkey', 'Boat', 'boat']","['Loving', 'Spring', 'Vacation', 'Scott', 'Olaf', 'Season']","['Pant', 'Holder', 'Leather', 'Tightening']","['autumn', 'decoration', 'Spiderman', 'yellow', 'Seeds', 'Tall']","['Hoist', 'Tower', 'Bird', 'tall', 'Construction', 'construction']","['spare', 'Bowl', 'Pins', 'columbine', 'Strike', 'Parrs']","['Hungry', 'like', 'Grand', 'M\\u00e9chant']","['pie', 'Boston', 'whip', 'jizz', 'jizz']","['season', 'Circuit', 'sequence', 'Nth', 'Trilogy', 'Trilogy']","['outil', 'filmer', '-obscura', '-cachees']","['Pomona', 'Seed', 'Plant', 'Brussel', 'Bean', 'Bean']","['Sand', 'sea', 'Miami', 'Bondi']"
Mystery Word,Bouche,School,Frieden,Thread,Sardine,Mafia,Iceberg,Bank,Humor,Desert,Show,Pillow,Volcano,Battery,Monkey,Rake,Raisin,Beam,Astronaut,Elephant,Aimant,Fraise,Carrot,Head,Police,Enveloppe,Tree,Right,Cemetery,Vacation,Theater,Tent,Leaf,\u00c9p\u00e9e,Astronaut,Birthday,Cha\u00eene,Robot,Castle,Clown,Grape,Schmetterling,Pumpe,Pigeon,Carrefour,Doktor,P\u00eacheur,Grotto,Lightning,Bee,Medal,Port,Jungle,Tissue,Fairy,Sting,Fairy,Livre,Banana,Summer,Belt,Sunflower,Crane,Bowling,Loup,Cream,Series,Cam\u00e9ra,Sprout,Beach
Guess,Bouche,school,Kacke,Thread,Snake,Mafia,,Bank,humor,Desert,Show,pillow,Volcano,Battery,Monkey,sweeping,Raisins,Beam,Astronaut,Elephant,Aimant,Fraise,Carrot,Brain,Police,lettre,Tree,right,Graveyard,Vacation,theater,tent,leaf,\u00c9p\u00e9e,Astronaut,Funeral,Chaine,Robot,castle,Clown,wine,Schmetterling,Pumpe,pigeon,Carrefou,Doktor,p\u00eacheur,monument,lightning,,medal,cabane,Jungle,Tissue,fairy,Sting,Pixie,Livre,Banana,Summer,belt,Sunflower,Crane,bowling,wolf,cream,degree,Camera,sprout,beach
