ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72
Table Number,450637328,450576666,450500494,450474638,450311858,450276875,450088719,449939372,449891890,449767285,449639325,449617826,449361549,449331697,449210818,449184057,449136918,449106554,448950925,448876762,448763906,448705290,448579291,448551683,448555622,448499497,448478666,448377326,448202573,448123335,448065407,447878128,447714414,447667140,447438212,446614677,446545117,446514318,446503684,446492382,446384335,446155644,445612883,445534312,445529601,445363392,444706980,443994643,443870122,443826193,443403998,443300228,443085305,442941057,441488112,441032575,440978972,440225058,435781132,431028877,430526833,426921218,424877761,393621459,374138794,363390977,357001162,350584338,350481361,348302073,318673641,314877288
Move,9,9,8,12,18,18,18,25,47,30,5,28,79,58,11,12,65,56,31,22,37,55,90,20,79,62,73,35,40,42,72,54,49,76,57,27,36,20,38,29,78,22,88,15,75,91,104,68,87,54,31,18,45,67,102,15,7,107,11,280,18,227,869,812,1065,1177,1748,2822,3815,2099,3166,3314
Clues,"['Lifesaving', 'skydiver', 'Emergency', 'Coldplay', 'paratrooper', 'Paratrooper']","['Washington', 'Fourth', 'Fractional', 'division', 'Fraction', 'royale']","['Bd', 'Bleach', 'Japon', 'Naruto', 'Naruto']","['Advokat', 'Rechtsangelegenheiten', 'F\\u00fcrsprecher', 'Vertreter', 'Jurist', 'Matlock']","['snake', 'Implant', 'yarn', 'wrap', 'Spiral', 'Hormonal']","['quay', 'masterlock', 'unscrambles', 'cipher', 'Largo', 'West']","['Steinbeck', 'Vin', 'Pepin', 'Vignoble', 'Grappe', 'grappe']","['Hohlzylinder', 'Trinkhalm', 'Zucker', 'Brasil', 'Abwasser', 'Schilf']","['Brown', 'Nut', 'Eyes', 'Eyecolour']","['Loud', 'subwoofer', 'tweeter', 'mute', 'House', 'house']","['Primat', 'Banane', 'Schimpanse', 'Lemur']","['Theater', 'Make', 'Crime', 'behind', 'Actor', 'act']","['Gun', 'Equipment', '88mm', 'Device']","['Research', 'quiet', 'book-return', 'Dewey', 'Alexandria', 'Alexandria']","['Box', 'Hammer', 'Spanner', 'Spanner']","['arrow', 'Bend', 'Compound', 'cross', 'curtsy', 'Curtsy']","['transport', 'Haul', 'Dump', 'Cargo', 'Hino', 'Freight']","['Round', 'Cantaloupe', 'honeydew', 'honeydew', 'honeydew']","['Divorced', 'union', 'ceremony', 'Betrothal', 'Monogamy', 'Bond']","['Business', 'Paw', 'D.', 'Luffy']","['audible', 'Three', 'trigger', 'Snooze', 'fire', 'Fire']","['Dorothy', 'elevation', 'Leash', 'achilles', 'foot', 'sole']","['animal', 'Glace', 'costard', 'Batman', 'Papa', 'happy-feet']","['Pointed', 'Stick', 'Hoplite', 'Shaft']","['Fl\\u00fcgel', 'Gallier', 'Comic', 'Idefix', 'Idefix', 'Comic']","['Afrika', 'Jeep', 'Savannah', 'Tour']","['cuppa', 'Breakfast', 'dawn', 'Constitutional', 'rise', '8am']","['Annabelle', 'Blow-up', 'voodoo', 'Ken']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Pact', 'Partnership', 'Joint', 'Powers', 'Axis', 'Tactical']","['insecte', 'chrysalide', 'Red\\u00e9marre', 'red\\u00e9marre', 'Processionnaire', 'processionnaire']","['Monkeys', 'Barnum', 'acrobats', 'Soleil', 'Ringleader', 'Tent']","['Present', 'Tie', 'Cupid', 'Arch', 'submit', 'weapon']","['water', 'Apres', 'Hill', 'lift', 'Chalet']","['Up', 'Raglon', 'card', 'sheath']","['nuke', 'Da', 'explosive', 'Explosive']","['Surprise', 'noire', 'Contenant', 'Cadeau', 'chocolat', 'Lauriane']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Permanent', 'removal', 'Skin', 'Skinart']","['...stiefel', 'Kau', 'Arabicum', 'Haar']","['red', 'teeth', 'orifice', 'Gape', 'Speak', 'Speak']","['Morning', 'Hen', 'Cock', 'Cock']","['Cosy', 'metamorphasise', 'Movie', 'Silk', 'Envelop']","['Nemo', 'Dory', 'Sprat', 'Pilchard', 'And', 'Chips']","['After', 'Meal', 'Sahara', 'Gobi', 'Post', 'Dining']","['break', 'Music', 'Foxtrot', 'samba', 'Waltz', 'prom']","['Foosball', 'Periodic', 'pool', 'Desk', 'desk', 'desk']","['Frigate', 'Sail', 'Captain', 'Fishing', 'Ship', 'transport']","['pedals', 'Beatles', 'chain', 'Shimano', 'ride', 'Penny-Farthing']","['A-frame', 'Extension', 'Stairs', 'Up', 'Rung', 'Roof']","['Ruthless', 'swashbuckler', 'penzance', 'mainsail', 'Privateer', 'privateer']","['Pink', 'Flying', 'Woolley', 'Mammoth', 'Horton', 'Babar']","['S\\u00fcdpol', 'Happy', 'Feet', 'Kaiser', 'Vogel', 'Vogel']","['Respect', 'tie', 'tie', 'NA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['cloth', 'Square', 'Bib', 'Wipe', 'towelette', 'Towelette']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['welding', 'joining', 'suit', 'tailor', 'Sew', 'Join']","['0', 'X', 'browser', 'Browser']","['toot', 'trombone', 'honk', 'honk']","['20', 'Kill', 'Duck', 'invoice']","['poumpoum', 'toile', 'huit', 'Parker', 'Octopode']","['fastener', 'chocolate', 'benjamin', 'moon']","['Funny', 'Pander', 'Me', 'sense', 'hilarious']","['Major', 'Opposite', 'small', 'underage', 'Under', 'Age']","['Urticant', 'Chicoucougna', 'Insecte', '\\u00c9t\\u00e9']","['dawn', 'Leghorn', 'RWBY', 'Poultry']","['Terre', 'Fruit', 'cerise', 'Centre', 'Centre', 'centre']","['Library', 'Club', 'Dictionary', 'Necronomicon', 'Reserve']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Parachute,Quarter,Manga,Anwalt,Coil,Key,Raisin,Rohr,Hazel,Speaker,Affe,Scene,Machine,Library,Tool,Bow,Truck,Melon,Marriage,Monkey,Alarm,Heel,Pingouin,Spear,Asterix,Safari,Morning,Doll,Grape,Alliance,Chenille,Circus,Bow,Ski,Sleeve,Bomb,Bo\u00eete,Meerjungfrau,Tattoo,Gummi,Mouth,Rooster,Cocoon,Fish,Dessert,Dance,Table,Boat,Bicycle,Ladder,Pirate,Elephant,Pinguin,Bow,Anchor,Scale,Candle,Napkin,Poil,Seam,Safari,Horn,Bill,Araign\u00e9e,Button,Humor,Minor,Moustique,Rooster,Noyau,Book,Circle
Guess,Parachute,district,Manga,Anwalt,Coil,Key,raisin,Bambus,,Speaker,Affe,Movie,cannon,Library,NAIL,Bow,Truck,Melon,Marriage,,alarm,Heel,Pingouin,Spear,Asterix,Safari,Morning,doll,,Ally,,circus,Bow,ski,Sleeve,Bomb,Boite,Meerjungfrau,Ink,Gummi,Mouth,Rooster,cocoon,,Dessert,Dance,Table,Boat,bicycle,Ladder,Pirate,Elephant,,artist,,,,,Poil,seam,,Trumpet,Bill,Araign\u00e9e,Button,Humour,Minor,Moustique,Rooster,Noyau,Book,Circle
