ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,522303074,522305122,522043003,522098832,521933707,521939464,521245472,521669398,521576994,521275673,520391399,521406989,521318118,521117308,520583929,520927803,520828154,520467015,520404847,520165148,520018819,519615674,519817267,519258234,519203929,518670650,518178811,517973951,517678078,516983554,517039024,516738278,516715554,516539435,516089261,515518017,515770821,515417691,514796638,514643573,514679425,514438929,514377397,513648042,512785830,510920367,511221983,511071992,510269410,509897088,507812897,508116165,504783443,504721368,496712411,495208466,489194416,426921218,417255169,387173467,366888891,313533300
Move,['9'],['29'],['5'],['18'],['19'],['12'],['32'],['18'],['10'],['9'],['21'],['57'],['36'],['19'],['8'],['22'],['46'],['18'],['65'],['48'],['37'],['67'],['65'],['57'],['37'],['72'],['62'],['17'],['50'],['54'],['35'],['400'],['46'],['63'],['66'],['31'],['44'],['30'],['86'],['106'],['74'],['45'],['181'],['95'],['64'],['57'],['712'],['76'],['33'],['73'],['64'],['75'],['31'],['67'],['368'],['75'],['551'],['862'],['2064'],['1868'],['1326'],['4209']
Mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,English,Deutsch,English,Deutsch,Deutsch,English,Deutsch,English,Français,English,English,English,English,Français,Français,English,English,Français,English,Français,English,English,English,Français,English,Deutsch,English,English,English,Français,English,English,Français,English,English,English,Français,English,Français,English,English,Deutsch,English,English,English,English,English,English,English,English,Français,English,English,Français,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Nye', 'Experiment', 'Astrology', 'project', 'biology', 'Biochemistry']","['\\u3082\\u3082\\u3044\\u308d', '\\u3053\\u3046\\u3046\\u3093', '\\u306f\\u3063\\u3071', '\\u30a2\\u30a4\\u30eb\\u30e9\\u30f3\\u30c9', '\\u3057\\u304a\\u308a', '\\u3057\\u3042\\u308f\\u305b']","['Tail', 'Ride', 'Eeor', 'Grandad']","['Assault', 'casseroles', 'Tesla', 'Charge', 'Acid', 'Rechargeable']","['VideoHomesystem', 'Diktierger\\u00e4t', 'Aufnahme', 'Altopelfahrer', 'Aufnahmemaschinchen', 'Wiedergabeteil']","['Tombstone', 'Plot', 'Headstones', 'Spooky', 'Mausoleum', 'Graveyard']","['Natriumchlorid', 'Bergwerk', 'Streuer', 'Pfeffer', 'Pfeffer']","['Brause', 'Waschen', 'Seife', 'Badezimmer', 'Kabine', 'Kabine']","['Rail', 'watch', 'Protect', 'protect']","['Schriftst\\u00fcck', 'Depesche', 'Fenster', 'Einschreiben', 'Umschlag', 'LiebeGr\\u00fc\\u00dfe']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['Douche', 'Bain', 'Mouill\\u00e9', 'Main', 'Table', 'Table']","['Bulb', 'Expose', 'light', 'superhero', 'Camera', 'Camera']","['Nighttime', 'Sunset', 'Afternoon', 'Dinner', 'Dinner', 'Dinner']","['stop', 'Kuh', 'optimusprime', 'Autobahn', 'Brummi']","['Climb', 'Rungs', 'Height', 'up']","['D\\u00e9barquement', 'Baule', 'Transat', 'Littoral']","['protection', 'Visi\\u00e8re', 'shoei', 'heaume', 't\\u00eate', 'T\\u00eate']","['Dove', 'Bird', 'Pie', 'compass']","['hope', 'Eggs', 'Homing', 'Lighthouse', 'Signal', 'ocean']","['cr2032', 'lr44', 'exactement', 'racked', 'AAA', 'Energizer']","['november', 'Advent', 'last', 'Twelve', 'month']","['Imite', 'Louis', 'zoo', 'Ouistiti', 'Gorille', 'Gorille']","['Keurig', 'Pods', 'Cappuccino', 'Black']","['Feather', 'Egg', ""eagle's"", 'nsp', 'Eggs', 'eggs']","['vacation', 'warm', ""livin's"", 'easy', 'person', 'adding']","['roulettes', 'soute', 'Suppl\\u00e9ment', 'poids', 'voyage', 'cabine']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['K\\u00e4fig', 'Hagenbeck', 'Gorilla', 'Gehege', 'Gehege']","['hotel', 'unit', 'Lounge', 'Rumpus', 'Escape', 'sleeping']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Cake', 'Sorbet']","['grimpette', 'Grimper', 'montagne', 'Montagne']","['Chop', 'Kick', 'Miyagi', 'Danielson', 'japanese', 'fighting']","['juicy', 'Sweet', 'Fruit', 'Cobbler', 'Princess', 'Princess']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['Soft', 'Damage', 'Paper', 'Booger', 'Clean', 'Snot']","['clover', 'maple', 'foliage', 'photosynthesis']","['Cash', 'Lire', 'JPY', 'credits']","['Note', 'Symphonie', 'partition', 'Maestro', 'Melodie', 'M\\u00e9lodie']","['hoot', 'barn', 'Snowy', 'Duolingo', 'Stare']","['Pleurer', 'Couper', 'Larme', 'Legume', 'Pleures', 'Pelures']","['Wiklinowy', 'wiklina', 'Jordan', 'Tablica', '\\u015amieci', '\\u015bmieci']","['rinse', 'Bathtub', 'Rain', 'Waterfall', 'Baby', 'Bath']","['Kappe', 'M\\u00fcnchhausen', 'Schandmaul', 'Eulenspiegel', 'Eulenspiegel']","['Painter', 'artwork', 'artist', 'tripod', 'Blank', 'blank']","['LanceArmstrong', 'Electric', 'Penny-farthing', '10speed', '10-speed']","['Frosting', 'pastry', 'layered', 'Sprinkles', 'cup']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['chopped', 'punishment', 'Headless', 'execution', 'eatcake', 'Bastille']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Coast', 'Paper', 'Timer', 'wich', 'dollar', 'glass']","['Nickle', 'Slot', 'Loose', '1$']","['Avent', 'pompier', ""-de-l'avant"", '-gr\\u00e9gorien']","['M', 'For', 'Curious', 'George']","['Eye', 'Reconnaissance', 'Harriet', 'Espionage', 'Agent', 'Agent']","['Flour', 'Sherlock', 'Early.bird', 'Dark', 'Profession', 'Bread']","['Water', 'Row', 'float', 'sail', 'oar', 'dragon']","['vault', 'heist', 'Checkbook', 'Royal', 'river', 'river']"
Mystery Word,Science,Clover,Donkey,Battery,Rekorder,Cemetery,Salz,Dusche,Guard,Brief,Train,Serviette,Flash,Evening,Truck,Ladder,Plage,Casque,Pigeon,Beacon,Pile,December,Singe,Coffee,Nest,Summer,Valise,Sail,Zoo,Room,Cake,Dessert,Escalade,Karate,Peach,Poup\u00e9e,Tissue,Leaf,Currency,Musique,Owl,Oignon,Basket,Shower,Narr,Canvas,Bicycle,Cake,Hunter,Coffee,Guillotine,Spice,Oven,Vache,Sand,Coin,Calendrier,Monkey,Spy,Baker,Boat,Bank
Guess,Science,clover,Donkey,Battery,Recorder,Cemetery,Salz,Dusche,,Brief,train,Serviette,flash,Evening,Lkw,Ladder,Plage,casque,Pigeon,,Pile,December,Singe,Coffee,Bird,Summer,Valise,sail,Zoo,Room,cake,Dessert,Escalade,Karate,Peach,Poup\u00e9e,Tissue,leaf,Currency,Musique,Owl,Oinion,Mojzesz,Water,Narren,easel,Bicycle,Cake,,coffee,guillotine,Spice,fry,Vache,sand,coin,Calendrier,Monkey,Spy,Baker,Boat,Bank
