ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67
Table Number,517216117,516994704,516938061,516570769,516618897,516652529,516435193,516477404,516132398,515558776,515518017,515538478,515417691,515428104,515340878,515152951,514896075,515107837,514995931,514707951,514749950,514496319,514026107,514127942,514190233,513879745,513603313,512785830,513316968,512715448,513175456,513189022,513078720,512911490,512408901,511473406,511893148,511675551,511679656,511070791,511129871,511207545,510522677,510269410,509897088,508721495,508273744,508116165,506189713,504783443,505196983,505313146,504721368,504876059,500334503,493769667,488379380,480055062,478910455,464921867,443775902,402108912,358827793,348302073,343894377,338553253,336562502
Move,['17'],['19'],['7'],['24'],['6'],['12'],['11'],['18'],['35'],['28'],['29'],['27'],['7'],['19'],['28'],['66'],['54'],['51'],['26'],['21'],['84'],['28'],['80'],['42'],['31'],['24'],['36'],['24'],['32'],['32'],['55'],['56'],['82'],['91'],['63'],['58'],['68'],['64'],['53'],['25'],['31'],['93'],['41'],['33'],['73'],['111'],['83'],['73'],['211'],['31'],['83'],['101'],['67'],['24'],['140'],['57'],['79'],['457'],['241'],['114'],['2500'],['1568'],['2280'],['2939'],['2774'],['1955'],['1887']
Mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 8 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only
Language,English,English,English,Deutsch,English,English,English,English,Deutsch,Français,Français,English,English,English,English,English,English,English,Français,Français,English,English,Français,Français,English,English,Français,Deutsch,English,English,Deutsch,English,English,English,English,English,Français,English,Français,English,Français,English,English,English,English,English,Deutsch,English,English,English,English,English,Français,English,Deutsch,English,Français,Deutsch,English,English,Français,English,Français,Français,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Power', 'BeefJerky', 'money', 'hole', 'electric']","['16cm', 'Penis', ""german's"", 'meat', 'Food', 'Party']","['Trentotto', 'Trentasette', 'Saturday', 'Night', 'Scotta', 'Termometro']","['Tiershow', 'Dompteur', 'Zeltvorstellung', 'Dompteur', 'Zelt']","['Bug', 'Dots', 'black', 'spots', 'luck', 'red']","['Jitterbug', 'Macarena', 'Floor', 'Classic', 'Hip-hop', 'Tango']","['Quick', 'Vixen', 'Trickster', 'sly', 'Den', 'Den']","['electives', 'Gymnasium', 'Education', 'classroom', 'Elementary', 'Classes']","['Wunderkerze', 'B\\u00f6ller', 'Tweety', 'Hogmanay']","['dentaire', 'Stolon', 'Charlotte', 'Usinage']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['Strings', 'Mid-air', 'Hand', 'Pinocchio', 'Master', 'master']","['cow', 'china', 'bamboo', 'bamboo']","['bubbly', 'France', 'Fl\\u00fbte', 'Bubbley', 'region', 'Bollinger']","['Handed', 'Wrong', 'Direction', 'Correct', 'direction', 'Correct']","['T', 'Berg', 'Vanilla', 'Age', 'Crystal', 'Rocks']","['Playboy', 'yard', 'comb', 'garden', 'Tool', 'Tool']","['Station', 'beans', 'Matter', 'Fuel', 'fart']","['Lasagne', 'Country', 'Cowboy', 'Cowboy']","['Traversin', 'dormir', 'coussin', 'Coussin']","['Motion', 'Atlantic', 'Arctic', 'Waves', '11', 'Pacific']","['Chop', 'Gimli', 'deodorant', 'Guitar']","['matelot', 'chocolat', 'Hairstyle', 'nord', 'raser', '\\u00c9cume']","['Fil', 'Chat', 'Oriente', 'Couture']","['Veal', 'Ground', 'patty', 'burger', 'Protein', 'Moo']","['bird', 'skin', 'light', 'pluck', 'Birds', 'White']","['Anduril', 'Narsil', 'arme', 'Sabre', 'excalibur', 'Excalibur']","['Birkenkuchen', 'Allergiefood', 'Fr\\u00fchbl\\u00fcher', 'Zentis', 'Nutella']","['cemetery', 'News', 'Serious', 'Hole', 'Epitaph']","['Tahiti', 'Gilligan', 'beach', 'exotic']","['Jeanny', 'Musiker', 'Wien', 'Autounfall', '\\u00d6sterreicher', '\\u00d6sterreicher']","['Osten', 'Lacks', 'Sprey', 'AkaRabbit', 'Spray', 'Blonde']","['Fish', 'Pirate', 'Captain', 'Line', 'Anchoring', 'clasp']","['Ripe', 'green', 'Quinns', 'Fruit', 'partridge', 'partridge']","['Tate', 'Lyle', 'Glucose', 'broun', 'cane', 'cane']","['crab', 'Isolated', 'Solitary', 'Alone', 'alone']","['Auchan', 'marathon', 'Comp\\u00e9tition', 'Rallye', 'Sprint', 'formule1']","['Slaughter', 'Chop', 'Mutton', 'Mutton']","['Carat', 'Jaune', 'chercheur', 'mine']","['shields', 'armor', 'guard', 'protection']","['parure', 'bague', 'hibou', 'genou']","['gale', 'Aeolus', 'zephyr', 'Turbine', 'fan', 'mill']","['Diner', 'Subway', ""Donna's"", 'Mcgivneys', 'Establishment']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Beluga', 'baleen', 'Orca', 'biggest', 'Moby-Dick', 'Mobidick']","['Kerner', '99', 'Wirrk\\u00f6pfin', '80er', '80er']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Stubborn', 'Democrat', 'ass', 'Pony', 'burro', 'Little']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Magma', 'Erupt', 'Etna', 'Pompeii', 'Krakatoa', 'Krakatoa']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['flowing', 'water', 'Amazon', 'Mississippi', 'Rapids', 'Pocahontas']","['binden', 'Plastron', 'Weiberfastnacht', 'Knoten', 'knoten']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['vierbeinig', 'spitzohrig', 'G\\u00e4nsedieb', 'Reineke', 'Doppelkopf', 'Karo-Ass']","['stone', 'music', 'butter', 'sourcream', 'grey', 'natural']","['Gun', 'noise', 'Chitty', 'Energy']","['Train', 'Achat', 'To', 'Ride']","['Barracuda', 'attack', 'core', 'aorta', 'soul', 'valentine']","['Biquette', 'Rendre', 'monsieur', 'seguin']","['Mouvants', 'Sahara', 'Ingredient', 'Ciment', 'Desert', 'Desert']","['oak', 'birch', 'Birch', 'Oak']","['pyramid', ""Rubik's"", 'hexahedron', 'Dice', 'squares']","['Chanson', 'S\\u00e9bastien', 'Carpe', 'Petite', 'Tente', 'Attacher']"
Mystery Word,Charge,Sausage,Fever,Zirkus,Ladybug,Dance,Fox,School,Silvester,Fraise,Poup\u00e9e,Puppet,Panda,Champagne,Right,Ice,Rake,Gas,Western,Oreiller,Ocean,Axe,Mousse,Aiguille,Beef,Feather,\u00c9p\u00e9e,Haselnuss,Grave,Island,Falco,Hair,Hook,Pear,Sugar,Hermit,Course,Lamb,Or,Defense,Bijou,Wind,Restaurant,Hunter,Coffee,Whale,Nena,Spice,Donkey,Oven,Pilot,Volcano,Vache,River,Krawatte,Spider,Poup\u00e9e,Fuchs,Rock,Bang,Ticket,Heart,Ch\u00e8vre,Sable,Tree,Cube,Sardine
Guess,Dryer,sausages,Fever,,couleur,danse,Villain,Pupils,Silvester,Fraise,Poup\u00e9e,Puppet,clone,champagne,Right,Ice,Rake,gas,P\u00e2te,,ocean,axe,,Aiguille,Beef,Feather,Epee,Haselnuss,Grave,Island,Falko,Hair,Hook,Pear,Sugar,Hermit,Course,Butcher,Or,Knight,Bijou,Wind,Restaurant,,coffee,Whale,Nena,Spice,Donkey,fry,Pilot,Volcano,Vache,river,Krawatte,Spider,Poup\u00e9e,Fuchs,noidea,Bang,Ticket,Heart,Ch\u00e8vre,Sable,Book,cube,Sardine
