ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66
Table Number,456810278,456769533,456499089,456487286,456328314,456069175,455963409,455805973,455340110,455330446,455334723,455275490,455082060,455045761,454973381,454918899,454706392,454671717,454581307,454507210,454126781,454097047,454079247,453868231,453786489,453589776,453260378,453157458,453157825,452217300,452098399,452024828,451909063,451704018,451564924,451359006,451345518,451102160,451040966,450631466,449724610,449634138,448409582,448202573,447297035,446704104,446585119,446514318,446503684,445628197,443958521,443775902,442941057,441488112,441032575,426921218,422619886,405054016,393621459,363390977,358827793,353362991,349338828,344838144,331907183,314877288
Move,['6'],['9'],['18'],['6'],['16'],['36'],['19'],['9'],['27'],['19'],['30'],['27'],['21'],['16'],['64'],['37'],['84'],['54'],['18'],['16'],['108'],['50'],['84'],['65'],['75'],['82'],['73'],['54'],['24'],['28'],['82'],['102'],['100'],['66'],['56'],['41'],['78'],['67'],['98'],['74'],['61'],['112'],['50'],['40'],['61'],['81'],['57'],['20'],['75'],['26'],['75'],['632'],['67'],['102'],['16'],['289'],['356'],['1042'],['878'],['1288'],['1598'],['1510'],['4252'],['1450'],['875'],['3314']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,Français,Deutsch,English,English,Français,English,Français,Français,English,Français,English,English,English,English,Français,English,Français,Deutsch,English,English,English,English,Français,English,Français,English,Français,English,Français,English,Deutsch,English,English,Deutsch,English,English,English,Français,Français,Français,Français,English,English,Français,Français,English,Deutsch,English,Deutsch,Deutsch,Français,English,English,English,English,English,English,Français,English,Français,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Shoot', 'Animals', 'Samuel', 'Hastriter', 'Elk', 'Chaser']","['Tain', 'R\\u00e9fl\\u00e9chissant', 'Coiffeuse', 'Black', 'Reflet', 'Reflet']","['Filzball', 'match', 'Ballsportart', 'Kerber', 'Agassi', 'Agassi']","['Horn', 'Legend', 'Magical', 'Creature', 'Rhino', 'pony']","['Nicholas', 'Luke', 'Johnny', 'UFC']","['Aboutissement', 'Arr\\u00eat', '\\u00c9pilogue', 'G\\u00e9n\\u00e9rique', 'D\\u00e9but', 'Terminer']","['Bill', 'horse', 'Mylittle', 'one-trick', 'tail', 'tiny']","['Pr\\u00e9puce', 'Idiot', 'P\\u00e2tisserie', 'Chene', 'Scrat', '\\u00e9cureuil']","['Avoir', 'Le', 'Portechef', 'Rond', 'vantarderie', 'pasteque']","['Creased', 'beach', 'Oil', 'Nutella', 'Trees', 'Tree']","['Olives', 'C\\u0153ur', 'P\\u00e9pin', 'ADN', 'Centre', 'Centre']","['profession', 'Spacefarer', 'Iss', 'Buzz', 'Gagarin', 'gagarin']","['tiny', 'stallion', 'Mule', 'Mare']","['precipitation', 'Dance', 'Downpour', 'Singing', 'Umbrella']","['fort', 'Lawyer', 'linebacker', 'cornerback', 'Protection', 'stronghold']","['Pasteur', '\\u00c9v\\u00eaque', 'Eglise', 'Rome', 'Ndiaye', 'Foi']","['serpentine', 'leather', 'Orions', 'championship', 'waistband', 'Road']","['Sol', 'M\\u00e9lodie', 'Symphonie', 'festival', 'Chanson', 'Country']","['King', 'Adlige', 'Elisabeth', 'Corgis', 'Bohemian', 'Freddy']","['FRUIT', 'Groente', 'Rood', 'Rood']","['Whitaker', 'enchanted', 'Copse', 'Tarzan', 'Gump', 'Gump']","['Jerry', 'Rat', 'Tit', 'Trap', 'Mighty', 'Mighty']","['Rounded', 'Pel\\u00e9', 'Play', 'Circle', 'super', 'Sphere']","['Rams\\u00e8s', 'Egypte', 'Aminem\\u00e9ph\\u00e8t', 'debbouze', 'Souverain', 'souverain']","['Processing', 'mainboard', 'Microprocessor', 'Windows', 'Monitor', 'Personal']","['Protection', 'Sir\\u00e8ne', 'sonnerie', 'Plong\\u00e9e', 'Incendie', 'Incendie']","['Phrase', 'Cent', 'Tails', 'witcher', 'Bit']","['Film', '1-2-3-4', 'V\\u00e9hicule', 'Chauffeur', 'Trajet', 'Conducteur']","['Gunpowder', 'Nick', 'Warship', 'Stationary', 'Artillery', 'Artillery']","['Ail', 'Limace', 'Entree', 'Mollusque']","['Crossroads', 'Pitchfork', 'Lucifer', 'Tasmanian', 'Tasmanian']","['Mais', 'Hafer', 'Feldanbau', 'Ressource', 'Weizen', 'Weizen']","['spike', 'Bed', 'manicure', 'Biter', 'polish', 'polish']","['transform', 'silky', 'pupa', 'encased']","['Fischer', 'ausgepowert', 'Schlagertitel', 'Pneumonie', 'Schlager', 'Schlager']","['Animal', 'Slaughterer', 'Cutter', 'Cutter']","['Tux', 'Antarctica', 'flightless', 'Suit', 'Pingu', 'bird']","['Movie', 'Twister', 'Windy', 'Vortex', 'funnel', 'cloud']","['Imhotep', 'temple', 'Pharaon', 'Conservation', 'Bandelettes', 'Tombeau']","['Puant', 'Sale', 'engrais', '\\u00c9pandre', '\\u00c9pandage']","['Marseille', 'P\\u00eache', 'PatrickS\\u00e9bastien', 'galon', 'serr\\u00e9\\u00e9s', 'conserve']","['union', 'Alliances', 'Blanc', 'c\\u00e9r\\u00e9monie', 'Alliance', 'Alliance']","['view', 'Wrist', 'Observe', 'Observe']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Centimes', 'Salle', 'Monnaie', 'Appartement']","['Communication', 'Chat', 'Glossite', 'vocabulaire', 'Bouche', 'Esp\\u00e9ranto']","['guacamole', 'Hat', 'Mexican', 'Mexican', 'hat', 'hat']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Black', 'Feline', 'prowl', 'Puma']","['Zigaretten', 'Rauchen', 'Pflanze', 'nikotin', 'Nikotinhaltig', 'pflanzlich']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['Savane', 'Afrique', 'photo', 'Photo']","['Respect', 'tie', 'tie', 'NA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Guard', 'Jail', 'Inmate', 'Inmate']","['Place', 'Site', 'Card', 'Cineplex']","['Mountain', 'Train', 'dig', 'connect']","['milf', 'pant\\u00e8re', 'brigitte', 'Brigitte', 'Brigitte']","['wrist', 'spectate', 'Rolex', 'Timex', 'Timex']","['Sans', 'main', 'Mascotte', 'Linux']","['zone', 'Jambo', 'Kangaskhan', 'jeep']","['Disposable', 'Dab', 'Multilayered', 'Kleenex', 'Kleenex']","['jamba', 'squeeze', 'orange', 'orange']","['Aria', 'Sydney', 'Carmen', 'Phantom', 'Phantom', 'Phantom']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Hunter,Miroir,Tennis,Unicorn,Cage,Fin,Pony,Gland,Melon,Palm,Noyau,Astronaut,Pony,Rain,Defense,Pape,Belt,Musique,Queen,Tomato,Forest,Mouse,Ball,Pharaon,Computer,Alarme,Coin,Taxi,Cannon,Escargot,Devil,Getreide,Nail,Cocoon,Atemlos,Butcher,Penguin,Tornado,Momie,Fumier,Sardine,Mariage,Watch,Grape,Pi\u00e8ce,Langue,Sombrero,Meerjungfrau,Cougar,Tabak,Nest,Safari,Bow,Anchor,Scale,Prison,Scene,Tunnel,Cougar,Watch,Manchot,Safari,Tissue,Juice,Opera,Circle
Guess,Hunter,miroir,Tennis,Unicorn,Cage,Fin,Pony,Gland,Melon,,Noyau,Astronaut,Pony,rain,Defense,Pape,belt,Musique,Queen,Tomato,Forest,Mouse,Ball,Pharaon,computer,combinaison,Coin,,Cannon,Escargot,,Getreide,nail,cocoon,atemlos,Butcher,penguin,Tornado,pyramide,Fumier,,mariage,,,pi\u00e8ce,langue,Vegetable,Meerjungfrau,Panther,Tabak,,Lion,artist,,,Prison,Scene,Tunnel,cougar,Watch,Manchot,safari,tissue,juice,Opera,Circle
