ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77
Table Number,478142001,478145132,477899787,478018515,477695357,477674563,477538017,477457314,477238788,477139520,476399588,476719755,476429607,476470826,476320702,475857014,476313701,475721696,476227469,476117116,475947232,476075353,475982973,475958414,475330261,475720706,475293817,475249119,474419875,474331197,474192688,474154420,473319518,473890082,473559102,473355507,473135618,472960433,472698771,472597677,472263103,472016989,471797234,471605757,471403469,471045576,469698127,470484755,470129046,468503119,468164131,468905512,467002741,466086694,465621249,465731184,465619295,465664137,465664206,465668656,463714023,459279309,457064795,451463411,449145581,431028877,402108912,396307534,381826421,374138794,366888891,363390977,344838144,337346134,336562502,321888448,314360735
Move,['6'],['9'],['9'],['18'],['12'],['14'],['37'],['19'],['20'],['66'],['32'],['29'],['21'],['54'],['38'],['5'],['28'],['18'],['37'],['38'],['74'],['72'],['8'],['16'],['12'],['46'],['25'],['47'],['93'],['12'],['75'],['63'],['36'],['9'],['110'],['110'],['58'],['117'],['48'],['44'],['88'],['83'],['79'],['61'],['101'],['119'],['57'],['63'],['93'],['58'],['22'],['90'],['75'],['26'],['70'],['22'],['62'],['22'],['22'],['24'],['57'],['40'],['36'],['40'],['73'],['644'],['1070'],['437'],['701'],['1321'],['1187'],['1591'],['1486'],['3699'],['1555'],['3152'],['2998']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,Français,Deutsch,English,English,English,English,Deutsch,English,Deutsch,English,English,English,English,English,English,English,English,English,Français,English,Deutsch,English,English,English,English,English,English,English,English,English,English,Français,Deutsch,English,Français,English,English,Français,English,Français,English,Français,English,English,English,Français,English,English,English,English,English,English,Deutsch,English,Français,English,English,English,English,English,Français,Français,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Bloc', 'Zone', 'Urbaine', 'Cit\\u00e9', 'Orange', 'Orange']","['Frauenname', 'Name', 'Berben', 'Augeninneres', 'Schwertlilie', 'Blume']","['finale', 'Credits', 'Finished', 'Stop', 'game', 'conclusion']","['\\u0437\\u0430\\u0432\\u0435\\u0440\\u0448\\u0435\\u043d\\u0438\\u0435', '...\\u0444\\u0438\\u043b\\u044c\\u043c\\u0430', '\\u041d\\u0430\\u0447\\u0430\\u043b\\u043e', '\\u0424\\u0438\\u043b\\u044c\\u043c\\u0430', '\\u0421\\u043c\\u0435\\u0440\\u0442\\u044c', '\\u0422\\u043e\\u0447\\u043a\\u0430']","['Onion', 'Vampire', 'pizza', 'food', 'Clove', 'Bread']","['North', 'David', 'Hot', 'Betelgeuse']","['Meer', 'Wind', 'Windwaker', 'Gleiten', 'Regatta', 'Regatta']","['Cobra', 'Boa', 'Slytherin', 'Trouser', 'Python', 'cottonmouth']","['Hit', 'Beatles', 'Lennon', 'McCartney']","['boulangerie', 'Magie', 'sorcier', 'Sorcier']","['scalpel', 'Sam', 'Surgery', 'procedure', 'Appendectomy']","['Canap\\u00e9', 'Starter', 'side', 'Poppers', 'before', 'pre-meal']","['beelzebub', 'advocate', 'Dare', 'may-care']","['greeting', 'Tidal', 'Goodbye', 'Surfing', 'surfing', 'Surf']","['cap', 'Top', 'Turn', 'Jar', 'hat', 'Hat']","['Cranium', 'Safety', 'protection', 'skull']","['Baby', 'Wood', 'Peace', 'Peace', 'Bird', 'bird']","['Bender', 'Samantha', 'Sam', 'Automaton', 'Rosie', 'Rosie']","['Dauphin', 'Gros', 'Animal', 'Gigantesque']","['shell', 'Slow', 'Mucus', 'Meow', 'Slug', 'Slug']","['Weiderichgew\\u00e4chs', 'rot', 'Liebesbirne', 'K\\u00fcchensauerei', 'Armenien', 'Bombenvitaminlieferant']","['Gun', 'Sewing', 'Contraption', 'Against', 'Florence', 'vacuum']","['cake', 'Obsidian', 'Floor', 'magma', 'Magma']","['Conjuction', 'Railroad', 'Joined', 'Conjunction', 'Trains']","['Jewish', 'David', 'twinkle', 'little', 'sun', 'estrella']","['Marvel', 'Block', 'Protect', 'defense', 'Aegis', 'Screen']","['Topaz', 'Citrine', 'Splendor', 'stones', 'Run', 'Thief']","['Matress', 'cap', 'Girl', 'Sheath', 'Enclosure', 'Hide']","['Taco', 'chopped', 'Vegetarian', 'vegetable', 'Healthy', 'Lettuce']","['Nuclear', 'Infestation', 'Bug', 'Bug', 'infestation', 'bug']","['Act', 'Breadmaker', 'Cookies', 'Profession', 'bread', 'bread']","['Astre', 'croissant', 'satellite', 'Pleine', 'Pleine', 'Satelite']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Ha\\u00efti', 'Entre-deux', 'Putr\\u00e9fi\\u00e9', 'Daryl', 'Cranberries']","['soldier', 'coming', 'Solstice', 'Season', 'Season', 'Season']","['Deadly', 'Shell', 'Boom', 'Bath', 'explosion', 'explode']","['coucher', 'dormir', 'Lit', 'noire', 'H\\u00f4tel', 'Jaune']","['shojo', 'josei', 'Cartoon', 'Japanese', 'Novel', 'Anime']","['Cuisine', 'Poivre', 'Gu\\u00e9rande', 'Marais', 'Baleine', 'Paludier']","['Pelosi', 'Talker', 'announcer', 'Amp', 'tweeter']","['Ludotheque', 'Cachecache', 'soci\\u00e9t\\u00e9', 'R\\u00f4le', 'Amusant']","['climb', 'Rungs', 'Rungs', 'Rungs']","['Dash', 'Running', 'Ethnicity', 'competition']","['350', 'Bake', 'Camp', 'Bun', 'Mitt', 'toaster']","['Cartablette', 'racle', 'Niveler', 'Fourche', 'jardinage', 'Grattoir']","['Shuttlecock', 'Material', 'falcon', 'hair', 'Bird', 'down']","['Girder', 'Cinema', 'Balance']","['Fashion', 'hairdresser', 'Haircut', 'hair', 'advicer', 'Harry']","['Leather', 'Cat', 'Cream', 'Cool', 'Spank', 'Cane']","['Circus', 'Paarden', 'Borstel', 'Schoonmaken']","['Border', 'glasses', 'BLAME', 'Camera', 'door']","['Hobbit', 'Pferd', 'Stirnfrei', 'Kleinpferd', 'Frisur', 'Frisur']","['polymer', 'elastic', 'kardashian', 'face']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['coup', 'overturn', '-around', 'sun']","['Poles', 'Lift', 'Lindsey', 'Vonn', 'mountain', 'powder']","['wipe', 'face', 'clean', 'lap']","['grind', 'crush', 'grain', 'grain']","['hands', 'hours', 'sucker', 'punch']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['castle', 'master', 'Underneath', 'keep']","['paparazzi', 'shutter', 'dark', 'focus', 'flash', 'photography']","['Furniture', 'chesterfield', 'Surfing', 'loveseat', 'recliner', 'sectional']","['Camera', 'Wall', 'border', 'contain', 'Picture', 'Picture']","['Aldwych', 'Performance', 'New', 'Show']","['exhaustion', 'radiate', 'wave', 'wave']","['jogger', 'Louboutin', 'High', 'Achilles', 'Side', 'Side']","['Enclose', 'Entrap', 'Display', 'Skeleton', 'A']","['putter', 'association', 'Discotheque', 'Golf']","['Hardrock', 'Royale', 'slots', 'rolls', 'Vegas']","['Chrysalide', 'Ensuite', 'Florence', 'Monarque', 'Chenille', 'chenille']","['Master', 'Crawl', 'Underneath', 'Structure', 'Castle', 'basement']","['Bang', 'Mallet', 'Tool', 'Nail', 'nail', 'tool']"
Mystery Word,Quartier,Iris,End,End,Garlic,Star,Segeln,Snake,Yesterday,Wand,Operation,Appetizer,Devil,Wave,Lid,Helmet,Pigeon,Robot,Baleine,Snail,Granatapfel,Machine,Lava,Junction,Star,Shield,Jewel,Cover,Salad,Cockroach,Baker,Lune,Puder,Dress,Zombie,Winter,Bomb,Chambre,Manga,Sel,Speaker,Jeu,Ladder,Race,Oven,R\u00e2teau,Feather,Beam,Stylist,Whip,Whip,Frame,Pony,Plastic,Patron,Revolution,Ski,Napkin,Mill,Clock,Bouclier,Bande,Fox,Ninja,Dungeon,Camera,Couch,Frame,Theater,Heat,Heel,Frame,Club,Casino,Papillon,Dungeon,Hammer
Guess,Arondissement,Iris,end,End,Garlic,Star,Segel,Snake,Yesterday,Wand,Medical,appetizer,devil,,Lid,helmet,crib,Robot,baleine,Snail,Granatapfel,Machine,Lava,,star,shield,Jewel,Cover,salad,Bomb,Baker,Lune,Russ,,zombie,,Bomb,,Manga,Sel,Speaker,Jeu,ladder,Race,oven,Rateau,feather,beam,Style,whip,Muizen,Frame,Pony,Plastic,Coin,Revolution,ski,Brush,Mash,Clock,Chevalier,,Fox,,dungeon,,sofa,frame,Theatre,emission,Heel,Case,club,Casino,Papillon,Dungeon,Hammer
