ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58
Table Number,509398497,509348231,509019413,509022902,508984237,508273744,508740938,508565028,508699652,508505181,508423977,508151957,508076959,508130373,507989928,508116165,507434632,507417735,506579686,507278971,506997073,506511402,506188533,505912951,505825213,505803319,504783443,505572343,505356470,504815717,504721368,504615502,504705518,504011203,504155244,503767286,503835783,502794447,503321246,503273217,502033632,500879536,499697763,498938279,497475123,494977940,493769667,493675456,491305856,488379380,484123113,484682575,480162112,431028877,405054016,374138794,336562502,319065151
Move,['14'],['14'],['37'],['27'],['12'],['8'],['12'],['12'],['27'],['36'],['32'],['5'],['91'],['36'],['25'],['65'],['56'],['56'],['66'],['25'],['37'],['98'],['90'],['65'],['47'],['55'],['15'],['48'],['32'],['97'],['67'],['38'],['94'],['67'],['56'],['62'],['101'],['67'],['103'],['22'],['83'],['45'],['117'],['821'],['307'],['81'],['57'],['7'],['39'],['79'],['407'],['98'],['39'],['1077'],['2129'],['1584'],['1810'],['435']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,English,English,Deutsch,English,English,Français,Français,English,English,Français,English,English,English,English,English,English,English,English,English,Français,Français,Français,Français,English,Deutsch,Français,Deutsch,Français,Français,Français,English,Français,Français,English,English,English,Français,English,Deutsch,Deutsch,English,English,English,English,English,Français,Français,English,English,English,English,English,English,Français,English
End,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Archery', 'Ribbon', 'Greeting', 'Arrow']","['dividend', 'Amzn', 'Boullion', 'bouillon']","['Bite', 'Vampire', 'Bloodsucker', 'Insect']","['Sports', 'players', 'Squid', 'Checkers', 'Play', 'Chess']","['Rescue', 'Hydrant', 'Backdraft', 'Emergency', 'Arson', 'Sam']","['Friedrichstra\\u00dfe', 'Haltestelle', 'Monopoly', 'Haupt', 'Haupt']","['cheese', 'spread', 'brulee', 'crop', 'Ice', 'Whipped']","['Q', 'Top', 'End', 'Landfill', 'Cue', 'Dump']","['Adolescent', 'Coron', 'Superficiel', 'Majeur', 'Charbon', 'Charbon']","['pirate', 'or', 'Chasse-au', 'Pirates']","['DUmbo', 'Tantor', 'Jumbo', 'Trunk', 'tusk', 'Tusks']","['Kaars', 'Sigaret', 'Voorwerp', 'Licht']","['gaumont', 'Film', 'B\\u00e2timent', 's\\u00e9ance', 'Art', 'Path\\u00e9']","['gooey', 'Sweetie', 'Buzz', 'Buzz', 'Pooh', 'Pooh']","['Checkmate', 'Club', 'King', 'Knight', 'Bishop', 'Bishop']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['Sphere', 'Moon', 'Roll', 'Croissant', 'lunar', 'Lunar']","['Feature', 'Length', '12', '36', 'thin', 'layer']","['snake', 'Ape', 'LionKing', 'Environment']","['and', 'Hare', 'Hermann\\u2019s', 'Reptile', 'Galapagos', 'Giant']","['code', 'Kimono', 'summer', 'clothing', 'Prom', 'Prom']","['jelly', 'prickly', 'vegetation', 'Succulents', 'Desert', 'peyote']","['Horlogerie', 'trotteuse', 'D\\u00e9signe', 'Gousset', 'Suisse', 'Temps']","['Linge', 'Artillerie', 'Robot', 'Coudre']","['f\\u00eate', 'Voyage', 'Romaines', '\\u00c9t\\u00e9', 'Colonies', 'No\\u00ebl']","['Caillou', 'D\\u00e9coration', 'Plage', 'Etretat', 'Oval', 'Lisse']","['Cell', 'Jailbird', 'Jail', 'Jail']","['...fett', 'Morgan', 'Opossihaar', 'Nackt']","['Coeur-de-boeuf', 'Cerise', 'Crim\\u00e9e', 'Farcies']","['Lied', 'T\\u00f6ne', 'Gedudel', 'Tonfolge', 'Tonfolge', 'Tonfolge']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Champs', 'C\\u00e9r\\u00e9ales', 'Gluten', 'Entier', 'Dinde', 'Inde']","['Employ\\u00e9', 'Sponsor', 'Hi\\u00e9rarchique', 'Couture', 'directeur', 'directeur']","['Dumpster', 'Trailer', 'car', 'Semi', 'Bed', 'Monster']","['suite', '\\u00e9pisodes', 't\\u00e9l\\u00e9vis\\u00e9e', 'noire']","['Tatamis', 'Kids', 'kid', 'judo']","['diesel', 'Air', 'Helium', 'Accelerator', 'Fart', 'fart']","['Saber', 'incisor', 'Enamel', 'Dental', 'Cavity']","['Eight', 'Ink', 'Teacher', 'Legs', 'squid', 'Squid']","['Fardeau', 'Obstacle', 'canon', 'munition']","['Shielded', 'Poppins', 'Beach', 'Rihanna', 'Rhaianna']","['Gebraucht', 'alt', 'Frisch', 'Frisch']","['Troja', 'Sklavenaufstand', 'R\\u00f6mischersklavenaufstand', 'Gladiator', 'Gladiator', 'Gladiator']","['seacreature', 'eight', 'Doc', 'Tentacle', 'suction', 'aquatic']","['spectacle', 'Chemistry', 'Interested', 'allure', 'magnetic', 'Magnet']","['Winston', 'Smoke', 'Nicotine', 'Marlboro', 'Marlboro', 'marlboro']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['container', 'takeout', 'cardboard', 'cube', 'bento', 'boom']","['pizza', 'half', '15', '15minutes']","['Ed', 'Eddy', 'abs', 'Log', 'Straight', 'EdEdandEddy']","['Crab', 'oil', 'station', 'hermits', 'Home', 'home']","['Legs', 'Desk', 'Periodic', 'Dinner']","['pie', 'orange', 'Cinderella', 'Carriage']","['Tarte', 'Halloween', 'Potimarron', 'Orange', 'L\\u00e9gume', 'Fant\\u00f4me']","['Sinatra', 'La', 'Hugo', 'Hurley']"
Mystery Word,Bow,Stock,Mosquito,Game,Firefighter,Bahnhof,Cream,Tip,Mineur,Tr\u00e9sor,Elephant,Lighter,Cin\u00e9ma,Honey,Chess,Fox,Crescent,Film,Jungle,Tortoise,Dress,Cactus,Montre,Machine,Vacances,Galet,Prison,Glatze,Tomate,Melodie,Vache,Bl\u00e9,Patron,Truck,S\u00e9rie,Karat\u00e9,Gas,Tooth,Octopus,Boulet,Umbrella,Neu,Spartacus,Octopus,Attraction,Cigarette,Spider,Heat,Baleine,Poup\u00e9e,Box,Quarter,Plank,Shell,Table,Pumpkin,Citrouille,Boss
Guess,Bow,shares,Bat,Game,Fire,Bahnhof,cream,Tip,Mineur,Tr\u00e9sor,Elephant,Aansteker,cin\u00e9ma,Pie,Chess,immigrant,,film,jungle,tortoise,Dress,cactus,Heure,Machine,,Galet,Prison,Glatze,tomate,Musik,Vache,Bl\u00e9,,truck,Serie,Karate,,tooth,Octopus,D\u00e9fense,Umbrella,Antik,Spartacus,Octopus,Love,cigarette,Spider,,Baleine,Poup\u00e9e,Box,,Plank,shell,table,pumpkin,Citrouille,Voice
