ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57
Table Number,481132165,480731766,479998291,479921914,479718854,479740646,479731613,479619666,479290252,479466145,478758693,479188459,479294418,478947853,479040489,478410626,478622806,478170756,478235572,478118502,478142001,477997297,477731316,477140126,476678071,477125054,476564427,476186271,475857014,476227469,475330261,475720706,475293817,474780042,475115545,474111019,473319518,473890082,470574916,470247957,466086884,466084294,465621249,465661217,465665616,463714023,463059537,462438853,460084195,457064795,457752555,451463411,431028877,420552674,396307534,358827793,321888448
Move,['18'],['6'],['46'],['12'],['38'],['10'],['27'],['45'],['45'],['24'],['56'],['38'],['62'],['64'],['44'],['36'],['67'],['20'],['61'],['29'],['63'],['26'],['31'],['67'],['18'],['90'],['32'],['85'],['10'],['47'],['37'],['93'],['57'],['59'],['82'],['23'],['36'],['9'],['89'],['343'],['42'],['38'],['70'],['37'],['39'],['57'],['75'],['470'],['72'],['36'],['96'],['40'],['674'],['540'],['437'],['1948'],['3202']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Real-time • Normal speed (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+
Language,Français,English,English,English,English,Français,Français,Français,English,English,English,Français,English,English,English,Deutsch,English,English,English,English,Français,English,Français,Français,English,English,English,English,English,Français,English,English,English,Deutsch,Français,English,Deutsch,English,Deutsch,English,English,English,Français,English,English,Français,Français,Français,Deutsch,English,Français,English,English,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['\\u00e0', 'laver', 'Caf\\u00e9', 'IA', 'Robot', 'Robot']","['temp', 'fire', 'Miami', 'Hotness', 'Warmth', 'Warmth']","['correspondence', 'mailer', 'Postage', 'adress', 'Stamp', 'Stamp']","['Shortbread', 'Saltine', 'Confectionery', 'Cracker', 'english', 'muffin']","['Legless', 'Little', 'Siren', 'scales', 'Zoolander', 'Waternymph']","['Facteur', 'Bo\\u00eete', 'Alphabet', 'Enveloppe']","['Cb', 'Tune', 'Sou', 'Monnaie', 'Monnaie', 'Monnaie']","['Samedi', 'Cruso\\u00e9', 'Jour', 'Adams']","['Roger', 'Peter', 'Hare', 'Thumper', 'hare', 'Thumper']","['neon', 'Diesel', 'Petrol', 'Helium']","['Jab', 'box', 'Sucker', 'Fist', 'drink', 'Drink']","['Pleurote', 'Mycoses', 'morille', 'Mycete', 'Amanite', 'Amanite']","['Trick', 'Sand', 'Oasis', 'Desert']","['Bourjolais', 'fermented', 'Chardonnay', 'Viticulture', 'Port', 'Vineyard']","['Think', 'Quarters', 'Skull', 'Cranium', 'Noggin', 'Noggin']","['Schlagen', 'Gartenger\\u00e4t', 'Zinken', 'Laub-', 'Herbst', 'Gartenarbeit']","['Gees', 'Keeper', 'Hive', 'Honey']","['Emberek', '\\u00d6sszej\\u00e1tsz\\u00e1s', 'Csapat', 'Gy\\u0171r\\u0171je']","['Daughter', 'royalty', 'Peach', 'Pea']","['Hai', 'RJ', 'mallet', 'sickle', 'Sledge', 'Tool']","['Pendaison', 'Guitare', 'Arc', 'Liane', 'Con', '-attacher']","['chapters', 'streaming', 'Lost', 'REPETITIVO', 'Parallels', 'Oppossite']","['Tango', 'Valse', 'promo', 'X']","['Jeudi', 'Samedi', 'Crusoe', 'Adams', 'frire', 'semaine']","['Eeyore', 'Mule', 'Shrek', 'Stubborn', 'Lanky', 'Kong']","['allure', 'repulsion', 'appeal', 'magnetism', 'Gravitational', 'Fatal']","['Tail', 'Dust', 'Godmother', 'Tinkerbell']","['Odeon', 'Popcorn', 'theater', 'Multiplex', 'Film', 'Film']","['Newton', 'lab', 'biology', 'biology']","['Laine', 'Animal', 'Vin', 'Cadet']","['kitty', 'store', '90', 'angle', 'dunce', 'roomspace']","['Toupee', 'floor', 'Area', 'wig', '-rats', 'Woven']","['MC', 'Rapper', 'carpenter', 'tool', 'Thor', 'Nails']","['Ert\\u00f6nen', 'Musikst\\u00fcck', 'trompetet', 'Blasinstrument', 'Blasorchester']","['Bourgogne', 'Gonflable', 'Amboise', 'donjon', 'Roi', 'Sable']","['Base', 'Container', 'Beat', 'Band']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['f\\u00e4rben', 'Rapunzel', 'Spliss', 'Per\\u00fccke', 'Spliss', 'Per\\u00fccke']","['Styx', 'stream', 'Thames', 'Nile', 'Phoenix', 'Phoenix']","['Cooperative', 'Tricktaker', 'Tricky', 'Seas']","['Birthday', 'Dessert', 'Going', 'Thedistance']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['Vadis', 'Tycoon', 'We', 'Bought']","['Not', 'Offense', 'Ofthe', 'Darkarts']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Roulettes', 'Chaussons', 'pelle', 'Glace', 'Glace', 'glace']","['Mac\\u00e9o', 'D\\u00e9chu', 'Cupidon', 'C\\u00e9leste', 'D\\u00e9mon', 'Gabriel']","['Sauerstoffzelt', 'Fischer', 'Luftnot', 'Luftnot']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['P\\u00e2tissi\\u00e8re', 'Solaire', 'Lait', 'Chantilly', 'Chantilly']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['Sickness', 'ransomware', 'sars', 'Nineteen', 'Covid', 'COVID']","['lego', 'pollution', 'polymer', 'pte', 'fake', 'fork']","['Camera', 'Wall', 'border', 'contain', 'Picture', 'Picture']","['futur', 'machaon', 'Avant', 'Crysalide']","['Guitar', 'Chopper', 'hatchet', 'cleaver', 'Split', 'Lumber']"
Mystery Word,Machine,Heat,Envelope,Biscuit,Mermaid,Lettre,Pi\u00e8ce,Vendredi,Rabbit,Gas,Punch,Champignon,Mirage,Wine,Head,Harke,Bee,Alliance,Princess,Hammer,Corde,Series,Danse,Vendredi,Donkey,Attraction,Fairy,Cinema,Science,Mouton,Corner,Rug,Hammer,Fanfare,Ch\u00e2teau,Drum,Puder,Dress,Haar,River,Sail,Cake,Patron,Zoo,Defense,Bouclier,Patin,Ange,Atemlos,Fox,Cr\u00e8me,Ninja,Virus,Plastic,Frame,Chenille,Axe
Guess,machine,Heat,envelope,Cookie,,lettre,banque,Vendredi,Rabbit,Gas,Punch,Champignon,Mirage,Wine,Head,Harke,Bee,Basketball,Princess,hammer,Corde,Episode,BAL,Vendredi,donkey,attraction,Maid,cinema,Science,mouton,box,,Hammer,Sinfonie,Ch\u00e2teau,Drum,Russ,,Haare,River,Crew,Cake,Coin,Zoo,Defense,Chevalier,patin,Ange,Singen,Fox,Cr\u00e8me,,Virus,Plastic,frame,Papillon,axe
