ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,598773192,598367828,597851454,597846527,598212330,598034710,597911119,597107672,596899209,597343758,597279295,597341078,597305993,597133448,597018160,597107275,597176906,596641377,596752478,596649218,596646231,596505401,596179742,595676095,595249878,595491821,595018694,594379119,594700609,594427474,594432894,594336293,594320926,593896549,593042174,593510640,592935423,592252001,592766990,592472015,592616952,592554234,591616850,591191201,589780936,588808188,588217302,586331830,581508232,581767722,577852826,577180892,576762350,575401862,574192970,571815545,569169544,563368518,546728758,536949914,528822756,336562502
Move,['88'],['11'],['6'],['9'],['33'],['6'],['38'],['21'],['12'],['36'],['27'],['38'],['18'],['6'],['27'],['33'],['36'],['47'],['36'],['16'],['31'],['38'],['50'],['80'],['31'],['54'],['64'],['65'],['91'],['57'],['52'],['33'],['42'],['48'],['48'],['86'],['59'],['111'],['109'],['46'],['59'],['56'],['43'],['30'],['47'],['80'],['121'],['54'],['70'],['9'],['50'],['91'],['26'],['654'],['80'],['90'],['296'],['187'],['650'],['202'],['475'],['2464']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode
Speed,Real-time • Normal speed (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,Deutsch,English,Français,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,Français,Français,English,English,English,English,English,English,Français,English,English,Français,Français,English,Français,English,English,English,Français,Français,English,English,English,English,Français,English,Français,English,English,Français,English,English,Français,Français,English,English,Français,English,English,Français,English,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['\\u3082\\u304e\\u308a', '\\u3067\\u3093\\u3057', '\\u306b\\u3085\\u3046\\u3058\\u3087\\u3046', '\\u3048\\u3044\\u304c\\u304b\\u3093', '\\u30b5\\u30fc\\u30ab\\u30b9']","['M\\u00fcnstereifelb\\u00e4cker', 'Ferch', 'Hannelore', 'Schlagerbarde', 'Sonnenbrillens\\u00e4nger', 'Nusstortens\\u00e4nger']","['Clinton', 'Board', 'money', 'cash', 'dollar', 'Dollar']","['P\\u00e2tissi\\u00e8re', 'Vanille', 'br\\u00fbl\\u00e9e', 'Chantilly', 'facial', 'niv\\u00e9a']","['Purple', 'Wet', 'Umbrella', 'Water', 'Cloud', 'Spit']","['enclosure', 'prison', 'Nicolas', 'trapped', 'bird', 'bird']","['espumosa', 'Quilmes', 'bebida', 'Bebida']","['Mandarine', 'Agrume', 'Couleur', 'Couleur']","['Scales', 'Canned', 'Fish', 'Canned', 'Canned', 'Fish']","['Navy', 'yacht', 'dinghy', 'Sail', 'Ship', 'Ship']","['Ginuwine', 'Applejack', 'Express', 'young', 'Tail', 'Club']","['landscape', 'Picturesque', 'subculture', 'Movie', 'Crime', 'Clapboard']","['mojito', 'Tanduay', 'Captain', 'Caribbean', 'Pirates', 'Pirates']","['ATFCU', ""isn't"", 'Heist', 'Loan', 'Withdrawals', 'Deposits']","['Casing', 'Chorizo', 'sizzle', 'breakfast', 'meat', 'Wurst']","['Diner', 'Chef', 'Michelin', 'chain', 'Waiter']","['Server', 'Bonus', 'just', 'the']","['bouncy', 'Pliable', 'Stretchy', 'Band', 'Stretchy', 'band']","['Arsenic', 'Cyanure', 'antidote', 'assasinat']","['Pustule', 'gratter', 'poussoir', 'Pression', 'pression']","['cake', 'loofah', 'BOB', 'SQUAREPANTS', 'scrub', 'soap']","['euro', 'round', 'Shilling', 'Penny', 'money', 'metal']","['Old', 'MacDonald', 'Animal', 'Orwell', 'pig', 'wheat']","['Ken', 'Baywatch', 'Bum', 'DiCaprio']","['Bikini', 'Bathers', 'Tankini', 'One-piece']","['raffle', 'Concert', 'Stub', 'cinema', 'Admission', 'Pass']","['Squelette', 'fm', 'Oui-fm', 'scanner', 'NRJ', 'NRJ']","['Evergreen', 'Family', 'Willow', 'Rings', 'Ent', 'Ginkobaloba']","['Rook', 'White', 'Fillion', 'Hogwarts', 'Moat', 'Moat']","['chaise', 'gueridon', 'repas', 'repas']","['Collier', 'Mariage', 'Or', 'Bracelet']","['leave', 'overseas', ""Go-Go's"", 'Holiday', 'home']","['Cupidon', 'Arc', 'Cible', 'Direction', 'Cible', 'Direction']","['flask', ""baby's"", 'Opener', 'container', 'Container']","['extendible', 'Stretchy', 'bungee', 'waistband', 'Stretch', 'Stretch']","['Burial', 'Gravedigger', 'Tombstone', 'mausoleum', 'Mausoleum', 'tombstone']","['Rasoir', '\\u00c9t\\u00eateuse', 'Revolution', 'Robespierre']","['Canasson', 'Mustang', ""D'ar\\u00e7on"", '\\u00c9quid\\u00e9', 'Troie', 'Troie']","['independence', 'Robespierre', 'Overthrow', 'Viva', 'French', 'Mutiny']","['mojito', 'molotov', 'martini', 'martini', 'martini', 'Martini']","['muscat', 'fruit', 'green', 'red', 'Raisins', 'Vineyard']","['Above', 'handlebar', 'lip', 'Mouth', 'Facehair', 'Mouth']","['Linge', 'Accrocher', '\\u00c9pil\\u00e9e', 'Outil', 'Crabe', 'Crabe']","['Jam', 'Oyster', 'Spherical', 'necklace', 'iridescent', 'Wisdom']","['Magasin', 'Cher', 'Citi', 'Rompoyn']","['chocolate', 'quarter', 'Dime', 'Cent', 'toss', 'HEADS']","['little', 'bean', 'Germination', 'Seedling', 'alfalfa', 'alfalfa']","['H\\u00f4tes', 'Pot', 'd\\u00e9put\\u00e9s', 'dormir', 'Rouge', 'Commerce']","['Colmeia', 'Voc\\u00ea', 'Mel', 'Mel']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['tuichi', 'George', 'Liane', 'Mowgli']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Shrek', 'Amiatina', 'stubborn', 'I-ah', 'eeyore']","['Avril', 'Astrologie', 'G\\u00e9meau', 'Male']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Nine', 'Storm', 'Rain', 'Cumulus']","['biblio', 'grimoire', '16', 'onces']","['Loving', 'Spring', 'Vacation', 'Scott', 'Olaf', 'Season']","['Hoist', 'Tower', 'Bird', 'tall', 'Construction', 'construction']","['Automated', 'Machine', 'r2d2', 'c3po']","['Lune', 'Petit-d\\u00e9jeuner', 'viennoiserie', 'feuillet\\u00e9e', 'Grandissant', 'Augmentant']"
Mystery Word,Ticket,Heino,Bill,Cr\u00e8me,Rain,Cage,Beer,Orange,Sardine,Boat,Pony,Scene,Rum,Bank,Sausage,Restaurant,Tip,Elastic,Poison,Bouton,Sponge,Coin,Farm,Beach,Swimsuit,Ticket,Radio,Tree,Castle,Table,Bijou,Vacation,Fl\u00e8che,Bottle,Elastic,Cemetery,Guillotine,Cheval,Revolution,Cocktail,Grape,Mustache,Pince,Pearl,Carrefour,Coin,Sprout,Chambre,Bee,Medal,Port,Jungle,Tissue,Donkey,B\u00e9lier,Sting,Cloud,Livre,Summer,Crane,Robot,Croissant
Guess,display,Heino,Bill,creme,Rain,Jail,Beer,Cl\u00e9mentine,Snake,Boat,poney,Scene,Rum,Bank,Sausage,resturant,Tip,Rubber,Poison,Bouton,Sponge,Coin,farm,Beach,swimsuit,ticket,radio,Tree,Chess,Roulant,Bague,Vacation,fl\u00e8che,Bottle,Elastic,cemetery,Guillotine,Cheval,Revolution,Cocktail,wine,Mustache,Pince,Pearl,Carrefou,coin,sprout,Chambre,,medal,cabane,Jungle,Tissue,donkey,Belier,Sting,Cloud,Livre,Summer,Crane,Robot,Croissant
