ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56
Table Number,459935640,459870654,459835845,459690704,459609832,459532429,459423883,459279309,459200060,458856141,458774327,458716764,458503392,458434927,458386934,458195815,458082230,457899899,457876955,457762341,457706938,457340220,457317031,456881453,456843669,456769533,456769561,456479972,456435557,455856411,455460040,455385831,455303315,455143990,455042660,454586755,454507210,454190406,453839362,451217602,450449579,449716212,448202573,446514318,446155644,445297184,443300228,441488112,358827793,357001162,349338828,343894377,331907183,330741642,322726720,314877288
Move,['5'],['8'],['9'],['5'],['8'],['27'],['8'],['19'],['5'],['27'],['18'],['18'],['28'],['43'],['37'],['27'],['37'],['47'],['51'],['27'],['99'],['90'],['74'],['83'],['91'],['93'],['66'],['63'],['63'],['91'],['44'],['58'],['56'],['45'],['56'],['11'],['37'],['54'],['82'],['66'],['52'],['27'],['40'],['20'],['36'],['15'],['55'],['102'],['1644'],['1799'],['4384'],['2043'],['884'],['2587'],['1063'],['3314']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Français,Français,English,Français,Deutsch,English,Français,Français,English,English,Deutsch,English,English,English,Français,English,Français,Français,English,English,English,English,Français,Français,English,Français,Français,English,Français,Deutsch,Français,English,English,Français,Français,English,English,English,English,English,English,English,English,Deutsch,English,Deutsch,English,English,Français,English,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Gants', 'Coups', 'Anglaise', 'Tiozzo']","['Sissi', 'Reine', 'Diana', 'Diana', 'Diana']","['ablution', 'Archimedes', 'shampoo', 'Spa', 'soak', 'salt']","['Enfants', '\\u00c9l\\u00e8ve', 'Maternelle', 'Maternelle']","['Einzeln', 'Teil', 'Grund...', 'Theater...', 'Torten...']","['Jab', 'boxing', 'line', 'card', 'drunk', 'Box']","['egypte', 'Am\\u00e9nophis', 'chat', 'roi', 'Momie']","['Orge', 'Millet', 'Chocapic', 'Frosties', 'Avoine', 'Avoine']","['Chucker', 'Pointy', 'Poking', 'Weapon']","['Brown', 'Candy', 'Sugar', 'Cocoa']","['Schatzinsel', 'Robinson', 'RobinsonCrusoe', 'Wochenzeitung', '...der13', 'Kar...']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Canned', 'Starkist', 'ahi', 'charlie', 'Fish', 'fish']","['obsession', 'devotion', 'Lips', 'Emotions', 'Desire', 'Admiration']","['Pommes', 'Baffe', 'Dessert', 'Pizza', 'Tatin', 'Tatin']","['Gandalf', 'Dumbledore', 'Goatee', 'Stubble']","['Musique', 'Foot', 'golf', 'Cinq', 'groupe', 'Groupe']","['Prison', 'D\\u00e9grisement', 'Grise', 'Procaryote', 'Mitose', 'mitose']","['skein', 'shearing', 'Merino', 'Cashmere']","['metamorphic', ""n'roll"", 'Dwayne', 'Roll', 'Roll', 'DwayneJhonson']","['Hibernate', 'Wonderland', 'Danger', 'Endless', 'season', 'Season']","['fork', 'twig', 'bank', 'stick']","['Pythagore', 'forme', 'polygone', 'g\\u00e9om\\u00e9trie', 'Bermudes', 'Bermudes']","['Enfumage', 'Megafeu', 'Br\\u00fble', 'Pompier', 'Feu', 'Pompiers']","['Grawp', 'Andr\\u00e9', 'Beanstalk', 'Green', 'Beanstock', 'Green']","['Turbo', 'Coquille', 'Maisonette', 'Bourgogne', 'lanvin', 'Limace']","['Vaches', 'poule', 'Cl\\u00f4t', 'Ranch', 'Agricole', 'autoritaire']","['roger', 'thumper', 'Benjamin', 'Easter', 'Bunny', 'bunny']","['Hippique', 'cote', 'Jeu', 'Chevaux', 'Capitale', 'risque']","['Assassine', 'Japan', 'K\\u00e4mpfer', 'K\\u00e4mpfer', 'Japan']","['escalade', 'Electrique', 'Courant', 'Judo']","['Phantom', 'cotton', 'strand', 'Yarn']","['Rabbit', 'DBD', 'Train', 'Euro', 'Vision', 'Vision']","['Caverne', 'Lascaut']","['Condiment', 'Amora', 'Mayonnaise', 'jaune', 'savora', 'Dijon']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Nazeggen', 'Veelkleurig', 'Kooi', 'Praten']","['rigging', 'Lasso', 'shooting', 'hang', 'hanging', 'Tether']","['Relics', 'building', 'Artifacts']","['oink', 'Wilbur', 'trotter', 'Guinea', 'Peppa', 'pork']","['dice', 'Euro', 'Box', 'rail']","['Defense', 'esquire', 'Woo', 'General', 'Ace', 'Legal']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Electrical', 'Tesla', 'Life', 'AAA']","['Fels', 'klein', 'Autonome', 'werfen']","['Seinfeld', 'Frasier', 'stooges', 'laughtrack', 'Whose', 'Line']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['habit', 'mari\\u00e9e', 'Alezan', 'Fourreau']","['Up', 'prison', 'pad', 'down', 'Smith', 'smith']","['Calorie', 'warmth', 'Radiator', 'Warmth', 'Radiate']","['Pig', 'Oil', 'Mushroom', 'Mushroom']","['Tractor', 'Ranch', 'Crops', 'McDonald', 'Barn', 'Agriculture']","['Vegetarien', 'Public', 'Conclu', 'Fruitier']","['Material', 'Straw', 'Fake', 'Recyclable', 'Pipe', 'Bag']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Boxe,Princesse,Bath,\u00c9cole,St\u00fcck,Punch,Pharaon,C\u00e9r\u00e9ale,Spear,Chocolate,Freitag,Pearl,Tuna,Passion,Tarte,Beard,Club,Cellule,Wool,Rock,Winter,Branch,Triangle,Incendie,Giant,Escargot,Ferme,Rabbit,Pari,Ninja,Prise,Thread,Tunnel,Grotte,Moutarde,Crescent,Parrot,Rope,Museum,Pig,Cube,Attorney,Grape,Meerjungfrau,Battery,Stein,Comedy,Anchor,Robe,Lock,Heat,Truffle,Farm,March\u00e9,Plastic,Circle
Guess,Boxe,Imp\u00e9ratrice,Bath,\u00c9cole,St\u00fcck,punch,sphinx,C\u00e9r\u00e9ale,Dagger,chocolate,Freitag,mussel,Tuna,Kiss,Tarte,Giant,Club,Cellule,Wool,,Winter,branch,Triangle,Incendie,Giant,escargot,Ferme,Rabbit,Pari,Kreuzzug,Prise,thread,tunnel,Grotte,Moutarde,Crescent,Papegaai,Rope,,pig,Game,attorney,,Meerjungfrau,Battery,Stein,Comedy,,Robe,Jumpsuit,Fat,Byproduct,Farm,March\u00e9,Paper,Circle
