ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63
Table Number,599021504,598423137,598716296,598724728,598275438,598291956,597846527,598034710,597620092,597465914,597716069,597600027,596899209,597521381,597333033,597241166,597133448,597176906,596932263,596521920,596392967,596457980,595712771,595612836,595303373,595043380,594316217,595299045,594746407,594812396,594702668,594379119,594336293,594320926,593588595,593287084,593105249,592616952,591691366,592108923,590799889,589848410,589780936,589449863,587616272,588217302,586324912,583762506,581508232,581767722,577852826,577180892,576762350,571815545,569169544,563368518,561440098,557334313,536949914,517095134,489266717,387173467,312552889
Move,['6'],['7'],['9'],['13'],['23'],['19'],['19'],['13'],['49'],['24'],['36'],['31'],['25'],['74'],['37'],['51'],['6'],['36'],['59'],['12'],['35'],['57'],['19'],['45'],['37'],['79'],['43'],['46'],['32'],['45'],['33'],['65'],['33'],['48'],['52'],['141'],['37'],['59'],['73'],['84'],['94'],['55'],['47'],['109'],['37'],['121'],['49'],['91'],['70'],['9'],['50'],['91'],['26'],['90'],['303'],['187'],['784'],['939'],['202'],['923'],['69'],['2836'],['2614']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,English,English,English,English,Français,Français,English,English,Deutsch,English,English,English,English,English,English,English,English,English,Deutsch,English,English,Français,English,English,Deutsch,English,English,English,English,Deutsch,English,English,Français,Français,English,English,English,English,English,Deutsch,English,Français,English,English,English,Français,English,English,English,Français,Français,English,English,English,Français,English,English,English,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Standard,Infinite,Infinite
Clues,"['Coming', 'soon', 'preview', 'movie', 'Behind', 'Vehicle']","['Flagellate', 'Miracle', 'Majority', 'cream']","['Fun', 'scrabble', 'Chess', 'Squid', 'deer', 'Contest']","['subway', 'underground', 'Hole', 'train', 'Mountain', 'mountain']","['itchy', 'Annoying', 'Malaria', 'Summer']","['Protection', 'Ombrelle', 'Soleil', 'Mer', 'Plage', 'Plage']","['hermite', 'Carte', 'ver', 'roi', 'Duo', 'diamant']","['physical', 'sexual', 'highlight', 'wonder', 'Appeal', 'Magnetism']","['Iron', 'Thread', 'Wire', 'Copper']","['T\\u00fcte', 'Verpackung', 'Barbie', 'Recycling', 'Kunststoff', 'Kunststoff']","['Hospital', 'GP', 'Phd', 'DooLittle', 'who', 'MD']","['waistband', 'band', 'stretchy', 'Waist', 'strechy', 'Strechy']","['Color', 'Picasso', 'Strokes', 'Acrylic', 'Masterpiece', 'Painting']","['Ice', 'Color', 'Irish', 'Shaving', 'moisturizing']","['Currier', 'Ives', 'Australian', 'July', 'two', 'weeks']","['Nicotine', 'Dried', 'Smoking', 'Chew', 'Cigar', 'Cigar']","['ATFCU', ""isn't"", 'Heist', 'Loan', 'Withdrawals', 'Deposits']","['Server', 'Bonus', 'just', 'the']","['cold-pressed', 'tasty', 'Cleanse', 'Pulp', 'Smoothie', 'tomato']","['Weininhalt', 'G\\u00e4rprozess', 'Abh\\u00e4ngigkeit', 'Gr\\u00f6nemeyersong', 'beschwipst', 'Getr\\u00e4nk']","['TV', 'crate', 'Cardboard', 'Music']","['Hard', 'Boulder', 'Bottom', 'Geode', 'Dominic', 'Earth']","['respirer', 'cul', 'smoking', 'Antartique', 'Empereur', 'Animal']","['paper', 'Beach', 'SiO2', 'Quick', 'Castle', 'castle']","['fire', 'candle', 'candle', 'Candle']","['Emu', 'Koala', 'Brisbane', 'Melbourne']","['tulip', 'seedling', 'Watt', 'Flower', 'Light', 'Light']","['PeterPan', 'crochet', 'Captain', 'Nose', 'Claw', 'fishing']","['dove', 'Wings', 'peace', 'Urban', 'Police']","['Wedding', 'Cup', 'Funfetti', 'Angelfood', 'Frosting', 'Frosting']","['13.', 'Crusoe', 'F\\u00fcnfter', 'Quizolymp', 'Fisch']","['Evergreen', 'Family', 'Willow', 'Rings', 'Ent', 'Ginkobaloba']","['leave', 'overseas', ""Go-Go's"", 'Holiday', 'home']","['Agenda', 'Dates', 'Avent', 'Pompiers', 'Gr\\u00e9gorien', 'Romain']","['Souris', 'Raclette', 'Brie', 'Emmental']","['Prickly', 'Desert', 'Cooler', 'Cooler']","['walking', 'injury', 'Sugar', 'plant', 'Twig', 'Handmade']","['muscat', 'fruit', 'green', 'red', 'Raisins', 'Vineyard']","['Tube', 'Siphon', 'Panty', 'Panty']","['Monkey', 'Slippery', 'Skin', 'Minions', 'yellow', 'Peel']","['vampire', 'Spike', 'Vampirkillerin', 'Willow', 'Serie', 'muskul\\u00f6s']","['Weaver', 'Catcher', 'Imaginary', 'Inception', 'Come', 'True']","['Magasin', 'Cher', 'Citi', 'Rompoyn']","['Lizzo', 'piccolo', 'Piper', 'Instrument', 'rhythm', 'Wind']","['curve', 'Islamic', 'Turkish', 'flag', 'moon', 'Moon']","['little', 'bean', 'Germination', 'Seedling', 'alfalfa', 'alfalfa']","['symbole', 'union', 'Bague', 'Anneau', 'Mariage', 'Marriage']","['kale', 'drooling', 'Cruciferous', 'garden', 'Garden']","['Colmeia', 'Voc\\u00ea', 'Mel', 'Mel']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['tuichi', 'George', 'Liane', 'Mowgli']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Wiggle', 'bait', 'Invertebrate', 'Earth']","['biblio', 'grimoire', '16', 'onces']","['Two', 'Bluetooth', 'Same', 'scissors', 'partner']","['puma', 'jaguar', 'Your', 'pet', 'Tama', 'Mickey']","['Hoist', 'Tower', 'Bird', 'tall', 'Construction', 'construction']","['Magn\\u00e9tisme', 'IRM', 'magn\\u00e9tique', 'attire']","['itchy', 'Bug']","['Setting', 'Theatre', 'Take', 'tantrum', 'Stage', 'Act']","['Lace', 'shade', 'anti-freckle', 'Hold', 'Daisy']"
Mystery Word,Trailer,Whip,Game,Tunnel,Mosquito,Parasol,Solitaire,Attraction,Coil,Plastik,Doctor,Elastic,Painting,Cream,Winter,Tobacco,Bank,Tip,Juice,Alkohol,Box,Rock,Pingouin,Sand,Flame,Australien,Bulb,Hook,Pigeon,Cake,Freitag,Tree,Vacation,Calendrier,Fromage,Cactus,Cane,Grape,Hose,Banana,Buffy,Dream,Carrefour,Flute,Crescent,Sprout,Alliance,Vegetable,Bee,Medal,Port,Jungle,Tissue,Sting,Worm,Livre,Pair,Cat,Crane,Aimant,Mosquito,Scene,Parasol
Guess,Trailer,whip,Game,Tunnel,mosquito,Parasol,Solitaire,Attraction,Conductor,Plastik,Doctor,elastic,Paint,Cream,winter,tobacco,Bank,Tip,Juice,Alkohol,Box,Rock,Pingouin,sand,Flame,Australien,Bulb,Hook,,Cake,Freitag,Tree,Vacation,calendrier,fromage,Cactus,Cane,wine,Hose,Banana,Buffy,Dream,Carrefou,flute,Crescent,sprout,Mariage,salad,,medal,cabane,Jungle,Tissue,Sting,Worm,Livre,Pair,Cat,Crane,Champ,Mosquito,scene,Parasol
