ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57
Table Number,502094774,501790507,501525719,502022205,500876135,501959187,501902196,500879536,501304948,500493250,501082077,500686195,500560257,500412148,500391941,500450610,499974132,500247091,499991545,500288609,500239570,500024756,499959667,499697763,499622512,499584507,499438978,499252684,499154314,497913532,497966714,497624698,497475123,497150159,497298050,496405272,496462046,496595655,496296277,496017157,495122405,494704846,493675456,491305856,490280100,489469138,488379380,484123113,484682575,480055062,479677325,478416865,462438853,444471586,396307534,324381970,319065151
Move,['12'],['9'],['7'],['11'],['6'],['12'],['8'],['7'],['38'],['18'],['56'],['9'],['31'],['25'],['51'],['35'],['35'],['25'],['36'],['54'],['18'],['54'],['58'],['18'],['51'],['62'],['25'],['45'],['57'],['36'],['101'],['64'],['112'],['75'],['76'],['9'],['102'],['93'],['104'],['36'],['50'],['81'],['7'],['39'],['37'],['195'],['78'],['222'],['98'],['287'],['82'],['410'],['792'],['57'],['502'],['1802'],['420']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only
Language,Deutsch,Français,English,English,English,English,English,Deutsch,English,English,Deutsch,Français,English,English,English,English,English,English,English,English,English,English,Français,Deutsch,English,English,Français,Français,English,English,English,English,English,English,English,English,Français,English,Français,Français,English,English,English,Français,Français,Français,Français,English,English,Deutsch,English,Français,Français,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Standard,Infinite,Infinite,Standard,Infinite,Infinite,Infinite
Clues,"['Cook', 'Serve', 'Vorgesetzter', 'Boss', 'Oberhaupt', '-etage']","['\\u00e9cossaise', 'Pluie', 'CHANTER', 'Pomme', 'Laver', 'Laver']","['dice', 'Squared', ""Rubik's"", 'rUBIX']","['pinocchio', 'hand', 'Kermit', 'Henson']","['Amazon', 'Pile', 'shares', 'supply', 'Photo', 'Stash']","['Mug', 'Latte', 'Caffeine', 'cocao', 'Beans', 'beans']","['Lining', 'Nine', 'Mallow', 'Stars']","['Bekannt', 'Ballettmusik', 'Tschaikowski', 'Tschaikowski']","['root', 'underground', 'vegetable', 'vegetable']","['sun', 'index', 'Hotness', 'Temp', 'Warmth', 'Equator']","['Tagesende', 'essen', 'Ausklang', 'Vornacht', 'Sandm\\u00e4nnchen', 'Sandmann']","['Caisse', 'b\\u00eache', 'Multifonction', 'Pioche', 'Tournevis', 'Tournevis']","['Morocco', 'Granules', 'Semolina', 'Semolina']","['Shore', 'Laguna', 'umbrella', 'sandy', 'Floridacost', 'Sand']","['Small', 'mlp', 'Miniature', 'Club', 'Horse']","['Pit', 'Sapling', 'bio', 'apple', 'Watermelon']","['shade', 'bumbershoot', 'bumbershoot', 'shade']","['stormy', 'Cloudy', 'Forecast', 'Forecast', 'Forecast']","['SkyDiving', 'Kite', 'Silk', 'Altimeter']","['Heavy', 'Aweigh', 'Sailor', 'SHIP', 'Nautilus', 'Nautilus']","['CBD', 'Fire', 'Vapour', 'Screen', 'Cigarette', 'Cigarette']","['drive', 'third', 'Cheese', 'spokes', 'bus', 'Cart']","['ali', 'combat', 'Ring', 'Ring']","['Leichenkonservierung', 'Pyramide', '\\u00c4gypten', 'Toter', 'Sarkophag', 'Sarkophag']","['Duo', 'Socks', 'Gloves', 'Couple']","['ocolar', 'multicolor', 'Dickens', 'eyes', 'Fiver\\u2019s', 'Brother']","['Luxe', 'Esturgeon', 'Billes', 'Toast', 'Oeuf', 'Oeuf']","['Rouleau', 'Flou', 'impr\\u00e9cis', 'Tsunami', 'Floue', 'Tsunami']","['Manager', 'Owner', 'Leader', 'cocky', 'Employee', 'employer']","['plank', 'lumber', 'Game', 'Arena']","['fluid', 'Cigarettes', 'fire', 'Zippo', 'fire', 'Zippo']","['secure', 'Sean', 'pad', 'Caps', 'bike', 'Nut']","['Maltese', 'anger', 'Angry', 'Angry', 'angry', 'Angry']","['Fighter', 'Knights', 'Cutlass', 'Epee', 'Sheath', 'Sheath']","['Hairdresser', 'Image', 'snowwhite', 'Copy', 'vanity', 'silvered']","['celluloid', 'Ebert', 'Kodak', 'screen', 'movie', 'Movie']","['Rameau', 'mode', 'Ramification', 'Vieille', 'ramification', 'Vieille']","['Blizzard', 'Yellow', 'Element', 'Frosty', 'Weather', 'Flake']","['Trou', 'Galoche', 'Balayette', 'm\\u00eale', 'Tarte', 'tarte']","['Lady-D', 'Monaco', 'Grace-Kelly', 'Grace']","['Mane', 'Fur', 'tresses', 'spray']","['Boat', 'flyer', 'Driver', 'airline', 'Airline', 'driver']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Levres', 'b\\u00e9e', 'orofice', 'Gueule', 'Aluette', 'Dents']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['ikebana', 'Flower', 'bouquet', 'container', 'Container', 'container']","['pizza', 'half', '15', '15minutes']","['Gef\\u00e4ngnis', 'Insellage', 'Westk\\u00fcste', 'Eiland', 'Gef\\u00e4ngnisinsel', 'SanFrancisco']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Coller', 'Attire', 'Magn\\u00e9tique', 'Collant', 'Frigo', 'Frigo']","['Tron\\u00e7onneuse', 'Durandil', 'Passeport', 'I', 'Tomahawk', 'Fendre']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['Ruler', 'Charles', 'George', 'royal', 'Queen', 'Male']","['Maboul', 'Who', 'quoi', 'neuf', 'pilule', 'qui']","['3D', 'square', 'rubik', '^3']"
Mystery Word,Chef,Douche,Cube,Puppet,Stock,Coffee,Cloud,Schwanensee,Carrot,Heat,Abend,Outil,Couscous,Beach,Pony,Seed,Parasol,Weather,Parachute,Anchor,Smoke,Wheel,Boxe,Mumie,Pair,Hazel,Caviar,Vague,Boss,Board,Lighter,Lock,Cross,Sword,Mirror,Film,Branche,Snow,Pelle,Princesse,Hair,Pilot,Heat,Baleine,Valise,Bouche,Poup\u00e9e,Vase,Quarter,Alcatraz,Guard,Aimant,Hache,Vegetable,King,Docteur,Cube
Guess,Chef,Danser,Cube,Puppet,Stock,Coffee,Silver,Oper,bulb,Heat,Abend,Outil,kjmuhyf,beach,Pony,Fruit,spot,Sky,hotairbloon,Anchor,Sun,WHEEL,Boxe,Mumie,Pair,Hazel,Caviar,vague,Boss,Board,lighter,Lock,Dog,Sword,,film,,snow,Pelle,Princesse,Hair,Radio,,Baleine,valise,Bouche,Poup\u00e9e,arrangement,,Alcatraz,guard,Aimant,Hache,Vegetable,king,Docteur,Cube
