ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71
Table Number,486644262,486586977,486536182,486357111,486340249,486234711,486295767,486272828,485758263,485880478,485795559,485911841,485535907,485571771,485848918,485723487,484865890,485573351,485271970,485476101,485185691,485185231,484937198,484123113,484515916,484964101,484861209,484660327,484682575,484435490,484206945,484267829,484078046,484101197,483699429,483352966,483358544,483070348,483102927,482707285,482686694,482639555,482542862,482440414,481955934,481844555,481744397,480965835,480394644,480055062,479553934,479677325,479349832,478910455,475857014,473319518,473890082,466086694,466081205,466083684,466084384,465621249,465731184,465728930,465664137,465664095,465664206,465664286,465668656,465435499,463714023
Move,['6'],['27'],['18'],['8'],['20'],['7'],['9'],['10'],['18'],['18'],['37'],['22'],['43'],['56'],['51'],['25'],['43'],['24'],['18'],['97'],['50'],['21'],['30'],['24'],['48'],['50'],['25'],['91'],['96'],['55'],['29'],['46'],['44'],['30'],['46'],['46'],['67'],['120'],['25'],['74'],['84'],['80'],['45'],['82'],['49'],['49'],['73'],['90'],['69'],['69'],['78'],['82'],['66'],['48'],['10'],['36'],['9'],['42'],['48'],['49'],['46'],['70'],['38'],['413'],['40'],['44'],['38'],['43'],['40'],['366'],['57']
Mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+
Language,Deutsch,English,English,English,Français,English,English,English,English,English,Français,Deutsch,English,Deutsch,English,English,Français,Français,Français,Français,Français,English,English,English,Français,Français,English,English,English,English,English,English,English,English,English,Français,English,Deutsch,Français,English,English,Français,English,English,English,English,English,English,English,Deutsch,Français,English,Deutsch,English,English,Deutsch,English,English,English,English,English,Français,English,English,English,English,English,English,English,Deutsch,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard
Clues,"['Paket', 'Schachtel', 'Pappe', 'Pappe']","['\\u00c5r', 'Struktur', 'April', 'September']","['effect', 'song', 'insect', 'Caterpillars', 'caterpillar', 'caterpillar']","['Sail', 'row', 'titanic', 'Float', 'Float']","['Humour', 'Chant', 'Th\\u00e9atre', 'Op\\u00e9ra']","['Rasen', 'Mexiko', 'Snob', 'Tiger']","['Colorful', 'creature', 'Magical', 'Horn', 'Mythical', 'Mythical']","['lyrics', 'Making', 'song', 'Song']","['broom', 'Scarlet', 'West', 'oz', 'wicked', 'Wicked']","['Granules', 'lentils', 'Pilaf', 'Rice', 'Rice', 'Rice']","['Bison', 'Ricard', 'Explosif', 'Joint', 'Explosif', 'Joint']","['kiffen', 'genre', 'Jamaika', 'Musikrichtung']","['Fatal', 'Lust', 'Pheromones', 'drawn', 'magnetism', 'magnetic']","['Legat', 'Haarlos', 'Platte', 'Kahl', 'Tonsur', 'Toupet']","['Book', 'Wriggly', 'squirmy', 'pink', 'that', 'turned']","['xmen', 'gale', 'Typhoon', 'Cyclone']","['baleine', 'C\\u00e9tac\\u00e9', 'Marsouin', 'Oc\\u00e9an']","['Grande', 'Ceinture', 'Noeud', 'Lacet', 'Lacets', 'Lacet']","['anti-gravit\\u00e9', 'Sustentes', 'Deltaplane', 'Saut', 'dor\\u00e9e', 'Confiture']","['Boue', 'Bouquet', 'y', 'Soisson', 'soliflore', 'Fleurs']","['reptile', 'Lezard', 'Adaptation', 'S\\u00e9rie', 'Camouflage', 'Camouflage']","['energy', 'Wind', 'Spinning', 'machine']","['casing', 'Polish', 'Meat', 'Kielbasa']","['Nascar', 'horse', 'relay', 'Daytona', 'sprint', 'competition']","['Rond', 'Donjon', 'Giro', 'Babel', 'Pise', 'Pise']","['Raser', 'Homme', 'Visage', 'Moustache', 'Moustache', 'Visage']","['Humpback', 'Orcas', 'Killer', 'Sperm', 'Acab', 'Mammalian']","['Roman', 'Penguin']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Lawn', 'lucky', 'Honey', 'Irish', 'Green', 'Green']","['iRobot', 'escape', 'Area', 'Kitchen', 'Bath', 'Space']","['Mayfield', 'dozen', 'Sweets', 'Breadmaker', 'pastries', 'pastries']","['mafia', 'honcho', 'CEO', 'President', 'Undercover', 'Baby']","['living', 'racing', 'rich', 'Mortgage', 'Building', 'detached']","['phedre', 'Gimgenbre', 'Andromaque', 'Britannicus', 'dent', 'Arbre']","['calm', 'squall', 'hurricane', 'wind', 'thunder', 'thunder']","['Pelzfleisch', 'saftig', 'Fuze', 'Prunus', 'Nektarine', 'Nektarine']","['Marchande', 'Pi\\u00e8ces', 'Boite', 'Bagnole', 'Enregistreuse', 'Supermarch\\u00e9']","['Quill', 'Flock', 'Bird', 'Pen', 'Pen', 'Bird']","['Comb', 'Badger', 'Golden', 'Pooh', 'sticky']","['D\\u00e9corations', '\\u00c9pic\\u00e9a', 'No\\u00ebl', 'Noel']","['MASH', 'Standup', 'Show', 'Laugh', 'audience', 'Haha']","['jet', 'insect', 'buzz', 'Kite', 'Goldblum', 'goldblum']","['Black', 'grey', 'vegetable', 'green', 'Spice', 'spice']","['Orbit', 'Burn', 'Ray', 'Capri', 'Celestial']","['beheaded', 'Stare', 'Perseus', 'Mythology', 'victim', 'Greek']","['Wasp', 'Pierce', 'spider', 'Jellyfish', 'Scorpio', 'ouch']","['Crab', 'Nomad', 'Wanderer', 'Woods', 'Alone', 'Alone']","['unfassbar', 'geruchslos', 'hell', 'Sonne', 'Hell', 'Sonne']","['Fruit', 'bleuet', 'geni\\u00e8vre', 'Anges', 'Casseau', 'Hudson']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Zwangsaufenthalt', 'Verbrecherbehausung', 'Einsitzen', 'Am\\u00f6be', 'vergittert', 'vergittert']","['IO', 'cute', 'Mema', 'Knitted', 'slither', 'slither']","['Newton', 'lab', 'biology', 'biology']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['happy', 'annually', 'another', 'year']","['Veggies', 'Fruit', 'Toss', 'caprese', 'Caprese']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']"
Mystery Word,Karton,Calendar,Butterfly,Boat,Spectacle,Golf,Unicorn,Music,Witch,Couscous,P\u00e9tard,Reggae,Attraction,Glatze,Worm,Storm,Dauphin,Boucle,Parachute,Vase,Cam\u00e9l\u00e9on,Turbine,Sausage,Race,Tour,Barbe,Whale,Emperor,Quarter,Root,Clover,Room,Baker,Boss,House,Racine,Storm,Pfirsich,Caisse,Feather,Honey,Sapin,Comedy,Fly,Pepper,Sun,Medusa,Sting,Hermit,Licht,Baie,Guard,Zelle,Snake,Science,Puder,Dress,Club,Coin,Bar,Stone,Patron,Birthday,Salad,Envelope,Plastic,Card,Soap,Mill,Poker,Bouclier
Guess,Karton,J\u00e6vnd\u00f8gn,butterfly,Ship,Spectacle,W\u00fcrfteltIhrEureTippsBlind,unicorn,Singing,Witch,couscous,,Reggae,attraction,Glatze,Worm,Storm,dauphin,cravate,parachute,vase,cam\u00e9l\u00e9on,Windmill,Sausage,race,,Barbe,Whale,Emporer,mix,,clover,Room,Baker,Boss,house,racine,Air,Pfirsich,Caisse,Feather,Honey,Sapin,Comedy,Fly,,Sun,Medusa,sting,Sasquatch,Geist,Baie,guard,Zelle,snake,Science,Russ,,Club,Coin,Bar,Stone,Coin,Birthday,Salad,Bag,Cosmetics,Card,Soap,Mill,Poker,Chevalier
