ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68
Table Number,450069435,449939587,449891890,449774209,449410963,449381411,449184057,449167315,449098708,448820332,448673935,448494580,448367761,448225266,448202573,448018632,447983429,447951055,447424318,447297035,447157793,446951295,446893818,446893723,446837104,446514318,446384335,445975209,445800957,445647568,445363392,445246288,444991324,444946898,444885005,444843544,444727685,444566721,444471586,444241501,443752735,443300228,443128025,443085305,442941057,442755037,442379625,441488112,441032575,440978972,440225058,440174401,438370734,438284391,438071472,435781132,431028877,430526833,429726886,427449286,421549329,405054016,363390977,357001162,350481361,344838144,317609821,314877288
Move,5,6,31,31,28,36,6,19,13,16,11,38,41,55,40,28,45,93,37,30,90,67,25,75,58,20,78,27,64,49,73,92,84,68,85,36,56,56,31,111,83,18,103,45,67,49,69,98,15,7,107,71,54,107,55,11,274,18,67,24,64,973,1168,1742,3815,1379,1425,3314
Clues,"['Russe', 'Tabac', 'Tige', 'Fum\\u00e9e']","['Mustang', 'Mammal', 'Mare', 'Stallion', 'neigh', 'hay']","['Mario', 'Underground', 'cylinder', 'Cylinder']","['Puffs', 'Handkerchief', 'Gasundheit', 'Disposable', 'Sneeze', 'Cry']","['TTR', 'Restoration', 'Azul', 'Video']","['action', 'Gaumont', 'S\\u00e9ance', 'pop-corn', 'Pathe', 'Projection']","['Summer', 'Fall', 'vernal', 'equinox', 'has', 'sprung']","['Bishop', 'Kasparov', 'Rook', 'Checkmate', 'rook', 'checkmate']","['m\\u00e9che', 'Bison', 'Col\\u00e8re', 'Splif', 'Oh', 'Boum']","['Eden', 'coldplay', 'Sunny', 'Island', 'Afterlife']","['Azoren', 'Niederschlagsmenge', 'Regen', 'Meteorologie', 'Spielerreport', 'Vorhersage']","['Fane', 'Rap\\u00e9e', 'l\\u00e9gume', 'Panais', 'VICHY', 'Forage']","['Lenovo', 'Dell', 'speakers', 'device', 'commodore']","['habitation', 'couver', 'frelons', 'Douillet', 'coucou', 'cocon']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['ml', 'Watchers', 'libra', 'Cm', 'Roof', 'Justice']","['Scrabble', 'CATAN', 'Mario', 'Chess', 'Hunted', 'Olympic']","['gazelle', 'li', 'rhinoc\\u00e9ros', 'rhinoc\\u00e9ros', 'Brume', 'Brume']","['Tanz', 'Finnischer', 'Argentinien', 'Argentina']","['Or', 'Argent', 'Gourmette', 'Menottes']","['Coolidge', 'Roosevelt', 'Eisenhower', 'JFK', 'Reagan', 'Nixon']","['Clue', 'Gratuity', 'Point', 'Iceberg', 'advice', 'Advice']","[""Herman's"", 'recluse', 'Herman\\u2019s', 'Homebody']","['Prison', 'Canard', 'Fruit', 'sfr', 'couleur', 'Jaune']","['Wonka', 'Cacao', 'white', 'Sweet']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['red', 'teeth', 'orifice', 'Gape', 'Speak', 'Speak']","['Himalayan', 'Flats', 'sodium', 'seasoning', 'pinch', 'Deice']","['manufacturing', 'Automaton', 'Gun', 'Form']","['barbouze', 'Nid', 'James', 'Secret']","['Correct', 'Left', 'handed', 'Handed', 'Privilege', 'Privilege']","['rock', 'Shark', 'Gilded', 'fighting', 'Nicholas', 'Nicholas']","['Counsel', 'Court', 'law', 'Public', 'JD', 'Saul']","['bambou', 'canabis', 'Beuh', 'Toucher', 'Pelouse', 'Gazon']","['patch', 'Rhubarb', 'Vine', 'shortcake', 'Shortcake']","['Backsplash', 'Grout', 'Mosaic', 'Pattern', 'Ceramic', 'Ceramic']","['cinematography', 'take', 'Stage', 'Set', 'cut', 'cut']","['Cayman', 'Kauai', 'archipelago', 'Australia', 'Hawaii', 'Love']","['overpass', 'Brooklyn', 'London', 'Connect']","['Award', 'reward', 'Bronze', 'Trophy', 'Pendant', 'Olympic']","['Amicelli', 'Er\\u00f6ffnung', 'Posaunen', 'Herold', 'Signal', 'Trompetenmusik']","['Pink', 'Flying', 'Woolley', 'Mammoth', 'Horton', 'Babar']","['Tuxedo', 'Bikini', 'Clothes', 'clothing', 'tankini', 'Tankini']","['S\\u00fcdpol', 'Happy', 'Feet', 'Kaiser', 'Vogel', 'Vogel']","['Respect', 'tie', 'tie', 'NA']","['Framing', 'Finishing', 'Sledge', 'Arm', 'Gavel', 'Knocker']","['bird', 'glide', 'Eva', 'Air', 'Biwing', '747']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['cloth', 'Square', 'Bib', 'Wipe', 'towelette', 'Towelette']","['Hop', 'Leap', 'Dunk', 'Vertical', 'spring', 'skip']","['Grow', 'Bloom']","['Salem', 'Hag', 'warlock', 'Cackle', 'Hunt', 'wicked']","['Pancakes', 'pour', 'tree', 'sticky', 'Sticky', 'sticky']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['Beet', 'Vegetables', 'Barqs', 'beer', 'terrain', 'plant']","['0', 'X', 'browser', 'Browser']","['Bath', 'Air', 'Toes', 'Pop', 'Snot']","['Sun', 'Reading', 'Bad', 'Eyesight', 'corrective', 'lenses']","['impress', 'postage', 'envelope', 'postage', 'Postage', 'Envelope']","['hiss', 'Kaa', 'oil', 'slither']","['Tennille', 'HBIC', 'Jeter', 'Morgan', 'Morgan']","['shop', '50', 'Lollipop', 'Chocolate', 'Halloween', 'Treat']","['dawn', 'Leghorn', 'RWBY', 'Poultry']","['Boat', 'weighted', 'submerged', 'hook']","['Ciao', 'Terminus', 'agonie', 'Epais', '\\u00e9pais', 'haricots']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Cigarette,Horse,Tube,Tissue,Game,Cin\u00e9ma,Spring,Chess,P\u00e9tard,Paradise,Wetterbericht,Carotte,Computer,Nid,Grape,Scale,Game,Corne,Tango,Bracelet,President,Tip,Hermit,Orange,Chocolate,Meerjungfrau,Mouth,Salt,Machine,Espion,Right,Cage,Attorney,Herbe,Strawberry,Tile,Scene,Island,Bridge,Medal,Fanfare,Elephant,Swimsuit,Pinguin,Bow,Hammer,Plane,Anchor,Scale,Candle,Napkin,Jump,Sprout,Witch,Syrup,Poil,Root,Safari,Bubble,Glasses,Stamp,Snake,Captain,Candy,Rooster,Anchor,Fin,Circle
Guess,Cigarette,Horse,Pipe,Tissue,Game,Cin\u00e9ma,Spring,chess,p\u00e9tard,paradise,Wetter,Carri,Computer,Nid,,scales,Game,Antelope,,bracelet,president,tip,hermit,Orange,chocolate,Meerjungfrau,Mouth,Salt,Factory,espion,Right,cage,Jury,Herbe,Raspberry,Tile,film,island,Bridge,M\u00e9daille,Horn,Elephant,suit,,artist,cleaver,Fly,Bar,,,,Jump,spring,Witch,syrup,Poil,root,,Bubble,,Stamp,Snake,Derek,Candy,Rooster,anchor,fin,Circle
