ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66
Table Number,527595702,527600898,527216572,527355754,527185612,527098388,527080808,527029597,526882439,526658594,526440973,525807648,526297570,525733903,525330589,525120736,525572868,525592590,525436539,525452109,525314976,524920192,524650839,524951290,524916428,524107629,524416990,523534665,523169224,523016297,521648485,522232342,522043003,521674356,520557474,521036920,521576994,520391399,520467015,520154633,519864926,519484673,519082979,518247278,517973951,517039024,516738278,515518017,514749563,513316968,512318901,509897088,508116165,504783443,496712411,489266717,480162112,464921867,462438853,431028877,420552674,417255169,387173467,381826421,374138794,358827793
Move,['9'],['9'],['6'],['18'],['9'],['55'],['18'],['5'],['43'],['46'],['41'],['18'],['59'],['21'],['38'],['64'],['50'],['61'],['43'],['58'],['37'],['74'],['51'],['39'],['68'],['106'],['36'],['20'],['86'],['67'],['58'],['108'],['5'],['93'],['68'],['55'],['11'],['21'],['68'],['73'],['81'],['63'],['85'],['79'],['17'],['35'],['501'],['31'],['67'],['80'],['75'],['73'],['75'],['31'],['453'],['37'],['45'],['176'],['1261'],['1284'],['855'],['2200'],['1943'],['957'],['1800'],['2410']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Français,English,English,English,English,English,English,English,English,English,English,English,Deutsch,Français,English,Français,Français,Français,Français,Français,English,Français,English,English,Deutsch,Deutsch,Français,English,English,English,Deutsch,English,English,English,English,English,English,English,Français,English,Français,English,Français,English,English,English,English,Français,Deutsch,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['cockpit', 'Boeing', 'Lufthansa', 'Planeur', 'Planeur', 'planeur']","['Funday', 'Sabbath', 'church', 'Saturday', 'weekend', 'weekend']","['Reptile', 'Colorchanging', 'Color', 'Changer', 'Lizard', 'Camo']","['Cuck', 'Fitbit', 'Bernard', 'Bernards', 'Tick', 'Ticking']","['Fragile', 'Eye', 'sand', 'window', 'beaker', 'Transparent']","['indian', 'rozpravka', 'p\\u00e1ra\\u0165', '\\u0161klba\\u0165', 'klobuk', 'kridlo']","['Digestive', 'Gravy', 'Cookie', 'Gravy', 'Cookie', 'cookie']","['spare', 'reaps', 'weapon', 'fish']","['FERVOR', 'fruit', 'fruit', 'fruit']","['Capone', 'Boss', 'gangsta', 'Mob']","['glare', 'UV', 'catcher', 'Solar', 'Solar', 'Solar']","['Erhart', 'Lindberg', 'airplane', 'ride', 'delta', 'flying']","['Pelz', 'Mantel', 'Tierhaar', 'Tierhaar']","['lit', 'fleuve', 'poker', 'p\\u00eache']","['climb', 'peak', 'Kilimanjaro', 'K2', 'High', 'Rock']","['Post\\u00e9rieur', 'Facettes', 'Cristal', 'Bill', 'Bill']","['Bataille', 'Matelas', 'Dodo', 'Dodo', 'T\\u00eate', 'T\\u00eate']","['Vert', 'Grand', 'Diplodocus', 'Tric\\u00e9ratops', 'Denver', 'L\\u00e9zard']","['Pirate', 'bombasse', 'Tank\\u00e9e', 'Boulet', 'Boulet']","['creux', 'surf', 'D\\u00e9ferlante', 'Nazar\\u00e9']","['Hairband', 'Stretchy', 'Ponytail', 'Rubber', 'Waistband', 'Waistband']","['Aramis', 'Trois', 'Artagnan', 'Porthos', 'Intermarch\\u00e9', '\\u00c9p\\u00e9e']","['spiky', 'painful', 'prickly', 'desert']","['paracetamol', 'Pills', 'drug', 'Medication', 'Prescription', 'pharmaceutical']","['pokemon', '...kinese', 'Film', 'Dusche', 'Movie', 'Hitchcock']","['..schnalle', 'Schlaufe', 'Hosenhalter', 'ranzenspanner', 'enger']","['Cravate', 'd\\u00e9guisement', 'd\\u00e9guisement', 'D\\u00e9guisement']","['Woodwind', 'Silver', 'riley', 'band']","['Vanity', 'Opposite', 'Reflection', 'Reflection']","['train', 'connection', 'intersection', 'spaghetti', 'roads', 'meeting']","['Duftflakon', 'Calvinklein', '4711', 'Duft', 'Duft']","['AilingGu', 'II', 'Sport', 'snowboard', 'snowboard', 'Snowboard']","['Tail', 'Ride', 'Eeor', 'Grandad']","['Terabithia', 'Whist', 'London', 'Crossing', 'Dental', 'Richmond']","['Manager', 'Director', 'honcho', 'leader', 'head', 'head']","['tequila', 'headwear', 'Som', 'Brero']","['Rail', 'watch', 'Protect', 'protect']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['Musulman', 'Cataracte', 'catamaran', 'tchador', 'spi', 'foc']","['rosin', 'square', '15625', 'six']","['aromatique', 'Foin', 'Joint', 'Cannabis', 'Verte', 'Verte']","['Trunk', 'suitcases', 'Suitcase', 'Claim', 'Suitcase', 'claim']","['Nouvelles', 'ppda', 'gazette', 'Papier', 'Quotidien', 'Quotidien']","['Electrical', 'Socket', 'Mall', 'store']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Alligator', 'Alike']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['\\u00c4rzte', 'Randale', 'rockig', 'Rockmusik']","['kernal', 'Gallery', 'brittle', 'Snoopy', 'Snoopy']","['belt', 'shovel', 'screwdriver', 'awl', 'Awl']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Craftmatic', 'Goldilocks', 'Pillow', 'sleep', 'Mattress', 'mattress']","['crossword', 'Printed', 'Headline', 'Journalist']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","['Floating', 'Glacier', 'Titanic', 'Lettuce']","['Montparnasse', 'Ferroviaire', 'Austerlitz', 'Sncf', 'Trains', 'Trains']","['forceps', 'tweezers', 'gripping', 'Pincers', 'tool', 'Tool']","['tongue', 'teeth', 'Lips', 'Jaw', 'face', 'eat']","['postage', 'Enclosed', 'Letter', 'Stamp', 'Manilla', 'Manilla']","['Heaven', 'Surfers', 'Welcometo', 'Dream', 'Coldplay', 'Charles.wont.make.it']","['Football', 'sewage', 'inflate', 'foot']","['mother', 'pat', 'Egyptian', 'Embalming']","['Archtung-archtung', '-sonnerie', 'Signale', 'Voleurs']"
Mystery Word,Avion,Sunday,Chameleon,Watch,Glass,Feather,Biscuit,Spear,Passion,Mafia,Sun,Flight,Fell,Rivi\u00e8re,Mountain,Boule,Oreiller,Dinosaure,Canon,Vague,Elastic,Mousquetaire,Cactus,Medicine,Psycho,G\u00fcrtel,Costume,Flute,Mirror,Junction,Parfum,Ski,Donkey,Bridge,Boss,Sombrero,Guard,Train,Voile,Cube,Herbe,Baggage,Journal,Outlet,Sail,Cake,Crocodile,Poup\u00e9e,Punk,Peanut,Tool,Coffee,Spice,Oven,Bed,Newspaper,Whale,Iceberg,Gare,Pliers,Mouth,Envelope,Paradise,Pump,Mummy,Alarme
Guess,Avion,Sunday,Chameleon,Watch,glass,pierko,System,fishing,Monk,mafia,,flight,Nerz,rivi\u00e8re,mountain,Boule,Oreiller,dinosaure,Canon,Vague,Band,Mousquetaire,Cactus,Tablet,Psycho,G\u00fcrtel,noeud,flute,Fair,crossing,Parf\u00fcm,ski,Donkey,Bridge,Boss,Mexico,,train,voile,Cube,herbe,Luggage,Journal,Outlet,sail,cake,Crocodile,Poup\u00e9e,B\u00e4nd,Peanut,tool,coffee,Spice,fry,Bed,Newspaper,whale,Iceburg,Gare,pliers,mouth,Envelope,Paradise,pump,mummy,Alarme
