ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70
Table Number,447658074,447321355,447238431,447209769,447157793,447073159,446753981,446545117,446537216,446514318,446486199,446320163,446302200,446297029,446260069,446191646,446189418,446150832,445871134,445864849,445742197,445566166,445553320,445534312,445182989,445175321,445146504,444954361,444843544,444843144,444821935,444335863,444183811,443958521,443699613,443581825,443403998,443203411,443154204,443085305,443056669,442941057,442288819,442259612,442217871,441937754,441745463,441032575,440978972,440701935,440225058,439020364,438944087,438717097,435781132,433612231,432865949,430526833,420552674,411382679,405054016,402108912,366888891,363390977,343894377,330741642,319065151,318929216,318673641,314877288
Move,12,22,8,9,18,18,27,9,52,19,41,49,37,76,10,30,36,38,37,38,28,37,49,6,117,43,48,55,18,23,91,42,48,43,96,76,9,45,57,45,94,67,62,92,84,111,57,15,7,40,106,84,74,62,11,73,20,18,266,505,925,650,1068,1136,1875,2320,277,2477,3093,3314
Clues,"[""vatican's"", 'resident', 'Roman', 'mobile', 'Benedict', 'Francis']","['Sugar', 'Wooden', 'Candy', 'Crutch']","['Nuageux', 'Nuage', 'Azur', 'Bleu', '\\u00c9toil\\u00e9']","['Checkout', 'Marriott', 'Expensive', 'vacation', 'Hilton', 'Hilton']","['calories', 'Foods', 'Low-fat', 'Atkins', 'Keto', 'Keto']","['moulin', '\\u00e9pice', 'Cayenne', 'Gris', 'Baies', 'Cinq']","['cuckoo', 'tree', 'Aerie', 'Eggs', ""Hornets'"", 'twigs']","['Miel', 'brod\\u00e9', 'Chapeau', 'Gros', '\\u00c9t\\u00e9', 'past\\u00e8que']","['Salzmarsch', 'Anwalt', 'Morallehrer', 'Indien', 'Hungerstreik', 'Hungerstreik']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Beaut\\u00e9', 'poudre', 'magnifique', 'sublime', 'Boulet', 'Boulet']","['Klondike', 'stool', 'Lawyers\\u2019', 'Examination', 'Cheers', 'set']","['Boisson', 'f\\u00eate', 'Cacahu\\u00e8te', 'Pastis', 'Pastis', 'Cacahu\\u00e8te']","['collective-name', 'oat', 'MRE', 'Gluten', 'millet', 'antiquesound']","['Laitue', 'Nord', 'Jack', 'Froid']","['Spaghetti', 'Interchange', 'Clapham', 'Clapham']","['Jeux', 'matin\\u00e9e', 'Gala', 'Coucher']","['weichk\\u00e4se', 'Obatzer', 'Wei\\u00dfschimmel', 'Preiselbeeren', 'Obazdabestandteil', 'Edelschimmel']","['Flyer', 'AM', 'Music', 'Shortwave', 'Frequency', 'frequency']","['tool', 'Trowel', 'Spade', 'Dig', 'Dig', 'Spade']","['Crushed', 'snow', 'Talcum', 'Talcum']","['cheap', 'Misdirect', 'prank', 'Halloween']","['Linda', 'Donatello', 'shuriken', 'Kung-fu', 'assassin', 'Warrior']","['Aid', 'Pogues', 'Rock', 'Group', 'Metal', 'Metal']","['theater', 'Projektor', 'IMAX', 'Movies', 'movies', 'Movie']","['Sinks', 'Haddock', 'JackSparrow', 'boss', 'Ship', 'ship']","['Gentle', 'Gargantuan', 'club', 'Beanstalk', 'Beanstalk']","['Edison', 'Light', 'Seed', 'Plant', 'tulip', 'filament']","['flea', 'gnat', 'Soar', 'Travel', 'Autogyro', 'Insect']","['OKC', 'deafening', 'Electric', 'Pikachu', 'Clap', 'Thor']","['convertible', 'yen', 'Exchange', 'Coin', 'euro', 'Euro']","['th\\u00e9\\u00e2tre', 'crime', 'projecteurs', 'esclandre', 'estrade', 'estrade']","['cilantro', 'dill', 'Spice', 'Marijuana', 'Mr.', 'Alpert']","['Pferdchen', 'Frisur', 'Heu', 'Klein', 'Stirnhaarl\\u00e4nge', 'Haarschnitt']","['Instrument', 'Zut', 'BEC', 'Traversi\\u00e8re', 'champagne', 'pain']","['Onbewoond', 'Palm', 'wadden', 'Love', 'Spirit']","['Magic', 'Genie', 'Love', 'treasure', 'post', 'Moth']","['slaughterhouse', 'merchant', 'slaughter', 'meat', 'cutter', 'Cutter']","['Horselike', 'Billion', 'mystical', 'horn']","['S\\u00fcdpol', 'Happy', 'Feet', 'Kaiser', 'Vogel', 'Vogel']","['Valuable', 'Chest', 'Pirates', 'Pirate', 'Hoard', 'Box']","['Respect', 'tie', 'tie', 'NA']","['Factory', 'Pipeline', 'Powered', 'Object', 'Lawnmower', 'Robot']","['Diplodocus', 'apatosaurus', 'Barney', 'jurassic', 'Triassic', 'Reptar']","['Peach', 'toadstool', 'Diana', 'zelda', 'Bride', 'bed']","['bird', 'Slang', 'attractive', 'Hatchling', 'Baby', 'Peep']","['Note', 'M\\u00e9lodie', 'Son', 'Melodie']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['troquet', 'Cocktail', 'Alcools']","['cloth', 'Square', 'Bib', 'Wipe', 'towelette', 'Towelette']","['hair', 'hobby', 'play', 'Bill', 'Mule', 'mouth']","['medizinischer...', '-Sprechstunde', 'Retter', 'Ernstfall', 'Ungl\\u00fcck', '-ambulanz']","['Lonely', 'Meditation', 'Secluded', 'Loner', 'remote', 'Living']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['monarch', 'imperial', 'Napoleon', 'Roman', 'New', 'Groove']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['0', 'X', 'browser', 'Browser']","['healing', 'drug', 'doctor', 'hospital', 'cure', 'paliative']","['Caribbean', 'Japan', 'Coney', 'Mana', 'mana']","['bluefin', 'ahi', 'fish', 'canned']","['four', 'hunting', 'spice', 'Summer', ""Vivaldi's"", 'Vivaldi']","['Website', 'Browser', 'Gingerman', 'jar', 'monster', 'Monster']","['Hair', 'comb', 'Fuller', 'Bristles', 'Broom']","['Brittany', 'Jamielynn', 'Sharp', 'Stick']","['Debut', 'Journ\\u00e9e', 'R\\u00e9veil', 'Moment']","['Garrotxa', 'Pompeii', 'Peak', ""Dante's""]","['Subwoofer', 'House', 'JBL', 'Bose', 'tweeter']","['Lop', ""Br'er"", 'JoJo', 'Watership', 'Watership']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Pope,Cane,Ciel,Hotel,Diet,Poivre,Nest,Melon,Gandhi,Meerjungfrau,Canon,Bar,Ap\u00e9ritif,Grain,Iceberg,Junction,Soir\u00e9e,Camembert,Radio,Shovel,Powder,Trick,Ninja,Band,Cinema,Captain,Giant,Bulb,Fly,Thunder,Currency,Sc\u00e8ne,Herb,Pony,Fl\u00fbte,Island,Lamp,Butcher,Unicorn,Pinguin,Treasure,Bow,Machine,Dinosaur,Princess,Chick,Musique,Scale,Candle,Bar,Napkin,Horse,Notfall,Hermit,Poil,Emperor,Lamb,Safari,Medicine,Island,Tuna,Season,Cookie,Brush,Spear,Matin,Volcano,Speaker,Rabbit,Circle
Guess,Pope,cane,ciel,Resort,diet,Poivre,Nest,Melon,Ghandi,Meerjungfrau,teint,bar,Champagne,Starch,Iceberg,Junction,Soir\u00e9e,,radio,shovel,Avalanche,Trick,Ninja,First,Cinema,Captain,giant,Bulb,Fly,Thunder,Currency,Meurtre,Herb,Pony,fl\u00fbte,Island,Lamp,Butcher,Unicorn,,treasure,artist,Machine,Dinosaur,Princess,chick,Musique,,,bar,,horse,Notfall,Alone,Poil,EMPEROR,,,Medicine,Island,Tuna,season,honey,Brush,Spears,Matin,Volcano,Speaker,Rabbit,Circle
