ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73
Table Number,495560314,495336146,495228715,495135298,495215340,494771434,494660541,494781052,494780905,494948149,494974185,495009709,494908508,494858490,494886767,494801385,494798544,494257207,494260387,494057122,493867003,493490598,493595501,493438350,493334781,492789902,492741727,492435846,492278181,492447309,492231149,491964501,492085316,490945085,491850991,492013303,491780475,491305856,490911758,490280100,490491101,489469138,490025575,489023377,489645812,489593998,489708035,484123113,484682575,484435490,479677325,475857014,471793759,470247957,466081205,466083684,466084384,465731184,465733714,465664137,465664095,465664206,465664286,465668656,465435499,462438853,444471586,431028987,426921218,417255169,396307534,374138794,314360735
Move,['12'],['18'],['27'],['12'],['20'],['55'],['27'],['12'],['12'],['21'],['5'],['24'],['27'],['37'],['21'],['12'],['36'],['45'],['27'],['68'],['37'],['22'],['54'],['67'],['35'],['68'],['73'],['16'],['90'],['31'],['73'],['58'],['80'],['24'],['65'],['55'],['72'],['38'],['110'],['37'],['58'],['88'],['42'],['92'],['111'],['101'],['52'],['123'],['98'],['55'],['82'],['10'],['74'],['745'],['48'],['49'],['46'],['38'],['48'],['40'],['44'],['38'],['43'],['40'],['366'],['682'],['57'],['902'],['613'],['1673'],['483'],['1445'],['3160']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,Français,English,Français,English,English,Français,Deutsch,Deutsch,English,English,English,English,Français,English,English,Français,Français,English,English,English,English,English,Français,English,English,Français,English,Deutsch,English,English,Français,Français,English,English,English,Français,English,Français,Français,Français,English,Français,English,English,English,Français,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,Français,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Attache', 'Point', 'guerre', 'chemise', 'Varicelle', 'Varicelle']","['Wonka', 'Cocoa', 'swiss', 'Brown', 'cadbury', 'Cadbury']","['Lancer', 'Bois', 'Tranchant', 'Tomahawk', 'Bucheron', 'Bucheron']","['Sauna', 'Outfit', 'Pool', 'Clothing', 'Trunks', 'America']","['Dodge', 'Collide', 'Lamb', 'Male', 'Starsign', 'Aries']","['fermeture', 'code', 'Antivol', 'Verrou', 'Verrou', 'Verrou']","['eisern', 'Waffe', 'Klinge', 'Stahl', 'Waffenkammer', 'Samurai']","['Buckingham', 'Krone', 'Freddy', 'Crown', 'Elisabeth', 'Elisabeth']","['Malaysia', 'Vegetation', 'Baloo', 'Kaa', 'Boogie', 'Amazon']","['Bats', 'Shelter', 'man', 'Caverna']","['bake', 'stove', 'hot', 'cook']","['Animal', 'Roshi', 'Turtle', 'solitary', 'Recluse', 'recluse']","['Frit', 'Roscoff', 'L\\u00e9gume', 'Ail', 'Rondelle', 'Soupe']","['Smithsonian', 'Display', 'MET', 'Artefacts', 'artefacts', 'artifact']","['Prickly', 'Blossom', 'Desert', 'Desert']","['bain', 'pommeau', 'Froide', 'Arrosage', 'italienne', 'gel']","['Plantation', 'Bar', 'Nicot', 'Nicotine']","['billy', 'Whomp', 'Troll', 'AV', 'spades', 'Group']","['vaccum', 'test', 'Sock', 'Underground', 'You', 'subway']","['Simple', 'Maple', 'breakfast', 'condiment', 'aunt', 'jemima']","['Flightless', 'Tuxedo', 'Magellanic', 'Batman', 'Opus', 'waterfowl']","['Keny\\u00e9r', 'Ken', '\\u00c9les', 'V\\u00e1g\\u00f3']","['Tringle', 'Alliance', 'Bilbot', 'olympique', 'Erse', 'Bague']","['Accessory', 'paint', 'Tool', 'detangle', 'hair', 'Hair']","['Fantastic', 'Hole', 'mozilla', 'Megan']","['Mbapp\\u00e9', 'Macnee', 'Meleche', 'Charentais', 'Charente']","['Toe', 'Hang', 'Manicure', 'Polish', 'Head', 'metal']","['USA', 'Superstar', 'Amerikaner', 'Presley', 'Gitarre']","['London', 'Defense', 'Eiffel', 'pisa', 'Pisa', 'Pisa']","['Tagteam', 'Union', 'Together', 'Association', 'Group', 'Committee']","['Guerre', 'Artillerie', 'boulet', 'Boulet']","['Astrologie', 'Brebis', 'Corne', 'Corne']","['Xanadu', 'Craps', '2-d6', 'Tropical', 'Falls']","['Lekker', 'Feest', 'Buscuit', 'Fruit']","['Stub', 'scalper', 'Ride', 'Train']","['Soleil', 'pentacle', 'Filante', 'filante']","['Vegas', 'Slots', 'poker', 'Craps', 'ROulette', 'Roulette']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['Pirate', 'Moignon', 'Crocodile', 'Main', 'Capitaine', 'Capitaine']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['beeswax', 'dinner', 'circle', 'wax', 'FIRE', 'STICK']","['Punition', 'rue', 'Localit\\u00e9', 'Angle', 'angle', 'Angle']","['microchip', 'Processor', 'Desktop', 'Machine', 'iMac']","['deck', 'tram', 'Locomotive', 'third', 'Train', 'subway']","['freezing', 'Snow', 'wonderland', 'blues', 'Snowman', 'snowman']","['mauvaise', 'beurk', 'Odeur', 'phoque', 'Odeur', 'Phoque']","['Amour', 'Rouge', 'art\\u00e8re', 'organe']","['Cattle', 'droppings', 'Poop', 'Excrement', 'scat', 'cowpie']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Newton', 'lab', 'biology', 'biology']","['Free', 'Bird', 'Nicolas', 'Bars', 'actor', 'avoidant']","['Alice', 'Asbestos', 'Rat', 'DeVoe', 'deadly', 'Witch']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['happy', 'annually', 'another', 'year']","['Crimson', 'and', 'lucky', 'irish']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['Reggae', 'Ambiance', 'Orchestre', 'Eurovision', 'Partition', 'Partition']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['transformer', 'Energy', 'Wind', 'Wind']","['gravy', 'Dog', 'cookie', 'Cookie']","['Plants', 'Romero', 'dead', 'Rob', 'Dead', 'Rob']","['eruption', 'Mana-Loa', 'Vesuvius', 'effusive', 'Lava', 'Haleakala']","['spear', 'gatherer', 'Biden', 'Trophy']","['wash', 'hygeine', 'Cleansing', 'Scrub', 'Bar', 'Bar']"
Mystery Word,Bouton,Chocolate,Hache,Swimsuit,Ram,Cadenas,Schwert,Queen,Jungle,Cave,Oven,Hermit,Oignon,Museum,Cactus,Douche,Tabac,Club,Tube,Syrup,Penguin,Knife,Anneau,Brush,Fox,Melon,Nail,Elvis,Tower,Alliance,Canon,B\u00e9lier,Paradise,Pie,Ticket,\u00c9toile,Casino,Baleine,Crochet,Valise,Candle,Coin,Computer,Rail,Winter,Haleine,C\u0153ur,Dung,Quarter,Root,Guard,Science,Cage,Poison,Coin,Bar,Stone,Birthday,Clover,Envelope,Plastic,Card,Soap,Mill,Poker,Musique,Vegetable,Turbine,Biscuit,Zombie,Volcano,Hunter,Soap
Guess,Bouton,Chocolate,H\u00e2che,Swimsuit,ram,Cadenas,Schwert,Queen,Jungle,Cave,Oven,Dragon,oignon,museum,Cactus,Douche,Caf\u00e9,Club,tube,Syrup,Penguin,Knife,Anneau,brush,Fox,Football,Varnish,Elvis,Tower,Team,canon,belier,roll,Taart,Ticket,\u00c9toile,Gamble,Baleine,Crochet,valise,candle,coin,Computer,Rail,winter,Nourriture,C\u0153ur,manure,,,guard,Science,cage,Evil,Coin,Bar,Stone,Birthday,Clover,Bag,Cosmetics,Card,Soap,Mill,Poker,Festival,Vegetable,,Train,Rosemary,volcano,hunter,Soap
