ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64
Table Number,451347182,451301217,451217018,450822521,450698760,450632937,450617525,450530103,450474638,450259336,450164024,449853442,449822899,449727973,449724610,449490894,449460451,449361717,449365455,449225047,449210818,449157396,449098245,448611183,448474632,448435020,448225266,448202573,448161194,448123335,448023856,447983429,447963995,447870828,447381665,447063938,446951295,446733878,446537216,446514318,446260069,446208931,446115468,445612883,445581035,443958521,443085305,442941057,441488112,441032575,440978972,440932333,440225058,438071472,438053636,431028987,430526833,420552674,357001162,350481361,348302073,341401520,318929216,314877288
Move,15,31,6,12,9,46,32,16,18,9,20,46,24,8,18,36,36,45,28,18,11,45,80,63,65,100,73,40,38,49,56,63,99,30,113,38,103,91,116,20,52,117,84,88,67,74,45,67,102,15,7,67,107,64,81,302,18,291,1748,3815,2099,2228,2543,3314
Clues,"['Fish', 'Bait', 'earth', 'fishing']","['boarding', 'Sleepover', 'California', 'California']","['Champagne', 'Calice', 'coiffure', 'troph\\u00e9e', 'Davis', 'd\\u00e9grad\\u00e9']","['Island', 'hidden', 'Bounty', 'Hoard', 'Map', 'map']","['Droppings', 'Jerry', 'Computer', 'Trap', 'Mickey', 'Rodent']","['Elevated', 'I.Q.', 'Newton', 'cleverness', 'Einstein', 'einstein']","['Talcum', 'Cocaine', 'white', 'Baby', 'Baby', 'baby']","['Simba', 'mufasa', 'crini\\u00e8re', 'mane', 'Aslan']","['Rache', 'ist', 'Himmelunderd', 'Leberwurst', 'Rotwurst', 'Metzgerei']","['Seafood', 'Cuttlefish', 'calamari', 'eight', 'tentacles', 'Squid']","['Z\\u00e4hne', 'Transsylvanien', 'Graf', 'Graf']","['Sichel', 'Natursatellit', 'Apollo', 'Erdtrabant', 'Gezeitenursache', 'Gezeiten']","['wrist', 'Wrist', 'Observe', 'observe', 'Wrist']","['Sticky', 'Toothpaste', 'pen', 'Hairstyle', 'goo']","['campagne', 'exploitation', 'M\\u00e9tairie', 'Houdemont', 'Ouvre', 'Contraire']","['Citerne', 'Routier', 'V\\u00e9hicule', 'V\\u00e9hicule', 'Transport', 'Transporteur']","['Handwritten', 'Love', 'Envelope', 'Box', 'Alphabet', 'Alphabet']","['Eden', 'Valhalla', 'Perfection', 'Island', 'heaven', 'heaven']","['acrobat', 'Cookies', 'Clowns', 'Sideshow', 'tent', 'Dumbo']","['ausdem..zaubern', 'Kappe', 'Kopfbedeckung', '..macher', 'Finger...', 'Zylinder']","['Box', 'Hammer', 'Spanner', 'Spanner']","['Sojourn', 'break', 'Furlough', 'Holiday', 'PTO', 'Freedom']","['wooden', 'Flooring', 'Punishment', 'Abs', 'Abs', 'abs']","['Methyl', 'bourbon', 'Degree', 'toxic', 'ethyl', 'Mead']","['Gelee', 'Obst', 'Brom', 'Stachel', 'Strauchgew\\u00e4chs', 'Strauch']","['Rome', 'Pius', 'Infallible', 'Francis', 'Pontiff', 'Pontifex']","['v\\u00e9hicule', 'Sport', 'Bicycle', 'Eddy', 'cyclisme', 'appartement']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Doudoune', 'Chauffante', 'Couette', 'Plaid']","['Movie', 'Trash', 'Mobile', 'Camper', 'haul', 'hitch']","['dice', 'minecraft', 'Kaaba', 'Whiskey', 'Block', 'Square']","['grassy', 'peat', 'Green', 'Lichen', 'Soft', 'Soft']","['brew', 'iced', 'Decaf', 'Awake', 'Robusta', 'bean']","['Pungent', 'Gilroy', 'Bread', 'onion', 'Vampire', 'vampire']","['Contenant', 'Cathodique', 'Lambada', 'cylindre', 'Hit', 'Hit']","['Aspergillus', 'outdated', 'Form', 'fungi', 'break', 'Break']","['potassium', 'Chiquita', 'Smoothie', 'Peel', 'Plantain', 'Dole']","['Smeagol', 'toss', 'Tone', 'Engagement', 'Marriage', 'Telephone']","['Zentralgestirn', 'Hell', 'Fixstern', 'Br\\u00e4une', 'Mond', 'mond']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Cap', 'Bout', 'Penis', 'Penis']","['Faucille', 'osselet', 'Enclume', 'requin', 'Requin', 'Enclume']","['beverage', 'world', 'Pressed', 'Treetop', 'Drink', 'nectar']","['Cosy', 'metamorphasise', 'Movie', 'Silk', 'Envelop']","['Dunk', 'Ball', 'Wicker', 'Hamper', 'Green', 'Day']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['S\\u00fcdpol', 'Happy', 'Feet', 'Kaiser', 'Vogel', 'Vogel']","['Respect', 'tie', 'tie', 'NA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['Game', 'Boardgame', 'dice', 'Rook', 'Rook']","['cloth', 'Square', 'Bib', 'Wipe', 'towelette', 'Towelette']","['sill', 'shopping', 'Waving', 'washer', 'Opening', 'opens']","['TIN', 'canned', 'Topping', 'Packed']","['Pinocchio', 'Smell', 'Sniffer', 'sniffer']","['0', 'X', 'browser', 'Browser']","['match', 'torch', 'cigarette', 'igniter', 'levitater', 'heavier']","['Major', 'Opposite', 'small', 'underage', 'Under', 'Age']","['dawn', 'Leghorn', 'RWBY', 'Poultry']","['Terre', 'Fruit', 'cerise', 'Centre', 'Centre', 'centre']","['Smart', 'Seafood', 'Cephalopod', 'Legs', 'Tentacles', 'Camouflage']","['Tonya', 'Torvill', 'Hawks', 'Ice', 'Roller']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Worm,Hotel,Coupe,Treasure,Mouse,Genius,Powder,Lion,Blutwurst,Octopus,Dracula,Mond,Watch,Gel,Ferme,Camion,Letter,Paradise,Circus,Hut,Tool,Vacation,Plank,Alcohol,Beere,Pope,V\u00e9lo,Grape,Couverture,Trailer,Cube,Moss,Coffee,Garlic,Tube,Mold,Banana,Ring,Sonne,Meerjungfrau,Gland,Marteau,Juice,Cocoon,Basket,Nest,Pinguin,Bow,Anchor,Scale,Candle,Chess,Napkin,Window,Sardine,Nose,Safari,Lighter,Minor,Rooster,Noyau,Octopus,Skate,Circle
Guess,Worm,overnight,Coupe,Treasure,mouse,genius,Powder,lion,Blut,octopus,Vampir,Mond,,Gel,Ferme,Camion,Letter,Paradise,cirque,Hut,NAIL,Vacation,plank,Alcohol,Biene,Pope,V\u00e9lo,,Couverture,Trailer,,Moss,Coffee,Garlic,tube,mold,Banana,Ring,Sonne,Meerjungfrau,Gland,squelette,,cocoon,Basket,,,artist,,,,,,window,Sardine,Nose,,Light,Minor,Rooster,Noyau,Octopus,Skate,Circle
