ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70
Table Number,496352321,496325604,496180958,496193931,496072801,495984241,495208466,495894974,495617876,495454299,495228715,495135298,495242253,494660541,495050738,494877299,494255438,494798544,494749482,494290426,494663104,493972187,494101307,494057122,493662581,493700290,493449028,493383316,493355144,492924419,492741727,492358188,492501547,492278181,492241175,490945085,491850991,491657169,491305856,491327147,490280100,489221823,489194416,484682575,484435490,484206945,482734999,479677325,478416865,475857014,471793759,465730124,465730355,465730615,465732005,465733714,465664095,465664286,465669875,465665695,465435499,464921867,444471586,396307534,381777020,348302073,343894377,322726720,314360735,313533300
Move,['9'],['27'],['12'],['42'],['37'],['18'],['14'],['10'],['21'],['72'],['27'],['18'],['52'],['44'],['29'],['64'],['74'],['52'],['56'],['33'],['12'],['36'],['11'],['74'],['24'],['75'],['83'],['56'],['73'],['64'],['92'],['27'],['32'],['108'],['60'],['30'],['79'],['64'],['39'],['111'],['37'],['58'],['130'],['98'],['55'],['96'],['43'],['82'],['337'],['10'],['74'],['48'],['43'],['43'],['43'],['48'],['44'],['43'],['42'],['43'],['366'],['51'],['57'],['483'],['1254'],['2609'],['2545'],['1207'],['3166'],['3843']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,English,English,English,English,English,English,English,Français,English,Français,Deutsch,English,English,English,Français,Français,English,English,English,English,English,English,English,Français,English,Français,Français,English,English,English,English,English,English,English,English,Français,Français,Français,Français,Français,English,English,English,Deutsch,English,Français,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,English,English,English,Français,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['small', 'Pilchard', 'Can', 'can', 'Fish', 'Fish']","['Fife', 'Conga', 'rhythm', 'cylinder']","['who', 'Avian', 'bird', 'Hooter', 'Hooter', 'Bird']","['Tablemanners', 'Cloth', 'Knoeien', 'Restaurant']","['wheels', 'garbage', 'Cargo', 'Vehicle', 'Dump', 'Dump']","['Slalom', 'Snow', 'Apres', 'Resort', 'Slope', 'Rossignol']","['Arrakis', 'Additive', 'Nutmeg', 'Chilli']","['sister', 'brother', 'Shining', 'Gemini']","['Layers', 'ingredient', 'Rings', 'tor']","['necklace', 'sapphire', 'carat', 'Emerald', 'Singer', 'singer']","['Lancer', 'Bois', 'Tranchant', 'Tomahawk', 'Bucheron', 'Bucheron']","['Sol', 'North', 'Shooting', 'Sun', 'Shooting', 'Sun']","['Pleine', 'Satellite', 'Crat\\u00e8re', 'Apollo']","['Zentralgestirn', 'Tageslicht', 'Brand', 'Warm', 'Aufgang', 'Lichtquelle']","['Cross', 'Crossroads', 'Intersection', 'intersection']","['Hops', 'Pilsner', 'ferment', 'Keg']","['Chips', 'Dealer', 'craps', 'Royale', 'Royale', 'Royale']","['Luzerne', 'Atout', 'Irlande', 'Embl\\u00e8me']","['Ciel', 'Soleil', 'Brillante', 'Mer', 'Brillante', 'Mer']","['booo', 'Buster', 'Casper', 'Busters', 'Busters']","['Order', 'Waitress', 'Catalog', 'List', 'Food', 'Food']","['James', 'Fuzzy', 'cobbler', 'Hairy', 'Georgia', 'fruit']","['Tales', 'Scales', 'animal', 'fantasy']","['Fastner', 'Clippers', 'File', 'Pound', 'Hammer', 'Hammer']","['Connection', 'Join', 'Conjoin', 'Crossroad', 'Intersection', 'Synonym']","['Doll', 'Orange', 'Pie', 'Cinderella', 'Squash', 'Squash']","['Raccourcir', 'Cheveux', 'Victoire', 'Graal', 'calice', 'R\\u00e9compense']","['Tight', 'Pisces', 'crammed', 'Herring', 'Tin', 'Tin']","['dessert', 'givr\\u00e9e', '\\u00c2ge', 'Sorbet', 'Refroidi', 'C\\u00f4ne']","['T\\u00eate', 'Traversin', 'Plume', 'Taie', 'taie', 'taie']","['Size', 'climb', 'Lamella', 'Wights', 'Fish', 'Fish']","['Jester', 'Harlequin', 'honk', 'Demon', 'Krusty', 'IT']","['Intersect', 'Jesus', 'Christian', 'Railroad', 'Golgotha']","['Choppa', 'Chinook', 'Piloted', 'Blades', 'Spinny', 'Chopper']","['more', 'pale', ""smoker's"", 'necessity', 'Less', 'Heavy']","['Zwart', 'Miauwen', 'Huisdier', 'Nieuws']","['Tony', 'Predator', 'Striped', 'Stripes']","['Kayak', 'trip', 'Respite', 'Respite']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['Tagada', 'tourneur', 'ciflorette', 'Plougastel', 'Mara', 'Mara']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['F4', 'Film', 'D\\u00e9bris', 'catastrophe']","['plante', 'jaune', 'huile', 'huile']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['vampire', 'Cooking', 'Italian', 'Bread', 'breath', 'Breath']","['Gleit', 'Styling', 'Haarschmiere', 'Haar-', 'Festigend']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Avignon', 'Davignon', 'Laviolette', 'Laviolette', 'Champlain', 'Champlain']","['Newton', 'lab', 'biology', 'biology']","['Free', 'Bird', 'Nicolas', 'Bars', 'actor', 'avoidant']","['Bird', 'KungFu', 'karate', 'kick']","['Titanic', 'ship', 'Killer', 'killer']","['Furry', 'bear', 'Two-toned', 'two-tone']","['Cashew', 'Brazil', 'squirrel', 'treat']","['Crimson', 'and', 'lucky', 'irish']","['Mean', 'Girls', 'kardashian', 'face']","['Dish', 'Liquid', 'sudsy', 'clean']","['Miniature', 'Prep', 'my', 'job']","['Great', 'desire', 'fruit', 'love']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['Engagement', 'gold', 'circus', 'perimeter']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['eruption', 'Mana-Loa', 'Vesuvius', 'effusive', 'Lava', 'Haleakala']","['Rope', 'Rock', 'Scale', 'Ascend']","['creuser', 'montagne', 'Sous', 'Manche', 'Sous', 'Manche']","['Of', 'Salt', 'Barley', 'Wheat']","['Print', 'Frame', 'Oil', 'Tent', 'Easel', 'Painting']","['Bunch', 'monkey', 'peel', 'Potassium', 'Custard', 'Custard']","['mail', 'lorry', 'Tonka', 'flatbed', 'Uhaul', 'Haul']"
Mystery Word,Sardine,Drum,Owl,Napkin,Truck,Ski,Spice,Twins,Onion,Jewel,Hache,Star,Lune,Sonne,Junction,Beer,Casino,Tr\u00e8fle,\u00c9toile,Ghost,Menu,Peach,Dragon,Nail,Junction,Pumpkin,Coupe,Sardine,Glace,Oreiller,Scale,Clown,Cross,Helicopter,Lighter,Cat,Tiger,Vacation,Baleine,Fraise,Valise,Tornade,Tournesol,Quarter,Root,Garlic,Gel,Guard,Pont,Science,Cage,Crane,Iceberg,Panda,Nut,Clover,Plastic,Soap,Painting,Passion,Poker,Ring,Vegetable,Volcano,Climb,Tunnel,Grain,Canvas,Banana,Truck
Guess,fish,Drum,Flu,Servet,truck,ski,spice,Twins,Onion,gem,H\u00e2che,Pine,Lune,Sonne,Path,beer,Gamble,Tr\u00e8fle,m\u00e9t\u00e9o,ghost,Menu,peach,Dragon,nail,Junction,Pumpkin,\u00c9ternit\u00e9,,Glace,Oreiller,wall,clown,Cross,helicopter,light,Cat,Tiger,Canyon,Baleine,Fraise,valise,Tornade,Mimosa,,,Garlic,Gel,guard,Pont,Science,cage,Crane,Lifeboat,Grizzly,Nut,Clover,Cosmetics,Soap,Paint,Passion,Poker,Ring,Vegetable,volcano,Climb,Tunnel,Grain,Art,Banana,Truck
