ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57
Table Number,559002459,558932355,558853742,558578098,557419238,558551661,558515728,558215085,557769383,557621079,557631215,557483599,557578622,557326686,556162506,557059641,557045103,557080537,556788897,556635583,556269424,555594558,555420350,555810732,555376965,554992763,555497898,555066907,554766388,554774776,554910005,554454907,553700790,552408247,551617180,551020732,550718299,550240089,546263681,546055893,545799180,544337775,539675526,539937223,537929434,535201906,533993182,528022855,478910455,466081205,464921867,422619886,396307534,381777020,358827793,336562502,312552889
Move,['8'],['5'],['6'],['5'],['9'],['11'],['15'],['28'],['45'],['51'],['27'],['11'],['20'],['45'],['17'],['45'],['27'],['29'],['36'],['60'],['34'],['12'],['36'],['42'],['37'],['70'],['31'],['30'],['57'],['98'],['105'],['43'],['56'],['58'],['65'],['31'],['79'],['56'],['95'],['187'],['302'],['57'],['1373'],['40'],['94'],['42'],['45'],['184'],['348'],['640'],['645'],['874'],['717'],['1752'],['2776'],['2157'],['2466']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,Deutsch,Français,Français,Deutsch,English,English,English,English,English,Français,English,English,Français,English,English,English,Français,Français,English,English,English,English,Français,English,English,English,English,English,Français,English,Français,Français,English,Français,English,English,English,English,English,Français,Français,Deutsch,English,English,English,Français,English,English,English,English,English,English,Français,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Equestrian', 'small', 'Fluttershy', 'Foal', 'foal']","['Closed', 'Top', 'Eye', 'Cover']","['Versandhandel', 'Regenwald', 'Prime', 'Versandh\\u00e4ndler']","['Creux', 'Ressac', 'Houle', 'Houle']","['Ail', 'Gasteropode', 'bave', 'Lent', 'lent', 'lent']","['Arztpraxis', 'Stethoskop', 'medizin', 'spritze']","['Excelsior', 'Times', 'imprenta', 'noticias']","['Seasoning', 'Posh', 'Paprika', 'Cardimom']","['Albacore', 'Tin', 'tunny', 'fish']","['Toilette', 'Cologne', 'fragrance', 'Cologne', 'fragrance']","['1.4142', 'Jailbreak', 'Cause', 'tree', 'Square', 'Square']","['Perce', 'Boucle', 'Qtip', 'T\\u00eate']","['tied', 'tastebuds', 'Lick', 'Mother..', 'Licking', 'Licking']","['Breast', 'Gas', 'Heart', 'it', 'air', 'Air']","['Rangement', 'Boissons', 'bistrot', 'cokctail']","['Stall', 'douche', 'baby', 'Baby']","['Cowboy', 'crack', 'Devo', 'Cream', 'cool', 'Lash']","['Shove', 'Horns', 'Thrust', 'Trucks', 'Memory', 'memory']","['madame', 'soleil', 'Miss', 'Temp\\u00e9rature']","['spatial', 'Destroyer', 'Sanguin', 'Sanguin']","['four', 'intersection', ""Pooh's"", 'House']","['time', 'cogs', 'Cuckoo', 'Watch', 'Timepiece', 'timepiece']","['Anti-tomato', 'Broccoli', 'Category', 'Comatose']","['AT-and-T', 'Predecessor', 'Saved', 'by', 'boxing', 'rounds']","['Pommade', 'Beurre', 'Ecureuil', 'Casse', 'Marron', 'Amande']","['flood', 'Strobe', 'flicker', 'Arrowverse', 'camera', 'Camera']","['spiral', 'metal', 'Pointy', 'attaching', 'Driver', 'Rivet']","['HK', 'Card', 'rounded', 'head', 'Mollusk', 'Squid']","['armor', 'medieval', 'horse', 'sword', 'Breastplate', 'Lance']","['WKRP', 'rosemary', 'Alpert', 'valerian', 'basil']","['Piquant', 'Dutronc', 'Ouille', 'desert', 'D\\u00e9sert', 'D\\u00e9sert']","['Apparition', 'Casper', 'Casper', 'Casper']","['P\\u00e2ques', 'Tournois', 'Canne', 'Nid', 'Pondeuse', 'Pondeuse']","['abatjour', 'Aladin', 'Chevet', 'Chevet']","['Azure', 'strife', 'FFVII', 'Rain']","['Oz', 'Illusionniste', 'Dumbledor', 'Merlin']","['Pub', 'Tavern', 'Saloon', 'Location']","['Head', 'Star', 'Invisible', 'Waves', 'gaga', 'VHF']","['Braid', 'Spray', 'Tie', 'keratin', 'Play-Doh']","['Electrical', 'Power', 'Bicester', 'Village', 'Socket', 'Socket']","['Pandora', 'Blingbling', 'Bling', 'accessoruy]', 'VanCleef']","['boucle', 'Sauron', 'goloum', 'Alliance', 'Alliance', 'alliance']","['Enfer', 'Horrible', 'Yuei', 'Seirin', 'Prison', 'Enfant']","['Troubadix', 'Film', 'Obelix', 'Comic', 'Idefix', 'Idefix']","['list', 'Options', 'Board', 'cuisine', 'QR', 'main']","['Caiman', 'Killer', 'Alligator', 'Green', 'Reptile', 'Dangerous']","['Hemlock', 'Toxin', 'sick', 'Oak']","['pasteque', 'orange', 'porto', 'serrano']","['vehicle', 'guts', 'vroom', 'BIKE', 'cycle', 'cycle']","['carnation', 'dandelion', 'Power', 'Tulip']","[""That'll"", 'do', 'Oink', '-hocks']","['Spoon', 'Fork', 'Sharp', 'Cut']","['Ice', 'Topping', 'white', 'sicle', 'Whip', 'Whipped']","['Squawker', 'Polly', 'Cockatoo', 'Avian']","['outil', 'couture', 'Pour', 'Tricotter']","['Gu\\u00e9pard', 'Jaguar', 'lion', 'rayure', 'L\\u00e9opard', 'L\\u00e9opard']","['Placemat', 'folding', 'Excel', 'pivot', 'Picnic']"
Mystery Word,Pony,Lid,Amazon,Vague,Escargot,Doktor,Newspaper,Spice,Tuna,Perfume,Root,Oreille,Tongue,Pump,Bar,Shower,Whip,Ram,M\u00e9t\u00e9o,Vaisseau,Corner,Clock,Vegetable,Bell,Noisette,Flash,Screw,Octopus,Knight,Herb,Cactus,Ghost,Poule,Lampe,Cloud,Magicien,Bar,Radio,Hair,Outlet,Necklace,Anneau,\u00c9cole,Asterix,Menu,Crocodile,Poison,Melon,Motor,Flower,Pig,Knife,Cream,Parrot,Aiguille,Tigre,Table
Guess,Pony,lid,Amazon,Vague,Escargot,Doktor,Newspaper,Turmeric,shark,Perfume,root,Oreille,Tongue,Pump,Bar,bathroom,whip,Push,M\u00e9t\u00e9o,bateau,Corner,Clock,vegetable,bell,Noisette,Lightning,Screw,Octopus,knight,Herb,cactus,Ghost,Oeuf,Tapis,Cloud,Magicien,Bar,radio,Hair,Outlet,Bracelet,Anneau,\u00c9cole,Asterix,menu,crocodile,Poison,Melon,engine,Flower,Pig,knife,snowflake,Parrot,Aiguille,Tigre,Table
