ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75
Table Number,486340249,486070683,486138178,485972793,485758263,485888388,485911841,485798012,485577781,485705886,485530531,484865890,485536550,485337290,485185691,484868196,485162954,484660327,484682575,484435490,484206945,484422697,483688321,484065329,483994780,484078046,484101197,483627458,483353040,483302127,482483363,483011819,482797082,482501943,481844555,480718657,480162112,480965835,480770866,480203821,479553934,479131924,479677325,479108774,479396884,478910455,478712941,478694363,475857014,475748509,473319518,473890082,466086694,466081205,466083684,466084384,465621249,465731184,465728930,465664137,465664095,465664206,465664286,465668656,465435499,463714023,455837502,451463411,443775902,431028987,426921218,405054016,346689693,337346134,322628136
Move,['10'],['9'],['11'],['6'],['18'],['17'],['17'],['18'],['41'],['12'],['8'],['21'],['18'],['60'],['41'],['48'],['40'],['72'],['96'],['55'],['29'],['45'],['41'],['42'],['16'],['44'],['30'],['43'],['33'],['65'],['64'],['73'],['45'],['32'],['49'],['31'],['13'],['90'],['63'],['93'],['78'],['67'],['82'],['101'],['67'],['48'],['63'],['333'],['10'],['52'],['36'],['9'],['42'],['48'],['49'],['46'],['70'],['38'],['413'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['650'],['40'],['1501'],['785'],['541'],['1586'],['2756'],['3869'],['4517']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only
Language,Français,Français,English,Français,English,English,Deutsch,English,Deutsch,English,Deutsch,Français,English,Deutsch,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,Français,English,English,Deutsch,English,Français,English,English,English,Deutsch,Français,English,English,English,English,English,Français,English,English,English,Deutsch,English,English,English,English,English,Français,English,English,English,English,English,English,English,Deutsch,Français,Français,English,Français,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Epilation', 'Bain', 'Bikini', 'Bikini']","['Asie', 'Takenoko', 'Beauval', 'Roux', 'Bicolore', 'Ursid\\u00e9']","['mouth', 'polypnea', 'Oxygen', 'nose']","['Chant', 'Andersen', 'Ariel', 'Triton', 'Copenhague', 'Copenhague']","['broom', 'Scarlet', 'West', 'oz', 'wicked', 'Wicked']","['humerus', 'Jaw', 'Skull', 'Dog', 'dog']","['Einfamilien', 'Mehrfamilien', 'Geb\\u00e4ude', 'Wohn-']","['lubricant', 'Slime', 'Slimey', 'moisturize', 'Pen', 'Pen']","['Narbe', 'Zaubersch\\u00fcler', 'Weasley', 'Granger']","['Nose', 'Benjamin', 'Mushroom', 'Gumdrop', 'Fastener', 'Fastener']","['Ehe', 'Schmuck', 'Nibelungen', 'Herr', 'Antrag']","['sph\\u00e8re', 'no\\u00ebl', 'Bill', 'Bill']","['Sunshield', 'Sunprotection', 'Shade', 'Summer', 'Sunshade', 'Victorian']","['Corona', 'Erreger', 'Covid', 'Computertroja', 'H5N2', 'Ebola']","['mollusque', 'animal', 'Tentacules', 'Poulpe', 'Octopode', 'Ursula']","['Porcini', 'Atomic', 'Fungi', 'mario', 'Mario']","['Ship', 'Stop', 'Screw', 'Boat']","['Sermon', '7th', 'Brunch', 'Weekend']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Lawn', 'lucky', 'Honey', 'Irish', 'Green', 'Green']","['Pasta', 'barley', 'pearl', 'Granules', 'tiny', 'Tiny']","['element', 'BBQ', 'camping', 'log', 'Wild']","['Recluse', 'homebody', 'Crab', 'Isolated']","['Kem\\u00e9ny', 'Feh\\u00e9r', 'Halott', 'Sirhely']","['Mayfield', 'dozen', 'Sweets', 'Breadmaker', 'pastries', 'pastries']","['mafia', 'honcho', 'CEO', 'President', 'Undercover', 'Baby']","['Sharp', 'Tomahawk', 'Battle', 'hatchet']","['Strick', 'Knoten', 'Hochzeit', 'Hals', 'Kroate']","['Dare', 'Satan']","['Patates', 'Potatoes', 'mcdo', 'belges', 'Belge', 'Gras']","['twister', 'Groove', 'depressor', 'umami', 'Lingua', 'Pink']","['protect', 'defense', 'buckler', 'deflector']","['Spezialpizza', 'Katze', 'Idefix', 'Nordsee', 'Dosenfisch', 'Fisch']","['Orbit', 'Burn', 'Ray', 'Capri', 'Celestial']","['joint', 'canabis', 'Joli', 'Explosion']","['Articles', 'Headlines', 'Print', 'Times', 'Constitution', 'Ajc']","['Wasp', 'Pierce', 'spider', 'Jellyfish', 'Scorpio', 'ouch']","['Silence', 'Encyclopedy', 'Presidential', 'Card-catalog', 'Tensorflow', 'Membership']","['Schie\\u00dfen', 'Knarre', 'Pistole', 'Cowboy', 'Colt', 'Colt']","['Fruit', 'bleuet', 'geni\\u00e8vre', 'Anges', 'Casseau', 'Hudson']","['Hershey', 'Cacao', 'Truffle', 'Theo']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Dew', 'Grouse', 'Fuji', 'Everest', 'Cheam', 'range']","['Cooperative', 'weddingRing', 'NATO', 'Team']","['IO', 'cute', 'Mema', 'Knitted', 'slither', 'slither']","['D\\u2019amour', 'Fredonner', 'Bamba', 'Musique', 'Paroles', 'Parole']","['Hand', 'Hello', 'Radio', 'Gamma']","['Newton', 'lab', 'biology', 'biology']","['Blossom', 'Pip', 'sundae', 'red']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['happy', 'annually', 'another', 'year']","['Veggies', 'Fruit', 'Toss', 'caprese', 'Caprese']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Sanguins', 'Amiral', 'vase', 'Sanguin', 'Sanguin', 'sanguin']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['Joe', 'dermiste', 'Driver', 'driver']","['Tropicana', 'Tango', 'mandarin', 'Valencia']","['Recluse', 'crab', 'Loner', 'loner']","['Cereal', 'gluten', 'Grain', 'grain']","['Condiment', 'Dijon', 'colonel', 'cluedo']","['drip', 'u', 'hair', 'Fashion', 'fashionista']","['Forest', 'ifrit', 'Rescue', 'Starter', 'smokey']"
Mystery Word,Maillot,Panda,Breath,Sir\u00e8ne,Witch,Bone,Haus,Gel,Potter,Button,Ring,Boule,Parasol,Virus,Pieuvre,Mushroom,Anchor,Sunday,Quarter,Root,Clover,Couscous,Fire,Hermit,Bone,Baker,Boss,Axe,Krawatte,Devil,Frites,Tongue,Shield,Sardine,Sun,P\u00e9tard,Newspaper,Sting,Library,Revolver,Baie,Chocolate,Guard,Mountain,Alliance,Snake,Chanson,Wave,Science,Cherry,Puder,Dress,Club,Coin,Bar,Stone,Patron,Birthday,Salad,Envelope,Plastic,Card,Soap,Mill,Poker,Bouclier,Vaisseau,Ninja,Taxi,Orange,Hermit,Wheat,Moutarde,Stylist,Fire
Guess,,Panda,breath,Sir\u00e8ne,Witch,Bone,haus,Soap,Voldemort,,Ring,boule,,Virus,pieuvre,Bomb,Anchor,Sunday,mix,,clover,wheat,Fire,Hermit,Tombstone,Baker,Boss,war,Strick,Devil,Frite,Tongue,Shield,Thunfisch,Sun,cadre,Newspaper,sting,Election,Colt,Baie,chocolate,guard,Mountain,Marriage,snake,Chanson,Wave,Science,Cherry,Russ,,Club,Coin,Bar,Stone,Coin,Birthday,Salad,Bag,Cosmetics,Card,Soap,Mill,Poker,Chevalier,Vaisseau,,taxi,Spain,Hermit,Wheat,Moutarde,Wet,Fire
