ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65
Table Number,494611252,494310725,494239717,494101307,493924887,493860839,493662581,493490598,493453582,493183090,492972524,492924419,492631273,492559387,492656610,492231149,492164283,491982589,491749709,491935955,491092635,491745664,491305856,491407579,491024641,490950810,490814407,490751315,490280100,489884111,489388089,489499928,489393325,489005659,488127917,488042682,487420404,487721649,486624292,483967058,484682575,484435490,481747388,481212678,480638723,479677325,478658601,475857014,471793759,470247957,466081205,466083684,466084384,465731184,465733714,465664137,465664095,465664206,465664286,465668656,465435499,444471586,423771261,358827793,338553253
Move,['30'],['6'],['9'],['5'],['9'],['12'],['12'],['10'],['7'],['19'],['38'],['36'],['46'],['36'],['47'],['43'],['58'],['45'],['36'],['73'],['14'],['93'],['38'],['99'],['45'],['65'],['45'],['57'],['37'],['84'],['64'],['79'],['78'],['57'],['43'],['58'],['72'],['91'],['47'],['39'],['96'],['55'],['73'],['54'],['16'],['82'],['63'],['10'],['74'],['668'],['48'],['49'],['46'],['38'],['48'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['2066'],['2035'],['1781']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Real-time • Normal speed (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+
Language,Français,English,English,English,English,English,English,English,Deutsch,English,Français,Français,Français,English,Français,Français,English,Français,Français,English,Deutsch,Deutsch,Français,English,English,English,English,Français,Français,English,English,English,English,English,Deutsch,Français,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,Deutsch,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite
Clues,"['Organis\\u00e9e', 'Annonce', 'Amis', 'Original']","['Eerie', 'Pond', 'Water', 'Shore', 'Freshwater', 'SuperPuddle']","['Hunt', 'Planet', 'gold', 'Ingot', 'Burried', 'Pirate']","['Drink', 'Bottle', 'Whiskey', 'Whiskey']","['Catholic', 'Religion', 'Rome', 'Papacy', 'Religious', 'religious']","['Fruit', 'Colour', 'Navel', 'Gold', 'Citrus', 'Juice']","['Ringmaster', 'Tent', 'Barnum', 'Entertainment', 'Carnival', 'Acrobatics']","['Szerva', 'Labda', 'Sport', 'Sport']","['Klempner', 'Peach', 'Handwerker', 'Bowser']","['Islington', 'Wings', 'Cherubim', 'Seraphim', 'Delight', 'Raphael']","['Salp\\u00eatri\\u00e8re', 'Chimio', 'Urgences', 'Charit\\u00e9', 'urgences', 'Charit\\u00e9']","['Coca\\u00efne', 'Flocon', 'N\\u00e9v\\u00e9', 'hiver', 'bonhomme', 'Blanche']","['Tapette', 'Rat', 'Jerry', 'Grignoter', 'Rongeur', 'Rongeur']","['hopping', 'Gold', 'Cheers', 'Club', 'saloon', 'saloon']","['Occiput', 'Osseuse', 'frime', 'Os', 'Os', 'Os']","['Photovolta\\u00efque', 'Statique', 'statique', 'Statique']","['Flip', 'wine', 'Flask', 'Crack', 'Container', 'Container']","['Gouache', 'Acrylique', 'Monet', 'Tag', 'Tableau', 'graffiti']","['Garfield', 'Mambo', 'Minou', 'Domestique', 'Mumbo', 'Marguerite']","['seed', 'Grow', 'Bud', 'germination', 'Seedling', 'Seedling']","['Gutvampir', 'Angel', 'Serie', 'Summers']","['Nachdurst', 'herd', 'Kommissarin', 'Obstschnaps', 'Rodung', 'Feuerwehreinsatz']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['Chrysalis', 'flutterer', 'kaleidoscopic', 'Bradbury', 'Swallowtail', 'swim']","['mythology', 'serpents', 'copperhead', 'Famous']","['vyvanse', 'Tylenol', 'Robitussin', 'Amoxicillin', 'ibuprofen', 'Ibuprofen']","['\\u0411\\u0435\\u043b\\u0430\\u0440\\u0443\\u0441\\u044c', '\\u041c\\u0430\\u0441\\u043b\\u043e', '\\u041a\\u0430\\u0440\\u0442\\u043e\\u0448\\u043a\\u0430', '\\u0411\\u0443\\u0440\\u0433\\u0435\\u0440\\u043a\\u0438\\u043d\\u0433', '\\u041c\\u0430\\u043a\\u0434\\u043e\\u043d\\u0430\\u043b\\u044c\\u0434\\u0441', '\\u041c\\u0430\\u043a\\u0434\\u043e\\u043d\\u0430\\u043b\\u044c\\u0434\\u0441']","['Liseuse', 'Ap\\u00e9ritif', 'amuse-gueule', 'Sofa', 'Sofa', 'sofa']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Mack', 'slicing', 'Butter', 'Blade', 'fork', 'fork']","['Arsenic', 'Pen', 'Strychnine', 'toxin', 'Envenomed', 'Sumac']","['Ringo', 'Centauri', 'Pole', 'Sol', 'White', 'Dwarf']","['Translucent', 'Sand', 'Windows', 'Stemware']","['Pick', 'cherish', 'raisin', 'fruit', 'Blossom', 'blossom']","['Disney', 'Kala', 'Dschungelheld', 'Liane', 'Dschungel', 'Liane']","['contraire', 'attaque', 'Arche', 'Elephant', 'Self', 'Riposte']","['TORCH', 'MOTH', '-craft', '-thrower', 'Candle', 'Lighter']","['racket', 'Court', 'federer', 'serve', 'Djokovic', 'Djokovic']","['Hot', 'Eruption', 'Lava', 'Lava']","['R\\u00e9paration', 'Bricolage', 'Tournevis', 'Marteau']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['sun', 'constellation', 'Movie', 'Astronomy', 'Polaris', 'Asterisk']","['Twilight', 'Edward', 'Bella', 'Bat', 'chocula', 'sparkle']","['blue', 'passcode', 'Hart', 'Smith']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Haystack', 'Pins', 'thread', 'Thread', 'vaccine', 'Vaccine']","['Newton', 'lab', 'biology', 'biology']","['Free', 'Bird', 'Nicolas', 'Bars', 'actor', 'avoidant']","['Kobe', 'Patty', 'Wagyu', 'Cake', 'Brisket', 'Brisket']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['happy', 'annually', 'another', 'year']","['Crimson', 'and', 'lucky', 'irish']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['Eigenheim', 't\\u00fcr', 'kunterbuntes', 'ratsversicherung', 'Karten']","['tir-a', '-carquois', 'Boutant', 'Chasse']","['Friend', 'Head', 'honeydew', 'Baller', 'Honeydew', 'baller']"
Mystery Word,Bande,Lake,Treasure,Flask,Pope,Orange,Circus,Tennis,Mario,Angel,H\u00f4pital,Neige,Souris,Bar,Cr\u00e2ne,\u00c9lectricit\u00e9,Bottle,Peinture,Chat,Sprout,Buffy,Brand,Baleine,Butterfly,Medusa,Medicine,Fries,Canap\u00e9,Valise,Knife,Poison,Star,Glass,Cherry,Tarzan,D\u00e9fense,Flame,Tennis,Volcano,Outil,Quarter,Root,Star,Vampire,Lock,Guard,Needle,Science,Cage,Beef,Coin,Bar,Stone,Birthday,Clover,Envelope,Plastic,Card,Soap,Mill,Poker,Vegetable,Haus,Arc,Melon
Guess,Bande,Lake,Treasure,wine,Christian,Orange,Circus,Basket,,Angel,Hopital,Neige,Souris,Bar,T\u00eate,Panneau,Cup,Peinture,Chat,pollination,,Brand,Baleine,butterfly,Medea,medicine,fries,SOIREE,valise,knife,poison,Star,glass,Grape,Tarzan,D\u00e9fense,Flame,Tennis,Volcano,Outil,mix,,Star,Vampire,lock,guard,needle,Science,cage,Mince,Coin,Bar,Stone,Birthday,Clover,Bag,Cosmetics,Card,Soap,Mill,Poker,Vegetable,Haus,Arc,Best
