ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58
Table Number,506266293,506133386,506044627,506014207,505958639,505803967,505741815,505769929,505178592,505662940,505572343,505476685,505356470,505130723,505046095,504986038,504876321,504815717,504615502,504811179,504418328,504147099,504054929,503981234,503767286,503684985,503394382,502033632,500876135,501902196,501889987,500762018,500627375,500686195,499939612,499400159,499697763,498240290,497407451,496231650,493769667,493675456,492358188,491305856,490280100,489194416,488379380,484682575,478416865,473773078,466081205,426921218,420552674,402108912,381826421,374138794,319065151,312552889
Move,['5'],['6'],['21'],['9'],['27'],['12'],['44'],['15'],['5'],['28'],['33'],['19'],['27'],['28'],['14'],['41'],['27'],['37'],['20'],['58'],['54'],['56'],['37'],['36'],['36'],['47'],['23'],['49'],['55'],['37'],['32'],['36'],['110'],['72'],['36'],['65'],['72'],['36'],['97'],['56'],['57'],['7'],['92'],['39'],['37'],['320'],['79'],['98'],['429'],['545'],['80'],['723'],['713'],['1485'],['879'],['1554'],['425'],['2269']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 12 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,English,Français,English,English,Français,English,English,Deutsch,English,Français,English,English,Deutsch,English,Deutsch,Français,English,Français,English,English,Deutsch,Français,English,Français,English,English,English,English,English,English,Français,English,English,Deutsch,English,English,Français,English,English,English,Français,Français,Français,Français,English,Français,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['machine', 'bird', 'Origami', 'Skyscraper']","['Orchestra', 'Blowhard', 'Bigger', 'Large', 'Piccolo', 'Piccolo']","['Wholemeal', 'Unleavened', 'Dough', 'Pumpernickel']","['Heavy', 'weight', 'Naval', 'Metal', 'Nautical', 'chain']","['Oc\\u00e9an', 'Chaussure', 'Pieuvre', 'radeau', 'Radeau', 'Radeau']","['Frying', 'Cooking', 'Skillet', 'Fry', 'Peter', 'Peter']","['Amager', 'Hud', 'Kunst', 'Kroppen', 'Edinburgh', 'Milit\\u00e6r']","['Usurpation', 'Infiltr\\u00e9', 'Bond', 'Bond']","['amygdala', 'think', 'mind', 'mind']","['Home', 'Structure', 'Birdhouse', 'Twigs', 'Egg', 'Eggs']","['Inglorious', 'Basterds', 'Schie\\u00dffilm', '\\u00fcbertrieben']","['Explore', 'Pathway', 'Bowie', 'Pan\\u2019s', 'Minotaur', 'minotaur']","['Parking', 'Metro', 'billet', 'amoureux']","['Recorder', 'Magic', 'Magic', 'Pan', 'magic', 'Pan']","['Suffrage', 'ballot', 'VOTE', 'Voting', 'Choose', 'choose']","['stark', 'Superheld', 'gr\\u00fcn', 'Gr\\u00fcn']","['night', 'Right', 'dog', 'prison', 'PROTECT', 'ARMED']","['Melodie', 'Aramsamsam', 'Mtv', 'Hitster', 'Klassische', 'Lalala']","['eau', 'punaises', 'Meuble', 'Chambre', 'Dormir', 'Matelas']","['archaic', 'denim', 'fecal', 'beetle', 'Mao', 'Tse']","['Rouage', '\\u00c9crire', 'Caf\\u00e9', 'Engin', 'Dactylo', 'Usine']","['Ninja', 'Turtles', 'Godfathers', 'Pineapple', ""Domino's"", 'Deepdish']","['Transformers', 'Bumble', 'Queen', 'Hive', 'Killer', 'Honeycomb']","['Hauptperson', 'Reibender', 'Disney', 'Jasmin', 'Zauberleuchte', 'Zauberfunzel']","['Plan', 'Voyage', 'V\\u0153ux', 'Plans']","['dime', 'Metal', 'toss', 'Toss', 'cent', 'cent']","['Dur', 'pr\\u00e9nom', 'Roche', 'roche']","['Drilling', 'Guitar', 'Sedimentary', 'Alcatraz', 'Gibralter']","['Aegis', 'protect', 'Blue', 'Meat', 'Armor', 'Plate']","['Traditional', 'Super', 'Black', 'Fresh']","['Festival', 'Heringe', 'Party', 'Schlafplatz', 'Camping', 'Camping']","['Skydive', 'cricket', 'leap', 'Leap']","['Brad', 'Pendulum', 'quarry', 'Ditch', 'Arm', 'Crew']","['patissier', 'Artisan', 'p\\u00e9trir', 'Pain', 'P\\u00e9trin', 'P\\u00e9trin']","['shimmy', 'tap', 'Waltz', 'ballet']","['Gator', 'Clock', 'Dundee', 'Saltwater', 'Saltwater']","['Holzkreuz', 'Fadenkreuz', 'Puppenkiste', 'Pinocchio', 'Kasper', 'Drahtpuppe']","['Rock', 'gem', 'Pebble', 'Weed', 'Emma', 'Emma']","['Lip', 'Beard']","['Uber', 'Voiture', 'Jo', 'Jo']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Handles', 'silverware', 'Knife', 'You', 'prongs', 'Prongs']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['grosse', '-tatouille', 'souris', 'souris']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['Kilimanjaro', 'Alpes', 'Passe', '-Colline', 'Russe', 'Evrest']","['confectioner', 'sweet', 'creamy', 'r\\u00e1k\\u00f3czi', 'dessert', 'dessert']","['rip', 'cord', 'Paratrooper', 'Saver']","['Bangle', 'Armband', 'Friendship', 'Jewellery']","['business', 'tell', 'just', 'for', 'Pickaboo', 'Discover']","['convenience', 'matrimony', 'Union', 'Vows', 'Predivorce', 'Church']","['jet', 'paper', 'concorde', 'Wood']","['correspondence', 'Opener', 'Alphabet', 'Alphabet']","['Wonderwall', 'Gallagher', 'Palmtree', 'Sahara']","['Stop', 'villain', 'Achilles', 'Balm', 'obey']"
Mystery Word,Crane,Flute,Bread,Anchor,M\u00e9duse,Pan,Tattoo,Espion,Brain,Nest,Tarantino,Labyrinth,Ticket,Flute,Election,Hulk,Guard,Musik,Lit,Dung,Machine,Pizza,Bee,Aladdin,Carte,Coin,Pierre,Rock,Shield,Market,Tent,Jump,Pit,Boulanger,Dance,Crocodile,Marionette,Stone,Mustache,Taxi,Spider,Heat,Fork,Baleine,Valise,Rat,Poup\u00e9e,Quarter,Montagne,Cake,Parachute,Bracelet,Show,Marriage,Plane,Letter,Oasis,Heel
Guess,Crane,Tuba,Bread,Anchor,,Pan,Tattoo,Espion,Brain,nest,Tarantino,Labyrinth,Ticket,Flute,,Hulk,Guard,Musik,Lit,dung,Machine,Pizza,Bee,Aladdin,Carte,Coin,Pierre,Rock,Shield,Authentic,Camping,Jump,Pitt,Boulanger,dance,crocodile,Marionette,Stone,Balm,Taxi,Spider,,cutlery,Baleine,valise,rat,Poup\u00e9e,,Montagne,Cake,Parachute,bracelet,,Marriage,plane,letter,oasis,Heel
