ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,469304454,469207379,468905512,468901141,468821556,468578987,468546726,468467820,468265600,467929902,467903953,467212152,467186949,467144635,466977825,466822267,466777299,466728210,466713018,466613333,466571975,466382148,466358935,466154882,466086694,466086884,465921149,465731184,465664137,465661217,465669186,465668656,465665616,465664206,465655189,465435499,465320903,465319636,465176729,465055432,464716399,464626959,464519577,464429204,463053389,463059537,461504647,460435146,460084195,459279309,458716764,457037078,454586755,453839362,449145581,446155644,421549329,366888891,358827793,357001162,344838144,330741642
Move,['6'],['6'],['8'],['12'],['25'],['21'],['20'],['24'],['29'],['39'],['46'],['28'],['39'],['55'],['62'],['73'],['53'],['47'],['53'],['46'],['65'],['102'],['65'],['48'],['11'],['11'],['64'],['7'],['7'],['7'],['84'],['7'],['7'],['7'],['83'],['156'],['77'],['63'],['61'],['54'],['87'],['83'],['121'],['57'],['37'],['37'],['59'],['101'],['44'],['39'],['19'],['86'],['11'],['82'],['72'],['36'],['95'],['1160'],['1742'],['1824'],['1486'],['2720']
Mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,English,Français,English,English,English,Français,English,Deutsch,English,English,English,Français,English,English,Français,Français,English,English,Français,Deutsch,Français,English,English,English,English,English,English,English,English,English,English,Français,Deutsch,Français,English,English,English,English,English,English,English,Français,Français,English,English,Deutsch,Français,English,English,English,English,English,English,English,English,Français,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['jug', 'handle', 'corn', 'serving', 'Ring', 'Head']","['Mono', 'Eye', 'close', 'Cap', 'top', 'Top']","['buckle', 'Notch', 'cam', 'Ammunition', 'Black']","['plant', 'nicotine', 'Smoke', 'Chew', 'Smoke', 'Chewing']","['profession', 'conforama', 'Croissant', 'Metier', 'M\\u00e9tier']","['Salt', 'Summer', 'fall', 'winter']","['Indianapolis', 'Running', 'Energy', 'piston', 'Engine', 'Engine']","['Dior', 'Cologne', 'Scented', 'Sweet', 'chanel']","['\\u00e9p\\u00e9e', '3', 'Tr\\u00e9ville', 'Aramis']","['Eeyore', 'braying', 'Poitou', 'Greece', 'Kong', 'Kong']","['Mehrzahl', 'Peralba', 'Hoch', 'Oftspitz']","['hops', 'Pilsner', 'nuts', 'Fosters', 'Stout', 'Stout']","['Chime', 'Blowing', 'Air', 'Clouds', 'Gone', 'with']","['speeding', 'Concert', 'Tout', 'Parking', 'ride', 'Train']","['feuilles', 'Prise', 'Enfonce', 'Lunnette', 'arbre', 'Arbre']","['turtles', 'drain', 'waste', 'Underground', 'RATS', 'Rats']","['Oyster', 'Sieraad', 'Necklage', 'Oester']","['Graograman', 'Mars', 'Mufasa', 'Rugir', 'Mufasa', 'Rugir']","['Lascaux', 'Pierre', 'Caverne', 'Caverne']","['cigarette', 'Cigarillo', 'leaf', 'leaf']","['Snowman', '24', 'orange', 'rabbit', 'bunny', 'Bunny']","['Sport', 'sandwich', 'Cinq', 'Doroth\\u00e9', 'association', 'Association']","['Kopfbedeckung', 'Zylinder', 'Kopfbedeckung', 'Zylinder']","['Canne', 'Nectarine', 'Thon', 'fruit', 'Brugnon', 'Brugnon']","['Theatre', 'Film', 'Fancy', 'Movie']","['Umbrella', 'Mushroom', 'Kirby', 'Ability']","['Curtsy', 'Decoration', 'Tie', ""Archer's""]","['Adjustable', 'Grabbers', 'needlenose', 'torture']","['Cacao', 'Sweet', 'Charlieandthe', 'dark']","['Wonka', 'Hershey', 'finished', 'cocoa']","['Reptile', 'Fly', 'Coloretto', 'Amphibian', 'Rango', 'colored']","['Blitz', 'fancy', 'Dancing', 'dancing']","['JerrySpringer', 'emotional', 'Luggage', 'luggage']","['Jams', 'Tunes', 'Soundof', '-Man']","['Bracelet', 'Pendentif', 'Alliance', 'Castafiore', 'chevaliere', 'Madeleines']","['Sternzeichen', 'Luise', 'Sternbild', 'Stier']","['Roi', 'Joueur', 'galak', 'Gris', 'Oum', 'Oum']","['Roe', 'Rich', 'Eggs', 'Fisheggs', 'sturgeon', 'Food']","['Roba', 'Nuvia', 'Gala', 'Mudar', 'festa', 'indument\\u00e0ria']","['swashbuckler', 'Artemis', 'three', 'french', 'Soldier', 'soldier']","['Fondant', 'tea', 'torte', 'wedding', 'Sponge', 'bake']","['stradivarius', 'itzhak', 'Shoulder', 'Instrument', 'strings', 'String']","['cake', 'Scotch-Brite', 'Porous', 'Bob', 'Bob', 'Bob']","['Anchovies', 'Tin', 'Canned', 'Canned']","['Avocat', 'Cerise', 'P\\u00eache', 'P\\u00eache']","['malle', 'voyage', 'Roulette', 'Voyage', 'Voyage', 'Roulette']","['Bushy', 'Twirly', 'Hair', 'Hair']","['VALLI', 'Vivaldi', 'Asmodee', '525600', 'flavor', 'autumn']","['Pluszeichen', 'Andreas-', 'X', 'x']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['tulip', 'Electric', 'screw', 'garlic', 'garlic', 'Garlic']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['Mickey', 'Houdini', 'Copperfield', 'David', 'copperfield', 'David']","['Volte-face', 'Nicholas', 'Faraday', 'Poule']","['Farming', 'Vehicle', 'farmer', 'wagob', 'Con', 'Ex']","['putter', 'association', 'Discotheque', 'Golf']","['Atomique', 'Puante', 'Retardement', 'Explosion']"
Mystery Word,Ear,Lid,Belt,Tobacco,Boulanger,Season,Motor,Perfume,Mousquetaire,Donkey,Berge,Beer,Wind,Ticket,Branche,Sewer,Pearl,Lion,Grotte,Tobacco,Carrot,Club,Hut,P\u00eache,Cinema,Parasol,Bow,Pliers,Chocolate,Chocolate,Chameleon,Ballroom,Baggage,Music,Bijou,Widder,Dauphin,Caviar,Dress,Musketeer,Cake,Violin,Sponge,Sardine,Noyau,Valise,Mustache,Season,Kreuz,Bande,Pearl,Bulb,Crescent,Museum,Dungeon,Battery,Rooster,Magician,Cage,Tractor,Club,Bombe
Guess,ear,binoculars,Belt,Tobacco,,season,Motor,Perfume,Mousquetaire,donkey,Berge,Beer,Wind,ticket,Branche,,Parel,Guerre,Grotte,Smoke,carrot,Muscl\u00e9,Hund,Rouge,Cinema,Float,bow,Pliers,Chocolate,Chocolate,chameleon,Ball,Reality,Music,Bijou,Widder,dauphin,caviar,Suit,Musketeer,Cake,Violin,Sponge,Sardines,noyau,valise,Dungeon,season,Kreuz,,mussel,Bulb,Crescent,,dungeon,Battery,DJ,magician,Cage,Tractor,club,Bombe
