ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59
Table Number,453779202,453739816,453724178,453260378,453232988,452970593,452661904,452435453,452357391,452329296,452201275,452106996,452098399,451919303,451770104,451693676,451644629,451595440,451499755,451357694,451232664,451040966,450987253,450780514,450739988,450692964,450624310,450576666,450474638,450195456,449639325,449425569,449210818,449127293,448202573,448119726,447934583,447297035,447127358,446545117,446514318,443958521,443365119,442941057,441488112,441032575,440978972,440676504,431028987,430526833,423771261,411382679,405054016,356959263,348302073,330741642,322726720,314877288,312552889
Move,8,5,11,8,38,21,24,66,32,28,18,64,49,64,44,30,88,36,80,43,77,62,31,76,47,84,62,51,61,117,42,113,28,77,40,105,44,51,74,73,20,75,45,67,102,15,7,100,339,18,1049,584,1016,1167,2131,2471,1015,3314,1982
Clues,"['nuts', 'Rhesus', 'Simian', 'cheeky', 'Animal']","['Bind', 'Windsor', 'Draw', 'Knot']","['movie', 'Patrick', 'Astral', 'Twinkle', 'polar', 'Polaris']","['Fluffy', 'Patchwork', 'Quilt', 'Snow', 'Snow']","['Radioactive', 'Booze', 'Thermos', 'canteen', 'experiment', 'flagon']","['Divan', 'Bunk', 'Bugs', 'Camp']","['Liquid', 'Prune', 'Orange', 'Apple', 'Apple']","['eggs', ""CUCKOO'S"", 'brooding', 'hatchery', 'aerie', 'Aerie']","['Powerpuff', 'Suds', 'filmy', 'sphere', 'gum', 'Gum']","['V\\u00e9hicule', 'Supercopter', 'Tanks', 'Stationaire']","['V\\u00e9lo', 'T\\u00eate', 'Sennheiser', 'Moto', 'Protection', 'Chantier']","['Elsa', 'Cream', 'Glacier', 'Tea', 'skating', 'Skater']","['cork', 'Sparkling', 'Celebratory', 'Bubbly', 'Bubbly']","['Waning', 'Waxing', 'Toenail', 'Shape', 'Moon', 'Rolls']","['Knal', 'Op', 'Dome', 'Dragons']","['comedy', 'deadpan', 'Jocularity', 'Funny', 'Joke', 'jokes']","['Filament', 'light', ""Plantera's"", 'Christmas', 'Garlic', 'replace']","['Chizeh', 'Royals', 'Khufu', 'Triangle', 'Triangular', 'Triangle']","['Wine', 'glass', 'PET', 'budweiser', 'Jar', 'Neck']","['Mellancamp', 'Feline', 'Wild', 'Housewife']","['Spielmatten', 'Tintenfisch', 'Fahrgesch\\u00e4ft', '8-beinig', 'Tentakel', 'Tentakeltier']","['Alma', 'Avignon', 'Passerelle', 'Ascension', 'Viaduc', 'viaduc']","['Pass', 'permission', 'train', 'payment', 'Entrance', 'entrance']","['Ausnahmebest\\u00e4tigung', 'Erdbeerwoche', 'Vorschrift', 'Spiel', 'Anleitung', 'Spielanleitung']","['Coffee', 'whipped', 'Cookies', 'Solar', 'white', 'heavy']","['Ond\\u00e9e', 'Mouille', 'Crachin', 'Bruine', 'Bruine', 'Crachin']","['D\\u2019artagnan', 'Drie', 'eregarde', 'Engarde']","['sugar', 'Stick', 'Michael', 'hobbling', 'candy', 'candy']","['Chiliconcane', 'Monterrey', 'Acapulco', 'Yucatan', 'Sombrero', 'Sombrero']","['Sherlock', 'Vivaldi', 'concertmaster', 'Itzhak', 'Stringed', 'Stringed']","['Grieche', 'Blitz', 'Griechisch', 'Jupiter']","['California', 'Airbnb', 'Conference', 'Transylvania', 'Ritz', 'Continental']","['Leader', 'Pugwash', 'Ey\\u2019', 'Ey\\u2019']","['Twins', 'Two', 'couple', 'socks', 'Couple', 'socks']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Jesus', 'rouge', 'Gamm\\u00e9e', 'Chemin', 'X', 'X']","['toothpaste', 'fallopian', 'pipe', 'notclue', 'hollow', 'cylinder']","['chiure', 'palombe', 'Rat', 'Volant']","['Oberon', 'magical', 'Liquid', 'Dust', 'Tinkerbell', 'Tinkerbell']","['mixologue', 'M\\u00e9lange', 'Boisson', 'Chaudaille', 'verre', 'Crevette']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['Rotini', 'soup', 'Ramen', 'Vermicelli']","['Respect', 'tie', 'tie', 'NA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['Mast', 'catamaran', 'Drift', 'wind', 'fabric', 'Linen']","['Styling', 'Mousse', 'Hair', 'Hair']","['0', 'X', 'browser', 'Browser']","['Boarding', 'Lufthansa', 'lotse', 'angst', 'Concorde']","['Cleaver', 'boss', 'Knife', 'Mangle', 'Steaks']","['Cloth', 'Paper', 'Wipe', 'Face']","['Woven', 'Knitting', 'You-Marry-me', 'Socks', 'Knit', 'Knit']","['Boudin', 'Saumon', 'Laide', 'Moche', 'Femme', 'Femme']","['Fleuve', 'St-Maurice', 'Ruisseau', 'Ruisseau']","['Smile', 'Lens', 'Polaroid', 'Snaps', 'Photo', 'Zoom']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']","['Rock', 'ladder', 'Steep', 'ascend', 'Ascend']"
Mystery Word,Monkey,Tie,Star,Blanket,Flask,Bed,Juice,Nest,Bubble,H\u00e9licopt\u00e8re,Casque,Ice,Champagne,Crescent,Thunder,Humor,Bulb,Pyramid,Bottle,Cougar,Krake,Pont,Ticket,Regel,Cream,Pluie,Musketeer,Cane,Mexiko,Violin,Zeus,Hotel,Captain,Pair,Grape,Croix,Tube,Pigeon,Fairy,Cocktail,Meerjungfrau,Nest,Noodle,Bow,Anchor,Scale,Candle,Sail,Gel,Safari,Flug,Butcher,Napkin,Wool,Thon,Rivi\u00e8re,Camera,Circle,Climb
Guess,monkey,Tie,Stardust,Blanket,flask,Bed,Juice,Nest,Bubble,h\u00e9licopt\u00e8re,casque,Ice,champagne,Crescent,Onder,joke,,Pharoah,Bottle,Cougar,,pont,Ticket,Tage,Cream,Pluie,Musketier,cane,Mexiko,violin,Zeus,Hotel,world,pair,,Croix,tube,Pigeon,Fairy,cocktail,Meerjungfrau,,Noodle,artist,,,,Sail,,,Flug,Butcher,towel,wool,Thon,Riviere,Camera,Circle,Climb
