ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66
Table Number,560826487,560961969,560701697,560929380,560283584,560557559,560486445,560449153,560299455,559673599,559801874,560001173,559645171,559495932,559656399,559639534,558696865,559603851,559437174,559300850,559111285,558785511,558891617,558642603,558744776,558493466,557490269,558327376,558172660,558178570,557953422,557845716,557858471,557631215,557483599,557326686,557384837,556162506,557080537,557044902,556788897,556520766,556647042,556105558,556107399,555594558,555376965,555370251,554976945,554164028,551617180,550240089,549836070,544337775,542060223,535201906,534335856,508762408,489194416,480055062,478910455,470247957,381777020,366888891,356959263,317609821
Move,['8'],['6'],['10'],['12'],['10'],['15'],['36'],['29'],['15'],['8'],['32'],['13'],['53'],['14'],['20'],['46'],['70'],['26'],['34'],['36'],['36'],['20'],['37'],['46'],['84'],['61'],['19'],['42'],['24'],['53'],['56'],['85'],['52'],['82'],['42'],['103'],['75'],['39'],['57'],['53'],['56'],['144'],['91'],['65'],['36'],['30'],['37'],['115'],['92'],['43'],['79'],['69'],['88'],['57'],['41'],['61'],['795'],['649'],['949'],['829'],['348'],['2346'],['1759'],['1489'],['2143'],['2327']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode
Speed,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,Français,Deutsch,Deutsch,English,Deutsch,Deutsch,English,English,Français,English,English,English,English,English,English,Français,Deutsch,Français,Français,Français,English,English,English,English,English,English,English,Français,Deutsch,English,English,English,Français,English,Français,English,English,Français,English,English,Français,English,English,Français,English,English,Français,English,Français,English,English,English,Deutsch,Français,English,English,English,English,Français,Deutsch,English,English,English,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Tapette', 'Jerry', 'Verte', 'rongeur', 'grise']","['Afrika', 'Hitze', 'Africa', 'Hot', 'Sand', 'Sand']","['Stra\\u00dfe', 'abbiegen', 'Einm\\u00fcndung', 'Maultier']","['Faculty', 'University', 'Hawking', 'Dumbledore', 'Snape', 'McGonagall']","['Lesen', 'Inserate', 'BamS', 'S\\u00fcddeutsche']","['Schuh', 'Glas', 'M\\u00e4rchen', 'M\\u00e4rchen']","['CO2', 'Noble', 'Helium', 'Helium']","['Adolescent', 'Major', 'Child', 'Ursa', 'Seventeen', 'small']","['Cr\\u00eate', 'Flot', 'Surfer', 'Surfer']","['Tandem', 'Schwinn', 'E.T.', 'Huffy', 'Specialized']","['cowpie', 'Geotrupidae', 'animal', 'manure', 'manure']","['IQ', 'Clever', 'Lamp', 'Aladin', 'Mensa', 'Gifted']","['quiver', 'Archery', 'Bow', 'Pointed']","['Babe', 'Swine', 'Porcine', 'Wilbur']","['Stormy', 'vane', 'Clouds', 'Forecast']","['Fr\\u00e9quence', 'Skyrock', 'Gaga', 'inter', 'Ondes', 'ondes']","['Kopfbedeckung', 'Soldat', 'Kopfschutz', 'Kopfschutz']","['muphasa', 'charles', 'Lion', 'Ch\\u00e2teau']","['litt\\u00e9rature', 'Manuels', 'emprunt', 'Emprunter']","['feu', 'embrasement', 'Flammes', 'Caserne', 'lit', 'Fournaise']","['Pearl-Krabs', 'The-Legendary-Fisherman', 'oldman', 'Pinocchio', 'Guishan-Island', 'Mammal']","['Blossom', 'Bing', 'pit', 'Maraschino', 'cola', 'Cola']","['Libris', 'Free', 'Silent', 'Forbidden', 'Books', 'Books']","['Ireland', 'Fiji', 'Greenland', 'HAWAII', 'Tropical', 'tropical']","['mall', 'Electrical', 'Power', 'Power']","['icon', 'Twinkle', 'sky', 'Movie']","['Magazine', 'Paper', 'Daily', 'Read', 'Tribune', 'Times']","['enregistreuse', 'bi\\u00e8re', 'Boite', 'Supermarch\\u00e9']","['Tanz', 'Portman', 'Tschaikowsky', 'Ballett', 'Russe']","['hidden', 'Island', 'Chest', 'Find', 'X', 'X']","['Court', 'Sinner', 'wozniacki', 'wimbledon', 'Graf', 'match']","['puka', 'Collar', 'Choker', 'Jewelry', 'Jewelry', 'Jewelry']","['Batiment', 'Alexandrie', 'Rep\\u00e8re', 'Bateau']","['Yomiuri', 'morning', 'Journalism', 'articles', 'article', 'Journalism']","['Voir', 'Lunettes', 'Triplettes', 'Deux']","[""Dante's"", 'Spew', 'sacrifice', 'Magma', 'Fire', 'Smoke']","['throwing', 'Toss', 'launcher', 'Boom', 'Pin', 'Pin']","['Grenouille', 'Balai', 'm\\u00e9chante', 'magie']","['antibacterial', 'detergent', 'shower', 'Neighbours', 'Dallas', 'Foam']","['Salon', 'Barbershop', 'Highlights', 'Brunette']","['Tartare', 'Poisson', 'conserve', 'albacore']","['Allergy', 'jelly', 'Ground', 'Goober', 'Butter', 'butter']","['orca', 'Spender', 'Beluga', 'Ahab', 'Jonah']","['Cambriolage', 'avion', 'Larcin', 'Oiseau', 'Oiseau', 'Oiseau']","['Basil', 'Bristle', 'Broom', 'Dustpan']","['Wonderland', 'tire', 'Icy', 'solstice', 'season', 'season']","['Pommade', 'Beurre', 'Ecureuil', 'Casse', 'Marron', 'Amande']","['Lighter', 'blaze', 'Blue', 'Torch', 'Thrower', 'eternal']","['Messe', 'Weekend', 'Seigneur', 'repos', 'sept', 'septi\\u00e8me']","['Gunner', 'Gun', 'Nikon', 'Firearms']","['Chucky', 'Henson', 'government', 'strings']","['Beak', 'Cephalopod', '8', 'Arms', 'Oceanic', 'Creature']","['Krabbenbirne', 'Sprengobst', 'Gesundfrucht', 'Persephone', 'rot']","['boucle', 'Sauron', 'goloum', 'Alliance', 'Alliance', 'alliance']","['reading', 'Scans', 'shoujo', 'comics']","['Harvest', 'Christmas', 'Vivaldi', 'change', 'Four', 'four']","['confection', 'toblerone', 'jacques', 'praline', 'Cadbury', 'cacao']","['Goldblum', 'Bluebottle', 'Insect', 'Swat']","['br\\u00e9silien', 'accessoire', 'poignet', 'poignet']","['Tat\\u00fctata', 'L\\u00f6schschlauch', 'Grisu', 'einhundertundzw\\u00f6lf', 'Blaulicht', 'Wasser']","['vehicle', 'guts', 'vroom', 'BIKE', 'cycle', 'cycle']","['flame', 'Elton', 'ritual', 'wick', 'wick', 'Wick']","['Orion', 'Suspenders', 'Championship', 'Sander']","['Face', 'Razor', 'shaver', 'Santa', 'papa', 'Papa']","['talkie', 'IMDB', 'Kodak', 'Movie', 'pictures', 'develop']","['parole', 'Complainte', 'V\\u00e9ronique', 'despacito', 'Boulangerie', 'boulangerie']"
Mystery Word,Souris,Sahara,Kreuzung,Professor,Zeitung,Cinderella,Gas,Minor,Vague,Bicycle,Dung,Genius,Arrow,Pig,Weather,Radio,Helm,Roi,Biblioth\u00e8que,Incendie,Whale,Cherry,Library,Island,Outlet,Star,Newspaper,Caisse,Schwanensee,Treasure,Tennis,Necklace,Phare,Newspaper,Jumelles,Volcano,Grenade,Sorci\u00e8re,Soap,Hair,Thon,Peanut,Whale,Vol,Brush,Winter,Noisette,Flame,Dimanche,Cannon,Puppet,Octopus,Granatapfel,Anneau,Manga,Season,Chocolate,Fly,Bracelet,Feuerwehr,Motor,Candle,Belt,Beard,Film,Chanson
Guess,Souris,Sahara,Kreuzung,Professor,Zeitung,,Gas,kid,\u00eele,Bicycle,beetle,genius,Arrow,Pig,weather,Radio,Helm,coeur,Livre,Incendie,whale,Cherry,Library,island,Outlet,Star,Newspaper,Caisse,Schwanensee,treasure,tennis,necklace,Phare,News,Double,Inferno,grenade,Sorciere,soap,hairdresser,thon,Peanut,Whale,vol,Brush,winter,Noisette,Flame,Dimanche,Pistol,puppet,octopus,Granatapfel,Anneau,manga,season,chocolate,Fly,String,Feuerwehr,engine,Candle,Belt,beard,Film,Chanson
