ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71
Table Number,484975019,485573351,485439810,485362011,485324536,484852488,484942083,485185231,485162954,485097561,485049330,484989975,484600474,484774766,484682575,484435490,484206945,484377644,484340535,483631023,483801692,484101197,483774430,483611237,483589402,483498088,483302127,482880706,482707285,482501943,482419952,482307236,481957729,481989851,482122492,481823302,480718657,480162112,480686588,480267668,479553934,479677325,478625404,477598990,475857014,474111019,473319518,473890082,470247957,468125819,466086694,466081205,466083684,466084384,465621249,465731184,465664137,465664095,465664206,465664286,465668656,465435499,463714023,451463411,443775902,431028877,402108912,358827793,346689693,314360735,312552889
Move,['8'],['6'],['5'],['21'],['37'],['16'],['18'],['7'],['25'],['24'],['30'],['18'],['9'],['16'],['96'],['55'],['29'],['37'],['56'],['52'],['48'],['30'],['57'],['57'],['47'],['72'],['48'],['46'],['56'],['32'],['91'],['91'],['122'],['111'],['74'],['56'],['26'],['13'],['109'],['68'],['78'],['81'],['61'],['58'],['10'],['38'],['36'],['9'],['472'],['73'],['42'],['48'],['49'],['46'],['70'],['38'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['40'],['1486'],['737'],['1217'],['1979'],['2730'],['3047'],['2154']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,Deutsch,English,English,Français,English,English,English,Deutsch,Français,Deutsch,English,English,English,English,Deutsch,English,English,Français,English,English,Français,English,English,English,English,English,Deutsch,English,English,Français,English,English,English,Français,English,English,English,Français,English,Français,English,English,English,Deutsch,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,English,Français,English,English,Français,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Shiny', 'ACDC', 'Copper', 'Heavy', 'Megadeth']","['Insecte', 'Puceron', 'Voiture', 'Animal', 'Choupette', 'Points']","['Moth', 'Insect', 'Caterpillar', 'To']","['Nabel', 'Bart', 'Schuh', 'Angel']","['animal', 'cat', 'Feline', 'ferocious', 'Planting', 'Tool']","['\\u307e\\u3093\\u306d\\u3093\\u3072\\u3064', '\\u30eb\\u30d5\\u30a3', '\\u3075\\u306d', '\\u30d9\\u30f3\\u30fb\\u30a8\\u30a4\\u30f3\\u30ba\\u30ea\\u30fc', '\\u304b\\u3044\\u305e\\u304f\\u305b\\u3093']","['Couette', 'literie', 'lit', 'protection', 'Plaid', 'plaid']","['Dig', 'Lift', 'Hook', 'construction']","['Collectable', 'Building', 'Wax', 'History']","['Quick', 'camera', 'Sheldon', 'Shirt', 'Gordon', 'Gordon']","['Alkohol', 'Jamaica', 'Tee', 'Gin', 'Piratengetr\\u00e4nk', 'Pirat']","['Onde', 'Fracture', 'Skyrock', 'Fr\\u00e9quence', 'Scanner', 'FM']","['Schnauzer', 'Dal\\u00ed', 'Oberlippe', 'Oberlippe', 'Lichter', 'HorstLichter']","['Yellow', 'Rank', 'Cab', 'Cab']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Lawn', 'lucky', 'Honey', 'Irish', 'Green', 'Green']","['Schriftzug', 'Blockbuster', 'Hills', 'Hills']","['Silverado', 'F150', 'Dump', 'Monster', 'Off-road', 'Diesel']","['dance', 'Rhythm', 'song', 'Song']","['Farce', 'Cin\\u00e9ma', 'Th\\u00e9\\u00e2tre', 'Film', 'Dr\\u00f4le', 'Dr\\u00f4le']","['mafia', 'honcho', 'CEO', 'President', 'Undercover', 'Baby']","['mammal', 'animal', 'liver', 'Moon', 'carrot', 'carrot']","['Ketchup', 'Tuches', 'Allumettes', 'batonnets', 'Belgique', 'Belgique']","['Thunder', 'wind', 'Hannah', 'Mutant', 'attack', 'Hail']","['Teacher', 'X', 'Farnsworth', 'Mad', 'Lecturer', 'Lecturer']","['4x4', 'Fire', 'Heavy', 'Tonka', 'Tonka', 'Heavy']","['Makeup', 'Designer', 'Hair', 'Hair', 'Hair', 'hairdresser']","['Ball', 'Heart', 'Inflate', 'Water', 'Stiletto', 'Sump']","['Spezialpizza', 'Katze', 'Idefix', 'Nordsee', 'Dosenfisch', 'Fisch']","['effigy', 'sculpture', 'Liberty', 'Stone', 'Bronze', 'Redeemer']","['Highballs', 'Spectacles', 'water', 'readers', 'Eyewear', 'vision']","['Corse', 'Martinique', 'Jamaique', 'Anticosti', 'Ouessant', 'Ouessant']","['nest', 'hunt', 'Faberge', 'Poached', 'Donor', 'Hen']","['saucepan', 'Top', 'Cover', 'Cover']","['sniff', 'Bloodhound', 'mucus', 'sneeze', 'Nostrils', 'Bleed']","['v\\u00eatement', 'infirmi\\u00e8re', 'scolaire', 'pingouin']","['Articles', 'Headlines', 'Print', 'Times', 'Constitution', 'Ajc']","['Cost', 'cabochon', 'Gem', 'Gem', 'gemstone', 'Gemstone']","['eureka', 'flower', 'fluorescent', 'Watt', 'Light', 'Screw']","['Fruit', 'bleuet', 'geni\\u00e8vre', 'Anges', 'Casseau', 'Hudson']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Bulbe', 'Gousse', 'Idiot', 'contre', 'Vampire', 'vampire']","['japon\\u00e8s', 'c\\u00f2mic', 'One', 'Piece', 'Comic', 'Jap\\u00f3']","['Newton', 'lab', 'biology', 'biology']","['Church', 'Doom', 'Worship', 'Building']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['germinate', 'Brussel', 'Alfalfa', 'Growth', 'plant', 'Mandrake']","['Tropical', 'Guam', 'Tahiti', 'Atoll', 'Indonesia', 'Mackinac']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['happy', 'annually', 'another', 'year']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['Amazonie', 'Bor\\u00e9ale', 'sologne', 'broceliande']","['shelter', 'difficult', 'cavern', 'alcove', 'Holy', 'Cave']","['Girls', 'Chili', 'Old', 'nutmeg', 'Arrakis', 'Arrakis']","['saisonn', 'bourgeons', 'Trimestre', 'Fleurs']","['priorit\\u00e9', 'moindre', 'rumble', 'sombrefer']","['Cancer', 'Stick', 'Tobacco', 'smoking', 'Lighter', 'lighter']","['squished', 'Tiny', 'oily', 'can', 'Canned']"
Mystery Word,Metal,Coccinelle,Butterfly,Schnur,Tiger,Sail,Couverture,Crane,Museum,Flash,Rum,Radio,Schnurrbart,Taxi,Quarter,Root,Clover,Hollywood,Truck,Music,Com\u00e9die,Boss,Rabbit,Frites,Storm,Professor,Truck,Stylist,Pump,Sardine,Statue,Glasses,\u00cele,Egg,Lid,Nose,Uniforme,Newspaper,Jewel,Bulb,Baie,Guard,Ail,Manga,Science,Temple,Puder,Dress,Sprout,Island,Club,Coin,Bar,Stone,Patron,Birthday,Envelope,Plastic,Card,Soap,Mill,Poker,Bouclier,Ninja,For\u00eat,Grotto,Spice,Printemps,Mineur,Cigarette,Sardine
Guess,Metal,Coccinelle,pupa,Schnur,Lion,Sailor,Housse,Crane,Museum,Flash,Rum,Radio,Schnurrbart,Level,mix,,clover,,truck,Music,com\u00e9dien,Boss,Rabbit,Frite,Hurricane,scientist,,Stylist,Pump,Thunfisch,Statue,glasses,\u00cele,Egg,,Nose,uniforme,Newspaper,Jewelry,Bulb,Baie,guard,Ail,Manga,Science,Cathedral,Russ,,Seed,island,Club,Coin,Bar,Stone,Coin,Birthday,Bag,Cosmetics,Card,Soap,Mill,Poker,Chevalier,,For\u00eat,,Spice,Printemps,Mineur,Cigarette,sardines
