ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64
Table Number,473652641,473572449,473401361,473394445,472960803,473011763,472375458,472954015,472935661,472761888,472820585,472518873,472178246,472330572,472397129,472336239,472101225,471806145,470574916,471666854,471123855,471608452,471538830,470885662,470604062,470357896,470002366,469859362,469806483,469575310,469154900,468687660,468152104,468125230,467653339,467736014,465108118,465621249,465187133,465730615,465732005,464921867,459714052,459279309,458716764,457064795,454586755,453839362,451463411,449145581,446155644,445297184,443775902,422619886,421549329,393621459,356959263,357001162,344838144,343894377,336562502,323499397,319065151,314360735
Move,['19'],['7'],['9'],['6'],['19'],['15'],['24'],['30'],['30'],['18'],['27'],['6'],['26'],['7'],['37'],['37'],['46'],['31'],['33'],['76'],['18'],['31'],['38'],['73'],['37'],['22'],['72'],['69'],['86'],['53'],['46'],['43'],['55'],['92'],['76'],['102'],['71'],['57'],['72'],['12'],['12'],['17'],['96'],['40'],['19'],['36'],['11'],['82'],['40'],['73'],['37'],['32'],['1203'],['459'],['95'],['1079'],['1332'],['1824'],['1486'],['2256'],['1517'],['4972'],['355'],['2949']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Français,English,Français,English,English,Deutsch,English,English,Deutsch,Deutsch,English,English,English,English,English,Deutsch,English,English,English,English,English,English,Deutsch,Français,English,English,English,Français,Deutsch,English,Français,English,English,English,Français,Deutsch,English,English,English,Deutsch,Français,English,English,English,English,English,English,English,Deutsch,Français,English,English,Français,English,English,English,English,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['butt', 'golf', 'dark', 'circular', 'Pit', 'Black']","['train', 'hand', 'Transit', 'stair']","['flip', 'Tupperware', 'Jar', 'container', 'Cover', 'Cover']","['r\\u00e9cipient', 'thermos', 'Intelligente', 'Soif', 'Idiote', 'Cruche']","['Spin', 'Hurricane', 'Cyclone', 'Twister', 'Twister', 'Twister']","['Percussions', 'cuisine', 'pile', 'Baguettes']","['Lonely', 'Isolated', 'marooned', 'Madagascar', 'Madagascar']","['\\u041d\\u0430\\u0441\\u0435\\u043a\\u043e\\u043c\\u043e\\u0435', '\\u0421\\u043e\\u043b\\u043d\\u044b\\u0448\\u043a\\u043e', '\\u0421\\u0443\\u043f\\u0435\\u0440-\\u041a\\u043e\\u0442', '\\u041a\\u0440\\u0443\\u0433\\u043b\\u0430\\u044f', '\\u041a\\u0440\\u0430\\u0441\\u043d\\u0430\\u044f', '\\u0422\\u043e\\u0447\\u043a\\u0438']","['Mehl', 'Hefe', 'Baquette', 'Stuten']","['pliable', 'Wrapper', 'spandex', 'Material', 'manmade', 'Barbie']","['bullion', 'Bright', 'Brass', 'Rush', 'Mineral', 'dust']","['Kuchen', 'Sahne', 'Aufw\\u00e4ndig', 'Verziehrung', 'Buttercreme', 'Fondant']","['Netzwerk', 'Meta', 'Zuckerberg', 'Onlineplattform']","['Electrostatic', 'Storm', 'Scar', 'thunder']","['overheated', 'dengue', 'hot', 'Tylenol']","['Ti\\u00e3o', 'rhesus', 'Capuchin', 'APe', 'Banana', 'Cheeky']","['king', 'Palpatine', 'ruler', 'Palpatine', 'Ruler', 'king']","['Pringles', 'Potatoes', 'Curly', 'Oil', 'Chips', 'Chips']","['Autor', 'J.R.R.', 'Reuel', 'Schriftsteller', 'Literat', 'Literat']","['browser', 'Channel', 'Kolobok', 'Trot', 'Trot']","['XL', 'matt', 'NTUGayChat', '183', '183', '183']","['Eat', 'Brains', 'Halloween', 'infected', 'Undead', 'undead']","['Chisel', 'Level', 'Wrench', 'hammer', 'Hammer', 'hammer']","['Milk', 'Beer', 'champagne', 'Container', 'container', 'Container']","['mexico', 'Latino', 'head', 'Head']","['Helene', 'Ribbeck', 'Baumfrucht', 'Gelbfrucht']","['Champignon', 'Saut', 'Saut', 'dor\\u00e9', 'Dor\\u00e9', 'Saut']","['Newborn', 'candy', 'cute', 'milk', 'Infant', 'infant']","['Mexican', 'Hi', 'Electromagnetic', 'Sine', 'surfing', 'Surf']","['Tractor', 'Movie', 'Pickup', 'Behind']","['Smith', 'Mort', 'Monstre', 'Fatigu\\u00e9', 'Cranberries', 'Cranberries']","['Schnell', 'Sheldon', 'JLA', 'Ming', 'Lichtgeschwindigkeit', 'Licht']","['bulb', 'minced', 'Protection', 'spice', 'Vampire', 'vampire']","['lorgnons', 'Monocle', 'Verres', 'T\\u00e9lescopes', 'Varilux', 'Toilettes']","['trapeez', 'Soleil', 'CLOWNS', 'peanuts', 'Clown', 'Clown']","['moto', 'Roads', 'Crucifix', 'Treasure', 'Jesus', 'Jesus']","['Intersection', 'Timeout', 'edge', 'table', 'Go', 'Sit']","['Eurostar', 'Coca\\u00efne', 'Train', 'ligne', 'Voie', 'route']","['exotisch', 'Superfood', 'Sirup', 'Rot', 'Weihnachten']","['Barley', 'whole-', 'Wheat', 'wheat']","['Motorized', 'Plow', 'littlegreen', 'johndeer']","['elixir', 'tipsy', 'bourbon', 'vodka']","['second', 'Kadeschschlacht', '\\u00c4gypten', 'Nil', 'Herrscher', 'Kindersegen']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['Cowboy', 'Filmgenre', 'eastwood', 'indianer']","['Tournesol', 'Iris', 'Delacourt', 'Lys']","['top', 'Cake', 'taproot', 'Orange']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['planeur', 'Mig', 'Airbus', 'stewart', 'crash']","['bird', 'baker', 'Cutting', 'boerewors', 'Block', 'Block']","['Farming', 'Vehicle', 'farmer', 'wagob', 'Con', 'Ex']","['putter', 'association', 'Discotheque', 'Golf']","['Almond', 'Pecan', 'Pecan', 'Almond']","['de', 'primes', 'Lapin', 'Fusil', 'braconnier', 'cerf']","['garden', 'Cavern', 'Lourdes', 'underground', 'Christmas', 'Cave']","['Vania', 'colegiata', 'sand', 'king']","['Chicken', 'Male', 'morning', 'Cockerel', 'Cockerel', 'cockrel']"
Mystery Word,Hole,Rail,Lid,Gourde,Tornado,Batterie,Island,Ladybug,Brot,Plastic,Gold,Torte,Facebook,Lightning,Fever,Monkey,Emperor,Fries,Tolkien,Fox,Club,Zombie,Tool,Bottle,Sombrero,Birne,Parachute,Baby,Wave,Trailer,Zombie,Flash,Garlic,Lunettes,Circus,Cross,Corner,Rail,Granatapfel,Grain,Tractor,Alcohol,Ramses,Bande,Pearl,Fox,Crescent,Museum,Ninja,Dungeon,Battery,Western,Fleur,Carrot,Rooster,Avion,Butcher,Tractor,Club,Nut,Chasseur,Grotto,Castle,Rooster
Guess,hole,lines,Lid,Gourde,Turn,Chinoise,alone,Ladybug,Teig,Plastic,gold,Torte,Facebook,Lightening,fever,monkey,,Chips,tolkien,Safari,Bar,zombie,hammer,drink,Brasil,Birne,,Baby,Wave,Trailer,FRANKENSTEIN,Dynastie,,Lunettes,Circus,Cross,Stop,Rail,Cranberry,Grain,Tractor,Drink,Ramses,,mussel,Fox,Crescent,,,dungeon,Battery,Western,Fleur,Icing,DJ,Avion,MAN,Tractor,club,Paloma,chasseur,Grotto,Castle,Rooster
