ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71
Table Number,448377326,448298972,448229159,448224578,448202573,448096471,447991917,447983429,447951055,447934583,447878868,447854774,447733782,447641179,447559787,447559020,447297035,447238431,447197952,447143013,446908205,446900893,446892113,446653783,446572141,446550440,446521625,446514318,446486199,446260069,446256228,446229776,445979721,445808729,445688637,445648451,445140501,445037554,444946898,444335863,443819359,443775902,443724081,443635699,443085305,442941057,442755037,442334438,442288819,442217871,442005710,441328609,441032575,440978972,440225058,438717097,438071472,438053636,437000024,435781132,430526833,425808190,411382679,405054016,402108912,358827793,357001162,350584338,341401520,319065151,314877288
Move,14,9,13,37,40,44,42,18,27,6,39,5,53,36,19,28,15,49,41,27,42,48,54,75,50,59,85,20,97,20,46,83,73,35,42,47,54,70,56,61,63,305,74,92,45,67,30,46,68,84,80,67,15,7,106,62,46,67,36,11,18,110,513,941,669,1510,1730,2763,2197,277,3314
Clues,"['American', 'Cherry', 'slice', 'Chart']","['surf', 'diving', 'chairman', 'white', 'meeting', 'stiff']","['Pliers', 'Wrench', 'Power', 'Hammer', 'Hammer', 'Hammer']","['swamp', 'lizard', 'Lyle', 'Gator']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['drizzle', 'Parasol', 'Rihanna', 'Rain', 'Rihanna', 'Rainy']","['Phoebe', 'Joe', 'Huber', 'Film', 'Voiture', 'Voiture']","['Mummy', 'Ramses', 'King', 'Ruler', 'Egyptian', 'Egyptian']","['Plan\\u00e8te', 'Univers', 'Gardien', 'Gardiens', 'Samsung', 'Samsung']","['park', 'garden', 'soda', 'water', 'water', 'water']","['Whirlwind', 'Shark', 'Tennessee', 'cyclone', 'Twister', 'Storm']","['Artic', 'Dog', 'Were', 'Lupin']","['mirrored', 'Clue', 'Strictly', 'Stars', 'sphere', 'chambers']","['Bagheera', 'Hakounamatata', 'Mowgli', 'totem', 'Savane', 'Georges']","['Punishment', 'Pooh', 'Street', 'Angle', 'angle', 'Angle']","['Ungewissheit', 'Vorw\\u00e4rts', 'h\\u00fcpf', 'Sch\\u00fcssel']","['\\u00c9lectrique', 'P\\u00e9dale', 'Selle', 'Bourvil']","['Poseidon', 'ursula', 'Ariel', 'Charmeuse', 'Triton']","['Bathroom', 'Floor', 'Mosaic', 'Flooring', 'Flooring']","['Mark', 'Augment', 'Southern', 'climbing', 'Speech', 'foreign']","['Workout', 'Lumber', 'Pirates', 'beam', 'beam']","['cool', 'sympa', 'Nuit', 'Hibou']","['venue', 'Odeon', 'kabuki', 'Fandango', 'Broadway', 'broadway']","['ass', 'obstinate', 'Shrek', 'Mule', 'Mule']","['Ford', 'VW', 'diesel', 'wheels', 'Ferrari', 'Ferrari']","['petrossian', 'Oeufs', 'Champagne', 'esturgeon']","['Bates', 'Thriller', 'Hitchcock', 'American', 'Duschszene', 'DuschSzene']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Borgia', '\\u00c9v\\u00eaque', 'chr\\u00e9tien', 'vatican', 'ndiaye', 'pie']","['Beau', 'Belle', 'M\\u00e8che', 'M\\u00e8che']","['Hudson', 'Chesapeake', 'Fundy', 'Inlet', 'shoreline', 'Lagoon']","['Artiste', 'Orchestre', 'spectacle', 'Encore', 'Zenith', 'Z\\u00e9nith']","['Cleopatre', 'Chorale', 'Theatre', 'Repr\\u00e9sentation', 'Repr\\u00e9sentation', 'representation']","['Snowfall', 'Tires', 'season', 'season']","['Gebogen', 'Essbar', 'Dschungelwurst', 'gelb', 'Republik', 'Staude']","['lot', 'Speer', 'Ritter', 'brechen', 'Ritter', 'Brechen']","['Pollen', 'Chrysanthemum', 'valentines', 'Petal', 'Daffodil', 'Daffodil']","['Rat', 'Plaque', 'Canalisations', 'Sous-terre', 'tuyau', 'Malodorant']","['champignon', 'vout\\u00e9e', 'rebife', 'sellier', 'Pi\\u00e8ce', 'Enterr\\u00e9e']","['boisson', 'caraibes', 'Arrang\\u00e9', 'Alcool', 'Baba', 'liquide']","['Worsted', 'Alpaca', 'Spun', 'Steel', 'Merino', 'Merino']","['Auroch', 'Rhinoc\\u00e9ros', 'Abondance', 'Aurochs']","['8GB', 'CPU', 'rohy', 'Zviera', 'tvrdohlavy', 'Tvrdohlavy']","['Bondi', 'towels', 'Broadsands', 'topless', 'volleyball', 'Comber']","['S\\u00fcdpol', 'Happy', 'Feet', 'Kaiser', 'Vogel', 'Vogel']","['Respect', 'tie', 'tie', 'NA']","['Color', 'Humps', 'desert', 'animal', 'Saharan', 'Transportation']","['fishing', 'straight', 'chat', 'whatsapp']","['Coil', 'Season', 'Roll', 'March', 'Shock', 'Dampener']","['Peach', 'toadstool', 'Diana', 'zelda', 'Bride', 'bed']","['Absorbent', 'Absorb', 'porous', 'Bob', 'bob']","['money', 'Parts', 'one-fourth', 'Coin']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['cloth', 'Square', 'Bib', 'Wipe', 'towelette', 'Towelette']","['Lonely', 'Meditation', 'Secluded', 'Loner', 'remote', 'Living']","['Gluten', 'Iowa', 'thresh', 'Sorghum', 'field', 'harvest']","['godzilla', '-saurus', 'Jurassic', 'Jurassic']","['Harkonnen', 'Roxanne', 'Musician', 'Prick', 'Ouch', 'Ray']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['0', 'X', 'browser', 'Browser']","['Pie', 'iOS', 'Fruit', 'Fuji', 'Macintosh', 'Macintosh']","['Hint', 'American', 'Gratuity', 'Gratuity', 'gratuity']","['craft', 'dragons', 'candle', 'fire']","['lantern', 'Breasts', 'photography', 'Camera', 'Gordon', 'lightening']","['maison', 'oiseau', 'Habitat', 'Volatile']","['Cow', 'Pig', 'smoky', 'sauce', 'Grilled', 'Meat']","['Jean-marc', 'Poup\\u00e9e', 'Panacloc', 'Singe']","['Teardrop', 'Hauling', 'Preview', 'Park', 'Trash', 'Trash']","['Garrotxa', 'Pompeii', 'Peak', ""Dante's""]","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Pie,Board,Tool,Crocodile,Grape,Umbrella,Taxi,Pharaoh,Galaxie,Fountain,Tornado,Wolf,Ballroom,Jungle,Corner,Sprung,V\u00e9lo,Sir\u00e8ne,Tile,Accent,Plank,Chouette,Theater,Donkey,Car,Caviar,Psycho,Meerjungfrau,Pape,P\u00e9tard,Bay,Concert,Spectacle,Winter,Banane,Lanze,Flower,\u00c9go\u00fbt,Cave,Rhum,Wool,Corne,Ram,Beach,Pinguin,Bow,Camel,Line,Spring,Princess,Sponge,Quarter,Scale,Candle,Napkin,Hermit,Wheat,Dinosaur,Sting,Poil,Safari,Apple,Tip,Flame,Flash,Nid,Barbecue,Marionnette,Trailer,Volcano,Circle
Guess,pie,board,tool,Crocodile,,umbrella,Taxi,Pharao,Galaxie,fountain,tornado,Wolf,ballroom,Jungle,,Zeitsprung,v\u00e9lo,Sir\u00e8ne,tiles,accent,Plank,Chouette,theater,Donkey,Car,Caviar,Psycho,Meerjungfrau,Pape,Mere,Bay,Concert,Spectacle,Tracks,Banane,Gerade,Flower,egout,,Rhum,wool,Corne,ram,Beach,,artist,Camel,Line,Spring,Princess,sponge,Quarter,,,,Alone,Wheat,Dinosaur,Sting,Poil,,Apple,Clue,Flame,flash,Nid,Barbecue,Marion,Trailer,Volcano,Circle
