ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60
Table Number,515929161,515550570,515468244,515358026,515105737,515103857,514892775,514995931,514496319,514436680,514467387,514167014,514342135,514377397,514381694,514026107,513638397,514127942,513492249,513784432,513316968,512998864,513073539,512877197,512776292,512735599,512911490,512566523,512598970,512633377,512330060,512197315,512166193,511199752,511675551,510943938,510539771,510302310,510269410,509980948,508740938,508116165,507832390,506453655,505741993,504783443,505196983,504721368,504876059,500334503,496712411,493769667,488379380,464921867,443775902,431028877,381826421,374138794,343894377,312552889
Move,['12'],['11'],['5'],['21'],['16'],['16'],['18'],['16'],['21'],['37'],['27'],['44'],['39'],['33'],['47'],['40'],['18'],['26'],['58'],['59'],['24'],['32'],['92'],['49'],['39'],['31'],['73'],['91'],['65'],['58'],['106'],['24'],['60'],['66'],['50'],['44'],['53'],['85'],['33'],['101'],['68'],['66'],['32'],['92'],['65'],['31'],['83'],['67'],['24'],['131'],['289'],['57'],['79'],['114'],['2448'],['1152'],['914'],['1677'],['2758'],['2320']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,Français,Français,English,English,English,Français,English,Deutsch,Français,English,English,English,Français,Français,English,Français,Deutsch,English,English,English,English,English,Deutsch,English,English,Français,English,English,English,Français,English,English,English,Français,English,English,English,English,English,English,English,Français,English,English,English,Français,English,Deutsch,English,English,Français,English,Français,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Floridian', 'Puma', 'dating', 'younger', ""stacy's"", 'mom']","['UNgrown', 'plant', 'Chia', 'Sprouted', 'sunflower']","['Vivelle', 'Hydroalcoolique', 'Douche', 'Hiver']","['Fleuve', 'Amazon', 'Berges', 'diamants', 'Poisson', 'Affluent']","['Play', 'musical', 'Stage', 'Movie', 'Broadway']","['Bullion', 'dice', 'Ice', 'Rubix', 'Rubiks']","['order', 'Bronze', 'Olympic', 'award', 'Award', 'Award']","[""D'or"", 'Tuba', 'Plong\\u00e9e', 'Pied']","['wind', 'Dam', 'generating', 'Generator']","['Hohenschwanstein', 'Neuschwanstein', 'Sanssouci', 'Wohnsitz', 'Schl\\u00fcssel', 'Schl\\u00fcssel']","['rubriques', 'Papier', 'Lib\\u00e9', '20h', 'Quotidien', 'Quotidien']","['UFC', 'confinement', 'Fence', 'Crate', 'animal', 'bars']","['Sickness', 'Solution', 'man', 'life-saving', 'Soft', 'Acupuncture']","['Simba', 'Alex', 'king', 'jungle', 'Kr\\u00f3l', 'D\\u017cungla']","['Cockpit', 'Avion', '911', 'Air']","['poisson', 'perche', 'Bamboo', '-loni', 'sucre', 'sucre']","['Limit', 'Diving', 'Walker', 'Net', 'Cloudy', 'cloudy']","['Cicatrice', 'Ventre', 'Cordon', 'Ombilical']","['Airbus', 'Lufttransport', 'Vogel', 'Stewardess', 'Hubschrauberbewegung']","['Hojas', 'Jard\\u00edn', 'tenedor', 'Peine', 'Jardinero', 'Herramienta']","['Shard', 'Ceiling', 'martini', 'Shattered', 'Blow']","['Nala', 'Simba', 'cub', 'wild', 'Scar', 'mane']","['Mammoth', 'circus', 'trumpet', 'Dumbo', 'Dumbo']","['Ramen', 'String', 'rigatoni', 'Spaghetti']","['Regierungssitz', 'Republik', 'Stadtschloss', 'Buckingham', 'Prunkvoll', 'Wohnsitz']","['Artefacts', 'exhibitions', 'Art', ""children's"", 'collection', 'History']","['Turkey', 'lawn', 'alley', 'Gutter', 'Columbine', 'Pins']","['Magazine', 'Poisson', 'Avion', 'Cockpit', 'Ligne', 'Peterhensel']","['intestines', 'Link', 'meat', 'Black', 'Frankfurter', 'Bangers']","['Peter', 'Foot', 'Bugs', 'Bunny', 'Jump', 'Hole']","['tombstone', 'Yard', 'Digger', 'Tomb', 'Tomb', 'Tomb']","['Givre', 'Hydroalcoolique', 'fixant', 'Coiffant', 'Coiffant', 'coiffant']","['straight', 'building', 'excercise', 'wood', 'exercise', 'wood']","['Fraser', 'Egyptian', 'Wrapped', 'Dead', 'TP', 'Costume']","['Synagogue', 'Sacred', 'Juno', 'Jewish']","['Willy', 'Descendant', 'Marin', 'Marineland', 'Marineland']","['palmeras', 'avion', 'Oasis', 'ilusion', 'Alucinaci\\u00f3n', 'Alucinaci\\u00f3n']","['OnePiece', 'Printed', 'reading', 'Evangelion', 'Novels', 'shojo']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['Spades', 'Armani', 'Prom', '3-piece', 'Jacket', 'Jacket']","['Nye', 'Clinton', 'Ted', 'Excellent', 'name', 'Obamacare']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['Death', 'Famine', 'Battle', 'Bombing']","['Bas', 'M\\u00e9rinos', 'Dobby', 'perdue', 'Mamadou', 'laine']","['Chantrel', 'porcini', 'Fungi', 'cap', 'Chanterelle', 'chanterelle']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['flowing', 'water', 'Amazon', 'Mississippi', 'Rapids', 'Pocahontas']","['Nachrichten', 'Vorhersage', 'Tagesschau', 'kachelmann', 'Kachelmann']","['Cluster', 'Shell', 'Tech', 'nuclear', 'Hydrogen', 'hydrogen']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['Gun', 'noise', 'Chitty', 'Energy']","['ion', 'halog\\u00e8ne', 'torche', 'g\\u00e9nie']","['Gun', 'Spear', 'Lethal', 'Ammo', 'attack', 'deadly']","['rum', 'Hook', 'DVD', 'Blackbeard']","['cotton', 'bare', 'Needle', 'yarn']","['Pansy', 'Daffodil', 'Daisy', 'Poppy']","['sunkist', 'Creamsicle', 'Juice', 'clementine', 'Tangerine']"
Mystery Word,Cougar,Seed,Gel,Rivi\u00e8re,Theater,Cube,Medal,Palme,Turbine,Schloss,Journal,Cage,Medicine,Lion,H\u00e9licopt\u00e8re,Canne,Sky,Nombril,Flug,Rake,Glass,Lion,Elephant,Noodle,Palast,Museum,Bowling,Pilote,Sausage,Rabbit,Grave,Gel,Plank,Mummy,Temple,Dauphin,Mirage,Manga,Hunter,Suit,Bill,Fox,War,Chaussette,Mushroom,Oven,Pilot,Vache,River,Wetterbericht,Bomb,Spider,Poup\u00e9e,Bang,Lampe,Weapon,Pirate,Thread,Flower,Orange
Guess,cougar,seed,Gel,Rivi\u00e8re,,Cube,Medal,Palme,Turbine,Schloss,Journal,cage,vaccine,Lew,H\u00e9licopt\u00e8re,Canne,Sky,Cesarienne,,Rake,Glass,Lion,Big,Pasta,Palast,picture,bowling,A\u00e9roport,Sausage,Rabbit,grave,gel,Skyscraper,Mummy,Temple,Dauphin,Desert,Manga,,Suit,Bill,immigrant,War,Chaussette,Mushroom,fry,Pilot,Vache,river,Wetter,Bomb,Spider,Poup\u00e9e,Bang,Lampe,weapon,pirate,thread,Flower,Orange
