ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,515856103,516024827,515639384,515667514,515538478,515417691,515475124,515484973,515428104,515358026,515499504,515340878,515152951,514630385,515103857,514998558,514995931,514944916,514749563,514496319,514503441,514170000,514401272,514167014,514381694,513879745,513639422,513582527,512715448,512758549,513175456,513189022,512998864,512776292,512757859,512408901,512115878,510920367,511675551,511221983,510943938,510522677,510269410,509897088,508762408,508116165,507864886,504783443,505196983,504721368,504876059,493769667,488379380,478910455,464921867,443775902,417255169,381777020,363390977,358827793,313533300,312552889
Move,['11'],['10'],['29'],['25'],['18'],['7'],['51'],['22'],['19'],['49'],['31'],['28'],['46'],['42'],['33'],['48'],['21'],['57'],['15'],['28'],['19'],['56'],['37'],['44'],['57'],['24'],['57'],['83'],['32'],['57'],['55'],['50'],['38'],['45'],['64'],['57'],['74'],['32'],['64'],['342'],['52'],['41'],['33'],['73'],['144'],['66'],['59'],['31'],['83'],['67'],['24'],['57'],['79'],['241'],['114'],['2475'],['1999'],['1476'],['1898'],['2280'],['4118'],['2320']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,Français,Deutsch,English,English,English,English,English,Français,Deutsch,English,English,English,English,Français,Français,Français,Deutsch,English,English,English,Français,English,Français,English,English,English,English,English,Deutsch,English,English,Deutsch,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,Français,English,English,Français,English,English,Français,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['parrot', 'Parasol', 'rain', 'Poppins', 'Rainshade', 'foldable']","['Dale', 'computer', 'Paint', 'Pringles']","['puces', 'pacte', 'Pi\\u00e9tin\\u00e9', 'Couru', 'randonn\\u00e9', 'Produits']","['blond', 'Sonnenbrille', 'discography', 'Schlager', 'Singer']","['soda', 'Youth', 'Wish', 'pen', 'water', 'water']","['cow', 'china', 'bamboo', 'bamboo']","['humid', 'Climate', 'sweater', 'Balloon', 'Girls']","['Huge', 'Goliath', 'Beanstalk', 'jack']","['bubbly', 'France', 'Fl\\u00fbte', 'Bubbley', 'region', 'Bollinger']","['Peste', 'Ebola', 'Anti', 'Computer', 'Grippe', 'Grippe']","['Wei\\u00df', 'Winter', 'Yuki', 'Schuppen']","['Handed', 'Wrong', 'Direction', 'Correct', 'direction', 'Correct']","['Spurs', 'Joint', 'Kitten', 'Contemptible', 'Bread', 'Stiletto']","['Canteen', 'Container', 'Potion', 'liquor', 'Pocket']","['stool', 'Raise', 'Law', 'High', 'Pub']","['Verdon', 'Rouge', 'Angine', 'Profonde', 'Soutien']","['Podium', 'Jo', 'R\\u00e9compense', 'Recompense']","['\\u00c9pice', 'Noir', 'cayenne', 'setchouan']","['Waffen', 'Frieden', 'Frieden', 'Frieden']","['Chop', 'Gimli', 'deodorant', 'Guitar']","['Tent', 'Africa', 'Elephant', 'Park', 'browser', 'Browser']","['Letter', 'Mail', 'Reaction', 'Necklace', 'link', 'Link']","['Roule', 'Mousse', 'Caillou', 'Roche']","['UFC', 'confinement', 'Fence', 'Crate', 'animal', 'bars']","['Market', 'Croisement', 'Achat', 'Magasin']","['bird', 'skin', 'light', 'pluck', 'Birds', 'White']","['Shop', 'Sales', 'Returns', 'Sell', 'Oferton', 'Marcas']","['Plow', 'Farm', 'Agriculture', 'agriculture', 'Deere', 'Deere']","['Tahiti', 'Gilligan', 'beach', 'exotic']","['breeze', 'suspension', 'flower', 'butterfly', 'Sakura', 'Sakura']","['Jeanny', 'Musiker', 'Wien', 'Autounfall', '\\u00d6sterreicher', '\\u00d6sterreicher']","['Assault', 'Positiv', 'Nagativ', 'Duracell', '12volt', '12volt']","['friendship', 'secret', 'Association', 'Collusion', 'union', 'allegiance']","['Bambus', 'Corpsepaint', 'Schwarz', 'Wei\\u00df', 'Tollpatschig', 'Staatsgeschenk']","['Wonderwall', 'Mirage', 'Refuge', 'Gallagher']","['Biscuit', 'Website', 'Baked', 'Snickerdoodle', 'Marie', 'gingerbread']","['radio', 'theory', 'Mp3', 'Melody', 'Chopin', 'Chopin']","['Sunshine', 'Season', 'Beach', 'sweltering', 'Solstice', 'solstice']","['Slaughter', 'Chop', 'Mutton', 'Mutton']","['fasting', 'Weightwatchers', 'Weightloss', 'Slim', 'Scarsdale']","['Chapitre', 'Sterling', '\\u00c9crivain', 'Biblioth\\u00e8que', 'Biblioth\\u00e8que']","['Diner', 'Subway', ""Donna's"", 'Mcgivneys', 'Establishment']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Crypt', 'Headstone', 'Tombstone', 'Watery']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['Commons', 'sound', 'TED', 'pelosi', 'Bose', 'Bose']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['flowing', 'water', 'Amazon', 'Mississippi', 'Rapids', 'Pocahontas']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['stone', 'music', 'butter', 'sourcream', 'grey', 'natural']","['Gun', 'noise', 'Chitty', 'Energy']","['Mais', 'mimine', '\\u00c9p\\u00e9e', 'D\\u00e9fense']","['Splendor', 'Gemstone', 'Precious', 'Crown', 'Singer', 'singer']","['County', 'Mimosa', 'Julius', 'Julius']","['Loud', 'Gunshot', 'Theory', 'Chitty', 'onomatopoeia']","['Biquette', 'Rendre', 'monsieur', 'seguin']","['Ocean', 'Popeye', 'hold', 'stabilize', 'stopped', 'newscaster']","['sunkist', 'Creamsicle', 'Juice', 'clementine', 'Tangerine']"
Mystery Word,Umbrella,Chip,March\u00e9,Heino,Fountain,Panda,Weather,Giant,Champagne,Virus,Schnee,Right,Heel,Flask,Bar,Gorge,M\u00e9daille,Poivre,Krieg,Axe,Safari,Chain,Pierre,Cage,Carrefour,Feather,Outlet,Tractor,Island,Spring,Falco,Battery,Alliance,Panda,Oasis,Cookie,Music,Summer,Lamb,Diet,Livre,Restaurant,Hunter,Coffee,Grave,Fox,Speaker,Oven,Pilot,Vache,River,Spider,Poup\u00e9e,Rock,Bang,Bouclier,Jewel,Orange,Bang,Ch\u00e8vre,Anchor,Orange
Guess,,chip,march\u00e9,Heino,Fountain,clone,weather,Giant,champagne,Virus,Schnee,Right,Heel,Flask,bar,Gorge,M\u00e9daille,Poivre,Pistole,axe,Safari,ChainMessage,Pierre,cage,Carrefour,Feather,,,Island,Bee,Falko,Battery,club,Panda,Oasis,Cookie,Music,summer,Butcher,diet,Livre,Restaurant,,coffee,Grave,immigrant,Speech,fry,Pilot,Vache,river,Spider,Poup\u00e9e,noidea,Bang,Bouclier,Jewel,Orange,Bang,Ch\u00e8vre,anchor,Orange
