ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,463051734,462908870,462593479,462351499,462292729,462191175,461574032,461514671,461483497,461387732,461359677,461109837,461078968,460920121,460820116,460791698,460788703,460462030,460397321,460047866,459737750,459714052,459645657,459341737,459279309,459200060,459000971,458993678,458716764,458631532,458378974,458296038,458102665,458063347,457976449,457899899,457749670,457589195,457272728,457105347,457036000,456915945,456811549,456769561,456479972,456191515,455837502,455805973,455143990,455042660,454968344,454757031,454586755,454190406,453839362,449145581,448202573,446155644,441488112,431028987,426921218,358827793,357001162,348838927,344838144,336562502,322726720,317609821,314360735
Move,['6'],['6'],['20'],['18'],['64'],['21'],['48'],['37'],['37'],['24'],['28'],['68'],['4'],['56'],['11'],['62'],['78'],['55'],['32'],['52'],['57'],['28'],['31'],['56'],['39'],['32'],['76'],['40'],['18'],['60'],['45'],['38'],['57'],['36'],['35'],['94'],['55'],['42'],['65'],['73'],['28'],['55'],['78'],['96'],['81'],['64'],['171'],['91'],['45'],['57'],['65'],['65'],['11'],['101'],['82'],['72'],['40'],['36'],['102'],['473'],['354'],['1654'],['1799'],['1413'],['1485'],['1436'],['1084'],['1507'],['2842']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,Français,Français,English,English,English,Français,English,English,Français,English,Deutsch,Français,Français,Français,Français,Français,Deutsch,English,Français,Deutsch,Deutsch,English,Français,English,English,English,English,English,English,English,English,English,English,Français,Deutsch,Français,English,English,English,English,English,Français,English,English,Français,Français,Français,Français,Français,Français,English,English,English,English,English,English,English,English,English,Français,English,Français,English,Français,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Hump', 'Dromedary', 'sigarets', 'Animal', 'desert', 'Desert']","['yellow', 'dream', 'thermometer', 'hot', 'Saturday', 'Night']","['parure', 'Dentaire', 'Roi', 'Galette']","['Destin', 'Paon', 'Fortune', 'Pneu', 'Pneu', 'Pneu']","['Polievre', 'Selection', '2025', 'Federal', 'Presidential', 'chad']","['finger', 'Hammer', 'Screw', 'Polish']","['Family', 'Wristwatch', 'Crown', 'Glitter']","['Gnome', 'blanche-neige', 'Petit', 'Grincheux', 'Simplet', 'Poney']","['Halloween', 'horns', 'Beelzebub', 'diabolic', 'Lucifer', 'Wicked']","['Handlebar', 'Selleck', 'Chevron', 'Manchu', 'Twirl', 'Broom']","['Cercueil', 'Enterr\\u00e9', 'Catacombes', 'Chute', 's\\u00e9pulture', 'Caveau']","['Wolfgang', 'Julia', 'Master', 'Apron', 'gourmet', 'Cook']","['Dreieck', 'Instrument', 'Dreieck', 'Instrument']","['piailler', 'Moineau', 'Passereau', 'Piaf', 'Pie', 'Pie']","['Boucane', 'Saumon', 'Saucisses', 'Lunettes']","['Neige', 'Bill', 'bowling', 'cristal']","['Artifice', 'Chatterton', 'Briquet', 'Br\\u00fble', 'incendie', 'Joie']","['Testicule', 'CAC40', 'pasteur', 'Wallstreet', 'Cours', 'Cuir']","['Frosch\\u00f6nig', 'Wasserreservoire', 'Wasserpumpe', 'Grundwasserzugriff']","['Imatge', 'Invertida', 'Espill', 'Blancaneu', 'Blancaneus', 'Madrastra']","['House', 'Maboul', 'Strange', 'Who', 'Etudes', 'Metier']","['Rosen', 'Fl\\u00fcssig', 'Chypre', 'Buchtitel', 'herznote', 'S\\u00fc\\u00dfkind']","['Raubkatze', 'Marke', 'Adidas', 'Bruder']","['Gorge', 'Symphonic', 'Sphere', 'Woodstock']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['NaCl', 'Sal', 'Flavor', 'Crystals']","['Nicknack', 'Trunk', 'grey', 'Ivory', 'African', 'Pachyderm']","['French', 'Behead', 'slice', 'head']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Hair', 'master', 'butt', 'Face', 'Brain', 'skull']","['Toilet', 'Vacuum', 'toupee', 'bear', 'Persian', 'Persian']","['sicily', 'rainbow', 'round', 'citrus', 'fruit', 'fruit']","['game', 'Connection', 'Butler', 'Waiter', 'Waiter']","['Liberty', 'Monument', 'Sculpture', 'Sculpture']","['Bbq', 'Weenie', 'Food', 'Meat']","['feuilles', 'Pelle', 'Automne', 'Jardinage', '\\u00e9chec', 'Dent']","['Kleine', 'Arielle', 'Disney', 'Seemannsgarn', 'Flosse', 'Kopenhagen']","['Carte', 'Postale', 'philat\\u00e9lie', 'marianne']","['Purple', 'umbrella', 'Precipitation', 'Drizzle', 'Drizzle']","['Fashion', 'dressor', 'barber', 'Dye', 'Designer', 'Designer']","['tempered', ""pot's"", 'Hat', 'Top', 'top', 'Top']","['bobble', 'melon', 'noggin', 'Skull', 'Tail', 'Helmet']","['grey', 'Musth', 'African', 'mammoth', 'Ear', 'Mammal']","['Matraque', 'Violence', 'Munitions', 'Poing', 'Arc', 'Hallebarde']","['bar', 'Orangutan', 'Brains', 'George', 'Abu', 'capuchin']","['Azul', 'Scrabble', 'grout', 'Azulejos', 'mosaic', 'mosaic']","['Sucre', 'Perlimpinpin', 'Fard', 'Escampette', 'Canon', 'Canon']","['\\u00e9lite', 'Diplomate', 'Lait', 'Hydratante', 'Fra\\u00eeche', 'Fraiche']","['Caverne', 'Lascaut']","['Condiment', 'Amora', 'Mayonnaise', 'jaune', 'savora', 'Dijon']","['Manchot', 'Empereur', 'Oeuf', 'smoking', 'banquise']","['espace', 'dormir', 'Coucher', 'Jaune', 'Robe', 'Robe']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Season', 'Coming', 'wonderland', 'green', 'Solstice', 'solstice']","['Relics', 'building', 'Artifacts']","['castle', 'master', 'Underneath', 'keep']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Electrical', 'Tesla', 'Life', 'AAA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Bratwurst', 'Snag', 'Salami', 'Kielbasa']","['suntan', 'sand', 'sex', 'on']","['ping-pong', 'grand', 'Federer', 'Djoko']","['Up', 'prison', 'pad', 'down', 'Smith', 'smith']","['Cristal', 'Equateur', 'm\\u00e9lasse', 'Canne', 'Cassonade', 'Casson']","['putter', 'association', 'Discotheque', 'Golf']","['margharita', 'Capricciosa', 'Trapizzino', 'Italie', 'calzone', 'Calzone']","['Clay', 'Silicone', 'Black', 'Fungi', 'Damp', 'Damp']","['Poulet', 'F\\u00e9culent', 'Semoule', 'Taboul\\u00e9', 'Mergez', 'Merguez']","['Seaside', 'vacation', 'Coast', 'Bathing', 'Sand', 'sand']"
Mystery Word,Camel,Fever,Couronne,Roue,Election,Nail,Jewel,Nain,Devil,Mustache,Tombe,Chef,Triangel,Oiseau,Fum\u00e9e,Boule,Feu,Bourse,Brunnen,Mirror,Docteur,Parfum,Puma,Concert,Bande,Salt,Elephant,Guillotine,Pearl,Head,Rug,Orange,Server,Statue,Sausage,R\u00e2teau,Meerjungfrau,Timbre,Rain,Stylist,Lid,Head,Elephant,Arme,Monkey,Tile,Poudre,Cr\u00e8me,Grotte,Moutarde,Pingouin,Chambre,Crescent,Winter,Museum,Dungeon,Grape,Battery,Anchor,Sausage,Beach,Tennis,Lock,Sucre,Club,Pizza,Mold,Couscous,Beach
Guess,Camel,sun,Couronne,,Election,Nail,,nain,Demon,mustache,Tombe,chef,,oiseau,Fum\u00e9e,Boule,Feu,bourse,Brunnen,Mirror,Docteur,Parf\u00fcm,Puma,Concert,,Salt,elephant,Guillotine,mussel,,,Orange,clue,Statue,Sausage,Rateau,Meerjungfrau,Timbre,rain,Hair,,head,Elephant,arme,Monkey,tile,poudre,Cr\u00e8me,Grotte,Moutarde,Pinguin,Chambre,Crescent,Winter,,dungeon,,Battery,,sausage,Beach,tennis,Jumpsuit,Sucre,club,pizza,Mould,couscous,Beach
