ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57
Table Number,527885053,528040849,527862316,527845125,527464647,527295481,527063265,527029597,526882439,526594990,526625193,525482946,525545587,525404344,525353801,525019528,524861728,524684396,524585021,524615558,524427244,524172699,524276331,524205674,523894155,523631019,523534665,523007045,522762765,522917963,522043003,520557474,521036920,521576994,521199099,521075789,520391399,521055852,520413498,518247278,517973951,517095134,517039024,516738278,515518017,509897088,509348231,507812897,508116165,504783443,498938279,489266717,480162112,480055062,431028877,422619886,338553253
Move,['7'],['18'],['9'],['6'],['9'],['18'],['73'],['5'],['51'],['38'],['45'],['15'],['31'],['49'],['73'],['83'],['62'],['59'],['72'],['91'],['57'],['72'],['92'],['74'],['75'],['45'],['20'],['78'],['105'],['117'],['5'],['68'],['55'],['11'],['149'],['54'],['21'],['66'],['94'],['86'],['17'],['175'],['35'],['522'],['31'],['73'],['486'],['82'],['75'],['31'],['2224'],['37'],['45'],['556'],['1290'],['741'],['2020']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+
Language,Deutsch,English,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Français,Français,English,English,Français,Français,English,English,English,English,English,Français,English,English,Français,English,English,English,Français,English,English,Français,English,English,English,English,English,English,English,English,Deutsch,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Infinite,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite
Clues,"['99...', '80er', 'S\\u00e4ngerin', 'S\\u00e4ngerin']","['Painting', 'material', 'slate', 'blank', 'frame', 'tarp']","['White', 'cavities', 'Cube', ""Confectioner's"", 'Fructose', 'fructose']","['waddle', 'Antarctic', 'happy', 'feet', 'Emperor', 'Emperor']","['Rays', 'Yellow', 'moon', 'Bright', 'Shine', 'star']","['Torus', 'Zuckerschicht', 'Kringel', 'Amerika', 'Geb\\u00e4ck', 'Geb\\u00e4ck']","['\\u3072\\u3050\\u3089\\u3057\\u306e\\u306a\\u304f\\u3053\\u308d\\u306b', '\\u3042\\u3081\\u3042\\u304c\\u308a', '\\u30cb\\u30ac\\u30c6', '\\u3048\\u3055', '4\\u304c\\u3064', '\\u3070\\u308c']","['spare', 'reaps', 'weapon', 'fish']","['Cowardly', 'Savannah', 'Mufasa', 'SIMBA']","['Andromeda', 'Guardians', 'nebula', 'Theatre', 'theater', 'Theater']","['Up', 'Combination', 'Smith', 'door', 'Fingerprint', 'pick']","['Finale', 'Armaggedon', 'Finish', 'Stop']","['\\u3066\\u3044\\u3051\\u3044\\u3086\\u3046\\u3073\\u3093', '\\u304b\\u304f\\u304c\\u305f\\u306b\\u3054\\u3046', '\\u304d\\u3063\\u3066', '\\u3061\\u3087\\u3046\\u3051\\u30443\\u3054\\u3046', '\\u3066\\u304c\\u307f\\u3092\\u3044\\u308c\\u308b', '\\u3057\\u3087\\u308b\\u3044\\u3092\\u304a\\u304f\\u308b']","['Pan', 'Band', 'champagne', 'piccolo', 'Piccolo']","['coward', 'poultry', 'McNugget', 'Wings', 'Farm', 'afraid']","['Ship', 'Morgan', 'Hook', 'Kirk', 'Haddock', 'Haddock']","['Estudode', 'Acontecimento', 'Fall', 'Sache']","['Uiterlijk', 'Hairspray', 'Mo', 'make-up', 'Makeup']","['Squirrel', 'conifer', 'straw', 'coniferous', 'Fir', 'evergreen']","['gym', 'Crazy', 'Railway', 'maglev', 'transportation', 'transportation']","['Tensile', 'bouncy', 'sewing', 'ponytail', 'stretchy', 'stretchy']","['Cave', 'rinse', 'Orifice', 'piehole']","['Legislative', 'Expansion', 'Twig', 'Location', 'department', 'Limb']","['Ailes', 'Chrysalide', 'Bombyx', 'Chenille', 'Insecte', 'Insecte']","['Tablette', 'Tv', 'restaurant', 'T\\u00e9l\\u00e9', 'Ordinateur']","['boom', 'war', 'Giant', 'Gun', 'Ball', 'Bomb']","['Woodwind', 'Silver', 'riley', 'band']","['Bruit', 'F\\u00eate', 'Papillote', 'Artifice', 'Artifice', 'Artifice']","['gandalf', 'Oz', 'Illusionniste', 'Merlin', ""D'oz"", ""D'oz""]","['mcgregor', 'Ell', 'Edges', 'Booth', 'Intersection', 'intersection']","['Tail', 'Ride', 'Eeor', 'Grandad']","['Manager', 'Director', 'honcho', 'leader', 'head', 'head']","['tequila', 'headwear', 'Som', 'Brero']","['Rail', 'watch', 'Protect', 'protect']","['PC', 'Panneau', 'oled', 'Plat', 'Fum\\u00e9e', 'Fum\\u00e9e']","['eye', 'statue', 'Petrify', 'Petrificus']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['Monnaie', 'bulle', 'Jean-Paul', 'Soutane']","['driller', 'Physician', 'Sedation', 'hygienist', 'Flouride', 'Cavity']","['Sanitary', 'Wipe', 'Dixie', 'Serviette']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['Survie', 'Couette', 'Plaid', 'Plaid']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Sand', 'Sea']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Formal', 'tailored', 'blazer', 'clubs']","['yearn', 'Scented', 'needle', 'fresh', 'Coniferous', 'Norwegian']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['ambition', 'goal', 'Slumber', 'Imagination', 'Job', 'Team']","['crossword', 'Printed', 'Headline', 'Journalist']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","['Suchmaschine', 'Microsoftkonkurrent', 'Seit15.09.1997', 'Irland', 'Suchmaschinengigant', 'Multimilliardendollarunternehmen']","['Mini', 'Cooper', 'Automobile', 'Drive', 'garage', 'Volvo']","['and', 'sodium', 'pepper', 'Pepper']","['Clinton', 'dollar', 'Hickok', 'Invoice', 'Nye']"
Mystery Word,Nena,Canvas,Sugar,Penguin,Sun,Donut,Worm,Spear,Lion,Galaxy,Lock,End,Envelope,Flute,Chicken,Captain,Case,Stylist,Pine,Train,Elastic,Mouth,Branch,Papillon,\u00c9cran,Cannon,Flute,P\u00e9tard,Magicien,Corner,Donkey,Boss,Sombrero,Guard,\u00c9cran,Medusa,Train,Pape,Dentist,Napkin,Sail,Couverture,Cake,Beach,Poup\u00e9e,Coffee,Suit,Pine,Spice,Oven,Dream,Newspaper,Whale,Google,Car,Salt,Bill
Guess,Nena,canvas,sugar,Penguin,Sun,Donut,fool,fishing,LION,Galaxy,Lock,Terminate,envelope,Skillet,Chicken,Captain,Case,Hanenkam,Pine,train,Hair,mouth,Branch,Papillon,\u00c9cran,explosion,flute,p\u00e9tard,Magicien,bones,Donkey,Boss,Mexico,,\u00c9cran,glass,train,Pape,dentist,Napkin,sail,Couverture,cake,Desert,Poup\u00e9e,coffee,suit,Pine,Spice,fry,dream,Newspaper,whale,Google,car,salt,Bill
