ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58
Table Number,516477404,515977643,515518017,515417691,515484973,515428104,515499504,515084407,514998558,514855722,514944916,514796638,514749563,514329376,514496319,514503441,514167014,514377397,514318723,514352888,514381694,513511996,513990989,513945485,513785097,513879745,513582527,512715448,513175456,512998864,513078720,512776292,512735599,512115878,510920367,511489359,511427961,511077102,510943938,510269410,509310457,508116165,507221262,506189713,504783443,505196983,504721368,504876059,493769667,488379380,464921867,431028987,417255169,387173467,381777020,358827793,313533300,312552889
Move,['9'],['22'],['19'],['7'],['22'],['19'],['31'],['33'],['48'],['30'],['52'],['19'],['15'],['29'],['28'],['19'],['44'],['47'],['55'],['70'],['57'],['37'],['84'],['93'],['21'],['24'],['83'],['32'],['55'],['38'],['73'],['45'],['41'],['74'],['32'],['83'],['109'],['73'],['52'],['33'],['61'],['66'],['41'],['202'],['31'],['83'],['67'],['24'],['57'],['79'],['114'],['1182'],['1999'],['1741'],['1476'],['2280'],['4118'],['2320']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Français,Français,English,English,English,Deutsch,Français,Français,Deutsch,Français,English,Deutsch,English,English,English,English,English,English,English,Français,English,English,Français,English,English,English,English,Deutsch,English,English,Deutsch,English,English,English,Français,Français,English,Français,English,English,English,Français,English,English,English,Français,English,English,Français,English,English,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Captain', 'Hanger', 'Holder', 'Krog', 'Fishing', 'Fishing']","['Hell', 'T\\u00eate', 'trancheuse', 'Cutter', 'condamn\\u00e9', 'Ex\\u00e9cution']","['orange', 'Flasque', 'Eau', 'Thermos', 'Squash', 'conteneur']","['cow', 'china', 'bamboo', 'bamboo']","['Huge', 'Goliath', 'Beanstalk', 'jack']","['bubbly', 'France', 'Fl\\u00fbte', 'Bubbley', 'region', 'Bollinger']","['Wei\\u00df', 'Winter', 'Yuki', 'Schuppen']","['Animal-a-corne', 'Signe-astrologique', 'Voiture', 'Cornes']","['Verdon', 'Rouge', 'Angine', 'Profonde', 'Soutien']","['T\\u00fcrklinke', 'Knauf', 'Halter', 'anfassen', 'Fenster\\u00f6ffner', 'Fenster']","['Boule', 'Fardeau', 'Canon', 'bagnards']","['chicken', 'Yolk', 'carton', 'Faberg\\u00e9']","['Waffen', 'Frieden', 'Frieden', 'Frieden']","['Same', 'Earrings', 'Couple', 'couple']","['Chop', 'Gimli', 'deodorant', 'Guitar']","['Tent', 'Africa', 'Elephant', 'Park', 'browser', 'Browser']","['UFC', 'confinement', 'Fence', 'Crate', 'animal', 'bars']","['Kreta', 'madagaskard', 'islandia', 'Galapagos', 'Bezludna', 'Bezludna']","['Simmons', 'Pronunciation', 'Lick', 'linguine', 'buds', 'Mouth']","['Moqueta', 'Aladin', 'Persa', 'MARRAKECH', 'Dados', 'm\\u00e1gica']","['Market', 'Croisement', 'Achat', 'Magasin']","['cocaine', 'wonderland', 'hail', 'precipitation', 'blind', 'man']","['diamond', 'Chest', 'lei', 'Chain', 'Chain', 'chain']","['Fruit', 'Graine', 'Atome', 'centre', 'centre', 'Centre']","['court', 'ball', 'sport', 'racket', 'Table', 'Pong']","['bird', 'skin', 'light', 'pluck', 'Birds', 'White']","['Plow', 'Farm', 'Agriculture', 'agriculture', 'Deere', 'Deere']","['Tahiti', 'Gilligan', 'beach', 'exotic']","['Jeanny', 'Musiker', 'Wien', 'Autounfall', '\\u00d6sterreicher', '\\u00d6sterreicher']","['friendship', 'secret', 'Association', 'Collusion', 'union', 'allegiance']","['picking', 'Nostril', 'aquiline', 'Face', 'Ring', 'Schnozz']","['Bambus', 'Corpsepaint', 'Schwarz', 'Wei\\u00df', 'Tollpatschig', 'Staatsgeschenk']","['Paper', 'wich', 'Castle', 'shore', 'beach', 'Quick']","['radio', 'theory', 'Mp3', 'Melody', 'Chopin', 'Chopin']","['Sunshine', 'Season', 'Beach', 'sweltering', 'Solstice', 'solstice']","['Liseuse', 'Toast', 'Lit', 'Cuir', 'sofa', 'Sofa']","['fum\\u00e9', 'Chiquer', 'Nicotine', '\\u00c0-chiquer', 'Cigarette', 'Cigarette']","['schnapps', 'Whiskey', 'consumption', 'Medicinal', 'isopropyl', 'booze']","['Chapitre', 'Sterling', '\\u00c9crivain', 'Biblioth\\u00e8que', 'Biblioth\\u00e8que']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['menu', 'Starter', 'Canapes', 'Snack']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['Pommes', 'Terre', 'Patates', 'McDonalds']","['Timpani', 'sticks', 'snare', 'Snare', 'Snare', 'snare']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['flowing', 'water', 'Amazon', 'Mississippi', 'Rapids', 'Pocahontas']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['Gun', 'noise', 'Chitty', 'Energy']","['locket', 'Pendant', 'Chain', 'Pearl']","['Splendor', 'Gemstone', 'Precious', 'Crown', 'Singer', 'singer']","['Newborn', 'Shark', 'Infant', 'Oil', 'potato', 'Wipes']","['County', 'Mimosa', 'Julius', 'Julius']","['Biquette', 'Rendre', 'monsieur', 'seguin']","['Ocean', 'Popeye', 'hold', 'stabilize', 'stopped', 'newscaster']","['sunkist', 'Creamsicle', 'Juice', 'clementine', 'Tangerine']"
Mystery Word,Hook,Guillotine,Gourde,Panda,Giant,Champagne,Schnee,B\u00e9lier,Gorge,Griff,Boulet,Egg,Krieg,Pair,Axe,Safari,Cage,Island,Tongue,Rug,Carrefour,Snow,Necklace,Noyau,Tennis,Feather,Tractor,Island,Falco,Alliance,Nose,Panda,Sand,Music,Summer,Canap\u00e9,Tabac,Alcohol,Livre,Hunter,Appetizer,Fox,Frites,Drum,Oven,Pilot,Vache,River,Spider,Poup\u00e9e,Bang,Necklace,Jewel,Baby,Orange,Ch\u00e8vre,Anchor,Orange
Guess,,Mort,Jus,clone,Giant,champagne,Schnee,B\u00e9lier,Gorge,Griff,Boulet,Egg,Pistole,accessories,axe,Safari,cage,Wyspa,Tongue,alfombra,Carrefour,rain,Necklace,noyau,Tennis,Feather,,Island,Falko,club,nose,Panda,sand,Music,summer,Canap\u00e9,Tabac,Alcohol,Livre,,Appetizer,immigrant,Frites,Drum,fry,Pilot,Vache,river,Spider,Poup\u00e9e,Bang,Necklace,Jewel,Baby,Orange,Ch\u00e8vre,anchor,Orange
