ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,508130373,508116165,507982780,507864886,507756318,507313860,507344519,507221262,507015989,506929767,506378449,506613702,505741993,506554291,506287422,505912951,505904321,506012088,505412970,505424012,505356470,505257725,505172808,505109239,505083872,504721368,504481977,504209186,504156657,504109377,503875739,503981234,503720064,502794447,503566752,503393842,503194644,503063996,502037338,502523032,501861973,502156362,501902196,501889987,500920934,500762018,500686195,499553464,498936864,498938279,497577135,493769667,493675456,491305856,490280100,489469138,489431284,488379380,484682575,478910455,478416865,443775902,431028987,381777020,374138794,348302073,338553253,322726720,313533300
Move,['9'],['65'],['14'],['9'],['21'],['31'],['37'],['10'],['46'],['37'],['18'],['74'],['27'],['20'],['19'],['29'],['66'],['68'],['85'],['27'],['27'],['76'],['36'],['26'],['44'],['67'],['52'],['78'],['58'],['76'],['73'],['66'],['56'],['59'],['101'],['56'],['72'],['48'],['114'],['50'],['92'],['90'],['60'],['45'],['78'],['43'],['72'],['59'],['32'],['704'],['48'],['57'],['7'],['39'],['37'],['299'],['49'],['79'],['98'],['192'],['466'],['2197'],['1054'],['1360'],['1569'],['2743'],['1896'],['1239'],['3997']
Mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,English,English,Français,English,Français,Deutsch,English,English,English,English,English,English,Français,English,English,English,Français,Français,English,Français,Français,English,Français,English,Français,English,English,English,Deutsch,Français,English,Français,English,Français,Français,English,Deutsch,English,English,English,English,Français,English,Français,English,Français,English,Français,English,English,Français,Français,Français,English,Français,English,English,Français,Français,English,English,English,Français,English,English,English
End,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['hat', 'pyrex', 'Top', 'cap', 'Tupperware', 'Seal']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['Panty', 'Pipe', 'Fire', 'Water', 'Fire', 'Water']","['pie', 'Crumble', 'Toffee', 'Cider', 'Boskop', 'Braeburn']","['metal', 'currency', 'money', 'change']","['Feuille', 'Ciseaux', 'Jean', 'Roche']","['waffle', 'home', 'redhead', 'skin', 'Ore-Ida', 'Shoestring']","['Cheese', 'Slice', 'Reine', 'calzone']","['K\\u00e4ngaru', 'Opernhaus', 'Perth', 'Wombats', 'Kontinent', 'Canberra']","['show', 'Checkers', 'board', 'uno', 'Over', 'Video']","['Fever', 'Tarzan', 'Rumble', 'Mowgli', 'Book', 'Book']","['Projectile', 'slug', 'Small', 'Train', 'Train', 'train']","['pincers', 'Sting', 'Stinger', 'Stinger', 'stinger', 'Stinger']","['Dice', 'Shape', 'tesseract', ""rubik's""]","['Pheasant', 'Marksman', 'stalker', 'trapper', 'stalker', 'trapper']","['Vitre', 'Rideaux', 'Lucarne', 'Verri\\u00e8re']","['Healthy', 'Nicoise', 'Lettuce', 'Cobb', 'Greens', 'Greens']","['Glove', 'Trot', 'Urban', 'Arctic', 'Basil', 'Sly']","['Cards', 'Vegas', 'Royale', 'MGM', 'Slots']","['PDG', 'Couvre', 'top', 'etchebest']","['Parking', 'Metro', 'billet', 'amoureux']","['cthulu', 'Ursula', 'tentacles', '8', 'Eight', 'Eight']","['Maestro', 'Orchestre', 'Do', 'F.gall']","['charcuterie', 'sang', 'Doigts', 'Dodus', 'porte', 'pommes']","['Drive', 'Desktop', 'RAM', 'Processor', 'Dell', 'Dell']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Regional', 'Foreign', 'Speech', 'Region']","['Benne', 'Citerne', 'Routier']","['Swallowing', 'passage', 'Mouth', 'tongue']","['pacemaker', 'Core', 'Break', 'Broken', 'Cardio']","['backsplash', 'ceramic', 'grout', 'flooring', 'Azul', 'Carcassonne']","['Seefahrt', 'Tatoo', 'Bunbo', 'Pfahl', 'Anlegen', 'Hafen']","['Taupe', 'Agent', 'nid', 'cia']","['Attack', 'Core', 'Cardiology', 'love', 'Courage']","['T\\u00e9', 'D\\u00e9cim\\u00e8tre', '\\u00c9cole', 'Gradu\\u00e9e', 'Menstruation', 'Menstruation']","['Rhine', 'Nile', 'Danube', 'Pond', 'stream', 'Delaware']","['Olympique', 'Abyss', 'Go', 'perudo']","['\\u00c9cole', 'Identique', 'Tenue', 'Tenue']","['Frankfurter', 'Bratwurst', 'roll', 'wurst', 'Breakfast', 'breakfast']","['Erklimmen', 'Haushalthilfe', 'Sprossen', 'Sprossen']","['Ramen', 'yakisoba', 'Pool', 'Udon', 'Fettuccine', 'fettuccine']","['Lighting', 'Garlic', 'round', 'flower', 'Flower']","['Tower', 'lighthouse', 'Light', 'Gondor']","['Reinigung', 'Sp\\u00fclung', 'F\\u00fcllung', 'Aaaaaaaaaaaaaaaaaaaah', 'Schmerzen', 'Bet\\u00e4ubung']","['d\\u00e9raill\\u00e9', 'Sib\\u00e9rien', 'couchette', 'THALYS', 'Locomotive', 'locomotive']","['Jonestown', 'Jab', 'swing', 'fruit']","['patissier', 'Artisan', 'p\\u00e9trir', 'Pain', 'P\\u00e9trin', 'P\\u00e9trin']","['Pillow', 'Peacock', 'Down', 'Down']","['Chanteuse', 'Inferno', 'mort', 'quandonnementpas']","['sinusoidal', 'Signal', 'gesture', 'tidal', 'Surf', 'Surf']","['Boucle', 'Cuir', 'Serrer', 'taille', 'bretelle', 'pantalon']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Dop', 'Hydroalcoolique', 'hiver', 'Fixateur', 'Froid', 'froid']","['Hat', 'Mexican']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['Huron', 'Titicaca', 'river', 'large', 'pond', 'pond']","['Lacrymog\\u00e8ne', 'Flatulence', 'N\\u00e9on', 'Hydrog\\u00e8ne', 'Carbonique', 'Moutarde']","['spatial', 'sanguin', 'Spatial', 'Sanguin']","['Thrones', 'Basketball', 'Board', 'Play']","['Sunscreen', 'Sunshade', 'Umbrella', 'Shade']","['yard', 'folly', 'arable', 'gate']","['Vosges', 'Appalaches', 'Russe', 'Alpes', 'Colline', 'Colline']","['hammer', 'wrench', 'Saw', 'Implement', 'Screwdriver']","['News', ""Ship's"", 'Butter', 'Stop', 'Ship', 'Stopping']","['Rascally', 'chatter', 'Bugs', 'Hare', 'Cottontail', 'Cottontail']"
Mystery Word,Lid,Fox,Hose,Apple,Coin,Pierre,Fries,Pizza,Australien,Game,Jungle,Bullet,Scorpion,Cube,Hunter,Fen\u00eatre,Salad,Fox,Casino,Chef,Ticket,Octopus,Musique,Boudin,Computer,Vache,Accent,Camion,Throat,Heart,Tile,Anker,Espion,Heart,R\u00e8gle,River,Jeu,Uniforme,Sausage,Leiter,Noodle,Bulb,Beacon,Dentist,Train,Punch,Boulanger,Feather,Paradis,Wave,Ceinture,Spider,Heat,Baleine,Valise,Gel,Sombrero,Poup\u00e9e,Quarter,Lake,Gaz,Vaisseau,Game,Parasol,Farm,Montagne,Tool,Anchor,Rabbit
Guess,Lid,immigrant,Hose,Apple,coin,Papier,fries,Pizza,Australien,Chess,Jungle,Baseball,Crab,Cube,hunter,fenetre,Salad,Fox,casino,Chef,Ticket,Octopus,Chef,boudin,Computer,Vache,Language,Camion,Teeth,Heart,tiles,Anker,Espion,heart,r\u00e8gle,river,Jeu,uniforme,Sausage,Leiter,Noodle,buttercup,,Zahnarzt,Train,punch,Boulanger,Feather,Paradis,Wave,ceinture,Spider,,Baleine,valise,Antigel,,Poup\u00e9e,,lake,Gaz,Pizza,game,Canopy,farm,Montagne,Tool,,Rabbit
