ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59
Table Number,481646333,481212678,481469807,481473916,481337396,481332731,481257042,481021567,480731766,480611246,480643401,480291024,479596024,479871236,479553934,479396884,479188459,478633691,478947853,478668337,478478890,478620806,477767303,478065343,477477285,477731316,477589321,477431939,476678071,476991567,475857014,476227469,475748509,475958444,475330261,475372517,474824208,474625360,473845441,473319518,473890082,468503119,466086884,466084294,465621249,465661217,465665616,463714023,462438853,460084195,457064795,451463411,443775902,431028987,423771261,396307534,387173467,381826421,321888448
Move,['16'],['6'],['25'],['18'],['29'],['19'],['18'],['5'],['25'],['12'],['35'],['18'],['37'],['47'],['18'],['29'],['56'],['21'],['92'],['54'],['42'],['59'],['24'],['67'],['63'],['37'],['84'],['61'],['18'],['64'],['10'],['52'],['36'],['45'],['44'],['83'],['60'],['73'],['65'],['36'],['9'],['85'],['42'],['38'],['70'],['37'],['39'],['57'],['470'],['72'],['36'],['40'],['1392'],['721'],['1726'],['437'],['1280'],['709'],['3220']
Mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+
Language,English,English,Français,Français,Français,English,English,Français,English,English,English,English,English,English,Français,English,Français,Français,English,English,English,English,English,Français,English,Français,Français,English,English,English,English,Français,English,English,English,Deutsch,Français,Deutsch,English,Deutsch,English,English,English,English,Français,English,English,Français,Français,Deutsch,English,English,Français,English,Deutsch,English,English,English,English
End,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Stroke', 'Hairy', 'Tree', 'Mink', 'Mink']","['Stockton', 'Thor', 'Lightning', 'zeus', 'Struck', 'struck']","['D', 'Oeuf', 'Cerveau', 'Temporal', 'Mandibule', 'Mandibule']","['moustique', 'Cl\\u00e9menceau', 'Mammif\\u00e8re', 'Chat', 'Bengale', 'Bengal']","['carcassonne', 'Burgundy', 'Royal', 'Sable', 'Douves', 'Douve']","['Cake', 'Older', 'Date', 'Celebrate', 'Annual', 'Born']","['bus', 'Pass', 'Concert', 'parking', 'Movie', 'Speeding']","['Saucisse', '\\u00c9t\\u00e9', 'Weber', 'Entrec\\u00f4te']","['Motor', 'Vw', 'Dodge', 'Thunderbird', 'Bumper', 'Audi']","['Miley', 'Chrysanthemum', 'daffodil', 'rafflesia', 'Bouquet', 'Pretty']","['trimmer', 'ZZ', 'santa', ""santa's""]","['California', 'Eagles', 'Ritz', 'Hilton', 'room', 'service']","['Yellowfin', 'Species', 'Can', 'Fish', 'Bluefin', 'Bluefin']","['Sediment', 'SiO2', 'hourglass', 'granule', 'Pit', 'Enter']","['terrain', 'Marseillaise', 'Jeu', 'Cochonnet', 'Cochonnet', 'Cochonnet']","['Eminem', 'Tractor', 'Cargo', 'Tow']","['Atlantique', 'Pacifique', 'Immense', 'Eleven', 'bleu', 'Mer']","['d\\u00e9mon', 'Aur\\u00e9ole']","['desktop', 'PC', 'Processor', 'Windows', 'Macbook', 'Laptop']","['building', 'Marriott', 'tokyo', 'California', 'Sheraton', 'Super8']","['Shark', 'Cooing', 'kitten', 'puppy', 'diapers', 'Diapers']","['Goat', 'Cow', 'Latte', 'Shake']","['sprint', 'rally', 'Asian', 'Latino', 'Track', 'Horse']","['Songe', 'Dormir', 'Nuit', 'Cerveau', 'Sommeil', 'Cauchemar']","['Avocado', 'Palutena', 'Fire', 'snake', 'BBQ', 'Cavity']","['choix', 'D\\u00e9tail', 'restaurant', 'Restaurant']","['Snooze', 'Sonnerie', 'cocorico', 'matin', 'matin', 'Matin']","['moustache', 'whisker', 'facial', 'hairy', 'Stubble', 'Bandholz']","['Eeyore', 'Mule', 'Shrek', 'Stubborn', 'Lanky', 'Kong']","['snakeskin', 'balanced', 'Map', 'Building']","['Newton', 'lab', 'biology', 'biology']","['Flic', 'Commissaire', 'Groupe', 'Sting']","['Recyclable', 'Polymers', 'rubbish', 'bags']","['Night', 'Hoot', 'Ogygoptynx']","['warning', 'sound', 'wakeup', 'call', 'fire', 'clock']","['Schierlingsbecher', 'Schadstoff', 'Nerven', 'Schlangensabber', 'Schlange']","['Dormir', 'Nuit', 'Suite', 'H\\u00f4tel']","['Daunenfedern', 'Inlett', 'Weich', '...schlacht', 'Daunen....']","['Painting', 'Photo', 'Easel', 'School', 'tarp', 'Blank']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Cards', 'Card', 'arm', 'Jumper', 'Tattoo', 'tattoo']","['Cooperative', 'Tricktaker', 'Tricky', 'Seas']","['Birthday', 'Dessert', 'Going', 'Thedistance']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['Vadis', 'Tycoon', 'We', 'Bought']","['Not', 'Offense', 'Ofthe', 'Darkarts']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Mac\\u00e9o', 'D\\u00e9chu', 'Cupidon', 'C\\u00e9leste', 'D\\u00e9mon', 'Gabriel']","['Sauerstoffzelt', 'Fischer', 'Luftnot', 'Luftnot']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['Cauchemar', 'Cool', 'americain', 'pr\\u00e9monitoire']","['Nose', 'Puffs', 'Paper', 'Kleenex']","['Aang', 'Haarlos', 'TheRock', 'beschnitten', 'Bowlingkugel']","['Camera', 'Wall', 'border', 'contain', 'Picture', 'Picture']","['NotDaddy', 'Pyramids', 'dead-ish', 'Sprogged', 'Egypt', 'Decrepit']","['achoo', 'hankie', 'Sneeze', 'paper']","['Persian', 'floor', 'Toupee', 'Mat', 'Small', 'Carpet']"
Mystery Word,Fur,Thunder,Cr\u00e2ne,Tigre,Ch\u00e2teau,Birthday,Ticket,Barbecue,Car,Flower,Beard,Hotel,Tuna,Sand,P\u00e9tanque,Trailer,Oc\u00e9an,Ange,Computer,Hotel,Baby,Milk,Race,R\u00eave,Pit,Menu,R\u00e9veil,Beard,Donkey,Scale,Science,Police,Plastic,Owl,Alarm,Gift,Chambre,Kissen,Canvas,Puder,Dress,Sleeve,Sail,Cake,Patron,Zoo,Defense,Bouclier,Ange,Atemlos,Fox,Ninja,R\u00eave,Tissue,Glatze,Frame,Mummy,Tissue,Rug
Guess,Fur,Thunder,Lobe,tigre,,Birthday,ticket,barbecue,Car,Flowers,beard,Hotel,Tuna,sand,Soccer,Truck,ocean,Ange,computer,hotel,baby,milk,Race,R\u00eave,Pit,style,Alarme,Beard,donkey,,Science,,plastic,Owl,alarm,Gift,Chambre,Kissen,canvas,Russ,,greeting,Crew,Cake,Coin,Zoo,Defense,Chevalier,Ange,Singen,Fox,,Reve,Tissue,Glatze,frame,Mummy,Tissue,rug
