ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56
Table Number,465435499,465360189,465123370,464980828,464855305,464650611,464253893,464150236,464138744,463966474,463741555,463655597,463080062,462961262,462900913,462908870,462816417,462743369,462712995,462494850,462214466,461807447,461514671,461091037,461078968,461004079,460820116,460435146,460148170,459690704,459349513,459279309,458716764,458068629,458069807,457749670,457698776,457589195,457064795,456810278,456769561,456036077,455330446,454586755,453839362,450216132,449145581,446155644,443775902,441488112,422619886,374138794,356959263,344838144,330741642,322726720
Move,['21'],['22'],['12'],['25'],['9'],['12'],['84'],['7'],['19'],['64'],['37'],['45'],['45'],['37'],['29'],['55'],['56'],['46'],['52'],['65'],['85'],['54'],['82'],['49'],['14'],['54'],['28'],['46'],['90'],['48'],['42'],['39'],['19'],['67'],['91'],['74'],['43'],['57'],['18'],['80'],['125'],['83'],['93'],['11'],['82'],['100'],['72'],['36'],['929'],['102'],['410'],['1203'],['1251'],['1486'],['2661'],['1091']
Mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 3 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Deutsch,English,Deutsch,Français,English,English,Français,Français,English,English,English,English,English,English,Français,English,English,English,Deutsch,English,Français,Deutsch,Français,English,Deutsch,English,Français,English,Français,Français,English,Français,English,English,English,Deutsch,English,Français,English,English,Français,English,English,English,English,English,English,English,Français,English,English,English,English,English,Français,English
End,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Wald', 'Holz', 'Haus', 'Haus']","['Disco', 'Night', 'Golf', 'Truncheon']","['Hayday', 'Getreide', 'Ernten', 'Brotherstellungsbeitrag', 'Brot', 'Bier']","['T-shirt', 'Football', 'Bain', 'Corps']","['dissapear', 'Rabbit', 'Illusion', 'illusionist', 'Copperfield', 'Copperfield']","['Indianapolis', 'interlagos', 'Dakar', 'Avus', 'Speed', 'speed']","['Centre', 'Fruit', 'Amande', 'Fruits']","['Fin', 'D\\u00e9sert', 'plage', 'Plage']","['Hygiene', 'Rain', 'water', 'wash', 'shampoo', 'gel']","['Shasta', 'Peak', 'Everest', 'everset', 'Hood', 'hood']","['Slippery', 'PowerPoint', 'Slip', 'playground', 'slip', 'playground']","['mutton', 'Cult', 'Shank', 'Ram', 'Chops', 'bleat']","['Wine', 'Flip', 'container', 'neck', 'Cap', 'water']","['Tomato', 'Healthy', 'potato', 'carrot', 'Celery', 'Eggplant']","['m\\u00e9lange', 'Petit', 'Toux', 'Toux']","['graveyard', 'mausoleum', 'Buried', 'Building', 'coffin', 'community']","['Jamie', 'Cook', 'GordonRamsay', 'Master', 'Master', 'Master']","['Chrysanthemum', 'Lily', 'Bud', 'Jisoo', 'stem', 'Petals']","['Michael', 'Five', 'Footballspieler', 'Lamar']","['Chop', 'belt', 'martial', 'Kid', 'Strike', 'Taekwondo']","['Basket', 'Anse', 'Corbeille', 'Osier', 'Osier', 'osier']","['Lyon', 'Land', 'Europa', 'Disneyland', 'Staat', 'Baguette']","['netflix', 'Suite', '\\u00e9pisodes', 'T\\u00e9l\\u00e9', 'Friends', 'Kaamelott']","['slow', 'reptile', 'Shelled', 'Hermann\\u2019s', 'not', 'turtle']","['ThomasGottschalk', 'Gl\\u00fccksspiel', 'TimmThaler', 'Gewinn']","['botanical', 'Grow', 'vegetable', 'plant', 'Herb', 'Soil']","['Contenant', 'Bouteille', 'Eau', 'D\\u2019eau']","['Axl', 'flower', 'Poison', 'Nylund', 'Yellow', 'thorns']","['Sauveteur', 'Flipper', 'Oum', 'Tatouage', 'Baleine', 'C\\u00e9tac\\u00e9']","['D\\u00e9salt\\u00e8re', 'Environnement', ""je'ne"", ""Sais'pas""]","['sneaky', 'warrior', 'stealth', 'Stealthy', 'Japan', 'japan']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Fiddle', 'bout', 'tiny', 'Rosin', 'Hair']","['Diaphragm', 'Mint', 'Inspiration', 'Sigh']","['Vokabeln', 'Deutsch', 'Kommunikation', 'Wittgenstein', 'japanisch', 'Fremd-']","['mozzarella', 'parmesan', 'Raclette', 'Muenster', 'provolone', 'gouda']","['chanson', 'Raphael', 'maison', 'ambulante']","['Plug', 'wall', 'Tanger', 'sevierville', 'grounded', 'Grounded']","[""Queen's"", 'Daughter', 'Aurora', 'Tiana', 'Frog', 'Kisser']","['Plasma', 'Total', 'Moniteur', 'Fum\\u00e9e', 'Ordinateur', 'Tv']","['Baaa', 'Sacrificial', 'chops', 'Sheep', 'Mary', 'slaughter']","['Toaster', 'Microwave', 'pizza', 'Preheat', 'stove', 'Broiler']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['Ammo', 'rifle', 'Gun', 'Projectile', 'Projectile']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['Baguette', 'Machine', 'mie', 'bagnat']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['witch', 'wardrobe', 'Beast', 'King']","['shop', 'pooh', 'Muller', 'muller']","['head', 'Ray', 'fletch', 'Bow', 'cursor', 'direction']","['putter', 'association', 'Discotheque', 'Golf']","['Parapapapam', 'Musique', 'Percussion', 'Percussion']","['Checkmate', 'Squares', 'Gambit', 'Bishop', 'Game', 'Game']"
Mystery Word,H\u00fctte,Club,Weizen,Maillot,Magician,Race,Noyau,Sable,Shower,Mountain,Slide,Lamb,Bottle,Vegetable,Sirop,Cemetery,Chef,Flower,Jackson,Karate,Panier,Frankreich,S\u00e9rie,Tortoise,Wette,Garden,Gourde,Rose,Dauphin,Gourde,Ninja,Bande,Pearl,Violin,Breath,Sprache,Cheese,Caravane,Outlet,Princess,\u00c9cran,Lamb,Oven,Crescent,Museum,Bullet,Dungeon,Battery,Pain,Anchor,Lion,Corner,Arrow,Club,Tambour,Chess
Guess,Rinde,Club,Weizen,Lessive,magician,Racing,,Sable,Shower,,Slide,Lamb,bottle,Vegetable,m\u00e9tisse,cemetery,chef,Flower,,Karate,Panier,Frankreich,S\u00e9rie,Tortoise,Wette,Garden,Vase,Rose,Dauphin,Eau,Ninja,,mussel,Bow,breath,Sprache,Cheese,Caravane,Outlet,Princess,ecran,Lamb,Oven,Crescent,,bullet,dungeon,Battery,Pain,,Lion,corner,Arrow,club,Tambour,Chess
