ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57
Table Number,554310719,553907990,553847875,553840627,553373455,552788681,552872373,552548398,552182554,552245347,551534468,550718299,550259893,550791397,550484879,550189975,550049242,549679029,549999874,549656035,549794636,548946969,549449060,549461164,548964288,548197896,548474553,548163555,548378142,547967923,547517034,547537580,546422056,546021719,544035219,544337775,543879156,542849457,542091290,542060223,541324044,539937223,539412516,533993182,533093056,520583929,517095134,516738278,511221983,508762408,498938279,489469138,422619886,420552674,381777020,358827793,319065151
Move,['18'],['19'],['12'],['9'],['27'],['29'],['43'],['56'],['13'],['79'],['59'],['43'],['62'],['93'],['94'],['55'],['62'],['45'],['47'],['63'],['88'],['63'],['89'],['83'],['55'],['68'],['38'],['103'],['97'],['85'],['45'],['58'],['89'],['86'],['83'],['57'],['136'],['380'],['44'],['31'],['410'],['40'],['68'],['45'],['31'],['108'],['532'],['1033'],['1465'],['525'],['3210'],['1279'],['848'],['986'],['1723'],['2654'],['545']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,Deutsch,English,English,English,Français,Français,Français,English,English,English,English,English,English,English,Deutsch,English,English,English,English,English,English,English,Français,English,English,Français,English,English,Deutsch,English,English,Français,English,Français,Français,English,English,English,English,Deutsch,English,English,English,English,Français,English,English,English,English,Français,English,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Rain', 'Fluffy', 'Cumulonimbus', 'Stratus', 'Strife', 'Strife']","['Blue', 'orca', 'Humpback', 'Willy', 'Beluga', 'Beluga']","['Mattel', 'Film', 'Puppe', 'Millicent', 'Blondine', 'Kinderzimmer']","['Duett', 'Aces', 'Duo', 'Poker', 'Trousers', 'Two']","['Coffee', 'Assault', 'souvenir', 'shot', 'Cup', 'cup']","['Tool', 'Blunt', 'blacksmith', 'Jack']","['Alliance', 'Bijou', 'Chevali\\u00e8re', ""D'or""]","['Volant', 'Carpette', 'Sol', 'Aladdin', 'Paillasson', 'Bernard']","['Transpiration', 'Frissons', 'Samedi', 'Soir', 'Temp\\u00e9rature', 'Grippe']","['Detector', 'Disturbed', 'Metallica', 'Metalica', 'steel', 'steel']","['elevator', 'Press', 'Mushrooms', 'Fixing', 'Nose', 'nose']","['Godfather', 'Mob', 'Sicilian', 'Criminals']","['Bridge', 'Alternative', 'Shawshank', ""crawlin'"", 'underground', 'passage']","['Versailles', 'Brokedown', 'Buckingham', 'Crystal', 'Princess']","['draw', 'Attach', 'Breaker', 'Knot', 'bow', 'Bow']","['CCTV', 'capture', 'lens', 'kodak', 'Reflex', 'Shutter']","['Poker', 'Jeton', 'Computerteil', 'Wafer', 'Einkaufswagen', 'Einkaufswagen']","['Fertilizer', 'poo', 'Flies', 'ball', 'heap', 'Hanging']","['legume', 'butter', 'Salted', 'Roasted']","['Honeycomb', 'Buzzing', 'Drone', 'Worker', 'yellow', 'black']","['hornet', 'similar', 'Bumble', 'Sting', 'black', 'Yellow']","['Knight', 'Cave', 'Fiery', 'Red', 'Fire', 'Fire']","['Casserole', 'Fish', 'StarKist', 'chicken', 'canned', 'ahi']","['clipperss', 'haircut', 'Pruning', 'Fancy', 'scissors', 'Edwards']","['butineuse', 'pollen', 'Cire', 'butiner', 'Maya', 'Maya']","['Gambling', 'Slots', 'Poker', 'Bakara', 'Wagering', 'House']","['Tears', 'Wipe', 'Paper', 'Hanky', 'sneeze', 'nose']","['moulin', 'Starbucks', 'Cr\\u00e8me', 'Espresso', 'Grain']","['spread', 'Spray', 'Zika', 'coast', 'repellent', 'annoying']","['shanty', 'Blackbeard', 'bootleg', 'Barbosa', 'Silver', 'captain-jack']","['Joaquin', 'Ledger', 'Kartenspiel', 'Harlekin']","['Spikey', 'agave', 'Cooler', 'Plant', 'saguaro']","['Ororo', 'Inclement', 'Daniels', 'electrical', 'DiConstanza']","['Lucarne', 'Carreau', 'Volets', 'vitr\\u00e9e', 'Vitrail']","['Dopey', 'Midget', 'Dopey', 'Midget']","['boucle', 'Sauron', 'goloum', 'Alliance', 'Alliance', 'alliance']","['Groin', 'Sale', 'Film', 'Copain', 'Porc', 'Porc']","['Foot', 'Spurs', 'Shoe', 'High', 'High', 'Shoe']","['head', 'Rage', 'simple', 'CNC']","['sweets', 'cane', 'sourpatch', 'kitkat']","['Paper', 'post', 'vinyl', 'letter', 'black']","['Troubadix', 'Film', 'Obelix', 'Comic', 'Idefix', 'Idefix']","['Loves', 'Rhum', 'Ahoy', 'JackSparrow']","['Hemlock', 'Toxin', 'sick', 'Oak']","['Sea', 'Sail', 'Salty', 'Indian', 'Arctic', 'Tides']","['Ka', 'kriechen', 'Boa', 'Lang', 'Giftig']","['Suisse', 'Tranchant', 'Laguiole', 'Coupure']","['Electrical', 'Connexion']","['curds', 'Gruy\\u00e8re', 'Big', 'Feta', 'Camembert']","['Beak', 'Belichick', 'Clinton', 'Old']","['meteor', 'raptor', 'Mutant', 'Goats', 'extinction', 'Extinct']","['Perles', 'Bijou', 'pendentif', 'Pendentif']","['Blood', 'Pump', 'Club', 'Diamond']","['phantom', 'of', 'house', 'Sydney', 'singer', 'theater']","['Bouquet', 'Ming', 'Ming', 'Ming']","['phylact\\u00e8re', 'etre-dans-sa-', 'Gaz', 'Rond']","['migjorn', 'gregal', 'Air', 'Movement']"
Mystery Word,Cloud,Whale,Barbie,Pair,Mug,Hammer,Bague,Tapis,Fi\u00e8vre,Metal,Button,Mafia,Tunnel,Palace,Tie,Camera,Chip,Dung,Peanut,Bee,Bee,Dragon,Tuna,Shears,Abeille,Casino,Tissue,Caf\u00e9,Mosquito,Pirate,Joker,Cactus,Storm,Fen\u00eatre,Dwarf,Anneau,Cochon,Heel,Machine,Candy,Envelope,Asterix,Pirate,Poison,Ocean,Snake,Couteau,Outlet,Cheese,Bill,Dinosaur,Collier,Heart,Opera,Vase,Bulle,Wind
Guess,Cloud,Whale,Barbie,card,CUP,Hammer,Bague,Tapis,Fi\u00e8vre,Metal,Button,Mafia,tunner,palace,tie,Camera,Chip,compost,Peanut,Bee,Bee,,tuna,Salon,abeille,casino,Tissue,Caf\u00e9,Mosquito,Pirate,joker,cactus,Storm,,Dwarf,Anneau,Cochon,Boots,Math,Candy,envelope,Asterix,Pirate,Poison,Ocean,Schlange,Couteau,Current,Cheese,Bill,,collier,Ruby,Opera,Rose,Bulle,Wind
