ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56
Table Number,519687440,519350597,519308606,519020033,518695454,518358653,518131107,517973951,517641446,517364783,516807797,516983554,517039024,516837341,516738278,516271587,515976401,515518017,515417691,515531482,515080852,514892775,514995931,514707951,514749563,514339808,512735599,512197315,511473406,510734812,510539771,510269410,509897088,508853595,508762408,508619100,508130373,508116165,507982780,507514787,506189713,504783443,505196983,504721368,503370597,498936864,495208466,493769667,489266717,489194416,473773078,465728930,431028987,356959263,348838927,343894377
Move,['11'],['9'],['26'],['9'],['27'],['86'],['56'],['16'],['54'],['48'],['28'],['30'],['35'],['55'],['293'],['72'],['82'],['30'],['15'],['5'],['106'],['86'],['57'],['35'],['30'],['38'],['79'],['48'],['90'],['257'],['93'],['33'],['73'],['69'],['165'],['96'],['387'],['75'],['69'],['18'],['265'],['31'],['83'],['67'],['82'],['48'],['75'],['57'],['30'],['518'],['757'],['540'],['1233'],['1694'],['1921'],['2811']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+
Language,English,English,English,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,Français,Français,Deutsch,Deutsch,English,Français,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,Français,Français,Français,English,English,English,Français,English,English,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Loaf', 'fermentation', 'Garlic', 'sourdough', 'sourdough', 'Sourdough']","['Clinton', 'Murray', 'boule', 'Jefferson', 'Baggins', 'Tip']","['Sore', 'Strep', 'clear', 'lozenge', 'Eat', '\\u00b4neck']","['Holy', 'Catholic', 'religion', 'Hat', 'Papal', 'smoke']","['my', 'canvas', 'Taako\\u2019s', 'Art', 'Clippers', 'Dry']","['double', 'telepathy', 'Mary-Kate', 'Devito', 'conjoined', 'conjoined']","['Kriegsminister', 'Achselhaare', '99', 'Stripes', 'Irgendwann', 'Gabriele']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['Repeats', 'Tudor', 'Archeology', 'Archeology', 'Past', 'past']","['Dale', 'Poker', 'Dorito', 'Funyun', 'Shoulder', 'Lays']","['Fists', 'Jab', 'beverage', 'Hawaiian', 'Judy', 'Sucker']","['AI', 'learning', 'Sewing', 'device', 'Head', 'Engine']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['sacrificial', 'Chops', 'mutton', 'chop', 'Mary', 'mint']","['Ariel', 'Creature']","['farming', 'ride', 'Reap', 'Hauler', 'Plower', 'cultivating']","['potato', 'Sofa', 'Heavy', 'TV', 'long', '3-seater']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['bleu', 'curds', 'gouda', 'gouda']","['Kyoya', 'Finn', 'kuro', 'eyes']","['Nucleus', 'prison', 'Excel', 'Mitochondria', 'Mitochondria']","['waddle', 'Crested', 'Linux', 'Antarctica', 'Tuxedo', 'Tuxedo']","['eden', 'ext\\u00e9rieur', 'Mara\\u00eecher', 'Parcelle']","['Ablation', 'Chirurgicale', 'Soustraction', 'Soustraction']","['Athen', 'K\\u00e4mpfer', 'Kampfarena', 'Film']","['Pferd', 'M\\u00e4nnlich', 'Vierbeiner', 'M\\u00e4hne']","['Open', 'microsoft', 'pane', 'Cleaner', 'Cleaner', 'pane']","['illusion', 'oasis', 'Rafale', 'Hallucination', 'Avion', 'Avion']","['Medusa', 'Carved', 'roman', 'liberty', 'Figure']","['Taule', 'Ingres', 'bois', 'Alto', 'Schubert', 'Archer']","['agr\\u00edcola', 'cavern\\u00edcola', 'Oscuro', 'Cueva', 'Lourdes', 'Eco']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['\\u30c7\\u30b3\\u30eb\\u30c6', '\\u30a2\\u30af\\u30bb\\u30b5\\u30ea\\u30fc', '\\u30b8\\u30a7\\u30c3\\u30c8\\u30b3\\u30fc\\u30b9\\u30bf\\u30fc\\u3055\\u3064\\u3058\\u3093\\u3058\\u3051\\u3093', 'kinzoku', '\\u30d7\\u30ec\\u30bc\\u30f3\\u30c8']","['Wave', 'Wireless', 'GaGa', 'Fm']","['boa', 'Macaroni', 'birds', 'tickle']","['monster', 'Goddess', 'Petrifier', 'Perseus', 'Greek', 'Gaze']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Butter', 'Legume', 'Reeces', 'Buttercups', 'Salted', 'Salted']","['Bluetooth', 'listen', 'JBL', 'seminar', 'amp', 'microphone']","['Beluga', 'Shamu', 'Sperm', 'Humpback', 'blubber', 'rorqual']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['int\\u00e9r\\u00eats', 'pompiers', 'Graduation', 'Richter', 'Schofield']","['Armure', 'Ecu', 'Protection', 'Protection']","['Nickle', 'Slot', 'Loose', '1$']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Cat', 'pen', 'Water', 'Chocolate']","['Arakis', 'Ressource', 'curcuma', 'piment']","['Putyin', 'Leader', 'vice', 'Lewinski', 'Bush', 'Bush']","['Margherita', 'Pepperoni', 'TMNT']","['Scissors', 'Cutters', 'Pruning', 'Pinking']","['Chittychitty', 'Pop', 'onomatopoeia', 'Chitty', 'noise', 'Explode-yelp']","['Voilier', 'DFDS', 'Mouche', 'Navire', 'p\\u00e9niche', '\\u00c9pave']","['drugs', 'doctor', 'Ibuprofen', 'Draxxin']"
Mystery Word,Bread,Bill,Throat,Pope,Nail,Twins,Nena,Sail,History,Chip,Punch,Machine,Cake,Lamb,Mermaid,Tractor,Couch,Poup\u00e9e,Cheese,Glasses,Cell,Penguin,Jardin,Op\u00e9ration,Gladiator,Hengst,Window,Mirage,Statue,Violon,Grotto,Hunter,Coffee,Necklace,Radio,Feather,Medusa,Spice,Peanut,Speaker,Whale,Oven,Pilot,Vache,\u00c9chelle,Bouclier,Coin,Spider,Fountain,\u00c9pice,President,Pizza,Shears,Bang,Bateau,Medicine
Guess,,President,Throat,Pope,Nail,Twins,Nena,sail,Stopwatch,Chip,Punch,Machine,cake,lamb,Mermaid,Tractor,Couch,Poup\u00e9e,Cheese,glasses,Cell,Server,Jardin,op\u00e9ration,Olompia,Hengst,laptop,mirage,Statue,Violon,caverna,,coffee,necklace,Radio,feather,Medusa,Spice,Peanut,speaker,Whale,fry,Pilot,Vache,Echelle,Bouclier,coin,Spider,Fountain,Epice,president,Pizza,trimmers,Bang,Bateau,Medication
