ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58
Table Number,459737750,459662430,459532429,459279309,458894035,458853620,458835837,458716764,458595887,458488398,458478243,458310990,458296038,458285032,458179925,458150207,458063347,458018463,457962610,457773217,457662245,457589195,457434713,457036000,456908720,456295529,456222316,456182678,455944000,455847032,455435215,455330446,455233699,455175285,455143990,455042660,455034556,454586755,453839362,453329629,452785813,451961751,451345518,451217602,448202573,446514318,446155644,445297184,441488112,431028877,420552674,393621459,350481361,337346134,336562502,321888448,314877288,312552889
Move,['7'],['15'],['9'],['9'],['30'],['11'],['32'],['18'],['15'],['44'],['6'],['75'],['6'],['42'],['42'],['19'],['7'],['18'],['19'],['45'],['48'],['15'],['46'],['10'],['12'],['18'],['55'],['76'],['47'],['50'],['59'],['46'],['65'],['42'],['45'],['56'],['74'],['11'],['82'],['55'],['102'],['71'],['98'],['66'],['40'],['20'],['36'],['15'],['102'],['416'],['347'],['912'],['3927'],['3379'],['1424'],['2869'],['3314'],['2023']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,Français,English,English,Français,Français,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,English,Français,English,Français,Français,English,English,English,English,Deutsch,Deutsch,Deutsch,English,English,English,English,Français,Français,Deutsch,English,English,English,English,English,English,English,English,Deutsch,English,Deutsch,English,English,English,Français,English,English,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['gros', 'enrhume', 'milieu', 'figure', 'Bouch\\u00e9', 'Voldemort']","['DAY', 'MONTH', 'TRACKER', 'TRACKER']","['watch', 'jewelry', 'anklet', 'charm', 'SHINY', 'Pandora']","['Sanctuaire', 'Culte', 'Parth\\u00e9non', 'Palais', 'run', 'run']","['Vide', 'Tartes', 'b\\u00fbche', 'gobi']","['Twenty-five', 'Cents', 'One', 'Forth']","['art', 'Framed', 'Rembrandt', 'Coating', 'house']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Apr\\u00e8s', 'Schnee', 'Neujahrsspringen', 'Slalom']","['cinema', 'membraneous', 'movie', 'movie']","['Sheet', 'Pirates', 'FlagShip', 'Yacht', 'Yacht', 'Engine']","['bridle', 'Clydesdale', 'neighhhhh', 'Carriage', 'Cowboy']","['tortoise', 'cover', 'oils', 'sea', 'corporation', 'nautilus']","['piston', 'Liquid', 'Inject', 'Oil', 'Bomb']","['Overlay', 'Aslan', 'mane', 'mane']","['snooze', 'Morning', 'Clock', 'monoxide', 'Siren', 'siren']","['Ocean', 'Tsunami', 'Undulation', 'Waikiki']","['Reagan', 'Clinton', 'Lincoln', 'Si', 'Election', 'Nixon']","['Bright', 'Scraper', 'Blue', 'Heaven', 'Blue', 'Heaven']","['spiritueux', 'Cognac', '90', 'Champagne', 'Vin', 'distillerie']","['karaoke', 'Mitzvah']","['Egout', 'Moche', 'Souris', 'Souris']","['Id\\u00e9e', 'civil', 'Prodige', 'Sapeur', 'lampe', 'lampe']","['satyr', 'flute', 'Gold', 'Peter', 'Peter', 'Peter']","['hanglide', 'silk', 'skydiving', 'umbrella', 'skydive', 'skydive']","['livestock', 'Plow', 'Mcdonalds', 'potato', 'cow', 'Fields']","['Explosion', 'Lover', 'lighter', 'Firee', 'Olympic', 'Olympic']","['Song', 'Liedtitel', 'Fischer', 'Luftleer']","['nass', 'Himmel', 'Graupel', 'Schauer']","['Karies', 'Kisseninhalt', 'Inlay', 'Inhalt']","['Cleric', 'monk', 'Headache', 'tabernacle', 'Tabernacle']","['holstein', 'Milk', 'Beef', 'Boy', 'moooo', 'Moooo']","['Poultry', 'Heihei', 'road', 'Hen', 'coward', 'eggs']","['Moving', 'Pictures', 'Camera', 'MPAA', 'Reel', 'Reel']","['Caverne', 'Lascaut']","['Condiment', 'Amora', 'Mayonnaise', 'jaune', 'savora', 'Dijon']","['Edison', 'Leuchtmittel', 'elektrisch', 'erhellend', 'Hei\\u00dfesObst', 'Licht']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['walkway', 'puzzle', 'Minotaur', 'darkness', 'Maze', ""Pan's""]","['Peep', 'Display', 'Broadway', 'reveal', 'Tell', 'Performance']","['Zippo', 'Igniter', 'FLAME', 'Cigarette']","['tut', 'Stack', 'Khufu', 'D4', 'Egypt', 'Pharaoh']","['oink', 'Wilbur', 'trotter', 'Guinea', 'Peppa', 'pork']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Electrical', 'Tesla', 'Life', 'AAA']","['Fels', 'klein', 'Autonome', 'werfen']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Circular', 'Bus', 'cart', 'revolution', 'steering', 'steering']","['expensive', 'eggs', 'costly', 'seafood', 'Salted', 'Roe']","['sucer', 'sacre', 'Hyperglyc\\u00e9mie', 'caf\\u00e9', 'Chocolat']","['Glacier', 'Unsinkable', 'Antarctica', 'titanic']","['your.arms', 'scramps', 'cretin', 'posture', 'prawn']","['cocktail', 'ombrelle', 'parapluie', 'soleil', 'plage', 'plage']","['Walk', 'The', 'Queue', 'Cocaine', 'fishing', 'dancing']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']","['Beading', 'spool', 'Needle', 'discussion', 'discussion']"
Mystery Word,Nez,Calendar,Bracelet,Temple,D\u00e9sert,Quarter,Painting,Pearl,Ski,Film,Sail,Horse,Shell,Pump,Lion,Alarm,Wave,President,Sky,Alcool,Bar,Rat,G\u00e9nie,Pan,Parachute,Farm,Flame,Atemlos,Regen,F\u00fcllung,Temple,Cow,Chicken,Film,Grotte,Moutarde,Gl\u00fchbirne,Crescent,Museum,Labyrinth,Show,Lighter,Pyramid,Pig,Grape,Meerjungfrau,Battery,Stein,Anchor,Wheel,Caviar,Sucre,Iceberg,Shrimp,Parasol,Line,Circle,Thread
Guess,nez,Calendar,Bracelet,Eglise,D\u00e9sert,Measurement,painting,mussel,Ski,Film,Flag,Horse,shell,nitrogen,lion,Alarm,Wave,President,,Alcool,Bar,rat,G\u00e9nie,pan,parachute,Farmer,flame,Atemlos,Regen,F\u00fcllung,Pain,bull,Chicken,movie,Grotte,Moutarde,Birne,Crescent,,labyrinth,Show,Lighter,Mummy,pig,,Meerjungfrau,Battery,Stein,,round,caviar,sucre,Iceberg,round,Parasol,Line,Circle,Thread
