ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67
Table Number,508116165,508117870,507864886,507564229,507660714,507521700,507334076,507144553,507313860,506953177,506893754,506567839,506335856,506554291,506287422,506133386,506014456,505912951,505623552,505231728,505958639,505769929,505724592,505424012,505356470,505313146,505087962,505172808,505109239,504721368,504756449,504481977,504705518,504360384,504426483,504156657,503720064,503394382,502794447,503472143,503164125,502523032,502156362,501902196,501889987,500892294,500762018,500686195,499939612,498936864,497577135,495583488,493769667,493675456,491305856,490280100,488379380,484682575,480638723,480055062,431028987,387173467,348838927,338553253,322726720,319065151,314360735
Move,['65'],['15'],['9'],['9'],['6'],['18'],['9'],['19'],['26'],['18'],['31'],['36'],['24'],['20'],['19'],['31'],['49'],['29'],['18'],['31'],['72'],['31'],['67'],['27'],['27'],['27'],['47'],['31'],['26'],['67'],['38'],['52'],['57'],['62'],['48'],['58'],['56'],['31'],['59'],['68'],['37'],['50'],['90'],['60'],['45'],['83'],['43'],['72'],['43'],['32'],['48'],['83'],['57'],['7'],['39'],['37'],['79'],['98'],['46'],['342'],['1054'],['1625'],['1738'],['1896'],['1239'],['430'],['3241']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,No time limit • with friends only,Real-time • Normal speed (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Français,Français,Deutsch,English,Français,Français,English,English,English,English,English,English,English,Français,Français,English,English,Français,Français,English,Français,Français,English,English,Français,Français,Français,English,English,Français,Deutsch,English,English,Français,Français,English,English,English,Deutsch,English,English,English,English,English,Français,English,Français,Français,Deutsch,English,English,Français,Français,Français,English,English,Deutsch,English,English,Français,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Megan', 'Sourgrapes', 'news', 'Coyote']","['november', 'macadamia', 'cum', 'Jizz']","['pie', 'Crumble', 'Toffee', 'Cider', 'Boskop', 'Braeburn']","['Silence', 'Rtl', 'HERTZ', 'Musique', 'Fracture', 'Fracture']","['Tell', 'Triomphe', 'Cible', 'Indien', 'Robin', 'Carquois']","['Tweety', 'B\\u00f6ller', 'Rocky', 'Neujahr', 'Jahreswechsel', 'Jahreswechsel']","['face', 'Wrist', 'chronograph', 'Observe', 'time', 'View']","['Sommelier', 'chef', 'Cuistot', 'routier', 'Brasserie', 'Brasserie']","['Chef', 'Catholique', 'Pontife', 'Beno\\u00eet']","['Drink', 'Boat', 'Ship', 'Harbor', 'harbor', 'ship']","['My', 'Security', 'Quilt', 'Duvet', 'Linus', 'Weighted']","['theft', 'stakeout', 'Sherlock', 'solves', 'four', 'six-packs']","['Fledgling', 'Egg', 'Gal', 'Duckling', 'baby', 'Baby']","['Dice', 'Shape', 'tesseract', ""rubik's""]","['Pheasant', 'Marksman', 'stalker', 'trapper', 'stalker', 'trapper']","['Metamorphosis', 'Kakuna', 'Transformative', 'Shell', 'Chrysalis', 'Bufferfly']","['Pondeuse', 'Coq', 'Volaille', 'Picorer']","['Vitre', 'Rideaux', 'Lucarne', 'Verri\\u00e8re']","['yarrr', 'rum', 'Caribbean', 'booty', 'eyepatch', 'plank']","['primadonna', 'depp', 'Rigel', 'bucks', 'twinkle', 'light']","['Plat', 'Pied', 'Semelle', 'Pointe', 'Achille', 'ch\\u00e8que']","['Leader', 'PDG', 'Patron', 'Cuisinier']","['Thermo', 'Furnace', 'Sun', 'Estrus']","['PDG', 'Couvre', 'top', 'etchebest']","['Parking', 'Metro', 'billet', 'amoureux']","['Wonderwall', 'waterhole', 'Paradise', 'mirage', 'Mirage', 'Mirage']","['Vertical', 'everest', 'monkey', 'Tree', 'Mountain', 'mountan']","['Defense', 'Objet', 'Brennus', 'Arverne']","['charcuterie', 'sang', 'Doigts', 'Dodus', 'porte', 'pommes']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['dry', 'soil', 'hourglass', 'beige', 'Dune', 'Castle']","['Regional', 'Foreign', 'Speech', 'Region']","['Grimper', 'Courte', 'Pompier', 'Richter', 'Escabeau', 'monter']","['Fl\\u00fcgel', 'Religion', 'Uriel', 'Gesandter', 'Gabriel', 'Gabriel']","['raincover', 'Shelter', 'Rihanna', 'Rihanna']","['Swallowing', 'passage', 'Mouth', 'tongue']","['Taupe', 'Agent', 'nid', 'cia']","['Cheveux', 'Shampooing']","['Attack', 'Core', 'Cardiology', 'love', 'Courage']","['Strands', 'Salon', 'Folicle', 'Tresses']","['money', 'Shekel', 'Yen', 'Yen']","['Erklimmen', 'Haushalthilfe', 'Sprossen', 'Sprossen']","['Lighting', 'Garlic', 'round', 'flower', 'Flower']","['Tower', 'lighthouse', 'Light', 'Gondor']","['Reinigung', 'Sp\\u00fclung', 'F\\u00fcllung', 'Aaaaaaaaaaaaaaaaaaaah', 'Schmerzen', 'Bet\\u00e4ubung']","['Conch', 'Crab', 'Sea', 'beach', 'Turtle', 'Clam']","['Jonestown', 'Jab', 'swing', 'fruit']","['patissier', 'Artisan', 'p\\u00e9trir', 'Pain', 'P\\u00e9trin', 'P\\u00e9trin']","['starburst', 'sourpatch', ""Reese's"", 'sweets']","['Chanteuse', 'Inferno', 'mort', 'quandonnementpas']","['Boucle', 'Cuir', 'Serrer', 'taille', 'bretelle', 'pantalon']","['Kanonenmunition', 'Eis', 'Pistole', 'Bowling', 'Bahn']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['keto', 'coke', 'Pepsi', 'Calorie']","['Hastalavista', 'Schwarzenegger', 'Science-Fiction', 'Abschlusswiderstand', 'Abschluss', 'Widerstand']","['Thrones', 'Basketball', 'Board', 'Play']","['Copenhagen', 'Triton', 'Fishywhore', 'Charm', 'BloopbloopIamunderthewater', 'Barnacleboy']","['Gall', 'Pansement', 'Non', 'Skipper', 'B\\u00e9b\\u00e9', 'Cire']","['hammer', 'wrench', 'Saw', 'Implement', 'Screwdriver']","['News', ""Ship's"", 'Butter', 'Stop', 'Ship', 'Stopping']","['Ayoade', 'Bryophyta', 'Bethlehem', 'humidity']","['Rapier', '\\u00c9p\\u00e9e', 'Weapon', 'hilt', 'Excalibur', 'excalibur']"
Mystery Word,Fox,Nut,Apple,Radio,Arc,Silvester,Watch,Restaurant,Pape,Port,Blanket,Case,Chick,Cube,Hunter,Cocoon,Poule,Fen\u00eatre,Pirate,Star,Talon,Chef,Heat,Chef,Ticket,Oasis,Climb,Bouclier,Boudin,Vache,Sand,Accent,\u00c9chelle,Engel,Umbrella,Throat,Espion,Poil,Heart,Hair,Currency,Leiter,Bulb,Beacon,Dentist,Shell,Punch,Boulanger,Candy,Paradis,Ceinture,Kugel,Spider,Heat,Baleine,Valise,Poup\u00e9e,Quarter,Diet,Terminator,Game,Mermaid,Poup\u00e9e,Tool,Anchor,Moss,Sword
Guess,immigrant,nut,Apple,Radio,Arc,Silvester,watch,restaurant,Pape,Water,Blanket,detective,Hatch,Cube,hunter,Cocoon,Poule,fenetre,pirate,star,Talon,Chef,Heat,Chef,Ticket,Oasis,climb,Bouclier,boudin,Vache,Sand,Language,,Engel,,Teeth,Espion,propre,heart,hair,dollar,Leiter,buttercup,,Zahnarzt,Shell,punch,Boulanger,candy,Paradis,ceinture,Kugel,Spider,,Baleine,valise,Poup\u00e9e,,carbs,Terminator,game,Mermaid,Poup\u00e9e,Tool,,moss,Sword
