ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67
Table Number,544468979,544493479,543673651,544132607,543791612,543998936,543893554,543667184,543729743,543211054,543312754,543087860,543037581,542864433,542060223,541956550,541948454,541809315,540614316,541433965,541636739,540915794,540897993,540558495,539816519,540302526,539553561,540075899,539937223,539877940,539617948,539174201,537853744,537929434,537515857,537913892,536323155,535800855,535806655,535380893,533993182,534528798,534714511,534335856,533093056,532275661,532624953,531018644,531294042,530819309,529393591,528822756,528244412,528022195,526405578,526272417,523793465,521791242,517095134,509348231,431028987,417255169,411382679,396307534,363390977,358827793,348302073
Move,['6'],['10'],['27'],['36'],['9'],['43'],['19'],['43'],['15'],['21'],['72'],['29'],['20'],['20'],['5'],['72'],['113'],['51'],['83'],['41'],['55'],['93'],['60'],['86'],['72'],['36'],['27'],['64'],['39'],['20'],['102'],['63'],['108'],['27'],['51'],['745'],['67'],['110'],['95'],['11'],['45'],['25'],['47'],['413'],['31'],['99'],['112'],['88'],['14'],['49'],['46'],['112'],['44'],['62'],['153'],['24'],['85'],['38'],['386'],['928'],['1444'],['2514'],['882'],['665'],['2181'],['2566'],['3314']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+
Language,Français,Français,English,English,Français,Français,English,English,English,English,English,English,Français,English,English,Français,English,English,Deutsch,English,English,English,English,Deutsch,Français,English,English,English,Deutsch,English,English,English,Deutsch,English,English,English,Français,Français,Français,Français,English,Deutsch,English,English,English,English,Français,English,Français,English,English,English,English,English,Français,Français,English,English,Français,English,English,English,English,English,English,Français,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Sport', 'Tuer', 'Pecheur', 'Sanglier', 'Gibeci\\u00e8re', 'Tireur']","['Camembert', 'Roblechon', 'Roquefort', 'Gouda']","['Combustion', 'hydrant', 'Marshal', 'Blaze', 'Cracker', 'brigade']","['Cat', 'Hunter', 'Panther', 'Predator', 'Hot', 'Mountain']","['standard', 'Ensemble', 'Ecole', 'Scolaire', 'tenue', 'tenue']","['Masqu\\u00e9', 'Populaire', 'danse', 'pompier', 'Danse', 'Pompiers']","['Poles', 'Camping', 'Summer', 'Shelter', 'Peg', 'Peg']","['Band', 'Wrestling', 'Wedding', 'Wedding', 'Boxing', 'Boxing']","['Gallagher', 'water', 'desert', 'cooling']","['McQueen', 'Bolt', 'Bottle', 'Zeus']","['\\u304c\\u3063\\u305f\\u3044', '\\u30cf\\u30a4\\u30d1\\u30fc', '\\u30da\\u30c3\\u30d1\\u30fc', '\\u306d\\u3053\\u304c\\u305f', 'i', '\\u30c9\\u30e9\\u3048\\u3082\\u3093']","['Potato', 'deep', 'Curly', 'oily', 'Freedom', 'Steak']","['Nuage', 'Barbecue', 'D\\u00e9tecteur', 'Boucane']","['Key', 'combination', 'pad', 'pad']","['beat', 'Bepo', 'Attack', 'Pump']","['sph\\u00e8re', 'Bill', 'neige', 'Neige']","['Mississippi', 'Bed', 'Rafting', 'Euphrates', 'Phoenix', 'Phoenix']","['Blank', 'Medium', 'Painting', 'Painting']","['Pfeife', 'Glimmstengel', 'Assi', 'Marlboro', 'Lungenkrebs', 'Kamel']","['Quest', 'samsung', 'Universe', 'Guardians', 'L.A.']","['Crime', 'syndicate', 'Godfather', 'Corleone', 'Cartel', 'Italian']","['Cling', 'develop', 'DVD', 'Festival', 'Celluloid', 'celluloid']","['Springs', 'Hand', 'Cicas', 'tree']","['Kniffel', 'Zucker', 'Dnd', 'Gl\\u00fcckspiel', 'Yahtzee', 'Yatzee']","['Rabot', 'Ustensile', 'Instrument', 'Marteau', 'Bo\\u00eete-a', 'De-travail']","['ammo', 'Fastest', 'Train', 'Pistol', 'projectile', 'Projectile']","['Life', 'Friend', 'Unending', 'Geometry', 'round', 'o']","['Road', 'Split', 'Trident', 'Eating', 'Not', 'Knife']","['Troubadix', 'Film', 'Obelix', 'Comic', 'Idefix', 'Idefix']","['snoop', 'sleuth', 'espionage', 'Espionage']","['Dumbledore', 'Teacher', 'tournesol', 'Farnsworth', 'instructor', 'Instructor']","['Girl', 'Baby', 'Baby', 'Baby']","['Geramont', 'Schimmelk\\u00e4se', 'Weichk\\u00e4se', 'gereift', 'Lecker', 'Normandiemilchprodukt']","['Muffin', 'Butch', 'horse', 'Hottie', 'piercing', 'Bolt']","['Looking', 'Glass', 'On', 'wall']","['Claw', 'Prongs', 'cash', 'hoe', 'Tool', 'Tool']","['Primate', 'Gorille', 'Gibon', 'Bonobo', 'Macaque', 'Macaque']","['Ruche', 'laguiole', 'Bourdon', 'Maya', 'Bourbon', 'emfumoir']","['Tierc\\u00e9', 'Equestre', 'Alezan', 'Canasson', 'Seabiscuit', 'Facteur']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['Hemlock', 'Toxin', 'sick', 'Oak']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['Martial', 'Judo', 'kid', 'kid']","['Batman', 'Ni', 'tournament', 'N', 'Lancelot', 'Lancelot']","['Sea', 'Sail', 'Salty', 'Indian', 'Arctic', 'Tides']","['Mousse', 'Scrumdidilyumptious', 'Ganache', 'Ghirardelli', 'Bunny']","['Ocarina', 'Instrument', 'Zut', 'Traversi\\u00e8re', 'musique', 'Pan']","['deleted', 'Cut', 'Rivier', 'Toneel', 'Toneelstuk']","['Restaurant', 'Maigre', 'Service', 'Choix', 'Carte', 'Carte']","['It', 'Bozo', 'Funny', 'Smaldini', 'circus', 'makeup']","['kid', 'hiya', 'kick', 'kick', 'Belts', 'belts']","['Hot', 'Buns', 'Jesus', 'Tree']","['tuxedo', 'garfield', 'Nip', 'meow', 'meow', 'Meow']","['Desert', 'Vision', 'Illusion', 'Oasis', 'False', 'Image']","['Gardien', 'Mac\\u00e9o', 'Dieu', 'Aur\\u00e9ole']","['Concert', 'Notes', 'note', 'm\\u00e9lodie']","['Paste', 'off', 'Hair', 'bristle', 'groom', 'paint']","['wool', 'mehhhh', 'Count', 'grass', 'soft', 'Animal']","['Pompier', 'pouet', 'Vehicule', 'Vehicule']","['Watt', 'meralco', 'Tesla', 'Raiden']","['Chocolate', 'Pub', 'Drinks', 'stool']","['Sugar', 'Whatchamacallit', 'Striper', 'Cane', 'John', 'John']","['marker', 'Buried', 'Robber', 'Tombstone', 'Undertaker']","['Underground', 'toilet', 'line', 'septic', 'drainage', 'drain']","['gem', 'Diving', 'Minnie', 'Milling', 'Bead']","['maillons', 'accroch\\u00e9s', 'Nebulaire', 'String']","['Arena', 'Indochine', 'Chanteur', 'musical', 'Spectacle', 'spectacle']"
Mystery Word,Chasseur,Fromage,Fire,Cougar,Uniforme,Bal,Tent,Ring,Oasis,Lightning,Robot,Fries,Fum\u00e9e,Lock,Heart,Boule,River,Canvas,Zigarette,Galaxy,Mafia,Film,Palm,W\u00fcrfel,Outil,Bullet,Circle,Fork,Asterix,Spy,Professor,Chick,Camembert,Stud,Mirror,Rake,Singe,Abeille,Cheval,Perle,Poison,Tempel,Karate,Knight,Ocean,Chocolate,Fl\u00fbte,Scene,Menu,Clown,Karate,Cross,Cat,Mirage,Ange,Musique,Brush,Sheep,Camion,Electricity,Bar,Candy,Grave,Sewer,Pearl,Cha\u00eene,Concert
Guess,Chasse,Fromage,fire,Cougar,classe,bal,Tent,rock,Oasis,lightning,Robot,Fries,Fum\u00e9e,Code,bear,Boule,river,Canvas,Zigarette,Galaxy,Mafia,film,palm,W\u00fcrfel,Outils,Bullet,Circle,Fork,Asterix,Detective,professor,Female,Camembert,lightning,mirror,Tool,Singes,Abeille,Cheval,Perle,Poison,,,knight,Ocean,Chocolate,Fl\u00fbte,Scene,Menu,clown,Uncle,Cross,cat,Mirage,,Musique,,sheep,Sir\u00e8ne,Electric,Bar,Candy,Grave,sewers,Scuba,Chaine,Concert
