ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72
Table Number,469138975,468841644,468830344,468821556,468509172,468467820,468452127,468217859,468180268,468122007,467903953,467801599,467736014,467653339,467534402,467488449,467383169,467318071,467130459,467029829,466999004,466955772,466885385,466822267,466793699,466722845,466713018,466570074,466382823,466190211,466154882,466109021,466086694,466086884,465779394,465731184,465664137,465661217,465668656,465665616,465664206,465435499,465345587,465176729,465055432,464668156,464033097,463053389,463059537,462932474,461105701,460820116,460163577,460084195,459279309,458716764,454586755,453839362,451721423,449145581,446155644,431028877,421549329,381777020,366888891,357001162,356959263,344838144,343894377,330741642,321888448,317609821
Move,['15'],['9'],['21'],['25'],['30'],['16'],['15'],['13'],['12'],['12'],['46'],['42'],['19'],['28'],['45'],['27'],['27'],['46'],['13'],['36'],['55'],['18'],['30'],['73'],['9'],['63'],['53'],['45'],['36'],['43'],['48'],['55'],['10'],['10'],['32'],['6'],['6'],['6'],['6'],['6'],['6'],['156'],['46'],['61'],['54'],['101'],['100'],['37'],['37'],['72'],['61'],['45'],['117'],['44'],['39'],['19'],['11'],['82'],['319'],['72'],['36'],['539'],['95'],['1025'],['1160'],['1824'],['1296'],['1486'],['2193'],['2720'],['3002'],['1570']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode
Speed,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,English,English,English,English,English,English,Deutsch,English,English,Français,English,English,English,English,Français,English,Français,English,Français,English,English,English,Français,English,English,English,English,English,English,Deutsch,English,English,English,English,English,Français,Français,Deutsch,English,Français,English,Deutsch,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Nosferatu', 'Garlic', 'Dracula', 'Halloween']","['Specs', 'drinking', '4D', 'Spectacles', 'Sun', 'Transparent']","['Fruit', 'rainier', 'Picker', 'Bing']","['profession', 'conforama', 'Croissant', 'Metier', 'M\\u00e9tier']","['Gobi', 'Dry', 'barren', 'Dryheat']","['Ambulance', 'Mercy', 'Nurse', 'building', ""Children's""]","['Amsterdam', 'Dam', 'vliegwedstrijd', 'Dood']","['Jail', 'Gaol', 'Warden', 'Azkaban', 'inmate', 'alcatraz']","['Galloping', 'tail', 'Little', 'Horse', 'Miniature', 'Hay']","['school', 'subject', 'archived', 'chrononlogy', 'ancient', 'ancient']","['Mehrzahl', 'Peralba', 'Hoch', 'Oftspitz']","['Banane', 'Grappe', 'Minceur', '\\u00c9t\\u00e9', 'Maigrir', 'Mode']","['Fiat', 'kung-fu', 'Eyeliner', 'Chinese', 'China', 'China']","['Nfl', 'Tuesday', 'Football', 'Last', 'Church', 'Church']","['Servo', 'Essence', 'Flagellar', 'Car', 'engine', 'Engine']","['Poultry', 'Meat', 'cowardly', 'fowl', 'Kiev', 'scaredycat']","['Twig', 'Leaf', 'Swing', 'Tree', 'Tree', 'Tree']","['Shrewd', 'Grandmaster', 'Checkmate', 'Mate']","['Nadel', 'Garn', 'Horror', 'Roter', 'Roter']","['Stacks', 'Dewey', 'Silent', 'Literatures']","['Celestial', 'Heliocentric', 'UV', 'Connecticut', 'Sol', 'SPF']","['Tourne-...', 'Filetage', 'M\\u00e9tal', 'Tournevis', 'Tournevis', 'tournevis']","['attack', 'Price', 'accumulator', 'Battery']","['turtles', 'drain', 'waste', 'Underground', 'RATS', 'Rats']","['Pompeii', 'Etna', 'Magma', 'lava', 'Lava', 'Magma']","['yolk', 'bird', 'poached', 'Embryo', 'Omelette', 'Omlette']","['Lascaux', 'Pierre', 'Caverne', 'Caverne']","['Female', 'Disney', 'Queenling', 'Royalty', 'Royalty', 'Royalty']","['Tube', 'Pvc', 'Arrosage', 'Arrosage']","['Hut', 'Door', 'shelter', 'abode', 'Cornwell', 'Roof']","['Canne', 'Nectarine', 'Thon', 'fruit', 'Brugnon', 'Brugnon']","['wicked', 'Crucible', 'SALEM', 'Apple', 'Scarlet', 'crone']","['Theatre', 'Film', 'Fancy', 'Movie']","['Umbrella', 'Mushroom', 'Kirby', 'Ability']","['Attal', 'tenue', 'habit', 'identique']","['Adjustable', 'Grabbers', 'needlenose', 'torture']","['Cacao', 'Sweet', 'Charlieandthe', 'dark']","['Wonka', 'Hershey', 'finished', 'cocoa']","['Blitz', 'fancy', 'Dancing', 'dancing']","['JerrySpringer', 'emotional', 'Luggage', 'luggage']","['Jams', 'Tunes', 'Soundof', '-Man']","['Sternzeichen', 'Luise', 'Sternbild', 'Stier']","['Acid', 'Room', 'soap', 'Soak', 'bubble', 'Bubble']","['Roba', 'Nuvia', 'Gala', 'Mudar', 'festa', 'indument\\u00e0ria']","['swashbuckler', 'Artemis', 'three', 'french', 'Soldier', 'soldier']","['instrument', 'Orchestra', 'Strings', 'Fiddle', 'stradivarius', 'Stradivarius']","['Standup', 'Tragedy', 'Joking', 'Hilarity', 'Hahaha', 'Genre']","['Avocat', 'Cerise', 'P\\u00eache', 'P\\u00eache']","['malle', 'voyage', 'Roulette', 'Voyage', 'Voyage', 'Roulette']","['Truhe', 'Darling', 'Gollum', 'Gollum']","['Wild', 'Bailey', 'Clinton', 'Invoice', 'Invoice', 'Invoice']","['Com\\u00e9diens', 'Live', 'Salle', 'Comedien']","['Gasoline', 'Prius', 'Lamborghini', 'Drive', 'vroom', 'Sedan']","['Pluszeichen', 'Andreas-', 'X', 'x']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['\\u305b\\u3070\\u3093\\u3054\\u3046', '\\u3084\\u304d\\u3085\\u3046', '\\u30b9\\u30dd\\u30fc\\u30c4', '\\u30b5\\u30c3\\u30ab\\u30fc']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['Salmon', 'Halibut', 'mackerel', 'sturgeon', 'Cod', 'Trout']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['Turkey', 'Split', 'Duckpin', 'Lanes']","['Mickey', 'Houdini', 'Copperfield', 'David', 'copperfield', 'David']","['Farming', 'Vehicle', 'farmer', 'wagob', 'Con', 'Ex']","['cerebrum', 'Think', 'Telepathy', 'teaser', 'Pinkie', 'Pinky']","['putter', 'association', 'Discotheque', 'Golf']","['Bowl', 'Jab', 'Fruit', 'Drink']","['Atomique', 'Puante', 'Retardement', 'Explosion']","['energy', 'generator', 'Blowing', 'Power', 'engine', 'rotary']","['Tazieff', '\\u00e9ruption', 'Pompei', 'Eyjafjallaj\\u00f6kull', 'Etna', 'Etna']"
Mystery Word,Vampire,Glasses,Cherry,Boulanger,Desert,Hospital,Pigeon,Prison,Pony,History,Berge,R\u00e9gime,Panda,Sunday,Motor,Chicken,Branch,Chess,Faden,Library,Sun,Vis,Charge,Sewer,Volcano,Egg,Grotte,Princess,Tuyau,House,P\u00eache,Witch,Cinema,Parasol,Uniforme,Pliers,Chocolate,Chocolate,Ballroom,Baggage,Music,Widder,Bath,Dress,Musketeer,Violin,Comedy,Noyau,Valise,Schatz,Bill,Th\u00e9\u00e2tre,Car,Kreuz,Bande,Pearl,Crescent,Museum,Uniform,Dungeon,Battery,Fish,Rooster,Bowling,Magician,Tractor,Brain,Club,Punch,Bombe,Turbine,Volcan
Guess,Vampire,glasses,Cherry,,desert,Hospital,Duif,prison,Pony,history,Berge,R\u00e9gime,Panda,Monday,,Chicken,tree,Chess,Stich,Library,Sun,vis,Charge,,Antena,,Grotte,Princess,Tuyau,cottage,Rouge,witch,Cinema,Float,Uniforme,Pliers,Chocolate,Chocolate,Ball,Reality,Music,Widder,Bleach,Suit,Musketeer,violin,comedy,noyau,valise,Schatz,Bill,Th\u00e9\u00e2tre,Car,Kreuz,,mussel,Crescent,,uniform,dungeon,Battery,fish,DJ,Bowling,magician,Tractor,brain,club,Punch,Bombe,turbine,Volcan
