ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64
Table Number,449245785,449157396,449098245,448876762,448716024,448611183,448435020,448377326,448298972,448229159,448202573,448161194,448110631,448045026,447991917,447878868,447739256,447559787,447424318,447359043,447268822,447209769,447127358,447116429,446893818,446893723,446892113,446572141,446514318,446260069,446256228,446150832,446140202,445868423,444843144,443819359,443746698,443624161,443300228,443128025,443085305,442941057,442755037,442356323,442217871,442066014,441032575,440978972,440225058,440175021,439942118,438717097,437000024,435781132,431028987,430526833,429726886,426921218,423771261,417255169,402108912,319065151,314877288,312175859
Move,12,9,11,5,10,18,36,21,9,31,40,14,29,28,67,66,50,28,21,49,55,47,18,63,20,57,82,50,20,26,55,75,56,69,35,63,100,86,18,94,45,67,36,84,84,97,15,7,106,69,73,62,36,11,280,18,67,211,902,780,678,277,3314,1654
Clues,"['Detergent', 'Supernatural', 'Pixie', 'Winx', 'Cleffa', 'Lights']","['parrot', 'Shanks', 'Copyright', 'Treasure', 'Hook', 'Hook']","['Shishito', 'Ghost', 'bell', 'Mint', 'Scoville', 'Capcasion']","['part', 'plant', 'Olive', 'Tree']","['Gendarme', 'Voiture', 'Ecriture', 'Commissariat']","['appointment', 'date', 'moon', 'Gregorian', 'Roman', 'advent']","['diver', 'Inlay', 'Earrings', 'Tapioca', 'Bruce', 'Bruce']","['burlesque', 'performance', 'time', 'Game']","['surf', 'diving', 'chairman', 'white', 'meeting', 'stiff']","['Spooky', 'Ethereal', 'Boo', 'buster', 'Haunted', 'haunt']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Blanc', 'Zapatta', 'ballon', 'Cirque']","['Orbit', 'Minute', 'spin', 'French', 'Utena', 'rebellion']","['Di', 'Peach', 'Disney', 'Disney']","['Samuel', 'Prof', 'Conte', 'Fable', 'Guerre', 'Enseignement']","['Kimono', 'LaRusso', 'kick', 'Miyagi-do', 'Kid', 'kung-fu']","['Brazil', 'Roaster', 'starbucks', 'beans', 'beans', 'Bean']","['Oriface', 'Goonies', 'Wash', 'open', 'Face', 'Face']","['Tollwut', 'dingeringeding', 'Reineke', 'Reinecke']","['Dance', 'EzraMiller', 'Speed', 'mob', 'Gordon', 'Gordon']","['Surrounded', 'Fiji', 'Stream', 'Reykjavik', 'Treasure', 'Majorca']","['square', 'Ring', 'Fastfood', 'Lap', 'Cloth', 'Cloth']","['Tyre', 'Third', 'steering', 'Hubcap', 'Spokes', 'Spokes']","['overcoat', 'pan', 'gordon', 'flood', 'flood', 'Gordon']","['Bivalve', 'Gems', 'white', 'jewel']","['Artistique', 'Glisse', 'Chausson', 'galoche', 'Hockey', 'Roulette']","['invincibility', 'Vega', 'Arcturus', 'celebrity', 'twinkle', 'Betelgeuse']","['Ford', 'VW', 'diesel', 'wheels', 'Ferrari', 'Ferrari']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Olympique', 'Gagnant', 'Troph\\u00e9e', 'Prix']","['Dali', 'artwork', 'Palette', 'Picasso', 'Acrylic', 'Canvas']","['Melbourne', 'Kontinent', 'Tasmanien', 'K\\u00e4nguru', 'Albanese', 'Land']","['caramel', 'clotted', 'Filling', 'Da']","['Captain', 'Kidd', 'Caribbean', 'Blackbeard', 'Yo-ho', 'JollyRoger']","['Hoe', 'Water', 'Green', 'Thumb', 'Olive', 'Weeding']","['Worsted', 'Alpaca', 'Spun', 'Steel', 'Merino', 'Merino']","['newscaster', 'Cast', 'Ship', 'Relay', 'Hold', 'Tattoo']","['Gale', 'air', 'gaseous', 'horn', 'weather', 'TORNADE']","['Pink', 'Flying', 'Woolley', 'Mammoth', 'Horton', 'Babar']","['Vegetable', 'candle', 'Pie', 'carving', 'Halloween', 'ORANGE']","['S\\u00fcdpol', 'Happy', 'Feet', 'Kaiser', 'Vogel', 'Vogel']","['Respect', 'tie', 'tie', 'NA']","['Fire', 'Bus', 'Train', 'Waiting', 'Grand', 'Central']","['Exoskeleton', 'Pest', 'Hissing', 'nasty', 'bug', 'bug']","['Peach', 'toadstool', 'Diana', 'zelda', 'Bride', 'bed']","['-Counter', 'Check-in', 'Exes\\u2019-', 'emotional-', 'Emotional-']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['cloth', 'Square', 'Bib', 'Wipe', 'towelette', 'Towelette']","['Specter', 'Swayze', 'Boo', 'Dead', 'Apparition', 'apparition']","['Hardcover', 'Pages', 'encyclopedia', 'genesis', 'Gutenberg', 'Novel']","['Lonely', 'Meditation', 'Secluded', 'Loner', 'remote', 'Living']","['Harkonnen', 'Roxanne', 'Musician', 'Prick', 'Ouch', 'Ray']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['Margherita', 'Calzone', ""Cici's"", 'Pepperoni']","['0', 'X', 'browser', 'Browser']","['Bath', 'Air', 'Toes', 'Pop', 'Snot']","['Fashion', 'salon', 'Hair', 'hair']","['Zahnstocher', 'Rippe', 'Knochen', 'Rippe', 'Knochen']","['Sabre', 'Sun', 'Prism', 'dark', 'Photon', 'Photons']","['Inmate', 'jail', 'Carandiru', 'clink', 'Break', 'Azkaban']","['Garrotxa', 'Pompeii', 'Peak', ""Dante's""]","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']","['Mandala', 'Gra', 'Szary', 'Twardy']"
Mystery Word,Fairy,Pirate,Pepper,Branch,Police,Calendar,Pearl,Show,Board,Ghost,Grape,Clown,Revolution,Princess,Histoire,Karate,Coffee,Mouth,Fuchs,Flash,Island,Napkin,Wheel,Flash,Pearl,Patin,Star,Car,Meerjungfrau,M\u00e9daille,Painting,Australien,Cream,Pirate,Garden,Wool,Anchor,Wind,Elephant,Pumpkin,Pinguin,Bow,Station,Cockroach,Princess,Baggage,Scale,Candle,Napkin,Ghost,Book,Hermit,Sting,Poil,Pizza,Safari,Bubble,Stylist,Gr\u00e4te,Light,Prison,Volcano,Circle,Stone
Guess,,Pirate,pepper,,Police,calendar,pearl,Show,board,Ghost,,clown,,Princess,Histoire,Karate,coffee,Mouth,S\u00e4ugetier,Flash,Island,Toilet,Wheel,jacket,pearl,patin,star,Car,Meerjungfrau,Medaille,Painter,Australien,Cream,Pirate,Garden,wool,Anchor,blow,Elephant,pumpkin,,artist,Station,Cockroach,Princess,Baggage,,,,Lake,Book,Alone,Sting,Poil,Pizza,,Bubble,Hair,Holz,Light,Prison,Volcano,Circle,Stone
