ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55
Table Number,581342951,581134916,581134697,580430263,580184888,580189509,580290975,580245345,580278506,580228981,580040147,579921472,579950206,579683076,579557069,579564039,579581512,579218406,579156197,578807114,578570399,578191665,578248303,578305134,578083576,577852826,578232983,576920182,577548956,577846124,577451098,576542387,576413622,576102993,575741847,574898042,575366215,574705157,573039165,571195661,570734438,569521605,569169544,566710584,562133986,560134917,555624853,543879156,539412516,516738278,496712411,481212678,420552674,417255169,374138794
Move,['6'],['14'],['35'],['24'],['12'],['26'],['24'],['18'],['48'],['38'],['29'],['34'],['27'],['12'],['63'],['65'],['43'],['48'],['48'],['48'],['76'],['73'],['49'],['36'],['24'],['25'],['66'],['10'],['53'],['64'],['81'],['95'],['19'],['57'],['57'],['59'],['49'],['61'],['81'],['37'],['38'],['90'],['135'],['63'],['11'],['314'],['57'],['241'],['214'],['1537'],['1066'],['371'],['1208'],['3050'],['2338']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,Français,English,Français,Français,Français,English,English,English,English,English,English,English,Français,English,English,English,Français,English,English,Français,Deutsch,English,English,English,Français,English,English,English,English,Français,English,Deutsch,English,English,English,Français,English,English,Deutsch,English,Deutsch,English,English,English,English,English,Français,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Starter', 'Restaurant', 'Before', 'Main', 'Horsedoovers', 'Soup']","['ara', 'Tropico', 'Cacato\\u00e8s', 'Cacato\\u00e8s']","['Aorta', 'ventrical', 'soul', 'arrhythmia']","['narval', 'cheval', 'Imaginaire', 'cheval', 'imaginaire', 'imaginaire']","['Dexter', 'Charmed', 'Friends', 'Saisons', '\\u00c9pisodes', 'Feuilleton']","['Blanche', 'Verglas', 'N\\u00e9v\\u00e9', 'Bonhomme']","['Capone', 'Gang', 'Family', 'Wiseguys', 'godfather']","['Stretchy', 'Plastic', 'Waistband', 'Gumby', 'spandex', 'Spandex']","['Cochlear', 'wig', 'Q-tips', 'hear', 'hear']","['Reptile', 'shifting', 'Forest', 'Gecko', 'Blend', 'Blend']","['Crossing', 'structure', 'Pylon', 'Gap', 'Troll', 'troll']","['Busters', 'Spirit', 'Space', 'ghast', 'spectre']","['Barn', 'Hens', 'Tractor', 'Tractor']","['Cimeti\\u00e8re', 'Muet', 'pyramide', 'mausol\\u00e9e', 'Raider', 'S\\u00e9pulture']","['Bite', 'Corps', 'Cranberries', 'Cranberries', 'Rob', 'Rob']","['Presentation', 'Glass', '$5000', 'Frame']","['hoplite', 'Mint', 'Skewer', 'Pickle']","['moulu', 'Noir', 'Ingr\\u00e9dients', 'assaisonnement', '\\u00c9pice', 'Dunes']","['pipsqueak', 'tyke', 'Is', 'Bugs', 'Bubba', 'Gump']","['organization', 'soda', 'Sport', 'putter', 'Gesellschaft', 'Chess']","['Aluminium', 'Cuivre', 'Plomb', 'maiden', 'Fusion', 'Fer']","['Matterhorn', 'T\\u00e4tigkeit', 'Seil', 'Ger\\u00fcst', 'Bergsteigen', 'Berg']","['Cello', 'Stringed', 'Vanya', 'rosin', 'Fiddle', 'Fiddle']","['Quiet', 'freedom', 'White', 'Pipe', 'pidgeon', 'Tranquility']","['Ying-Ying', 'Cub', 'express', 'China', 'takenoko', 'Takenoko']","['Natte', 'Tresse', 'Dodo', 'Duvet', 'Queue', 'Cheval']","['Man', 'troll', 'grotto', 'Deep', 'hole', 'Alcove']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['jonah', 'sperm', 'Mammoth', 'Large', 'Beluga', 'beluga']","['Mammal', 'Funny', 'Bottlenose', 'SeaWorld', 'Grey', 'porpoise']","['Api', 'cidre', 'terre', 'Tatin', 'automne', 'Chanteuse']","['Sharp', 'alpaca', 'Sheep', 'Clippers', 'scissors', 'Scissors']","['Land', 'Nizza', 'Nachbar', 'Wei\\u00dfbrot', 'Hahn', 'Libert\\u00e9']","['Freeze', 'Patsy', 'wooden', 'Rectangle']","['Rusted', 'Hair', 'secure', 'canal', 'Canal']","['Spring', 'Salt', 'Yearly', 'Transitions', 'Autumn', 'Winter']","['Jean', 'De', 'Trevise', 'Fable', 'Eau', 'Jet']","['Femur', 'ulna']","['Fields', 'blonde', 'Red', 'shortcake', 'Cheesecake', 'cheesecake']","['Bl\\u00fcte', 'Strauch', 'Titanic', 'Dornen', 'Dornen', 'Dornen']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['B\\u00fchne', 'Portman', 'Wei\\u00df', 'Auff\\u00fchrung', 'Auff\\u00fchrung']","['Breakfast', 'Sunrise', 'Dawn', 'Dawn']","['packed', 'tinned', 'Anchovy', 'anchovie']","['Milky', 'Way', 'far', 'away']","['Sluggish', 'Slow', 'Shell', 'Whale']","['metal', 'rope', 'snake', 'Wire', 'spring', 'Spring']","['Casse', 'Huile', 'P\\u00e9can', 'Coco', 'Cajou', 'Cajou']","['Au.', 'metal', 'Midas', 'curse']","['Aftonbladet', 'Expressen']","['Oratory', 'Bose', 'Woofer', 'Tweeter', 'Woofer', 'Tweeter']","['Trumpet', 'Toot', 'Sax', 'Bugle', 'French', 'French']","['brand', 'oil', 'conch', 'snail', 'sea', 'lubricant']","['Pallisade', 'Toad', 'James', 'Pit', 'Princess', 'Princess']","['gratuity', 'advice', 'end', 'felt']"
Mystery Word,Appetizer,Perroquet,Heart,Licorne,S\u00e9rie,Neige,Mafia,Elastic,Ear,Chameleon,Bridge,Ghost,Farm,Tombe,Zombie,Window,Spear,Poivre,Shrimp,Club,M\u00e9tal,Klettern,Violin,Peace,Panda,Couette,Cave,Cup,Whale,Dolphin,Pomme,Shears,Frankreich,Frame,Lock,Season,Fontaine,Bone,Strawberry,Rose,Couch,Schwanensee,Morning,Sardine,Galaxy,Snail,Coil,Noix,Gold,Newspaper,Speaker,Horn,Shell,Peach,Tip
Guess,Entree,Mer,heart,,s\u00e9rie,neige,Maffia,Elastic,EAR,Chameleon,Bridge,Somesortofghostidk,Farm,Tombe,Zombie,Windows,Spear,Caf\u00e9,shrimp,,Metal,Klettern,Violin,peace,Panda,Coiffe,Cave,,whale,dolphin,Pomme,Wool,Frankreich,frame,,summer,Fontaine,Bone,Strawberry,Rose,Couch,Schwanensee,coffee,Can,galaxy,Snail,cable,noix,Gold,Newspaper,speech,Horn,Shell,peach,tip
