ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66
Table Number,540915794,540913641,540650123,540712613,540282405,540552840,540502801,540361426,539997306,539870134,539877940,539502547,539617948,538900204,539263213,538934936,538428730,537515857,538203218,538061468,537713044,537780308,537725271,537597890,537074860,537606961,537173657,537143207,536807493,536792863,535945950,535331581,535380893,535217058,534880054,534528798,534470434,534271855,534335856,534141449,533093056,532275661,531262198,531294042,530603148,530819309,528624330,527754035,528244412,528022855,526405578,526272417,523793465,522327882,521791242,521199099,517125895,481212678,470247957,465728930,431028987,417255169,387173467,381777020,348302073,319065151
Move,['11'],['6'],['9'],['7'],['30'],['25'],['12'],['5'],['24'],['24'],['20'],['36'],['27'],['35'],['26'],['9'],['61'],['21'],['82'],['60'],['18'],['72'],['63'],['82'],['63'],['52'],['85'],['63'],['74'],['58'],['67'],['68'],['11'],['36'],['82'],['25'],['56'],['99'],['294'],['59'],['30'],['66'],['95'],['13'],['35'],['49'],['52'],['74'],['44'],['85'],['153'],['24'],['85'],['288'],['38'],['318'],['227'],['253'],['1865'],['609'],['1444'],['2448'],['2165'],['1667'],['3259'],['515']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,English,Français,English,English,Français,English,English,Français,English,English,English,English,Français,Deutsch,English,English,English,English,Français,English,Français,Français,English,Français,Français,English,Français,English,Deutsch,Français,English,Français,English,English,Deutsch,Français,English,English,English,English,English,English,Français,Français,English,English,English,English,Français,Français,Français,English,Français,English,Français,English,English,English,English,English,English,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Child', 'Sad', 'Semitone', 'Major', 'key', 'Key']","['Amon', 'Din', 'hope', 'signal', 'lighthouse', 'Meridia']","['\\u00c9glantine', 'Jack', 'Bonbon', 'Nom', 'Parme', 'Fushia']","['Dental', 'Fang', 'Incisor', 'incisor']","['Christmas', ""Lampoon's"", ""Lampoon's"", 'Lampoon']","['Coupe', 'Brushing', 'M\\u00e9tier', 'Ciseaux', 'Cheveux', 'Cheveux']","['flicker', 'torch', 'Candle', 'Sweetheart', 'lively', 'burning']","['Goo', 'Glue', 'Hair', 'Hair']","['wigwam', 'yourte', 'Quechua', 'Sardines', 'Camping', 'Camping']","['Detector', 'Secondhand', 'alarm', 'mist', 'lit', 'Tiparillo']","['snoop', 'sleuth', 'espionage', 'Espionage']","['Twelfth', 'Kwanzaa', 'Winter', 'solstice', 'Solstice', 'Solstice']","['Hilton', 'lobby', 'Reservation', 'Westin', 'inn', 'Inn']","['Bulles', 'Gobelet', 'Trophee', 'Troph\\u00e9e']","['Frank-N-Furter', 'Boxer', 'Creedgegner', 'Stallone', 'Oldfield']","['weather', 'thunder', 'Ororo', 'Turmoil', 'Cumulonimbus', 'cumulonimbus']","['Flute', 'Plumbing', 'dream', 'pan', 'Scottish', 'Bag']","['Hand', 'Bye-bye', 'Ocean', 'hi']","['indicator', 'pointer', 'fletcher', 'quiver', 'Bullseye', 'Knee']","['Glyc\\u00e9mie', 'Betterave', 'Canne', 'Canne']","['outfit', 'Attire', 'Same', 'clothing', 'police', 'police']","['\\u00e9gocentrique', 'Boutinette', 'Cordon', 'Spirale', 'Ombilical', 'Ombilic']","['course', 'textile', 'sol', 'sol']","['Civil', 'book', 'Box', 'brief', 'covering', 'Homicide']","['Boisson', 'Extraction', 'Pulpe', 'Presser', 'centrifugieuse', 'centrifugeuse']","['Bertha', 'f\\u00fbt', 'Boulet', 'feu', 'Beaut\\u00e9', 'ARME']","['head', 'Helmet', 'beret', 'Beanie', 'Fedora', 'fedora']","['Sandales', 'G\\u00e9latineux', 'Radeau', 'radeau']","['Pedals', 'Handlebars', 'helmet', 'handlebar', 'Ten', 'Speed']","['riesen', 'Tentakel', 'Karibikpiraten', 'Kopff\\u00fc\\u00dfer']","['cyclone', 'Bourrasque', 'X-men', 'ouragan']","['pain', 'heavy', 'time', 'era', 'dot', 'point']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['Road', 'IceCream', 'Music', 'Stone', 'Dwayne', 'Pebble']","['Brain', 'Intellectual', 'mensa', 'Einstein', 'Einstein']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['Duvel', 'Karmeliet', 'Lambic', 'Cercueil', 'irlande', 'boisson']","['Miller', 'hope', 'Relativity', 'Beam', 'brite', 'bright']","['inconsequential', 'f', 'Infant', 'diminished', 'Underage', 'Less']","['flake', 'Cold', 'skiing', 'Flurry']","['Sea', 'Sail', 'Salty', 'Indian', 'Arctic', 'Tides']","['shallot', 'Allium', 'Layers', 'Cry', 'Bulb']","['geometry', 'Altair', 'Polygon', 'Iscosoles', 'Bermuda', 'Burmuda']","['Restaurant', 'Maigre', 'Service', 'Choix', 'Carte', 'Carte']","['Windows', 'Microprocesseur', 'Ibm', 'Lenovo']","['It', 'Bozo', 'Funny', 'Smaldini', 'circus', 'makeup']","['toothpaste', 'container', 'pipe', 'soft', 'you', 'inner']","['Blank', 'Game', 'Stretched', 'Painting', 'Converse']","['tuxedo', 'garfield', 'Nip', 'meow', 'meow', 'Meow']","['cuisse', 'aile', 'Outerspace', 'Flic']","['Gardien', 'Mac\\u00e9o', 'Dieu', 'Aur\\u00e9ole']","['Concert', 'Notes', 'note', 'm\\u00e9lodie']","['Paste', 'off', 'Hair', 'bristle', 'groom', 'paint']","['Perruque', 'Chauve', 'Ch\\u00e2tains', 'roux', 'Tete', 'Mullet']","['wool', 'mehhhh', 'Count', 'grass', 'soft', 'Animal']","['T\\u00eate', 'Front', 'Os', 'Squelette', 'cerveau', 'cerveau']","['Conure', 'Mimic', 'Repeat', 'Pirate', 'Repeat', 'Pirate']","['Front', 'Hand', 'unbranched', 'Sunday', 'tree', 'Tree']","['Donatello', 'Petrol', 'Turtle', 'Casing', 'Husk', 'Conch']","['Vodka', 'Canteen', 'Waterbottle']","['Chocolate', 'Pub', 'Drinks', 'stool']","['Brim', 'Mexican', 'Hispanic', 'Hat', 'Hat', 'Hat']","['Slow', 'Entree', 'ThisGame', 'AteMyStrawberries', 'Gooey', 'Slime']","['Dry', 'Dark', 'Comedy', 'Comedy']","['Article', 'Figaro', 'Pujadas', 'Presse', 'Quotidien', 'Quotidien']","['light', 'onion', 'Edison', 'Copy']"
Mystery Word,Minor,Beacon,Rose,Tooth,Vacation,Coiffeur,Flame,Gel,Tente,Smoke,Spy,December,Hotel,Coupe,Rocky,Storm,Pipe,Wave,Arrow,Sucre,Uniform,Nombril,Tapis,Case,Jus,Canon,Hat,M\u00e9duse,Bicycle,Krake,Tornade,Period,Perle,Rock,Genius,Tempel,Bi\u00e8re,Light,Minor,Snow,Ocean,Onion,Triangle,Menu,Ordinateur,Clown,Tube,Canvas,Cat,Poulet,Ange,Musique,Brush,Cheveux,Sheep,Cr\u00e2ne,Parrot,Palm,Shell,Flask,Bar,Sombrero,Snail,Humor,Journal,Bulb
Guess,Minor,beacon,rose,Teeth,,Coiffeur,Flame,Slime,Tente,Radar,Detective,Christmas,Hotel,Champagne,Mike,Storm,pipe,wave,Arrow,Sucre,matching,Nombrile,tapis,Case,jus,Canon,Hat,m\u00e9duses,Bike,Krake,Tempete,,Perle,Rock,genius,,Bi\u00e8re,Light,minor,Snow,Ocean,onion,Triangle,Menu,Ordinateur,clown,toothbrush,canvas,cat,Poulet,,Musique,,Cheveux,sheep,Cr\u00e2ne,Parakeet,Palm,Shell,Flask,Bar,sombrero,Snail,Humor,Journal,Bulb
