ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75
Table Number,462908870,462709594,462651743,462615354,462593479,462494850,462351499,462248332,462177378,461863322,461611363,461574032,461525351,461514671,461486219,461387732,461078968,461036696,460920121,460820116,460804941,460791698,460788703,460462030,460418485,460397321,460224298,460047866,459737750,459714052,459645657,459604039,459279309,459160078,459003927,459000971,458928790,458716764,458631532,458503392,458328616,457976449,457899899,457749670,457589195,457564681,457036000,456769561,456729797,456479972,455837502,455805973,455143990,455042660,454968344,454848205,454586755,453839362,449145581,448202573,446155644,441488112,431028987,426921218,405054016,358827793,357001162,348838927,341401520,337346134,336562502,322726720,317609821,314360735,313533300
Move,['6'],['5'],['30'],['9'],['20'],['9'],['18'],['43'],['18'],['10'],['9'],['48'],['20'],['37'],['64'],['18'],['4'],['9'],['56'],['11'],['37'],['62'],['78'],['55'],['27'],['32'],['37'],['52'],['57'],['28'],['31'],['99'],['39'],['32'],['35'],['76'],['65'],['18'],['60'],['56'],['50'],['35'],['94'],['55'],['42'],['82'],['28'],['96'],['56'],['81'],['171'],['91'],['45'],['57'],['65'],['82'],['11'],['82'],['72'],['40'],['36'],['102'],['473'],['354'],['1149'],['1654'],['1799'],['1413'],['2364'],['3433'],['1436'],['1084'],['1507'],['2842'],['3273']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Français,Français,English,Français,English,English,English,Français,English,English,Français,English,English,Deutsch,English,Français,Français,English,Français,Français,Français,English,Deutsch,English,English,Français,Deutsch,Deutsch,Français,Français,English,English,English,English,English,English,English,English,English,Français,Deutsch,Français,English,English,Français,English,English,Français,Français,Français,Français,Français,English,English,English,English,English,English,English,English,English,English,Français,English,Français,English,English,Français,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['yellow', 'dream', 'thermometer', 'hot', 'Saturday', 'Night']","['Cheese', 'Sour', 'White', 'Shaving']","['any', 'given', 'Rest', ""Lord's"", 'Church', 'church']","['stevia', 'Diab\\u00e8te', 'Betterave', 'Crepe', 'Cassonade', 'Cassonade']","['parure', 'Dentaire', 'Roi', 'Galette']","['Patience', 'credit', 'Greeting', 'master', 'Blackjack', 'Deck']","['Destin', 'Paon', 'Fortune', 'Pneu', 'Pneu', 'Pneu']","['boulder', 'Gem', 'rock', 'Rock']","['Percussion', 'Rhythm', 'snare', 'kick', ""Ringo's"", 'tomtom']","['Airplane', 'Flyer', 'Flight', 'Professional']","['Hydraulique', 'Manche', 'Creuser', 'neige', 'tarte', 'Sable']","['Family', 'Wristwatch', 'Crown', 'Glitter']","['home', 'Beetle', 'insect', 'aphids', 'Miraculous', 'Luck']","['Gnome', 'blanche-neige', 'Petit', 'Grincheux', 'Simplet', 'Poney']","['Squarepants', 'Porous', 'clean', 'Absorbent', 'bath', 'Bath']","['Aladdin', 'master', 'dragon', 'Crawl', 'Despair', 'Despair']","['Dreieck', 'Instrument', 'Dreieck', 'Instrument']","['Game', 'Despair', 'bottomless', 'Trap', 'bottomless', 'Trap']","['piailler', 'Moineau', 'Passereau', 'Piaf', 'Pie', 'Pie']","['Boucane', 'Saumon', 'Saucisses', 'Lunettes']","['fowl', 'bird', 'crowing', 'Leghorn', 'male', 'male']","['Neige', 'Bill', 'bowling', 'cristal']","['Artifice', 'Chatterton', 'Briquet', 'Br\\u00fble', 'incendie', 'Joie']","['Testicule', 'CAC40', 'pasteur', 'Wallstreet', 'Cours', 'Cuir']","['spirit', 'apparition', 'Casper', 'phantom', 'Phantom', 'Casper']","['Frosch\\u00f6nig', 'Wasserreservoire', 'Wasserpumpe', 'Grundwasserzugriff']","['Gaol', 'Jail', 'detainment', 'bars']","['Imatge', 'Invertida', 'Espill', 'Blancaneu', 'Blancaneus', 'Madrastra']","['House', 'Maboul', 'Strange', 'Who', 'Etudes', 'Metier']","['Rosen', 'Fl\\u00fcssig', 'Chypre', 'Buchtitel', 'herznote', 'S\\u00fc\\u00dfkind']","['Raubkatze', 'Marke', 'Adidas', 'Bruder']","['Sport', 'kimono', 'Judo', 'kumite', 'Martial', 'Martiaux']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Guard', 'Wax', 'Natural', 'History', 'Natural', 'History']","['Burdens', 'Travel', 'Claim', 'Allowance', 'carry-on']","['Nicknack', 'Trunk', 'grey', 'Ivory', 'African', 'Pachyderm']","['Cirrus', 'Sky', 'Cumulus', 'storage', 'Nine', 'Nine']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Hair', 'master', 'butt', 'Face', 'Brain', 'skull']","['Condiment', 'seeds', 'sause', 'flower', 'yellow', 'gas']","['comedy', 'funny', 'Jokes', 'Laughable', 'me', 'sense']","['Bbq', 'Weenie', 'Food', 'Meat']","['feuilles', 'Pelle', 'Automne', 'Jardinage', '\\u00e9chec', 'Dent']","['Kleine', 'Arielle', 'Disney', 'Seemannsgarn', 'Flosse', 'Kopenhagen']","['Carte', 'Postale', 'philat\\u00e9lie', 'marianne']","['overhead', 'allowance', 'Bag', 'Belongings', 'luggage', 'Luggage']","['tempered', ""pot's"", 'Hat', 'Top', 'top', 'Top']","['Matraque', 'Violence', 'Munitions', 'Poing', 'Arc', 'Hallebarde']","['A-la-carte', 'cafe', 'Drinks', 'Options', 'Options', 'options']","['bar', 'Orangutan', 'Brains', 'George', 'Abu', 'capuchin']","['Sucre', 'Perlimpinpin', 'Fard', 'Escampette', 'Canon', 'Canon']","['\\u00e9lite', 'Diplomate', 'Lait', 'Hydratante', 'Fra\\u00eeche', 'Fraiche']","['Caverne', 'Lascaut']","['Condiment', 'Amora', 'Mayonnaise', 'jaune', 'savora', 'Dijon']","['Manchot', 'Empereur', 'Oeuf', 'smoking', 'banquise']","['Lie', 'Birthday', 'Wedding', 'cheese', 'funfetti', 'Slice']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['castle', 'master', 'Underneath', 'keep']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Electrical', 'Tesla', 'Life', 'AAA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Bratwurst', 'Snag', 'Salami', 'Kielbasa']","['suntan', 'sand', 'sex', 'on']","['molar', 'canine', 'fairy', 'bite']","['ping-pong', 'grand', 'Federer', 'Djoko']","['Up', 'prison', 'pad', 'down', 'Smith', 'smith']","['Cristal', 'Equateur', 'm\\u00e9lasse', 'Canne', 'Cassonade', 'Casson']","['Shell', 'And', 'Hare', 'Galapagos', 'Desert', 'Desert']","['Airbender', 'aang', 'power', 'blow', 'breeze']","['margharita', 'Capricciosa', 'Trapizzino', 'Italie', 'calzone', 'Calzone']","['Clay', 'Silicone', 'Black', 'Fungi', 'Damp', 'Damp']","['Poulet', 'F\\u00e9culent', 'Semoule', 'Taboul\\u00e9', 'Mergez', 'Merguez']","['Seaside', 'vacation', 'Coast', 'Bathing', 'Sand', 'sand']","['ray', 'headlights', 'Moonlight', 'scotty', 'glow', 'glare']"
Mystery Word,Fever,Cream,Sunday,Sucre,Couronne,Card,Roue,Stone,Drum,Pilot,Pelle,Jewel,Ladybug,Nain,Sponge,Dungeon,Triangel,Pit,Oiseau,Fum\u00e9e,Rooster,Boule,Feu,Bourse,Ghost,Brunnen,Prison,Mirror,Docteur,Parfum,Puma,Karat\u00e9,Bande,Museum,Baggage,Elephant,Cloud,Pearl,Head,Mustard,Humor,Sausage,R\u00e2teau,Meerjungfrau,Timbre,Baggage,Lid,Arme,Menu,Monkey,Poudre,Cr\u00e8me,Grotte,Moutarde,Pingouin,Cake,Crescent,Museum,Dungeon,Grape,Battery,Anchor,Sausage,Beach,Tooth,Tennis,Lock,Sucre,Tortoise,Wind,Pizza,Mold,Couscous,Beach,Beam
Guess,sun,Cream,Sunday,sucre,Couronne,Doctor,,Rock,Drums,Pilot,Pelle,,Ladybug,nain,Sponge,Dungeon,,war,oiseau,Fum\u00e9e,Chicken,Boule,Feu,bourse,ghost,Brunnen,Prison,Mirror,Docteur,Parf\u00fcm,Puma,karat\u00e9,,candle,baggage,elephant,Cloud,mussel,,Mustard,Humor,Sausage,Rateau,Meerjungfrau,Timbre,luggage,,arme,coffee,Monkey,poudre,Cr\u00e8me,Grotte,Moutarde,Pinguin,Cake,Crescent,,dungeon,,Battery,,sausage,Beach,Tooth,tennis,Jumpsuit,Sucre,Tortoise,wind,pizza,Mould,couscous,Beach,Beam
