ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64
Table Number,444946898,444744521,444727685,444591116,444471586,444431146,443845349,443770204,443699613,443643964,443493318,443254519,443227164,443073822,443044786,443024071,443010765,443014565,443013355,442987439,442941057,442755037,442523856,442390602,442350704,442334438,441956320,441812896,441435897,441343415,441328609,441287984,441032575,440978972,440922135,440814245,440543522,440270064,440180942,438760464,438284391,438048273,437888653,436896219,436716971,435781132,432865949,431356594,431028877,430526833,426921218,425815125,420552674,405054016,358827793,350481361,343894377,341401520,337138645,336562502,328236739,322726720,321888448,312175859
Move,6,9,6,9,5,11,18,42,37,66,24,51,15,21,90,7,36,36,36,47,67,12,14,28,53,27,56,74,72,807,46,82,14,7,50,58,73,59,66,66,68,71,86,72,79,11,20,8,212,18,181,52,241,882,1494,3706,1849,2161,785,1309,2757,960,2603,1649
Clues,"['miss', 'gerbe', 'lauriers', '\\u00e9pines', 'Symbole', 'Royal']","['sarcophage', 'mort', 'Egypte', 'bandage', 'Bandelettes', 'Bandelette']","['glacier', 'collided', 'frozen', 'island', 'greenland', 'sink']","['hockey', 'Baiser', 'pied', 'Glisse', 'Glace', 'Glace']","['Base', 'Source', 'Beer', 'Tree']","['campaign', 'swag', 'shirt', 'closure']","['Lee', 'Evans', 'actor', 'laughing', 'Joke', 'Stand-up']","['Frond', 'Coconuts', 'Beach', 'Springs']","['Choix', 'Petit', 'SOMMAIRE', 'Restaurant', 'suggestion', 'liste']","['Patrick', 'Billywig', 'Elenore', 'R\\u00fcberlehnen', 'Hartgeld', 'Tresen']","['vista', 'Place', 'panorama', 'View', 'Panorama', 'View']","['Fracture', 'Marrow', 'tissue', 'calcium', 'Skeleton', 'Femur']","['Infusionsbeutelaufh\\u00e4ngung', 'Armer', 'Deckel', 'Kochen']","['Biggest', 'Mammal', 'Sea', 'Sperm']","['Gants', 'Sport', 'Uppercut', 'poings', 'Ring', 'Ring']","['Projector', 'privacy', 'television', 'television']","['Arri\\u00e8re', 'Crique', 'dune', 'Rivage', 'Parasol', 'Parasol']","['Snickers', 'Bounty', 'Barre', 'Chocolat', 'Dieu', 'Guerre']","['Chapeau', 'F\\u00e9e', 'M\\u00e9chante', 'Charmed', 'Hermione', 'Hermine']","['Krakatoa', 'magma', 'mountain', 'Helens', 'kilauea', 'Hawaii']","['Respect', 'tie', 'tie', 'NA']","['Ice', 'mousse', 'Milkfat', 'Butter', 'of', 'Crop']","['Conan', 'Biden', 'Square', 'Glory']","['sofa', 'Chaise', 'Pullout', 'furniture', 'Furniture', 'Furniture']","['Sex', 'Brettspiele', 'feurig', 'Hingabe']","['Miniature', 'Mustang', 'Unicorne', 'Horse']","['Oesophagus', 'drink', 'deep', 'cut', 'swallow', 'swallow']","['Helfer', '110', 'Gro\\u00dfstadtrevier', 'Gendarm', 'Dezernat', 'Fahrzeugkontrolle']","['Animaux', 'excursion', 'Jeep', 'Afrique', 'Navigateur', 'Navigateur']","['climax', '\\u3044\\u30fc\\u3058\\u3083\\u3093', '\\u3057\\u3085\\u3046\\u304b\\u3093', '\\u3057\\u3087\\u3046\\u306d\\u3093', '\\u307b\\u3063\\u3077', '\\u3059\\u3066\\u3063\\u3077']","['Four', 'Irish', 'Shamrock', 'Luck']","['Office', 'bath', 'Box', 'The', 'Kitchen', 'Ball']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['base-jump', 'cr\\u00eape', 'Voile', 'montgolfi\\u00e8re', 'Montgolfi\\u00e8re']","['Cleaver', 'Knife', 'carver', 'Shop', 'Occupation', 'Occupation']","['Reverence', 'Kneel', 'Cross', 'Stage', 'violin', 'arrow']","['Monthly', 'weeks', 'schedule', 'dates', 'mayan']","['Hat', 'hocus-pocus', 'Magician', 'Treat']","['Zickenelse', 'Atlantik', 'Blubblub', 'Eisberg']","['fraction', 'residence', 'horse', 'Half', 'fourth', 'Fourth']","['A-10', 'F-35', 'Travel', 'Above', 'Jet', 'Cargo']","['Knot', 'Draw', 'Fighter', 'Dye', 'dye']","['Tire', 'roll', 'reinvent']","['Gockel', 'Kapaun', 'chinesischeAstrologie', 'Oberer-BRemer-Stadtmusikant']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Chill', 'relax', 'Bloody', 'rest']","['capsule', 'pill', 'Pills', 'Panadol', 'pharmaceuticals', 'therapeutics']","['0', 'X', 'browser', 'Browser']","['shitake', 'fungi', 'fungus', 'mycology']","['Evening', 'Happy', 'Finish', 'Finish']","['porthole', 'curtain', 'microsoft', 'glass', 'frame', ""gate's""]","['Spots', 'Dots', 'Insect', 'Insect']","['p\\u00e9broque', 'ombrelle', 'Cherbourg', 'Aurillac']","['toadstool', 'Toadette', 'Cloud', 'Allergy']","['Magic', 'Potter', 'Stick', 'Stick']","['Wig', 'Brunette', 'Mohawk', 'Comb', 'Straight', 'Curly']","['wyst\\u0119p', 'instrumentalny', 'Jazzowy', 'Symfoniczny', 'Meskie', 'Granie']","['Toile', 'Ecole', 'Craie', 'art', 'Peinture', 'peinture']","['Islam', 'lunar', 'croissant', 'moon', 'moon']","['Early', 'Glow', 'Earth', 'Creature', 'Bait', 'Bait']","['angle', 'street', '90', 'Degrees', 'Surround', 'Store']","['Gagarin', '\\u0141ajka', 'Armstrong', 'Ksi\\u0119\\u017cyc']"
Mystery Word,Couronne,Momie,Iceberg,Patin,Root,Button,Comedy,Palm,Menu,Bar,Scene,Bone,Topf,Whale,Boxe,Screen,Plage,Mars,Sorci\u00e8re,Volcano,Bow,Cream,Hunter,Couch,Leidenschaft,Pony,Throat,Polizei,Safari,Jump,Clover,Room,Scale,Candle,Parachute,Butcher,Bow,Calendar,Trick,Titanic,Quarter,Plane,Tie,Wheel,Hahn,Poil,Lamb,Sunday,Medicine,Safari,Mushroom,End,Window,Ladybug,Parapluie,Mushroom,Wand,Hair,Concert,Tableau,Crescent,Worm,Corner,Astronaut
Guess,Rose,Momie,arctic,Patin,,button,comedian,Palm,menu,Bar,Tower,bone,Tropf,Whale,boxe,Movie,Plage,Mars,Mal\u00e9fique,Volcano,artist,Cream,,bed,Leidenschaft,pony,throat,Polizei,Safari,jump,Clover,room,,,parachute,butcher,bow,Calendar,Wizard,Titanic,Acre,Airplane,Tie,wheel,Hahn,Poil,,igiveup,medicine,,Mushroom,meal,Window,,Parapluie,Mushroom,Wizard,Hair,Concert,Tableau,Crescent,Worm,corner,Astronaut
